Local Government Area,State/Territory,Age Group,Population
Clare and Gilbert Valleys,SA,0 - 4,551
Clare and Gilbert Valleys,SA,5 - 9,542
Clare and Gilbert Valleys,SA,10 - 14,563
Clare and Gilbert Valleys,SA,15 - 19,541
Clare and Gilbert Valleys,SA,20 - 24,417
Clare and Gilbert Valleys,SA,25 - 29,429
Clare and Gilbert Valleys,SA,30 - 34,421
Clare and Gilbert Valleys,SA,35 - 39,528
Clare and Gilbert Valleys,SA,40 - 44,597
Clare and Gilbert Valleys,SA,45 - 49,642
Clare and Gilbert Valleys,SA,50 - 54,643
Clare and Gilbert Valleys,SA,55 - 59,633
Clare and Gilbert Valleys,SA,60 - 64,597
Clare and Gilbert Valleys,SA,65 - 69,480
Clare and Gilbert Valleys,SA,70 - 74,335
Clare and Gilbert Valleys,SA,75 - 79,263
Clare and Gilbert Valleys,SA,80 - 84,243
Clare and Gilbert Valleys,SA,85 and over,197
Claremont,WA,0 - 4,422
Claremont,WA,5 - 9,434
Claremont,WA,10 - 14,622
Claremont,WA,15 - 19,799
Claremont,WA,20 - 24,808
Claremont,WA,25 - 29,615
Claremont,WA,30 - 34,467
Claremont,WA,35 - 39,506
Claremont,WA,40 - 44,569
Claremont,WA,45 - 49,615
Claremont,WA,50 - 54,702
Claremont,WA,55 - 59,675
Claremont,WA,60 - 64,593
Claremont,WA,65 - 69,524
Claremont,WA,70 - 74,361
Claremont,WA,75 - 79,342
Claremont,WA,80 - 84,286
Claremont,WA,85 and over,376
Clarence,TAS,0 - 4,3279
Clarence,TAS,5 - 9,3118
Clarence,TAS,10 - 14,3269
Clarence,TAS,15 - 19,3508
Clarence,TAS,20 - 24,3082
Clarence,TAS,25 - 29,2863
Clarence,TAS,30 - 34,2948
Clarence,TAS,35 - 39,3577
Clarence,TAS,40 - 44,3281
Clarence,TAS,45 - 49,3904
Clarence,TAS,50 - 54,3826
Clarence,TAS,55 - 59,3512
Clarence,TAS,60 - 64,3187
Clarence,TAS,65 - 69,2525
Clarence,TAS,70 - 74,1926
Clarence,TAS,75 - 79,1641
Clarence,TAS,80 - 84,1248
Clarence,TAS,85 and over,1071
Clarence Valley,NSW,0 - 4,2927
Clarence Valley,NSW,5 - 9,3079
Clarence Valley,NSW,10 - 14,3518
Clarence Valley,NSW,15 - 19,3404
Clarence Valley,NSW,20 - 24,2208
Clarence Valley,NSW,25 - 29,2020
Clarence Valley,NSW,30 - 34,2220
Clarence Valley,NSW,35 - 39,2918
Clarence Valley,NSW,40 - 44,3034
Clarence Valley,NSW,45 - 49,3766
Clarence Valley,NSW,50 - 54,3865
Clarence Valley,NSW,55 - 59,3735
Clarence Valley,NSW,60 - 64,3672
Clarence Valley,NSW,65 - 69,2976
Clarence Valley,NSW,70 - 74,2513
Clarence Valley,NSW,75 - 79,1996
Clarence Valley,NSW,80 - 84,1407
Clarence Valley,NSW,85 and over,1175
Cleve,SA,0 - 4,123
Cleve,SA,5 - 9,141
Cleve,SA,10 - 14,121
Cleve,SA,15 - 19,95
Cleve,SA,20 - 24,80
Cleve,SA,25 - 29,90
Cleve,SA,30 - 34,104
Cleve,SA,35 - 39,116
Cleve,SA,40 - 44,140
Cleve,SA,45 - 49,135
Cleve,SA,50 - 54,132
Cleve,SA,55 - 59,133
Cleve,SA,60 - 64,120
Cleve,SA,65 - 69,90
Cleve,SA,70 - 74,73
Cleve,SA,75 - 79,60
Cleve,SA,80 - 84,69
Cleve,SA,85 and over,55
Cloncurry,QLD,0 - 4,274
Cloncurry,QLD,5 - 9,267
Cloncurry,QLD,10 - 14,208
Cloncurry,QLD,15 - 19,211
Cloncurry,QLD,20 - 24,297
Cloncurry,QLD,25 - 29,336
Cloncurry,QLD,30 - 34,248
Cloncurry,QLD,35 - 39,244
Cloncurry,QLD,40 - 44,237
Cloncurry,QLD,45 - 49,232
Cloncurry,QLD,50 - 54,232
Cloncurry,QLD,55 - 59,172
Cloncurry,QLD,60 - 64,142
Cloncurry,QLD,65 - 69,76
Cloncurry,QLD,70 - 74,51
Cloncurry,QLD,75 - 79,35
Cloncurry,QLD,80 - 84,21
Cloncurry,QLD,85 and over,21
Cobar,NSW,0 - 4,429
Cobar,NSW,5 - 9,371
Cobar,NSW,10 - 14,308
Cobar,NSW,15 - 19,345
Cobar,NSW,20 - 24,360
Cobar,NSW,25 - 29,362
Cobar,NSW,30 - 34,316
Cobar,NSW,35 - 39,346
Cobar,NSW,40 - 44,320
Cobar,NSW,45 - 49,369
Cobar,NSW,50 - 54,344
Cobar,NSW,55 - 59,269
Cobar,NSW,60 - 64,225
Cobar,NSW,65 - 69,203
Cobar,NSW,70 - 74,152
Cobar,NSW,75 - 79,113
Cobar,NSW,80 - 84,64
Cobar,NSW,85 and over,58
Cockburn,WA,0 - 4,6360
Cockburn,WA,5 - 9,5923
Cockburn,WA,10 - 14,5859
Cockburn,WA,15 - 19,5956
Cockburn,WA,20 - 24,6842
Cockburn,WA,25 - 29,6888
Cockburn,WA,30 - 34,7137
Cockburn,WA,35 - 39,7571
Cockburn,WA,40 - 44,6771
Cockburn,WA,45 - 49,6405
Cockburn,WA,50 - 54,5675
Cockburn,WA,55 - 59,4727
Cockburn,WA,60 - 64,3973
Cockburn,WA,65 - 69,2895
Cockburn,WA,70 - 74,2269
Cockburn,WA,75 - 79,1704
Cockburn,WA,80 - 84,1129
Cockburn,WA,85 and over,851
Coffs Harbour,NSW,0 - 4,4115
Coffs Harbour,NSW,5 - 9,4364
Coffs Harbour,NSW,10 - 14,4863
Coffs Harbour,NSW,15 - 19,5032
Coffs Harbour,NSW,20 - 24,3825
Coffs Harbour,NSW,25 - 29,3491
Coffs Harbour,NSW,30 - 34,3468
Coffs Harbour,NSW,35 - 39,4247
Coffs Harbour,NSW,40 - 44,4470
Coffs Harbour,NSW,45 - 49,5216
Coffs Harbour,NSW,50 - 54,5275
Coffs Harbour,NSW,55 - 59,4913
Coffs Harbour,NSW,60 - 64,4416
Coffs Harbour,NSW,65 - 69,3378
Coffs Harbour,NSW,70 - 74,2762
Coffs Harbour,NSW,75 - 79,2275
Coffs Harbour,NSW,80 - 84,1705
Coffs Harbour,NSW,85 and over,1543
Colac-Otway,VIC,0 - 4,1266
Colac-Otway,VIC,5 - 9,1293
Colac-Otway,VIC,10 - 14,1402
Colac-Otway,VIC,15 - 19,1435
Colac-Otway,VIC,20 - 24,1207
Colac-Otway,VIC,25 - 29,1056
Colac-Otway,VIC,30 - 34,1064
Colac-Otway,VIC,35 - 39,1304
Colac-Otway,VIC,40 - 44,1320
Colac-Otway,VIC,45 - 49,1504
Colac-Otway,VIC,50 - 54,1538
Colac-Otway,VIC,55 - 59,1437
Colac-Otway,VIC,60 - 64,1326
Colac-Otway,VIC,65 - 69,1052
Colac-Otway,VIC,70 - 74,839
Colac-Otway,VIC,75 - 79,726
Colac-Otway,VIC,80 - 84,585
Colac-Otway,VIC,85 and over,490
Collie,WA,0 - 4,546
Collie,WA,5 - 9,608
Collie,WA,10 - 14,721
Collie,WA,15 - 19,675
Collie,WA,20 - 24,561
Collie,WA,25 - 29,564
Collie,WA,30 - 34,498
Collie,WA,35 - 39,612
Collie,WA,40 - 44,676
Collie,WA,45 - 49,688
Collie,WA,50 - 54,727
Collie,WA,55 - 59,603
Collie,WA,60 - 64,519
Collie,WA,65 - 69,359
Collie,WA,70 - 74,258
Collie,WA,75 - 79,226
Collie,WA,80 - 84,153
Collie,WA,85 and over,128
Coober Pedy,SA,0 - 4,112
Coober Pedy,SA,5 - 9,93
Coober Pedy,SA,10 - 14,89
Coober Pedy,SA,15 - 19,85
Coober Pedy,SA,20 - 24,107
Coober Pedy,SA,25 - 29,85
Coober Pedy,SA,30 - 34,107
Coober Pedy,SA,35 - 39,102
Coober Pedy,SA,40 - 44,140
Coober Pedy,SA,45 - 49,148
Coober Pedy,SA,50 - 54,135
Coober Pedy,SA,55 - 59,140
Coober Pedy,SA,60 - 64,177
Coober Pedy,SA,65 - 69,135
Coober Pedy,SA,70 - 74,79
Coober Pedy,SA,75 - 79,39
Coober Pedy,SA,80 - 84,17
Coober Pedy,SA,85 and over,9
Cook,QLD,0 - 4,312
Cook,QLD,5 - 9,250
Cook,QLD,10 - 14,229
Cook,QLD,15 - 19,203
Cook,QLD,20 - 24,250
Cook,QLD,25 - 29,231
Cook,QLD,30 - 34,274
Cook,QLD,35 - 39,313
Cook,QLD,40 - 44,288
Cook,QLD,45 - 49,301
Cook,QLD,50 - 54,338
Cook,QLD,55 - 59,336
Cook,QLD,60 - 64,273
Cook,QLD,65 - 69,193
Cook,QLD,70 - 74,79
Cook,QLD,75 - 79,60
Cook,QLD,80 - 84,47
Cook,QLD,85 and over,11
Coolamon,NSW,0 - 4,304
Coolamon,NSW,5 - 9,347
Coolamon,NSW,10 - 14,299
Coolamon,NSW,15 - 19,290
Coolamon,NSW,20 - 24,164
Coolamon,NSW,25 - 29,154
Coolamon,NSW,30 - 34,180
Coolamon,NSW,35 - 39,248
Coolamon,NSW,40 - 44,271
Coolamon,NSW,45 - 49,329
Coolamon,NSW,50 - 54,286
Coolamon,NSW,55 - 59,246
Coolamon,NSW,60 - 64,281
Coolamon,NSW,65 - 69,232
Coolamon,NSW,70 - 74,201
Coolamon,NSW,75 - 79,142
Coolamon,NSW,80 - 84,111
Coolamon,NSW,85 and over,102
Coolgardie,WA,0 - 4,357
Coolgardie,WA,5 - 9,344
Coolgardie,WA,10 - 14,356
Coolgardie,WA,15 - 19,311
Coolgardie,WA,20 - 24,286
Coolgardie,WA,25 - 29,307
Coolgardie,WA,30 - 34,339
Coolgardie,WA,35 - 39,347
Coolgardie,WA,40 - 44,330
Coolgardie,WA,45 - 49,290
Coolgardie,WA,50 - 54,240
Coolgardie,WA,55 - 59,226
Coolgardie,WA,60 - 64,143
Coolgardie,WA,65 - 69,85
Coolgardie,WA,70 - 74,52
Coolgardie,WA,75 - 79,18
Coolgardie,WA,80 - 84,8
Coolgardie,WA,85 and over,8
Coomalie,NT,0 - 4,75
Coomalie,NT,5 - 9,69
Coomalie,NT,10 - 14,97
Coomalie,NT,15 - 19,67
Coomalie,NT,20 - 24,63
Coomalie,NT,25 - 29,51
Coomalie,NT,30 - 34,55
Coomalie,NT,35 - 39,89
Coomalie,NT,40 - 44,105
Coomalie,NT,45 - 49,122
Coomalie,NT,50 - 54,109
Coomalie,NT,55 - 59,118
Coomalie,NT,60 - 64,121
Coomalie,NT,65 - 69,63
Coomalie,NT,70 - 74,29
Coomalie,NT,75 - 79,13
Coomalie,NT,80 - 84,15
Coomalie,NT,85 and over,1
Coonamble,NSW,0 - 4,321
Coonamble,NSW,5 - 9,310
Coonamble,NSW,10 - 14,334
Coonamble,NSW,15 - 19,283
Coonamble,NSW,20 - 24,231
Coonamble,NSW,25 - 29,227
Coonamble,NSW,30 - 34,210
Coonamble,NSW,35 - 39,263
Coonamble,NSW,40 - 44,264
Coonamble,NSW,45 - 49,316
Coonamble,NSW,50 - 54,297
Coonamble,NSW,55 - 59,264
Coonamble,NSW,60 - 64,251
Coonamble,NSW,65 - 69,205
Coonamble,NSW,70 - 74,154
Coonamble,NSW,75 - 79,131
Coonamble,NSW,80 - 84,89
Coonamble,NSW,85 and over,73
Coorow,WA,0 - 4,78
Coorow,WA,5 - 9,65
Coorow,WA,10 - 14,69
Coorow,WA,15 - 19,39
Coorow,WA,20 - 24,42
Coorow,WA,25 - 29,43
Coorow,WA,30 - 34,63
Coorow,WA,35 - 39,93
Coorow,WA,40 - 44,78
Coorow,WA,45 - 49,101
Coorow,WA,50 - 54,108
Coorow,WA,55 - 59,83
Coorow,WA,60 - 64,86
Coorow,WA,65 - 69,85
Coorow,WA,70 - 74,66
Coorow,WA,75 - 79,23
Coorow,WA,80 - 84,16
Coorow,WA,85 and over,8
Copper Coast,SA,0 - 4,657
Copper Coast,SA,5 - 9,718
Copper Coast,SA,10 - 14,766
Copper Coast,SA,15 - 19,773
Copper Coast,SA,20 - 24,558
Copper Coast,SA,25 - 29,587
Copper Coast,SA,30 - 34,537
Copper Coast,SA,35 - 39,658
Copper Coast,SA,40 - 44,810
Copper Coast,SA,45 - 49,937
Copper Coast,SA,50 - 54,843
Copper Coast,SA,55 - 59,979
Copper Coast,SA,60 - 64,1055
Copper Coast,SA,65 - 69,901
Copper Coast,SA,70 - 74,722
Copper Coast,SA,75 - 79,569
Copper Coast,SA,80 - 84,391
Copper Coast,SA,85 and over,320
Corangamite,VIC,0 - 4,1094
Corangamite,VIC,5 - 9,1075
Corangamite,VIC,10 - 14,1331
Corangamite,VIC,15 - 19,1190
Corangamite,VIC,20 - 24,724
Corangamite,VIC,25 - 29,716
Corangamite,VIC,30 - 34,825
Corangamite,VIC,35 - 39,1017
Corangamite,VIC,40 - 44,1137
Corangamite,VIC,45 - 49,1257
Corangamite,VIC,50 - 54,1161
Corangamite,VIC,55 - 59,1093
Corangamite,VIC,60 - 64,986
Corangamite,VIC,65 - 69,858
Corangamite,VIC,70 - 74,770
Corangamite,VIC,75 - 79,583
Corangamite,VIC,80 - 84,451
Corangamite,VIC,85 and over,355
Corrigin,WA,0 - 4,74
Corrigin,WA,5 - 9,80
Corrigin,WA,10 - 14,53
Corrigin,WA,15 - 19,33
Corrigin,WA,20 - 24,41
Corrigin,WA,25 - 29,72
Corrigin,WA,30 - 34,65
Corrigin,WA,35 - 39,69
Corrigin,WA,40 - 44,67
Corrigin,WA,45 - 49,97
Corrigin,WA,50 - 54,95
Corrigin,WA,55 - 59,97
Corrigin,WA,60 - 64,71
Corrigin,WA,65 - 69,78
Corrigin,WA,70 - 74,53
Corrigin,WA,75 - 79,45
Corrigin,WA,80 - 84,28
Corrigin,WA,85 and over,28
Cottesloe,WA,0 - 4,504
Cottesloe,WA,5 - 9,461
Cottesloe,WA,10 - 14,404
Cottesloe,WA,15 - 19,496
Cottesloe,WA,20 - 24,614
Cottesloe,WA,25 - 29,590
Cottesloe,WA,30 - 34,475
Cottesloe,WA,35 - 39,488
Cottesloe,WA,40 - 44,565
Cottesloe,WA,45 - 49,550
Cottesloe,WA,50 - 54,575
Cottesloe,WA,55 - 59,620
Cottesloe,WA,60 - 64,532
Cottesloe,WA,65 - 69,374
Cottesloe,WA,70 - 74,256
Cottesloe,WA,75 - 79,179
Cottesloe,WA,80 - 84,187
Cottesloe,WA,85 and over,189
Cowra,NSW,0 - 4,773
Cowra,NSW,5 - 9,821
Cowra,NSW,10 - 14,915
Cowra,NSW,15 - 19,842
Cowra,NSW,20 - 24,571
Cowra,NSW,25 - 29,559
Cowra,NSW,30 - 34,595
Cowra,NSW,35 - 39,717
Cowra,NSW,40 - 44,742
Cowra,NSW,45 - 49,845
Cowra,NSW,50 - 54,891
Cowra,NSW,55 - 59,901
Cowra,NSW,60 - 64,887
Cowra,NSW,65 - 69,739
Cowra,NSW,70 - 74,636
Cowra,NSW,75 - 79,471
Cowra,NSW,80 - 84,351
Cowra,NSW,85 and over,292
Cranbrook,WA,0 - 4,87
Cranbrook,WA,5 - 9,69
Cranbrook,WA,10 - 14,79
Cranbrook,WA,15 - 19,47
Cranbrook,WA,20 - 24,39
Cranbrook,WA,25 - 29,68
Cranbrook,WA,30 - 34,81
Cranbrook,WA,35 - 39,86
Cranbrook,WA,40 - 44,85
Cranbrook,WA,45 - 49,89
Cranbrook,WA,50 - 54,86
Cranbrook,WA,55 - 59,87
Cranbrook,WA,60 - 64,70
Cranbrook,WA,65 - 69,55
Cranbrook,WA,70 - 74,49
Cranbrook,WA,75 - 79,19
Cranbrook,WA,80 - 84,6
Cranbrook,WA,85 and over,11
Croydon,QLD,0 - 4,25
Croydon,QLD,5 - 9,29
Croydon,QLD,10 - 14,16
Croydon,QLD,15 - 19,24
Croydon,QLD,20 - 24,21
Croydon,QLD,25 - 29,35
Croydon,QLD,30 - 34,23
Croydon,QLD,35 - 39,24
Croydon,QLD,40 - 44,17
Croydon,QLD,45 - 49,17
Croydon,QLD,50 - 54,26
Croydon,QLD,55 - 59,18
Croydon,QLD,60 - 64,13
Croydon,QLD,65 - 69,5
Croydon,QLD,70 - 74,6
Croydon,QLD,75 - 79,6
Croydon,QLD,80 - 84,0
Croydon,QLD,85 and over,2
Cuballing,WA,0 - 4,58
Cuballing,WA,5 - 9,66
Cuballing,WA,10 - 14,58
Cuballing,WA,15 - 19,44
Cuballing,WA,20 - 24,18
Cuballing,WA,25 - 29,34
Cuballing,WA,30 - 34,46
Cuballing,WA,35 - 39,65
Cuballing,WA,40 - 44,70
Cuballing,WA,45 - 49,85
Cuballing,WA,50 - 54,63
Cuballing,WA,55 - 59,67
Cuballing,WA,60 - 64,69
Cuballing,WA,65 - 69,38
Cuballing,WA,70 - 74,36
Cuballing,WA,75 - 79,22
Cuballing,WA,80 - 84,6
Cuballing,WA,85 and over,6
Cue,WA,0 - 4,22
Cue,WA,5 - 9,17
Cue,WA,10 - 14,20
Cue,WA,15 - 19,21
Cue,WA,20 - 24,21
Cue,WA,25 - 29,18
Cue,WA,30 - 34,12
Cue,WA,35 - 39,23
Cue,WA,40 - 44,8
Cue,WA,45 - 49,25
Cue,WA,50 - 54,25
Cue,WA,55 - 59,24
Cue,WA,60 - 64,30
Cue,WA,65 - 69,18
Cue,WA,70 - 74,8
Cue,WA,75 - 79,10
Cue,WA,80 - 84,1
Cue,WA,85 and over,0
Cunderdin,WA,0 - 4,84
Cunderdin,WA,5 - 9,82
Cunderdin,WA,10 - 14,91
Cunderdin,WA,15 - 19,111
Cunderdin,WA,20 - 24,78
Cunderdin,WA,25 - 29,75
Cunderdin,WA,30 - 34,73
Cunderdin,WA,35 - 39,73
Cunderdin,WA,40 - 44,77
Cunderdin,WA,45 - 49,102
Cunderdin,WA,50 - 54,105
Cunderdin,WA,55 - 59,91
Cunderdin,WA,60 - 64,70
Cunderdin,WA,65 - 69,53
Cunderdin,WA,70 - 74,53
Cunderdin,WA,75 - 79,43
Cunderdin,WA,80 - 84,17
Cunderdin,WA,85 and over,19
Dalwallinu,WA,0 - 4,99
Dalwallinu,WA,5 - 9,85
Dalwallinu,WA,10 - 14,79
Dalwallinu,WA,15 - 19,89
Dalwallinu,WA,20 - 24,89
Dalwallinu,WA,25 - 29,97
Dalwallinu,WA,30 - 34,75
Dalwallinu,WA,35 - 39,95
Dalwallinu,WA,40 - 44,77
Dalwallinu,WA,45 - 49,135
Dalwallinu,WA,50 - 54,110
Dalwallinu,WA,55 - 59,82
Dalwallinu,WA,60 - 64,61
Dalwallinu,WA,65 - 69,37
Dalwallinu,WA,70 - 74,28
Dalwallinu,WA,75 - 79,38
Dalwallinu,WA,80 - 84,35
Dalwallinu,WA,85 and over,19
Dandaragan,WA,0 - 4,190
Dandaragan,WA,5 - 9,216
Dandaragan,WA,10 - 14,186
Dandaragan,WA,15 - 19,118
Dandaragan,WA,20 - 24,148
Dandaragan,WA,25 - 29,181
Dandaragan,WA,30 - 34,189
Dandaragan,WA,35 - 39,229
Dandaragan,WA,40 - 44,222
Dandaragan,WA,45 - 49,259
Dandaragan,WA,50 - 54,222
Dandaragan,WA,55 - 59,268
Dandaragan,WA,60 - 64,256
Dandaragan,WA,65 - 69,195
Dandaragan,WA,70 - 74,155
Dandaragan,WA,75 - 79,94
Dandaragan,WA,80 - 84,43
Dandaragan,WA,85 and over,32
Dardanup,WA,0 - 4,966
Dardanup,WA,5 - 9,855
Dardanup,WA,10 - 14,944
Dardanup,WA,15 - 19,871
Dardanup,WA,20 - 24,762
Dardanup,WA,25 - 29,823
Dardanup,WA,30 - 34,825
Dardanup,WA,35 - 39,913
Dardanup,WA,40 - 44,889
Dardanup,WA,45 - 49,907
Dardanup,WA,50 - 54,793
Dardanup,WA,55 - 59,674
Dardanup,WA,60 - 64,581
Dardanup,WA,65 - 69,408
Dardanup,WA,70 - 74,328
Dardanup,WA,75 - 79,254
Dardanup,WA,80 - 84,187
Dardanup,WA,85 and over,164
Darebin,VIC,0 - 4,9187
Darebin,VIC,5 - 9,7233
Darebin,VIC,10 - 14,6148
Darebin,VIC,15 - 19,7038
Darebin,VIC,20 - 24,11969
Darebin,VIC,25 - 29,13373
Darebin,VIC,30 - 34,12237
Darebin,VIC,35 - 39,12443
Darebin,VIC,40 - 44,10654
Darebin,VIC,45 - 49,9326
Darebin,VIC,50 - 54,7914
Darebin,VIC,55 - 59,6353
Darebin,VIC,60 - 64,5719
Darebin,VIC,65 - 69,5038
Darebin,VIC,70 - 74,4820
Darebin,VIC,75 - 79,4373
Darebin,VIC,80 - 84,3608
Darebin,VIC,85 and over,2856
Darwin,NT,0 - 4,5204
Darwin,NT,5 - 9,4548
Darwin,NT,10 - 14,4792
Darwin,NT,15 - 19,4895
Darwin,NT,20 - 24,6376
Darwin,NT,25 - 29,7586
Darwin,NT,30 - 34,6682
Darwin,NT,35 - 39,6246
Darwin,NT,40 - 44,5742
Darwin,NT,45 - 49,5803
Darwin,NT,50 - 54,5301
Darwin,NT,55 - 59,4930
Darwin,NT,60 - 64,3666
Darwin,NT,65 - 69,2242
Darwin,NT,70 - 74,1307
Darwin,NT,75 - 79,721
Darwin,NT,80 - 84,462
Darwin,NT,85 and over,272
Denmark,WA,0 - 4,295
Denmark,WA,5 - 9,339
Denmark,WA,10 - 14,348
Denmark,WA,15 - 19,319
Denmark,WA,20 - 24,169
Denmark,WA,25 - 29,174
Denmark,WA,30 - 34,223
Denmark,WA,35 - 39,304
Denmark,WA,40 - 44,364
Denmark,WA,45 - 49,480
Denmark,WA,50 - 54,406
Denmark,WA,55 - 59,399
Denmark,WA,60 - 64,452
Denmark,WA,65 - 69,313
Denmark,WA,70 - 74,240
Denmark,WA,75 - 79,149
Denmark,WA,80 - 84,95
Denmark,WA,85 and over,84
Derby-West Kimberley,WA,0 - 4,845
Derby-West Kimberley,WA,5 - 9,735
Derby-West Kimberley,WA,10 - 14,595
Derby-West Kimberley,WA,15 - 19,616
Derby-West Kimberley,WA,20 - 24,985
Derby-West Kimberley,WA,25 - 29,905
Derby-West Kimberley,WA,30 - 34,762
Derby-West Kimberley,WA,35 - 39,692
Derby-West Kimberley,WA,40 - 44,574
Derby-West Kimberley,WA,45 - 49,534
Derby-West Kimberley,WA,50 - 54,444
Derby-West Kimberley,WA,55 - 59,384
Derby-West Kimberley,WA,60 - 64,243
Derby-West Kimberley,WA,65 - 69,144
Derby-West Kimberley,WA,70 - 74,96
Derby-West Kimberley,WA,75 - 79,81
Derby-West Kimberley,WA,80 - 84,25
Derby-West Kimberley,WA,85 and over,38
Derwent Valley,TAS,0 - 4,669
Derwent Valley,TAS,5 - 9,659
Derwent Valley,TAS,10 - 14,715
Derwent Valley,TAS,15 - 19,634
Derwent Valley,TAS,20 - 24,585
Derwent Valley,TAS,25 - 29,531
Derwent Valley,TAS,30 - 34,540
Derwent Valley,TAS,35 - 39,669
Derwent Valley,TAS,40 - 44,683
Derwent Valley,TAS,45 - 49,836
Derwent Valley,TAS,50 - 54,694
Derwent Valley,TAS,55 - 59,694
Derwent Valley,TAS,60 - 64,603
Derwent Valley,TAS,65 - 69,449
Derwent Valley,TAS,70 - 74,351
Derwent Valley,TAS,75 - 79,245
Derwent Valley,TAS,80 - 84,177
Derwent Valley,TAS,85 and over,127
Devonport,TAS,0 - 4,1702
Devonport,TAS,5 - 9,1601
Devonport,TAS,10 - 14,1753
Devonport,TAS,15 - 19,1734
Devonport,TAS,20 - 24,1455
Devonport,TAS,25 - 29,1408
Devonport,TAS,30 - 34,1484
Devonport,TAS,35 - 39,1704
Devonport,TAS,40 - 44,1642
Devonport,TAS,45 - 49,1774
Devonport,TAS,50 - 54,1667
Devonport,TAS,55 - 59,1630
Devonport,TAS,60 - 64,1603
Devonport,TAS,65 - 69,1292
Devonport,TAS,70 - 74,1047
Devonport,TAS,75 - 79,875
Devonport,TAS,80 - 84,648
Devonport,TAS,85 and over,639
Diamantina,QLD,0 - 4,14
Diamantina,QLD,5 - 9,23
Diamantina,QLD,10 - 14,12
Diamantina,QLD,15 - 19,20
Diamantina,QLD,20 - 24,32
Diamantina,QLD,25 - 29,18
Diamantina,QLD,30 - 34,30
Diamantina,QLD,35 - 39,21
Diamantina,QLD,40 - 44,18
Diamantina,QLD,45 - 49,28
Diamantina,QLD,50 - 54,25
Diamantina,QLD,55 - 59,17
Diamantina,QLD,60 - 64,13
Diamantina,QLD,65 - 69,11
Diamantina,QLD,70 - 74,6
Diamantina,QLD,75 - 79,4
Diamantina,QLD,80 - 84,3
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,329
Donnybrook-Balingup,WA,5 - 9,356
Donnybrook-Balingup,WA,10 - 14,364
Donnybrook-Balingup,WA,15 - 19,300
Donnybrook-Balingup,WA,20 - 24,214
Donnybrook-Balingup,WA,25 - 29,193
Donnybrook-Balingup,WA,30 - 34,258
Donnybrook-Balingup,WA,35 - 39,360
Donnybrook-Balingup,WA,40 - 44,389
Donnybrook-Balingup,WA,45 - 49,417
Donnybrook-Balingup,WA,50 - 54,478
Donnybrook-Balingup,WA,55 - 59,450
Donnybrook-Balingup,WA,60 - 64,418
Donnybrook-Balingup,WA,65 - 69,272
Donnybrook-Balingup,WA,70 - 74,190
Donnybrook-Balingup,WA,75 - 79,121
Donnybrook-Balingup,WA,80 - 84,73
Donnybrook-Balingup,WA,85 and over,63
Doomadgee,QLD,0 - 4,208
Doomadgee,QLD,5 - 9,142
Doomadgee,QLD,10 - 14,116
Doomadgee,QLD,15 - 19,119
Doomadgee,QLD,20 - 24,107
Doomadgee,QLD,25 - 29,120
Doomadgee,QLD,30 - 34,104
Doomadgee,QLD,35 - 39,95
Doomadgee,QLD,40 - 44,55
Doomadgee,QLD,45 - 49,72
Doomadgee,QLD,50 - 54,49
Doomadgee,QLD,55 - 59,36
Doomadgee,QLD,60 - 64,16
Doomadgee,QLD,65 - 69,12
Doomadgee,QLD,70 - 74,4
Doomadgee,QLD,75 - 79,7
Doomadgee,QLD,80 - 84,9
Doomadgee,QLD,85 and over,2
Dorset,TAS,0 - 4,455
Dorset,TAS,5 - 9,436
Dorset,TAS,10 - 14,524
Dorset,TAS,15 - 19,445
Dorset,TAS,20 - 24,377
Dorset,TAS,25 - 29,343
Dorset,TAS,30 - 34,333
Dorset,TAS,35 - 39,422
Dorset,TAS,40 - 44,457
Dorset,TAS,45 - 49,550
Dorset,TAS,50 - 54,565
Dorset,TAS,55 - 59,481
Dorset,TAS,60 - 64,498
Dorset,TAS,65 - 69,369
Dorset,TAS,70 - 74,348
Dorset,TAS,75 - 79,273
Dorset,TAS,80 - 84,200
Dorset,TAS,85 and over,126
Dowerin,WA,0 - 4,70
Dowerin,WA,5 - 9,54
Dowerin,WA,10 - 14,41
Dowerin,WA,15 - 19,27
Dowerin,WA,20 - 24,31
Dowerin,WA,25 - 29,51
Dowerin,WA,30 - 34,44
Dowerin,WA,35 - 39,50
Dowerin,WA,40 - 44,48
Dowerin,WA,45 - 49,41
Dowerin,WA,50 - 54,44
Dowerin,WA,55 - 59,58
Dowerin,WA,60 - 64,37
Dowerin,WA,65 - 69,38
Dowerin,WA,70 - 74,30
Dowerin,WA,75 - 79,24
Dowerin,WA,80 - 84,16
Dowerin,WA,85 and over,21
Dumbleyung,WA,0 - 4,64
Dumbleyung,WA,5 - 9,40
Dumbleyung,WA,10 - 14,35
Dumbleyung,WA,15 - 19,28
Dumbleyung,WA,20 - 24,26
Dumbleyung,WA,25 - 29,50
Dumbleyung,WA,30 - 34,39
Dumbleyung,WA,35 - 39,52
Dumbleyung,WA,40 - 44,41
Dumbleyung,WA,45 - 49,46
Dumbleyung,WA,50 - 54,65
Dumbleyung,WA,55 - 59,43
Dumbleyung,WA,60 - 64,36
Dumbleyung,WA,65 - 69,23
Dumbleyung,WA,70 - 74,20
Dumbleyung,WA,75 - 79,19
