Local Government Area,State/Territory,Age Group,Population
Corrigin,WA,15 - 19,36
Corrigin,WA,20 - 24,56
Corrigin,WA,25 - 29,37
Corrigin,WA,30 - 34,86
Corrigin,WA,35 - 39,59
Corrigin,WA,40 - 44,73
Corrigin,WA,45 - 49,65
Corrigin,WA,50 - 54,92
Corrigin,WA,55 - 59,99
Corrigin,WA,60 - 64,93
Corrigin,WA,65 - 69,61
Corrigin,WA,70 - 74,57
Corrigin,WA,75 - 79,47
Corrigin,WA,80 - 84,31
Corrigin,WA,85 and over,32
Cottesloe,WA,0 - 4,423
Cottesloe,WA,5 - 9,497
Cottesloe,WA,10 - 14,495
Cottesloe,WA,15 - 19,417
Cottesloe,WA,20 - 24,583
Cottesloe,WA,25 - 29,675
Cottesloe,WA,30 - 34,520
Cottesloe,WA,35 - 39,478
Cottesloe,WA,40 - 44,530
Cottesloe,WA,45 - 49,593
Cottesloe,WA,50 - 54,596
Cottesloe,WA,55 - 59,560
Cottesloe,WA,60 - 64,606
Cottesloe,WA,65 - 69,469
Cottesloe,WA,70 - 74,337
Cottesloe,WA,75 - 79,221
Cottesloe,WA,80 - 84,144
Cottesloe,WA,85 and over,265
Cowra,NSW,0 - 4,671
Cowra,NSW,5 - 9,789
Cowra,NSW,10 - 14,799
Cowra,NSW,15 - 19,846
Cowra,NSW,20 - 24,621
Cowra,NSW,25 - 29,539
Cowra,NSW,30 - 34,509
Cowra,NSW,35 - 39,656
Cowra,NSW,40 - 44,740
Cowra,NSW,45 - 49,795
Cowra,NSW,50 - 54,852
Cowra,NSW,55 - 59,891
Cowra,NSW,60 - 64,944
Cowra,NSW,65 - 69,860
Cowra,NSW,70 - 74,708
Cowra,NSW,75 - 79,542
Cowra,NSW,80 - 84,375
Cowra,NSW,85 and over,374
Cranbrook,WA,0 - 4,105
Cranbrook,WA,5 - 9,69
Cranbrook,WA,10 - 14,68
Cranbrook,WA,15 - 19,54
Cranbrook,WA,20 - 24,41
Cranbrook,WA,25 - 29,58
Cranbrook,WA,30 - 34,53
Cranbrook,WA,35 - 39,88
Cranbrook,WA,40 - 44,78
Cranbrook,WA,45 - 49,76
Cranbrook,WA,50 - 54,85
Cranbrook,WA,55 - 59,88
Cranbrook,WA,60 - 64,77
Cranbrook,WA,65 - 69,72
Cranbrook,WA,70 - 74,44
Cranbrook,WA,75 - 79,50
Cranbrook,WA,80 - 84,10
Cranbrook,WA,85 and over,13
Croydon,QLD,0 - 4,28
Croydon,QLD,5 - 9,35
Croydon,QLD,10 - 14,16
Croydon,QLD,15 - 19,15
Croydon,QLD,20 - 24,22
Croydon,QLD,25 - 29,30
Croydon,QLD,30 - 34,27
Croydon,QLD,35 - 39,13
Croydon,QLD,40 - 44,29
Croydon,QLD,45 - 49,20
Croydon,QLD,50 - 54,18
Croydon,QLD,55 - 59,19
Croydon,QLD,60 - 64,9
Croydon,QLD,65 - 69,12
Croydon,QLD,70 - 74,7
Croydon,QLD,75 - 79,2
Croydon,QLD,80 - 84,5
Croydon,QLD,85 and over,1
Cuballing,WA,0 - 4,61
Cuballing,WA,5 - 9,63
Cuballing,WA,10 - 14,56
Cuballing,WA,15 - 19,56
Cuballing,WA,20 - 24,25
Cuballing,WA,25 - 29,42
Cuballing,WA,30 - 34,60
Cuballing,WA,35 - 39,42
Cuballing,WA,40 - 44,62
Cuballing,WA,45 - 49,72
Cuballing,WA,50 - 54,74
Cuballing,WA,55 - 59,76
Cuballing,WA,60 - 64,75
Cuballing,WA,65 - 69,57
Cuballing,WA,70 - 74,40
Cuballing,WA,75 - 79,19
Cuballing,WA,80 - 84,12
Cuballing,WA,85 and over,9
Cue,WA,0 - 4,25
Cue,WA,5 - 9,10
Cue,WA,10 - 14,10
Cue,WA,15 - 19,10
Cue,WA,20 - 24,16
Cue,WA,25 - 29,22
Cue,WA,30 - 34,12
Cue,WA,35 - 39,10
Cue,WA,40 - 44,9
Cue,WA,45 - 49,14
Cue,WA,50 - 54,23
Cue,WA,55 - 59,37
Cue,WA,60 - 64,24
Cue,WA,65 - 69,29
Cue,WA,70 - 74,8
Cue,WA,75 - 79,11
Cue,WA,80 - 84,2
Cue,WA,85 and over,0
Cunderdin,WA,0 - 4,66
Cunderdin,WA,5 - 9,114
Cunderdin,WA,10 - 14,63
Cunderdin,WA,15 - 19,147
Cunderdin,WA,20 - 24,79
Cunderdin,WA,25 - 29,81
Cunderdin,WA,30 - 34,91
Cunderdin,WA,35 - 39,83
Cunderdin,WA,40 - 44,96
Cunderdin,WA,45 - 49,81
Cunderdin,WA,50 - 54,98
Cunderdin,WA,55 - 59,107
Cunderdin,WA,60 - 64,75
Cunderdin,WA,65 - 69,66
Cunderdin,WA,70 - 74,55
Cunderdin,WA,75 - 79,40
Cunderdin,WA,80 - 84,26
Cunderdin,WA,85 and over,24
Dalwallinu,WA,0 - 4,122
Dalwallinu,WA,5 - 9,88
Dalwallinu,WA,10 - 14,73
Dalwallinu,WA,15 - 19,76
Dalwallinu,WA,20 - 24,85
Dalwallinu,WA,25 - 29,98
Dalwallinu,WA,30 - 34,111
Dalwallinu,WA,35 - 39,80
Dalwallinu,WA,40 - 44,96
Dalwallinu,WA,45 - 49,83
Dalwallinu,WA,50 - 54,110
Dalwallinu,WA,55 - 59,95
Dalwallinu,WA,60 - 64,86
Dalwallinu,WA,65 - 69,47
Dalwallinu,WA,70 - 74,32
Dalwallinu,WA,75 - 79,38
Dalwallinu,WA,80 - 84,24
Dalwallinu,WA,85 and over,31
Dandaragan,WA,0 - 4,199
Dandaragan,WA,5 - 9,201
Dandaragan,WA,10 - 14,174
Dandaragan,WA,15 - 19,117
Dandaragan,WA,20 - 24,133
Dandaragan,WA,25 - 29,212
Dandaragan,WA,30 - 34,198
Dandaragan,WA,35 - 39,199
Dandaragan,WA,40 - 44,223
Dandaragan,WA,45 - 49,224
Dandaragan,WA,50 - 54,280
Dandaragan,WA,55 - 59,266
Dandaragan,WA,60 - 64,259
Dandaragan,WA,65 - 69,262
Dandaragan,WA,70 - 74,153
Dandaragan,WA,75 - 79,115
Dandaragan,WA,80 - 84,54
Dandaragan,WA,85 and over,39
Dardanup,WA,0 - 4,1048
Dardanup,WA,5 - 9,1010
Dardanup,WA,10 - 14,982
Dardanup,WA,15 - 19,942
Dardanup,WA,20 - 24,867
Dardanup,WA,25 - 29,946
Dardanup,WA,30 - 34,1014
Dardanup,WA,35 - 39,874
Dardanup,WA,40 - 44,996
Dardanup,WA,45 - 49,923
Dardanup,WA,50 - 54,951
Dardanup,WA,55 - 59,834
Dardanup,WA,60 - 64,694
Dardanup,WA,65 - 69,571
Dardanup,WA,70 - 74,411
Dardanup,WA,75 - 79,331
Dardanup,WA,80 - 84,220
Dardanup,WA,85 and over,210
Darebin,VIC,0 - 4,9421
Darebin,VIC,5 - 9,7957
Darebin,VIC,10 - 14,6431
Darebin,VIC,15 - 19,7045
Darebin,VIC,20 - 24,11972
Darebin,VIC,25 - 29,14391
Darebin,VIC,30 - 34,13831
Darebin,VIC,35 - 39,12036
Darebin,VIC,40 - 44,11821
Darebin,VIC,45 - 49,9736
Darebin,VIC,50 - 54,8593
Darebin,VIC,55 - 59,7158
Darebin,VIC,60 - 64,5844
Darebin,VIC,65 - 69,5201
Darebin,VIC,70 - 74,4610
Darebin,VIC,75 - 79,4312
Darebin,VIC,80 - 84,3515
Darebin,VIC,85 and over,3398
Darwin,NT,0 - 4,5522
Darwin,NT,5 - 9,4846
Darwin,NT,10 - 14,4724
Darwin,NT,15 - 19,4713
Darwin,NT,20 - 24,6593
Darwin,NT,25 - 29,9128
Darwin,NT,30 - 34,8025
Darwin,NT,35 - 39,6626
Darwin,NT,40 - 44,6240
Darwin,NT,45 - 49,5625
Darwin,NT,50 - 54,5572
Darwin,NT,55 - 59,4802
Darwin,NT,60 - 64,4118
Darwin,NT,65 - 69,2916
Darwin,NT,70 - 74,1689
Darwin,NT,75 - 79,950
Darwin,NT,80 - 84,558
Darwin,NT,85 and over,349
Denmark,WA,0 - 4,356
Denmark,WA,5 - 9,374
Denmark,WA,10 - 14,379
Denmark,WA,15 - 19,341
Denmark,WA,20 - 24,171
Denmark,WA,25 - 29,196
Denmark,WA,30 - 34,269
Denmark,WA,35 - 39,306
Denmark,WA,40 - 44,400
Denmark,WA,45 - 49,415
Denmark,WA,50 - 54,500
Denmark,WA,55 - 59,455
Denmark,WA,60 - 64,478
Denmark,WA,65 - 69,456
Denmark,WA,70 - 74,294
Denmark,WA,75 - 79,195
Denmark,WA,80 - 84,124
Denmark,WA,85 and over,95
Derby-West Kimberley,WA,0 - 4,778
Derby-West Kimberley,WA,5 - 9,817
Derby-West Kimberley,WA,10 - 14,647
Derby-West Kimberley,WA,15 - 19,561
Derby-West Kimberley,WA,20 - 24,767
Derby-West Kimberley,WA,25 - 29,997
Derby-West Kimberley,WA,30 - 34,861
Derby-West Kimberley,WA,35 - 39,816
Derby-West Kimberley,WA,40 - 44,774
Derby-West Kimberley,WA,45 - 49,610
Derby-West Kimberley,WA,50 - 54,562
Derby-West Kimberley,WA,55 - 59,447
Derby-West Kimberley,WA,60 - 64,346
Derby-West Kimberley,WA,65 - 69,205
Derby-West Kimberley,WA,70 - 74,113
Derby-West Kimberley,WA,75 - 79,72
Derby-West Kimberley,WA,80 - 84,74
Derby-West Kimberley,WA,85 and over,44
Derwent Valley,TAS,0 - 4,656
Derwent Valley,TAS,5 - 9,678
Derwent Valley,TAS,10 - 14,647
Derwent Valley,TAS,15 - 19,654
Derwent Valley,TAS,20 - 24,546
Derwent Valley,TAS,25 - 29,534
Derwent Valley,TAS,30 - 34,540
Derwent Valley,TAS,35 - 39,565
Derwent Valley,TAS,40 - 44,694
Derwent Valley,TAS,45 - 49,697
Derwent Valley,TAS,50 - 54,848
Derwent Valley,TAS,55 - 59,678
Derwent Valley,TAS,60 - 64,644
Derwent Valley,TAS,65 - 69,566
Derwent Valley,TAS,70 - 74,404
Derwent Valley,TAS,75 - 79,297
Derwent Valley,TAS,80 - 84,183
Derwent Valley,TAS,85 and over,146
Devonport,TAS,0 - 4,1628
Devonport,TAS,5 - 9,1587
Devonport,TAS,10 - 14,1625
Devonport,TAS,15 - 19,1662
Devonport,TAS,20 - 24,1449
Devonport,TAS,25 - 29,1469
Devonport,TAS,30 - 34,1399
Devonport,TAS,35 - 39,1404
Devonport,TAS,40 - 44,1731
Devonport,TAS,45 - 49,1557
Devonport,TAS,50 - 54,1759
Devonport,TAS,55 - 59,1592
Devonport,TAS,60 - 64,1609
Devonport,TAS,65 - 69,1555
Devonport,TAS,70 - 74,1149
Devonport,TAS,75 - 79,874
Devonport,TAS,80 - 84,658
Devonport,TAS,85 and over,700
Diamantina,QLD,0 - 4,26
Diamantina,QLD,5 - 9,12
Diamantina,QLD,10 - 14,14
Diamantina,QLD,15 - 19,26
Diamantina,QLD,20 - 24,42
Diamantina,QLD,25 - 29,23
Diamantina,QLD,30 - 34,20
Diamantina,QLD,35 - 39,16
Diamantina,QLD,40 - 44,9
Diamantina,QLD,45 - 49,25
Diamantina,QLD,50 - 54,22
Diamantina,QLD,55 - 59,25
Diamantina,QLD,60 - 64,20
Diamantina,QLD,65 - 69,9
Diamantina,QLD,70 - 74,5
Diamantina,QLD,75 - 79,3
Diamantina,QLD,80 - 84,1
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,324
Donnybrook-Balingup,WA,5 - 9,390
Donnybrook-Balingup,WA,10 - 14,397
Donnybrook-Balingup,WA,15 - 19,298
Donnybrook-Balingup,WA,20 - 24,246
Donnybrook-Balingup,WA,25 - 29,264
Donnybrook-Balingup,WA,30 - 34,291
Donnybrook-Balingup,WA,35 - 39,334
Donnybrook-Balingup,WA,40 - 44,419
Donnybrook-Balingup,WA,45 - 49,420
Donnybrook-Balingup,WA,50 - 54,470
Donnybrook-Balingup,WA,55 - 59,526
Donnybrook-Balingup,WA,60 - 64,433
Donnybrook-Balingup,WA,65 - 69,400
Donnybrook-Balingup,WA,70 - 74,263
Donnybrook-Balingup,WA,75 - 79,148
Donnybrook-Balingup,WA,80 - 84,100
Donnybrook-Balingup,WA,85 and over,80
Doomadgee,QLD,0 - 4,181
Doomadgee,QLD,5 - 9,191
Doomadgee,QLD,10 - 14,164
Doomadgee,QLD,15 - 19,97
Doomadgee,QLD,20 - 24,123
Doomadgee,QLD,25 - 29,121
Doomadgee,QLD,30 - 34,114
Doomadgee,QLD,35 - 39,103
Doomadgee,QLD,40 - 44,79
Doomadgee,QLD,45 - 49,67
Doomadgee,QLD,50 - 54,63
Doomadgee,QLD,55 - 59,36
Doomadgee,QLD,60 - 64,32
Doomadgee,QLD,65 - 69,6
Doomadgee,QLD,70 - 74,7
Doomadgee,QLD,75 - 79,1
Doomadgee,QLD,80 - 84,9
Doomadgee,QLD,85 and over,6
Dorset,TAS,0 - 4,392
Dorset,TAS,5 - 9,444
Dorset,TAS,10 - 14,439
Dorset,TAS,15 - 19,413
Dorset,TAS,20 - 24,338
Dorset,TAS,25 - 29,343
Dorset,TAS,30 - 34,324
Dorset,TAS,35 - 39,342
Dorset,TAS,40 - 44,406
Dorset,TAS,45 - 49,456
Dorset,TAS,50 - 54,566
Dorset,TAS,55 - 59,554
Dorset,TAS,60 - 64,537
Dorset,TAS,65 - 69,460
Dorset,TAS,70 - 74,354
Dorset,TAS,75 - 79,284
Dorset,TAS,80 - 84,209
Dorset,TAS,85 and over,149
Dowerin,WA,0 - 4,46
Dowerin,WA,5 - 9,63
Dowerin,WA,10 - 14,29
Dowerin,WA,15 - 19,34
Dowerin,WA,20 - 24,12
Dowerin,WA,25 - 29,37
Dowerin,WA,30 - 34,53
Dowerin,WA,35 - 39,53
Dowerin,WA,40 - 44,59
Dowerin,WA,45 - 49,47
Dowerin,WA,50 - 54,28
Dowerin,WA,55 - 59,38
Dowerin,WA,60 - 64,72
Dowerin,WA,65 - 69,30
Dowerin,WA,70 - 74,32
Dowerin,WA,75 - 79,25
Dowerin,WA,80 - 84,17
Dowerin,WA,85 and over,32
Dumbleyung,WA,0 - 4,43
Dumbleyung,WA,5 - 9,42
Dumbleyung,WA,10 - 14,28
Dumbleyung,WA,15 - 19,19
Dumbleyung,WA,20 - 24,29
Dumbleyung,WA,25 - 29,52
Dumbleyung,WA,30 - 34,49
Dumbleyung,WA,35 - 39,59
Dumbleyung,WA,40 - 44,39
Dumbleyung,WA,45 - 49,38
Dumbleyung,WA,50 - 54,69
Dumbleyung,WA,55 - 59,45
Dumbleyung,WA,60 - 64,36
Dumbleyung,WA,65 - 69,42
Dumbleyung,WA,70 - 74,20
Dumbleyung,WA,75 - 79,23
Dumbleyung,WA,80 - 84,14
Dumbleyung,WA,85 and over,6
Dundas,WA,0 - 4,69
Dundas,WA,5 - 9,90
Dundas,WA,10 - 14,51
Dundas,WA,15 - 19,23
Dundas,WA,20 - 24,69
Dundas,WA,25 - 29,86
Dundas,WA,30 - 34,69
Dundas,WA,35 - 39,58
Dundas,WA,40 - 44,97
Dundas,WA,45 - 49,73
Dundas,WA,50 - 54,94
Dundas,WA,55 - 59,58
Dundas,WA,60 - 64,71
Dundas,WA,65 - 69,73
Dundas,WA,70 - 74,45
Dundas,WA,75 - 79,18
Dundas,WA,80 - 84,11
Dundas,WA,85 and over,14
Dungog,NSW,0 - 4,485
Dungog,NSW,5 - 9,546
Dungog,NSW,10 - 14,596
Dungog,NSW,15 - 19,576
Dungog,NSW,20 - 24,430
Dungog,NSW,25 - 29,360
Dungog,NSW,30 - 34,425
Dungog,NSW,35 - 39,460
Dungog,NSW,40 - 44,595
Dungog,NSW,45 - 49,642
Dungog,NSW,50 - 54,750
Dungog,NSW,55 - 59,677
Dungog,NSW,60 - 64,643
Dungog,NSW,65 - 69,533
Dungog,NSW,70 - 74,429
Dungog,NSW,75 - 79,307
Dungog,NSW,80 - 84,176
Dungog,NSW,85 and over,161
East Arnhem,NT,0 - 4,921
East Arnhem,NT,5 - 9,1054
East Arnhem,NT,10 - 14,1164
East Arnhem,NT,15 - 19,940
East Arnhem,NT,20 - 24,1024
East Arnhem,NT,25 - 29,1014
East Arnhem,NT,30 - 34,927
East Arnhem,NT,35 - 39,777
East Arnhem,NT,40 - 44,687
East Arnhem,NT,45 - 49,575
East Arnhem,NT,50 - 54,539
East Arnhem,NT,55 - 59,400
East Arnhem,NT,60 - 64,299
East Arnhem,NT,65 - 69,171
East Arnhem,NT,70 - 74,103
East Arnhem,NT,75 - 79,51
East Arnhem,NT,80 - 84,21
East Arnhem,NT,85 and over,10
East Fremantle,WA,0 - 4,440
East Fremantle,WA,5 - 9,555
East Fremantle,WA,10 - 14,495
East Fremantle,WA,15 - 19,466
East Fremantle,WA,20 - 24,454
East Fremantle,WA,25 - 29,428
East Fremantle,WA,30 - 34,415
East Fremantle,WA,35 - 39,493
East Fremantle,WA,40 - 44,638
East Fremantle,WA,45 - 49,626
East Fremantle,WA,50 - 54,642
East Fremantle,WA,55 - 59,533
East Fremantle,WA,60 - 64,476
East Fremantle,WA,65 - 69,334
East Fremantle,WA,70 - 74,236
East Fremantle,WA,75 - 79,204
East Fremantle,WA,80 - 84,162
East Fremantle,WA,85 and over,143
East Gippsland,VIC,0 - 4,2411
East Gippsland,VIC,5 - 9,2482
East Gippsland,VIC,10 - 14,2509
East Gippsland,VIC,15 - 19,2518
East Gippsland,VIC,20 - 24,1871
East Gippsland,VIC,25 - 29,1916
East Gippsland,VIC,30 - 34,1913
East Gippsland,VIC,35 - 39,2042
East Gippsland,VIC,40 - 44,2574
East Gippsland,VIC,45 - 49,2658
East Gippsland,VIC,50 - 54,3136
East Gippsland,VIC,55 - 59,3343
East Gippsland,VIC,60 - 64,3650
East Gippsland,VIC,65 - 69,3553
East Gippsland,VIC,70 - 74,2764
East Gippsland,VIC,75 - 79,1918
East Gippsland,VIC,80 - 84,1306
East Gippsland,VIC,85 and over,1245
East Pilbara,WA,0 - 4,703
East Pilbara,WA,5 - 9,699
East Pilbara,WA,10 - 14,573
East Pilbara,WA,15 - 19,422
East Pilbara,WA,20 - 24,1078
East Pilbara,WA,25 - 29,1813
East Pilbara,WA,30 - 34,1547
East Pilbara,WA,35 - 39,1259
East Pilbara,WA,40 - 44,1164
East Pilbara,WA,45 - 49,960
East Pilbara,WA,50 - 54,915
East Pilbara,WA,55 - 59,677
East Pilbara,WA,60 - 64,372
East Pilbara,WA,65 - 69,208
East Pilbara,WA,70 - 74,81
East Pilbara,WA,75 - 79,76
East Pilbara,WA,80 - 84,10
East Pilbara,WA,85 and over,13
Elliston,SA,0 - 4,62
Elliston,SA,5 - 9,78
Elliston,SA,10 - 14,61
Elliston,SA,15 - 19,35
Elliston,SA,20 - 24,49
Elliston,SA,25 - 29,53
Elliston,SA,30 - 34,69
Elliston,SA,35 - 39,56
Elliston,SA,40 - 44,73
Elliston,SA,45 - 49,75
Elliston,SA,50 - 54,110
Elliston,SA,55 - 59,113
Elliston,SA,60 - 64,88
Elliston,SA,65 - 69,51
Elliston,SA,70 - 74,46
Elliston,SA,75 - 79,22
Elliston,SA,80 - 84,14
Elliston,SA,85 and over,12
Esperance,WA,0 - 4,1003
Esperance,WA,5 - 9,1065
Esperance,WA,10 - 14,1079
Esperance,WA,15 - 19,1086
Esperance,WA,20 - 24,761
Esperance,WA,25 - 29,872
Esperance,WA,30 - 34,829
Esperance,WA,35 - 39,904
Esperance,WA,40 - 44,1033
Esperance,WA,45 - 49,1086
Esperance,WA,50 - 54,1024
Esperance,WA,55 - 59,895
Esperance,WA,60 - 64,748
Esperance,WA,65 - 69,684
Esperance,WA,70 - 74,525
Esperance,WA,75 - 79,389
Esperance,WA,80 - 84,238
Esperance,WA,85 and over,201
Etheridge,QLD,0 - 4,75
Etheridge,QLD,5 - 9,60
Etheridge,QLD,10 - 14,29
Etheridge,QLD,15 - 19,20
Etheridge,QLD,20 - 24,42
Etheridge,QLD,25 - 29,54
Etheridge,QLD,30 - 34,42
Etheridge,QLD,35 - 39,60
Etheridge,QLD,40 - 44,48
Etheridge,QLD,45 - 49,60
Etheridge,QLD,50 - 54,70
Etheridge,QLD,55 - 59,77
Etheridge,QLD,60 - 64,74
Etheridge,QLD,65 - 69,60
Etheridge,QLD,70 - 74,58
Etheridge,QLD,75 - 79,23
Etheridge,QLD,80 - 84,6
Etheridge,QLD,85 and over,6
Eurobodalla,NSW,0 - 4,1833
Eurobodalla,NSW,5 - 9,1992
Eurobodalla,NSW,10 - 14,2038
Eurobodalla,NSW,15 - 19,2074
Eurobodalla,NSW,20 - 24,1378
Eurobodalla,NSW,25 - 29,1290
Eurobodalla,NSW,30 - 34,1372
Eurobodalla,NSW,35 - 39,1622
Eurobodalla,NSW,40 - 44,2068
Eurobodalla,NSW,45 - 49,2215
Eurobodalla,NSW,50 - 54,2827
Eurobodalla,NSW,55 - 59,3070
Eurobodalla,NSW,60 - 64,3337
Eurobodalla,NSW,65 - 69,3362
Eurobodalla,NSW,70 - 74,2473
Eurobodalla,NSW,75 - 79,1754
Eurobodalla,NSW,80 - 84,1326
Eurobodalla,NSW,85 and over,1239
Exmouth,WA,0 - 4,225
Exmouth,WA,5 - 9,180
Exmouth,WA,10 - 14,165
Exmouth,WA,15 - 19,89
Exmouth,WA,20 - 24,126
Exmouth,WA,25 - 29,220
Exmouth,WA,30 - 34,239
Exmouth,WA,35 - 39,211
Exmouth,WA,40 - 44,232
Exmouth,WA,45 - 49,210
Exmouth,WA,50 - 54,181
Exmouth,WA,55 - 59,168
Exmouth,WA,60 - 64,140
Exmouth,WA,65 - 69,110
Exmouth,WA,70 - 74,82
Exmouth,WA,75 - 79,40
Exmouth,WA,80 - 84,28
Exmouth,WA,85 and over,9
Fairfield,NSW,0 - 4,12457
Fairfield,NSW,5 - 9,13274
Fairfield,NSW,10 - 14,13457
Fairfield,NSW,15 - 19,14967
Fairfield,NSW,20 - 24,15490
Fairfield,NSW,25 - 29,14489
Fairfield,NSW,30 - 34,13428
Fairfield,NSW,35 - 39,12510
Fairfield,NSW,40 - 44,13848
Fairfield,NSW,45 - 49,13486
Fairfield,NSW,50 - 54,14269
Fairfield,NSW,55 - 59,12877
Fairfield,NSW,60 - 64,10465
Fairfield,NSW,65 - 69,7837
Fairfield,NSW,70 - 74,6141
Fairfield,NSW,75 - 79,4610
Fairfield,NSW,80 - 84,3651
Fairfield,NSW,85 and over,2842
Flinders,QLD,0 - 4,140
Flinders,QLD,0 - 4,49
Flinders,QLD,5 - 9,96
Flinders,QLD,5 - 9,33
Flinders,QLD,10 - 14,118
Flinders,QLD,10 - 14,36
Flinders,QLD,15 - 19,77
Flinders,QLD,15 - 19,23
Flinders,QLD,20 - 24,111
Flinders,QLD,20 - 24,20
Flinders,QLD,25 - 29,99
Flinders,QLD,25 - 29,24
Flinders,QLD,30 - 34,84
Flinders,QLD,30 - 34,21
Flinders,QLD,35 - 39,95
Flinders,QLD,35 - 39,46
Flinders,QLD,40 - 44,120
Flinders,QLD,40 - 44,37
Flinders,QLD,45 - 49,121
Flinders,QLD,45 - 49,68
Flinders,QLD,50 - 54,137
Flinders,QLD,50 - 54,75
Flinders,QLD,55 - 59,112
Flinders,QLD,55 - 59,115
Flinders,QLD,60 - 64,125
Flinders,QLD,60 - 64,96
Flinders,QLD,65 - 69,114
Flinders,QLD,65 - 69,94
Flinders,QLD,70 - 74,91
Flinders,QLD,70 - 74,59
Flinders,QLD,75 - 79,50
Flinders,QLD,75 - 79,24
Flinders,QLD,80 - 84,35
Flinders,QLD,80 - 84,13
Flinders,QLD,85 and over,29
Flinders,QLD,85 and over,12
Flinders,TAS,0 - 4,140
Flinders,TAS,0 - 4,49
Flinders,TAS,5 - 9,96
Flinders,TAS,5 - 9,33
Flinders,TAS,10 - 14,118
Flinders,TAS,10 - 14,36
Flinders,TAS,15 - 19,77
Flinders,TAS,15 - 19,23
Flinders,TAS,20 - 24,111
Flinders,TAS,20 - 24,20
Flinders,TAS,25 - 29,99
Flinders,TAS,25 - 29,24
Flinders,TAS,30 - 34,84
Flinders,TAS,30 - 34,21
Flinders,TAS,35 - 39,95
Flinders,TAS,35 - 39,46
Flinders,TAS,40 - 44,120
Flinders,TAS,40 - 44,37
Flinders,TAS,45 - 49,121
Flinders,TAS,45 - 49,68
Flinders,TAS,50 - 54,137
Flinders,TAS,50 - 54,75
Flinders,TAS,55 - 59,112
Flinders,TAS,55 - 59,115
Flinders,TAS,60 - 64,125
Flinders,TAS,60 - 64,96
Flinders,TAS,65 - 69,114
Flinders,TAS,65 - 69,94
Flinders,TAS,70 - 74,91
Flinders,TAS,70 - 74,59
Flinders,TAS,75 - 79,50
Flinders,TAS,75 - 79,24
Flinders,TAS,80 - 84,35
Flinders,TAS,80 - 84,13
Flinders,TAS,85 and over,29
Flinders,TAS,85 and over,12
Flinders Ranges,SA,0 - 4,88
Flinders Ranges,SA,5 - 9,96
Flinders Ranges,SA,10 - 14,101
Flinders Ranges,SA,15 - 19,96
Flinders Ranges,SA,20 - 24,87
Flinders Ranges,SA,25 - 29,83
Flinders Ranges,SA,30 - 34,85
Flinders Ranges,SA,35 - 39,88
Flinders Ranges,SA,40 - 44,100
Flinders Ranges,SA,45 - 49,121
Flinders Ranges,SA,50 - 54,145
Flinders Ranges,SA,55 - 59,142
Flinders Ranges,SA,60 - 64,128
Flinders Ranges,SA,65 - 69,123
Flinders Ranges,SA,70 - 74,82
Flinders Ranges,SA,75 - 79,53
Flinders Ranges,SA,80 - 84,41
Flinders Ranges,SA,85 and over,58
Forbes,NSW,0 - 4,658
Forbes,NSW,5 - 9,648
Forbes,NSW,10 - 14,681
Forbes,NSW,15 - 19,692
Forbes,NSW,20 - 24,495
Forbes,NSW,25 - 29,496
Forbes,NSW,30 - 34,497
Forbes,NSW,35 - 39,472
Forbes,NSW,40 - 44,560
Forbes,NSW,45 - 49,601
Forbes,NSW,50 - 54,620
Forbes,NSW,55 - 59,606
Forbes,NSW,60 - 64,641
Forbes,NSW,65 - 69,590
Forbes,NSW,70 - 74,437
Forbes,NSW,75 - 79,406
Forbes,NSW,80 - 84,260
Forbes,NSW,85 and over,248
Franklin Harbour,SA,0 - 4,87
Franklin Harbour,SA,5 - 9,76
Franklin Harbour,SA,10 - 14,64
Franklin Harbour,SA,15 - 19,54
Franklin Harbour,SA,20 - 24,73
Franklin Harbour,SA,25 - 29,56
Franklin Harbour,SA,30 - 34,58
Franklin Harbour,SA,35 - 39,56
Franklin Harbour,SA,40 - 44,93
Franklin Harbour,SA,45 - 49,113
Franklin Harbour,SA,50 - 54,92
Franklin Harbour,SA,55 - 59,88
Franklin Harbour,SA,60 - 64,112
Franklin Harbour,SA,65 - 69,109
Franklin Harbour,SA,70 - 74,73
Franklin Harbour,SA,75 - 79,20
Franklin Harbour,SA,80 - 84,32
Franklin Harbour,SA,85 and over,39
Frankston,VIC,0 - 4,9046
Frankston,VIC,5 - 9,8367
Frankston,VIC,10 - 14,7889
Frankston,VIC,15 - 19,8555
Frankston,VIC,20 - 24,9037
Frankston,VIC,25 - 29,9658
Frankston,VIC,30 - 34,9513
Frankston,VIC,35 - 39,9173
Frankston,VIC,40 - 44,10118
Frankston,VIC,45 - 49,9424
Frankston,VIC,50 - 54,9392
Frankston,VIC,55 - 59,8031
Frankston,VIC,60 - 64,7028
Frankston,VIC,65 - 69,6259
Frankston,VIC,70 - 74,4478
Frankston,VIC,75 - 79,3362
Frankston,VIC,80 - 84,2518
Frankston,VIC,85 and over,2503
Fraser Coast,QLD,0 - 4,5514
Fraser Coast,QLD,5 - 9,6279
Fraser Coast,QLD,10 - 14,6344
Fraser Coast,QLD,15 - 19,6119
Fraser Coast,QLD,20 - 24,4547
Fraser Coast,QLD,25 - 29,4424
Fraser Coast,QLD,30 - 34,4776
