Local Government Area,State/Territory,Age Group,Population
Collie,WA,25 - 29,480
Collie,WA,30 - 34,651
Collie,WA,35 - 39,652
Collie,WA,40 - 44,736
Collie,WA,45 - 49,757
Collie,WA,50 - 54,656
Collie,WA,55 - 59,565
Collie,WA,60 - 64,377
Collie,WA,65 - 69,314
Collie,WA,70 - 74,306
Collie,WA,75 - 79,234
Collie,WA,80 - 84,164
Collie,WA,85 and over,107
Coober Pedy,SA,0 - 4,132
Coober Pedy,SA,5 - 9,135
Coober Pedy,SA,10 - 14,129
Coober Pedy,SA,15 - 19,122
Coober Pedy,SA,20 - 24,103
Coober Pedy,SA,25 - 29,118
Coober Pedy,SA,30 - 34,141
Coober Pedy,SA,35 - 39,173
Coober Pedy,SA,40 - 44,179
Coober Pedy,SA,45 - 49,182
Coober Pedy,SA,50 - 54,181
Coober Pedy,SA,55 - 59,205
Coober Pedy,SA,60 - 64,185
Coober Pedy,SA,65 - 69,118
Coober Pedy,SA,70 - 74,66
Coober Pedy,SA,75 - 79,28
Coober Pedy,SA,80 - 84,13
Coober Pedy,SA,85 and over,10
Cook,QLD,0 - 4,259
Cook,QLD,5 - 9,239
Cook,QLD,10 - 14,222
Cook,QLD,15 - 19,181
Cook,QLD,20 - 24,197
Cook,QLD,25 - 29,209
Cook,QLD,30 - 34,297
Cook,QLD,35 - 39,281
Cook,QLD,40 - 44,295
Cook,QLD,45 - 49,319
Cook,QLD,50 - 54,327
Cook,QLD,55 - 59,254
Cook,QLD,60 - 64,184
Cook,QLD,65 - 69,113
Cook,QLD,70 - 74,95
Cook,QLD,75 - 79,66
Cook,QLD,80 - 84,44
Cook,QLD,85 and over,29
Coolamon,NSW,0 - 4,310
Coolamon,NSW,5 - 9,324
Coolamon,NSW,10 - 14,356
Coolamon,NSW,15 - 19,240
Coolamon,NSW,20 - 24,175
Coolamon,NSW,25 - 29,173
Coolamon,NSW,30 - 34,242
Coolamon,NSW,35 - 39,257
Coolamon,NSW,40 - 44,328
Coolamon,NSW,45 - 49,293
Coolamon,NSW,50 - 54,234
Coolamon,NSW,55 - 59,257
Coolamon,NSW,60 - 64,228
Coolamon,NSW,65 - 69,193
Coolamon,NSW,70 - 74,152
Coolamon,NSW,75 - 79,144
Coolamon,NSW,80 - 84,86
Coolamon,NSW,85 and over,80
Coolgardie,WA,0 - 4,407
Coolgardie,WA,5 - 9,417
Coolgardie,WA,10 - 14,383
Coolgardie,WA,15 - 19,233
Coolgardie,WA,20 - 24,253
Coolgardie,WA,25 - 29,357
Coolgardie,WA,30 - 34,430
Coolgardie,WA,35 - 39,413
Coolgardie,WA,40 - 44,362
Coolgardie,WA,45 - 49,267
Coolgardie,WA,50 - 54,273
Coolgardie,WA,55 - 59,183
Coolgardie,WA,60 - 64,105
Coolgardie,WA,65 - 69,53
Coolgardie,WA,70 - 74,35
Coolgardie,WA,75 - 79,20
Coolgardie,WA,80 - 84,21
Coolgardie,WA,85 and over,9
Coomalie,NT,0 - 4,76
Coomalie,NT,5 - 9,113
Coomalie,NT,10 - 14,82
Coomalie,NT,15 - 19,66
Coomalie,NT,20 - 24,53
Coomalie,NT,25 - 29,57
Coomalie,NT,30 - 34,78
Coomalie,NT,35 - 39,93
Coomalie,NT,40 - 44,111
Coomalie,NT,45 - 49,94
Coomalie,NT,50 - 54,99
Coomalie,NT,55 - 59,87
Coomalie,NT,60 - 64,73
Coomalie,NT,65 - 69,32
Coomalie,NT,70 - 74,26
Coomalie,NT,75 - 79,8
Coomalie,NT,80 - 84,3
Coomalie,NT,85 and over,6
Coonamble,NSW,0 - 4,369
Coonamble,NSW,5 - 9,415
Coonamble,NSW,10 - 14,357
Coonamble,NSW,15 - 19,272
Coonamble,NSW,20 - 24,237
Coonamble,NSW,25 - 29,225
Coonamble,NSW,30 - 34,313
Coonamble,NSW,35 - 39,326
Coonamble,NSW,40 - 44,327
Coonamble,NSW,45 - 49,330
Coonamble,NSW,50 - 54,288
Coonamble,NSW,55 - 59,267
Coonamble,NSW,60 - 64,214
Coonamble,NSW,65 - 69,190
Coonamble,NSW,70 - 74,181
Coonamble,NSW,75 - 79,130
Coonamble,NSW,80 - 84,78
Coonamble,NSW,85 and over,59
Coorow,WA,0 - 4,107
Coorow,WA,5 - 9,110
Coorow,WA,10 - 14,107
Coorow,WA,15 - 19,37
Coorow,WA,20 - 24,48
Coorow,WA,25 - 29,83
Coorow,WA,30 - 34,125
Coorow,WA,35 - 39,125
Coorow,WA,40 - 44,117
Coorow,WA,45 - 49,118
Coorow,WA,50 - 54,95
Coorow,WA,55 - 59,92
Coorow,WA,60 - 64,78
Coorow,WA,65 - 69,73
Coorow,WA,70 - 74,35
Coorow,WA,75 - 79,24
Coorow,WA,80 - 84,4
Coorow,WA,85 and over,11
Copper Coast,SA,0 - 4,589
Copper Coast,SA,5 - 9,654
Copper Coast,SA,10 - 14,808
Copper Coast,SA,15 - 19,632
Copper Coast,SA,20 - 24,400
Copper Coast,SA,25 - 29,435
Copper Coast,SA,30 - 34,562
Copper Coast,SA,35 - 39,710
Copper Coast,SA,40 - 44,808
Copper Coast,SA,45 - 49,695
Copper Coast,SA,50 - 54,771
Copper Coast,SA,55 - 59,811
Copper Coast,SA,60 - 64,767
Copper Coast,SA,65 - 69,747
Copper Coast,SA,70 - 74,640
Copper Coast,SA,75 - 79,523
Copper Coast,SA,80 - 84,343
Copper Coast,SA,85 and over,249
Corangamite,VIC,0 - 4,1187
Corangamite,VIC,5 - 9,1331
Corangamite,VIC,10 - 14,1398
Corangamite,VIC,15 - 19,1135
Corangamite,VIC,20 - 24,738
Corangamite,VIC,25 - 29,820
Corangamite,VIC,30 - 34,1023
Corangamite,VIC,35 - 39,1189
Corangamite,VIC,40 - 44,1310
Corangamite,VIC,45 - 49,1167
Corangamite,VIC,50 - 54,1111
Corangamite,VIC,55 - 59,1020
Corangamite,VIC,60 - 64,926
Corangamite,VIC,65 - 69,810
Corangamite,VIC,70 - 74,665
Corangamite,VIC,75 - 79,585
Corangamite,VIC,80 - 84,342
Corangamite,VIC,85 and over,270
Corrigin,WA,0 - 4,88
Corrigin,WA,5 - 9,98
Corrigin,WA,10 - 14,86
Corrigin,WA,15 - 19,38
Corrigin,WA,20 - 24,54
Corrigin,WA,25 - 29,69
Corrigin,WA,30 - 34,96
Corrigin,WA,35 - 39,94
Corrigin,WA,40 - 44,104
Corrigin,WA,45 - 49,93
Corrigin,WA,50 - 54,106
Corrigin,WA,55 - 59,77
Corrigin,WA,60 - 64,81
Corrigin,WA,65 - 69,53
Corrigin,WA,70 - 74,44
Corrigin,WA,75 - 79,29
Corrigin,WA,80 - 84,30
Corrigin,WA,85 and over,24
Cottesloe,WA,0 - 4,385
Cottesloe,WA,5 - 9,356
Cottesloe,WA,10 - 14,428
Cottesloe,WA,15 - 19,491
Cottesloe,WA,20 - 24,573
Cottesloe,WA,25 - 29,496
Cottesloe,WA,30 - 34,543
Cottesloe,WA,35 - 39,505
Cottesloe,WA,40 - 44,540
Cottesloe,WA,45 - 49,561
Cottesloe,WA,50 - 54,636
Cottesloe,WA,55 - 59,538
Cottesloe,WA,60 - 64,410
Cottesloe,WA,65 - 69,262
Cottesloe,WA,70 - 74,208
Cottesloe,WA,75 - 79,239
Cottesloe,WA,80 - 84,168
Cottesloe,WA,85 and over,184
Cowra,NSW,0 - 4,864
Cowra,NSW,5 - 9,1002
Cowra,NSW,10 - 14,945
Cowra,NSW,15 - 19,863
Cowra,NSW,20 - 24,579
Cowra,NSW,25 - 29,685
Cowra,NSW,30 - 34,750
Cowra,NSW,35 - 39,774
Cowra,NSW,40 - 44,880
Cowra,NSW,45 - 49,883
Cowra,NSW,50 - 54,861
Cowra,NSW,55 - 59,839
Cowra,NSW,60 - 64,745
Cowra,NSW,65 - 69,632
Cowra,NSW,70 - 74,563
Cowra,NSW,75 - 79,473
Cowra,NSW,80 - 84,279
Cowra,NSW,85 and over,232
Cranbrook,WA,0 - 4,73
Cranbrook,WA,5 - 9,91
Cranbrook,WA,10 - 14,72
Cranbrook,WA,15 - 19,44
Cranbrook,WA,20 - 24,75
Cranbrook,WA,25 - 29,61
Cranbrook,WA,30 - 34,93
Cranbrook,WA,35 - 39,69
Cranbrook,WA,40 - 44,88
Cranbrook,WA,45 - 49,93
Cranbrook,WA,50 - 54,91
Cranbrook,WA,55 - 59,75
Cranbrook,WA,60 - 64,56
Cranbrook,WA,65 - 69,43
Cranbrook,WA,70 - 74,28
Cranbrook,WA,75 - 79,20
Cranbrook,WA,80 - 84,19
Cranbrook,WA,85 and over,11
Croydon,QLD,0 - 4,24
Croydon,QLD,5 - 9,33
Croydon,QLD,10 - 14,13
Croydon,QLD,15 - 19,16
Croydon,QLD,20 - 24,19
Croydon,QLD,25 - 29,26
Croydon,QLD,30 - 34,22
Croydon,QLD,35 - 39,25
Croydon,QLD,40 - 44,20
Croydon,QLD,45 - 49,10
Croydon,QLD,50 - 54,19
Croydon,QLD,55 - 59,18
Croydon,QLD,60 - 64,11
Croydon,QLD,65 - 69,3
Croydon,QLD,70 - 74,6
Croydon,QLD,75 - 79,4
Croydon,QLD,80 - 84,2
Croydon,QLD,85 and over,3
Cuballing,WA,0 - 4,51
Cuballing,WA,5 - 9,63
Cuballing,WA,10 - 14,42
Cuballing,WA,15 - 19,48
Cuballing,WA,20 - 24,26
Cuballing,WA,25 - 29,31
Cuballing,WA,30 - 34,46
Cuballing,WA,35 - 39,68
Cuballing,WA,40 - 44,66
Cuballing,WA,45 - 49,57
Cuballing,WA,50 - 54,66
Cuballing,WA,55 - 59,57
Cuballing,WA,60 - 64,53
Cuballing,WA,65 - 69,39
Cuballing,WA,70 - 74,17
Cuballing,WA,75 - 79,13
Cuballing,WA,80 - 84,8
Cuballing,WA,85 and over,3
Cue,WA,0 - 4,31
Cue,WA,5 - 9,34
Cue,WA,10 - 14,29
Cue,WA,15 - 19,15
Cue,WA,20 - 24,14
Cue,WA,25 - 29,26
Cue,WA,30 - 34,37
Cue,WA,35 - 39,34
Cue,WA,40 - 44,33
Cue,WA,45 - 49,32
Cue,WA,50 - 54,28
Cue,WA,55 - 59,23
Cue,WA,60 - 64,19
Cue,WA,65 - 69,11
Cue,WA,70 - 74,3
Cue,WA,75 - 79,2
Cue,WA,80 - 84,2
Cue,WA,85 and over,3
Cunderdin,WA,0 - 4,89
Cunderdin,WA,5 - 9,116
Cunderdin,WA,10 - 14,115
Cunderdin,WA,15 - 19,126
Cunderdin,WA,20 - 24,82
Cunderdin,WA,25 - 29,66
Cunderdin,WA,30 - 34,85
Cunderdin,WA,35 - 39,105
Cunderdin,WA,40 - 44,104
Cunderdin,WA,45 - 49,110
Cunderdin,WA,50 - 54,85
Cunderdin,WA,55 - 59,77
Cunderdin,WA,60 - 64,60
Cunderdin,WA,65 - 69,63
Cunderdin,WA,70 - 74,48
Cunderdin,WA,75 - 79,33
Cunderdin,WA,80 - 84,20
Cunderdin,WA,85 and over,22
Dalwallinu,WA,0 - 4,138
Dalwallinu,WA,5 - 9,151
Dalwallinu,WA,10 - 14,164
Dalwallinu,WA,15 - 19,98
Dalwallinu,WA,20 - 24,101
Dalwallinu,WA,25 - 29,100
Dalwallinu,WA,30 - 34,120
Dalwallinu,WA,35 - 39,126
Dalwallinu,WA,40 - 44,138
Dalwallinu,WA,45 - 49,131
Dalwallinu,WA,50 - 54,107
Dalwallinu,WA,55 - 59,70
Dalwallinu,WA,60 - 64,59
Dalwallinu,WA,65 - 69,62
Dalwallinu,WA,70 - 74,59
Dalwallinu,WA,75 - 79,36
Dalwallinu,WA,80 - 84,21
Dalwallinu,WA,85 and over,24
Dandaragan,WA,0 - 4,227
Dandaragan,WA,5 - 9,256
Dandaragan,WA,10 - 14,167
Dandaragan,WA,15 - 19,105
Dandaragan,WA,20 - 24,127
Dandaragan,WA,25 - 29,167
Dandaragan,WA,30 - 34,218
Dandaragan,WA,35 - 39,231
Dandaragan,WA,40 - 44,230
Dandaragan,WA,45 - 49,194
Dandaragan,WA,50 - 54,220
Dandaragan,WA,55 - 59,232
Dandaragan,WA,60 - 64,165
Dandaragan,WA,65 - 69,172
Dandaragan,WA,70 - 74,116
Dandaragan,WA,75 - 79,71
Dandaragan,WA,80 - 84,36
Dandaragan,WA,85 and over,15
Dardanup,WA,0 - 4,755
Dardanup,WA,5 - 9,788
Dardanup,WA,10 - 14,881
Dardanup,WA,15 - 19,689
Dardanup,WA,20 - 24,476
Dardanup,WA,25 - 29,625
Dardanup,WA,30 - 34,768
Dardanup,WA,35 - 39,753
Dardanup,WA,40 - 44,787
Dardanup,WA,45 - 49,680
Dardanup,WA,50 - 54,603
Dardanup,WA,55 - 59,491
Dardanup,WA,60 - 64,342
Dardanup,WA,65 - 69,266
Dardanup,WA,70 - 74,197
Dardanup,WA,75 - 79,162
Dardanup,WA,80 - 84,97
Dardanup,WA,85 and over,55
Darebin,VIC,0 - 4,7838
Darebin,VIC,5 - 9,6765
Darebin,VIC,10 - 14,6175
Darebin,VIC,15 - 19,6541
Darebin,VIC,20 - 24,9867
Darebin,VIC,25 - 29,11047
Darebin,VIC,30 - 34,12500
Darebin,VIC,35 - 39,10976
Darebin,VIC,40 - 44,9656
Darebin,VIC,45 - 49,7976
Darebin,VIC,50 - 54,6655
Darebin,VIC,55 - 59,5928
Darebin,VIC,60 - 64,5399
Darebin,VIC,65 - 69,5429
Darebin,VIC,70 - 74,5102
Darebin,VIC,75 - 79,4559
Darebin,VIC,80 - 84,3011
Darebin,VIC,85 and over,2287
Darwin,NT,0 - 4,4846
Darwin,NT,5 - 9,4530
Darwin,NT,10 - 14,4792
Darwin,NT,15 - 19,4647
Darwin,NT,20 - 24,5600
Darwin,NT,25 - 29,6321
Darwin,NT,30 - 34,6365
Darwin,NT,35 - 39,5742
Darwin,NT,40 - 44,5797
Darwin,NT,45 - 49,5392
Darwin,NT,50 - 54,5294
Darwin,NT,55 - 59,3873
Darwin,NT,60 - 64,2454
Darwin,NT,65 - 69,1382
Darwin,NT,70 - 74,818
Darwin,NT,75 - 79,619
Darwin,NT,80 - 84,317
Darwin,NT,85 and over,179
Denmark,WA,0 - 4,281
Denmark,WA,5 - 9,326
Denmark,WA,10 - 14,411
Denmark,WA,15 - 19,303
Denmark,WA,20 - 24,177
Denmark,WA,25 - 29,161
Denmark,WA,30 - 34,257
Denmark,WA,35 - 39,347
Denmark,WA,40 - 44,426
Denmark,WA,45 - 49,394
Denmark,WA,50 - 54,392
Denmark,WA,55 - 59,358
Denmark,WA,60 - 64,299
Denmark,WA,65 - 69,238
Denmark,WA,70 - 74,185
Denmark,WA,75 - 79,136
Denmark,WA,80 - 84,85
Denmark,WA,85 and over,61
Derby-West Kimberley,WA,0 - 4,899
Derby-West Kimberley,WA,5 - 9,736
Derby-West Kimberley,WA,10 - 14,643
Derby-West Kimberley,WA,15 - 19,669
Derby-West Kimberley,WA,20 - 24,792
Derby-West Kimberley,WA,25 - 29,733
Derby-West Kimberley,WA,30 - 34,641
Derby-West Kimberley,WA,35 - 39,589
Derby-West Kimberley,WA,40 - 44,549
Derby-West Kimberley,WA,45 - 49,420
Derby-West Kimberley,WA,50 - 54,357
Derby-West Kimberley,WA,55 - 59,272
Derby-West Kimberley,WA,60 - 64,192
Derby-West Kimberley,WA,65 - 69,123
Derby-West Kimberley,WA,70 - 74,84
Derby-West Kimberley,WA,75 - 79,55
Derby-West Kimberley,WA,80 - 84,27
Derby-West Kimberley,WA,85 and over,20
Derwent Valley,TAS,0 - 4,621
Derwent Valley,TAS,5 - 9,703
Derwent Valley,TAS,10 - 14,710
Derwent Valley,TAS,15 - 19,697
Derwent Valley,TAS,20 - 24,513
Derwent Valley,TAS,25 - 29,518
Derwent Valley,TAS,30 - 34,611
Derwent Valley,TAS,35 - 39,652
Derwent Valley,TAS,40 - 44,818
Derwent Valley,TAS,45 - 49,675
Derwent Valley,TAS,50 - 54,653
Derwent Valley,TAS,55 - 59,618
Derwent Valley,TAS,60 - 64,483
Derwent Valley,TAS,65 - 69,395
Derwent Valley,TAS,70 - 74,284
Derwent Valley,TAS,75 - 79,218
Derwent Valley,TAS,80 - 84,124
Derwent Valley,TAS,85 and over,107
Devonport,TAS,0 - 4,1593
Devonport,TAS,5 - 9,1703
Devonport,TAS,10 - 14,1720
Devonport,TAS,15 - 19,1578
Devonport,TAS,20 - 24,1481
Devonport,TAS,25 - 29,1371
Devonport,TAS,30 - 34,1681
Devonport,TAS,35 - 39,1572
Devonport,TAS,40 - 44,1780
Devonport,TAS,45 - 49,1707
Devonport,TAS,50 - 54,1616
Devonport,TAS,55 - 59,1555
Devonport,TAS,60 - 64,1267
Devonport,TAS,65 - 69,1106
Devonport,TAS,70 - 74,982
Devonport,TAS,75 - 79,883
Devonport,TAS,80 - 84,614
Devonport,TAS,85 and over,444
Diamantina,QLD,0 - 4,22
Diamantina,QLD,5 - 9,24
Diamantina,QLD,10 - 14,16
Diamantina,QLD,15 - 19,23
Diamantina,QLD,20 - 24,24
Diamantina,QLD,25 - 29,33
Diamantina,QLD,30 - 34,25
Diamantina,QLD,35 - 39,31
Diamantina,QLD,40 - 44,24
Diamantina,QLD,45 - 49,22
Diamantina,QLD,50 - 54,24
Diamantina,QLD,55 - 59,10
Diamantina,QLD,60 - 64,10
Diamantina,QLD,65 - 69,5
Diamantina,QLD,70 - 74,3
Diamantina,QLD,75 - 79,4
Diamantina,QLD,80 - 84,0
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,310
Donnybrook-Balingup,WA,5 - 9,310
Donnybrook-Balingup,WA,10 - 14,423
Donnybrook-Balingup,WA,15 - 19,307
Donnybrook-Balingup,WA,20 - 24,180
Donnybrook-Balingup,WA,25 - 29,206
Donnybrook-Balingup,WA,30 - 34,296
Donnybrook-Balingup,WA,35 - 39,333
Donnybrook-Balingup,WA,40 - 44,393
Donnybrook-Balingup,WA,45 - 49,446
Donnybrook-Balingup,WA,50 - 54,361
Donnybrook-Balingup,WA,55 - 59,329
Donnybrook-Balingup,WA,60 - 64,257
Donnybrook-Balingup,WA,65 - 69,183
Donnybrook-Balingup,WA,70 - 74,138
Donnybrook-Balingup,WA,75 - 79,86
Donnybrook-Balingup,WA,80 - 84,51
Donnybrook-Balingup,WA,85 and over,51
Doomadgee,QLD,0 - 4,167
Doomadgee,QLD,5 - 9,150
Doomadgee,QLD,10 - 14,116
Doomadgee,QLD,15 - 19,114
Doomadgee,QLD,20 - 24,117
Doomadgee,QLD,25 - 29,121
Doomadgee,QLD,30 - 34,97
Doomadgee,QLD,35 - 39,51
Doomadgee,QLD,40 - 44,69
Doomadgee,QLD,45 - 49,41
Doomadgee,QLD,50 - 54,38
Doomadgee,QLD,55 - 59,24
Doomadgee,QLD,60 - 64,15
Doomadgee,QLD,65 - 69,14
Doomadgee,QLD,70 - 74,9
Doomadgee,QLD,75 - 79,8
Doomadgee,QLD,80 - 84,1
Doomadgee,QLD,85 and over,2
Dorset,TAS,0 - 4,448
Dorset,TAS,5 - 9,540
Dorset,TAS,10 - 14,592
Dorset,TAS,15 - 19,478
Dorset,TAS,20 - 24,362
Dorset,TAS,25 - 29,355
Dorset,TAS,30 - 34,426
Dorset,TAS,35 - 39,501
Dorset,TAS,40 - 44,581
Dorset,TAS,45 - 49,558
Dorset,TAS,50 - 54,453
Dorset,TAS,55 - 59,441
Dorset,TAS,60 - 64,393
Dorset,TAS,65 - 69,346
Dorset,TAS,70 - 74,326
Dorset,TAS,75 - 79,238
Dorset,TAS,80 - 84,159
Dorset,TAS,85 and over,130
Dowerin,WA,0 - 4,62
Dowerin,WA,5 - 9,51
Dowerin,WA,10 - 14,52
Dowerin,WA,15 - 19,35
Dowerin,WA,20 - 24,73
Dowerin,WA,25 - 29,52
Dowerin,WA,30 - 34,66
Dowerin,WA,35 - 39,38
Dowerin,WA,40 - 44,48
Dowerin,WA,45 - 49,66
Dowerin,WA,50 - 54,55
Dowerin,WA,55 - 59,43
Dowerin,WA,60 - 64,39
Dowerin,WA,65 - 69,25
Dowerin,WA,70 - 74,25
Dowerin,WA,75 - 79,18
Dowerin,WA,80 - 84,20
Dowerin,WA,85 and over,3
Dumbleyung,WA,0 - 4,63
Dumbleyung,WA,5 - 9,58
Dumbleyung,WA,10 - 14,36
Dumbleyung,WA,15 - 19,28
Dumbleyung,WA,20 - 24,41
Dumbleyung,WA,25 - 29,49
Dumbleyung,WA,30 - 34,44
Dumbleyung,WA,35 - 39,67
Dumbleyung,WA,40 - 44,56
Dumbleyung,WA,45 - 49,63
Dumbleyung,WA,50 - 54,49
Dumbleyung,WA,55 - 59,43
Dumbleyung,WA,60 - 64,31
Dumbleyung,WA,65 - 69,26
Dumbleyung,WA,70 - 74,21
Dumbleyung,WA,75 - 79,21
Dumbleyung,WA,80 - 84,8
Dumbleyung,WA,85 and over,12
Dundas,WA,0 - 4,92
Dundas,WA,5 - 9,103
Dundas,WA,10 - 14,70
Dundas,WA,15 - 19,57
Dundas,WA,20 - 24,79
Dundas,WA,25 - 29,107
Dundas,WA,30 - 34,110
Dundas,WA,35 - 39,95
Dundas,WA,40 - 44,87
Dundas,WA,45 - 49,88
Dundas,WA,50 - 54,87
Dundas,WA,55 - 59,92
Dundas,WA,60 - 64,54
Dundas,WA,65 - 69,43
Dundas,WA,70 - 74,18
Dundas,WA,75 - 79,20
Dundas,WA,80 - 84,12
Dundas,WA,85 and over,9
Dungog,NSW,0 - 4,497
Dungog,NSW,5 - 9,602
Dungog,NSW,10 - 14,690
Dungog,NSW,15 - 19,574
Dungog,NSW,20 - 24,344
Dungog,NSW,25 - 29,334
Dungog,NSW,30 - 34,533
Dungog,NSW,35 - 39,564
Dungog,NSW,40 - 44,716
Dungog,NSW,45 - 49,622
Dungog,NSW,50 - 54,608
Dungog,NSW,55 - 59,541
Dungog,NSW,60 - 64,489
Dungog,NSW,65 - 69,384
Dungog,NSW,70 - 74,277
Dungog,NSW,75 - 79,248
Dungog,NSW,80 - 84,166
Dungog,NSW,85 and over,123
East Arnhem,NT,0 - 4,1088
East Arnhem,NT,5 - 9,971
East Arnhem,NT,10 - 14,883
East Arnhem,NT,15 - 19,829
East Arnhem,NT,20 - 24,867
East Arnhem,NT,25 - 29,782
East Arnhem,NT,30 - 34,755
East Arnhem,NT,35 - 39,634
East Arnhem,NT,40 - 44,548
East Arnhem,NT,45 - 49,418
East Arnhem,NT,50 - 54,330
East Arnhem,NT,55 - 59,240
East Arnhem,NT,60 - 64,190
East Arnhem,NT,65 - 69,82
East Arnhem,NT,70 - 74,42
East Arnhem,NT,75 - 79,17
East Arnhem,NT,80 - 84,16
East Arnhem,NT,85 and over,7
East Fremantle,WA,0 - 4,458
East Fremantle,WA,5 - 9,454
East Fremantle,WA,10 - 14,400
East Fremantle,WA,15 - 19,398
East Fremantle,WA,20 - 24,386
East Fremantle,WA,25 - 29,394
East Fremantle,WA,30 - 34,522
East Fremantle,WA,35 - 39,583
East Fremantle,WA,40 - 44,652
East Fremantle,WA,45 - 49,575
East Fremantle,WA,50 - 54,521
East Fremantle,WA,55 - 59,407
East Fremantle,WA,60 - 64,295
East Fremantle,WA,65 - 69,242
East Fremantle,WA,70 - 74,240
East Fremantle,WA,75 - 79,173
East Fremantle,WA,80 - 84,137
East Fremantle,WA,85 and over,134
East Gippsland,VIC,0 - 4,2175
East Gippsland,VIC,5 - 9,2519
East Gippsland,VIC,10 - 14,2856
East Gippsland,VIC,15 - 19,2567
East Gippsland,VIC,20 - 24,1580
East Gippsland,VIC,25 - 29,1585
East Gippsland,VIC,30 - 34,2121
East Gippsland,VIC,35 - 39,2328
East Gippsland,VIC,40 - 44,2769
East Gippsland,VIC,45 - 49,2848
East Gippsland,VIC,50 - 54,2893
East Gippsland,VIC,55 - 59,2917
East Gippsland,VIC,60 - 64,2557
East Gippsland,VIC,65 - 69,2271
East Gippsland,VIC,70 - 74,1944
East Gippsland,VIC,75 - 79,1667
East Gippsland,VIC,80 - 84,1021
East Gippsland,VIC,85 and over,711
East Pilbara,WA,0 - 4,553
East Pilbara,WA,5 - 9,500
East Pilbara,WA,10 - 14,485
East Pilbara,WA,15 - 19,446
East Pilbara,WA,20 - 24,495
East Pilbara,WA,25 - 29,580
East Pilbara,WA,30 - 34,618
East Pilbara,WA,35 - 39,579
East Pilbara,WA,40 - 44,526
East Pilbara,WA,45 - 49,492
East Pilbara,WA,50 - 54,383
East Pilbara,WA,55 - 59,228
East Pilbara,WA,60 - 64,127
East Pilbara,WA,65 - 69,69
East Pilbara,WA,70 - 74,42
East Pilbara,WA,75 - 79,18
East Pilbara,WA,80 - 84,17
East Pilbara,WA,85 and over,13
Elliston,SA,0 - 4,99
Elliston,SA,5 - 9,107
Elliston,SA,10 - 14,98
Elliston,SA,15 - 19,33
Elliston,SA,20 - 24,47
Elliston,SA,25 - 29,77
Elliston,SA,30 - 34,86
Elliston,SA,35 - 39,71
Elliston,SA,40 - 44,122
Elliston,SA,45 - 49,99
Elliston,SA,50 - 54,78
Elliston,SA,55 - 59,63
Elliston,SA,60 - 64,67
Elliston,SA,65 - 69,38
Elliston,SA,70 - 74,32
Elliston,SA,75 - 79,25
Elliston,SA,80 - 84,16
Elliston,SA,85 and over,12
Esperance,WA,0 - 4,1005
Esperance,WA,5 - 9,1142
Esperance,WA,10 - 14,1153
Esperance,WA,15 - 19,943
Esperance,WA,20 - 24,684
Esperance,WA,25 - 29,810
Esperance,WA,30 - 34,989
Esperance,WA,35 - 39,1121
Esperance,WA,40 - 44,1101
Esperance,WA,45 - 49,974
Esperance,WA,50 - 54,858
Esperance,WA,55 - 59,760
Esperance,WA,60 - 64,611
Esperance,WA,65 - 69,489
Esperance,WA,70 - 74,389
Esperance,WA,75 - 79,257
Esperance,WA,80 - 84,150
Esperance,WA,85 and over,133
Etheridge,QLD,0 - 4,77
Etheridge,QLD,5 - 9,72
Etheridge,QLD,10 - 14,48
Etheridge,QLD,15 - 19,35
Etheridge,QLD,20 - 24,56
Etheridge,QLD,25 - 29,65
Etheridge,QLD,30 - 34,73
Etheridge,QLD,35 - 39,83
Etheridge,QLD,40 - 44,73
Etheridge,QLD,45 - 49,68
Etheridge,QLD,50 - 54,62
Etheridge,QLD,55 - 59,67
Etheridge,QLD,60 - 64,75
Etheridge,QLD,65 - 69,39
Etheridge,QLD,70 - 74,20
Etheridge,QLD,75 - 79,13
Etheridge,QLD,80 - 84,10
Etheridge,QLD,85 and over,5
Eurobodalla,NSW,0 - 4,1805
Eurobodalla,NSW,5 - 9,2095
Eurobodalla,NSW,10 - 14,2516
Eurobodalla,NSW,15 - 19,2041
Eurobodalla,NSW,20 - 24,1239
Eurobodalla,NSW,25 - 29,1281
Eurobodalla,NSW,30 - 34,1704
Eurobodalla,NSW,35 - 39,1898
Eurobodalla,NSW,40 - 44,2519
Eurobodalla,NSW,45 - 49,2564
Eurobodalla,NSW,50 - 54,2553
Eurobodalla,NSW,55 - 59,2678
Eurobodalla,NSW,60 - 64,2400
Eurobodalla,NSW,65 - 69,2182
Eurobodalla,NSW,70 - 74,1977
Eurobodalla,NSW,75 - 79,1641
Eurobodalla,NSW,80 - 84,1091
Eurobodalla,NSW,85 and over,671
Exmouth,WA,0 - 4,170
Exmouth,WA,5 - 9,162
Exmouth,WA,10 - 14,147
Exmouth,WA,15 - 19,105
Exmouth,WA,20 - 24,113
Exmouth,WA,25 - 29,184
Exmouth,WA,30 - 34,204
Exmouth,WA,35 - 39,208
Exmouth,WA,40 - 44,216
Exmouth,WA,45 - 49,188
Exmouth,WA,50 - 54,174
Exmouth,WA,55 - 59,132
Exmouth,WA,60 - 64,97
Exmouth,WA,65 - 69,76
Exmouth,WA,70 - 74,55
Exmouth,WA,75 - 79,27
Exmouth,WA,80 - 84,15
