Local Government Area,State/Territory,Age Group,Population
Clare and Gilbert Valleys,SA,10 - 14,666
Clare and Gilbert Valleys,SA,15 - 19,516
Clare and Gilbert Valleys,SA,20 - 24,335
Clare and Gilbert Valleys,SA,25 - 29,371
Clare and Gilbert Valleys,SA,30 - 34,530
Clare and Gilbert Valleys,SA,35 - 39,597
Clare and Gilbert Valleys,SA,40 - 44,679
Clare and Gilbert Valleys,SA,45 - 49,666
Clare and Gilbert Valleys,SA,50 - 54,613
Clare and Gilbert Valleys,SA,55 - 59,533
Clare and Gilbert Valleys,SA,60 - 64,417
Clare and Gilbert Valleys,SA,65 - 69,359
Clare and Gilbert Valleys,SA,70 - 74,341
Clare and Gilbert Valleys,SA,75 - 79,266
Clare and Gilbert Valleys,SA,80 - 84,175
Clare and Gilbert Valleys,SA,85 and over,177
Claremont,WA,0 - 4,317
Claremont,WA,5 - 9,449
Claremont,WA,10 - 14,697
Claremont,WA,15 - 19,854
Claremont,WA,20 - 24,668
Claremont,WA,25 - 29,549
Claremont,WA,30 - 34,497
Claremont,WA,35 - 39,469
Claremont,WA,40 - 44,606
Claremont,WA,45 - 49,650
Claremont,WA,50 - 54,671
Claremont,WA,55 - 59,612
Claremont,WA,60 - 64,459
Claremont,WA,65 - 69,349
Claremont,WA,70 - 74,326
Claremont,WA,75 - 79,342
Claremont,WA,80 - 84,297
Claremont,WA,85 and over,354
Clarence,TAS,0 - 4,3057
Clarence,TAS,5 - 9,3277
Clarence,TAS,10 - 14,3687
Clarence,TAS,15 - 19,3584
Clarence,TAS,20 - 24,2754
Clarence,TAS,25 - 29,2713
Clarence,TAS,30 - 34,3086
Clarence,TAS,35 - 39,3476
Clarence,TAS,40 - 44,3959
Clarence,TAS,45 - 49,3687
Clarence,TAS,50 - 54,3609
Clarence,TAS,55 - 59,2811
Clarence,TAS,60 - 64,2442
Clarence,TAS,65 - 69,1954
Clarence,TAS,70 - 74,1954
Clarence,TAS,75 - 79,1600
Clarence,TAS,80 - 84,922
Clarence,TAS,85 and over,798
Clarence Valley,NSW,0 - 4,3049
Clarence Valley,NSW,5 - 9,3540
Clarence Valley,NSW,10 - 14,3864
Clarence Valley,NSW,15 - 19,3124
Clarence Valley,NSW,20 - 24,1884
Clarence Valley,NSW,25 - 29,2249
Clarence Valley,NSW,30 - 34,2588
Clarence Valley,NSW,35 - 39,3329
Clarence Valley,NSW,40 - 44,3800
Clarence Valley,NSW,45 - 49,3477
Clarence Valley,NSW,50 - 54,3359
Clarence Valley,NSW,55 - 59,2898
Clarence Valley,NSW,60 - 64,2706
Clarence Valley,NSW,65 - 69,2453
Clarence Valley,NSW,70 - 74,2286
Clarence Valley,NSW,75 - 79,1713
Clarence Valley,NSW,80 - 84,1118
Clarence Valley,NSW,85 and over,810
Cleve,SA,0 - 4,120
Cleve,SA,5 - 9,152
Cleve,SA,10 - 14,165
Cleve,SA,15 - 19,82
Cleve,SA,20 - 24,81
Cleve,SA,25 - 29,110
Cleve,SA,30 - 34,139
Cleve,SA,35 - 39,143
Cleve,SA,40 - 44,148
Cleve,SA,45 - 49,139
Cleve,SA,50 - 54,143
Cleve,SA,55 - 59,130
Cleve,SA,60 - 64,92
Cleve,SA,65 - 69,74
Cleve,SA,70 - 74,76
Cleve,SA,75 - 79,60
Cleve,SA,80 - 84,46
Cleve,SA,85 and over,39
Cloncurry,QLD,0 - 4,366
Cloncurry,QLD,5 - 9,323
Cloncurry,QLD,10 - 14,243
Cloncurry,QLD,15 - 19,280
Cloncurry,QLD,20 - 24,342
Cloncurry,QLD,25 - 29,413
Cloncurry,QLD,30 - 34,355
Cloncurry,QLD,35 - 39,300
Cloncurry,QLD,40 - 44,269
Cloncurry,QLD,45 - 49,237
Cloncurry,QLD,50 - 54,190
Cloncurry,QLD,55 - 59,130
Cloncurry,QLD,60 - 64,98
Cloncurry,QLD,65 - 69,62
Cloncurry,QLD,70 - 74,57
Cloncurry,QLD,75 - 79,45
Cloncurry,QLD,80 - 84,24
Cloncurry,QLD,85 and over,20
Cobar,NSW,0 - 4,466
Cobar,NSW,5 - 9,452
Cobar,NSW,10 - 14,420
Cobar,NSW,15 - 19,333
Cobar,NSW,20 - 24,315
Cobar,NSW,25 - 29,395
Cobar,NSW,30 - 34,402
Cobar,NSW,35 - 39,439
Cobar,NSW,40 - 44,411
Cobar,NSW,45 - 49,331
Cobar,NSW,50 - 54,281
Cobar,NSW,55 - 59,242
Cobar,NSW,60 - 64,191
Cobar,NSW,65 - 69,163
Cobar,NSW,70 - 74,133
Cobar,NSW,75 - 79,74
Cobar,NSW,80 - 84,48
Cobar,NSW,85 and over,45
Cockburn,WA,0 - 4,5342
Cockburn,WA,5 - 9,5152
Cockburn,WA,10 - 14,5203
Cockburn,WA,15 - 19,4900
Cockburn,WA,20 - 24,4841
Cockburn,WA,25 - 29,5496
Cockburn,WA,30 - 34,5886
Cockburn,WA,35 - 39,5791
Cockburn,WA,40 - 44,5530
Cockburn,WA,45 - 49,4853
Cockburn,WA,50 - 54,4389
Cockburn,WA,55 - 59,3291
Cockburn,WA,60 - 64,2591
Cockburn,WA,65 - 69,2132
Cockburn,WA,70 - 74,1633
Cockburn,WA,75 - 79,1149
Cockburn,WA,80 - 84,664
Cockburn,WA,85 and over,516
Coffs Harbour,NSW,0 - 4,3935
Coffs Harbour,NSW,5 - 9,4628
Coffs Harbour,NSW,10 - 14,5070
Coffs Harbour,NSW,15 - 19,4634
Coffs Harbour,NSW,20 - 24,2979
Coffs Harbour,NSW,25 - 29,3021
Coffs Harbour,NSW,30 - 34,3632
Coffs Harbour,NSW,35 - 39,4368
Coffs Harbour,NSW,40 - 44,5029
Coffs Harbour,NSW,45 - 49,4825
Coffs Harbour,NSW,50 - 54,4356
Coffs Harbour,NSW,55 - 59,3427
Coffs Harbour,NSW,60 - 64,3058
Coffs Harbour,NSW,65 - 69,2737
Coffs Harbour,NSW,70 - 74,2567
Coffs Harbour,NSW,75 - 79,2070
Coffs Harbour,NSW,80 - 84,1280
Coffs Harbour,NSW,85 and over,966
Colac-Otway,VIC,0 - 4,1312
Colac-Otway,VIC,5 - 9,1544
Colac-Otway,VIC,10 - 14,1620
Colac-Otway,VIC,15 - 19,1419
Colac-Otway,VIC,20 - 24,1014
Colac-Otway,VIC,25 - 29,1142
Colac-Otway,VIC,30 - 34,1264
Colac-Otway,VIC,35 - 39,1406
Colac-Otway,VIC,40 - 44,1533
Colac-Otway,VIC,45 - 49,1475
Colac-Otway,VIC,50 - 54,1413
Colac-Otway,VIC,55 - 59,1164
Colac-Otway,VIC,60 - 64,996
Colac-Otway,VIC,65 - 69,868
Colac-Otway,VIC,70 - 74,885
Colac-Otway,VIC,75 - 79,757
Colac-Otway,VIC,80 - 84,497
Colac-Otway,VIC,85 and over,377
Collie,WA,0 - 4,639
Collie,WA,5 - 9,765
Collie,WA,10 - 14,715
Collie,WA,15 - 19,653
Collie,WA,20 - 24,458
Collie,WA,25 - 29,541
Collie,WA,30 - 34,645
Collie,WA,35 - 39,666
Collie,WA,40 - 44,749
Collie,WA,45 - 49,727
Collie,WA,50 - 54,651
Collie,WA,55 - 59,466
Collie,WA,60 - 64,344
Collie,WA,65 - 69,322
Collie,WA,70 - 74,273
Collie,WA,75 - 79,258
Collie,WA,80 - 84,140
Collie,WA,85 and over,97
Coober Pedy,SA,0 - 4,153
Coober Pedy,SA,5 - 9,149
Coober Pedy,SA,10 - 14,167
Coober Pedy,SA,15 - 19,134
Coober Pedy,SA,20 - 24,107
Coober Pedy,SA,25 - 29,163
Coober Pedy,SA,30 - 34,159
Coober Pedy,SA,35 - 39,198
Coober Pedy,SA,40 - 44,189
Coober Pedy,SA,45 - 49,191
Coober Pedy,SA,50 - 54,191
Coober Pedy,SA,55 - 59,211
Coober Pedy,SA,60 - 64,183
Coober Pedy,SA,65 - 69,106
Coober Pedy,SA,70 - 74,58
Coober Pedy,SA,75 - 79,27
Coober Pedy,SA,80 - 84,13
Coober Pedy,SA,85 and over,15
Cook,QLD,0 - 4,266
Cook,QLD,5 - 9,231
Cook,QLD,10 - 14,242
Cook,QLD,15 - 19,219
Cook,QLD,20 - 24,205
Cook,QLD,25 - 29,234
Cook,QLD,30 - 34,250
Cook,QLD,35 - 39,300
Cook,QLD,40 - 44,315
Cook,QLD,45 - 49,290
Cook,QLD,50 - 54,333
Cook,QLD,55 - 59,221
Cook,QLD,60 - 64,179
Cook,QLD,65 - 69,132
Cook,QLD,70 - 74,96
Cook,QLD,75 - 79,66
Cook,QLD,80 - 84,34
Cook,QLD,85 and over,23
Coolamon,NSW,0 - 4,296
Coolamon,NSW,5 - 9,352
Coolamon,NSW,10 - 14,353
Coolamon,NSW,15 - 19,249
Coolamon,NSW,20 - 24,175
Coolamon,NSW,25 - 29,168
Coolamon,NSW,30 - 34,258
Coolamon,NSW,35 - 39,297
Coolamon,NSW,40 - 44,308
Coolamon,NSW,45 - 49,277
Coolamon,NSW,50 - 54,248
Coolamon,NSW,55 - 59,238
Coolamon,NSW,60 - 64,228
Coolamon,NSW,65 - 69,181
Coolamon,NSW,70 - 74,170
Coolamon,NSW,75 - 79,136
Coolamon,NSW,80 - 84,86
Coolamon,NSW,85 and over,70
Coolgardie,WA,0 - 4,470
Coolgardie,WA,5 - 9,456
Coolgardie,WA,10 - 14,372
Coolgardie,WA,15 - 19,235
Coolgardie,WA,20 - 24,266
Coolgardie,WA,25 - 29,399
Coolgardie,WA,30 - 34,478
Coolgardie,WA,35 - 39,414
Coolgardie,WA,40 - 44,324
Coolgardie,WA,45 - 49,280
Coolgardie,WA,50 - 54,257
Coolgardie,WA,55 - 59,149
Coolgardie,WA,60 - 64,75
Coolgardie,WA,65 - 69,48
Coolgardie,WA,70 - 74,20
Coolgardie,WA,75 - 79,27
Coolgardie,WA,80 - 84,5
Coolgardie,WA,85 and over,9
Coomalie,NT,0 - 4,73
Coomalie,NT,5 - 9,109
Coomalie,NT,10 - 14,93
Coomalie,NT,15 - 19,63
Coomalie,NT,20 - 24,63
Coomalie,NT,25 - 29,69
Coomalie,NT,30 - 34,80
Coomalie,NT,35 - 39,109
Coomalie,NT,40 - 44,120
Coomalie,NT,45 - 49,90
Coomalie,NT,50 - 54,78
Coomalie,NT,55 - 59,56
Coomalie,NT,60 - 64,59
Coomalie,NT,65 - 69,27
Coomalie,NT,70 - 74,24
Coomalie,NT,75 - 79,3
Coomalie,NT,80 - 84,4
Coomalie,NT,85 and over,5
Coonamble,NSW,0 - 4,408
Coonamble,NSW,5 - 9,467
Coonamble,NSW,10 - 14,365
Coonamble,NSW,15 - 19,275
Coonamble,NSW,20 - 24,234
Coonamble,NSW,25 - 29,280
Coonamble,NSW,30 - 34,352
Coonamble,NSW,35 - 39,353
Coonamble,NSW,40 - 44,342
Coonamble,NSW,45 - 49,309
Coonamble,NSW,50 - 54,309
Coonamble,NSW,55 - 59,228
Coonamble,NSW,60 - 64,223
Coonamble,NSW,65 - 69,201
Coonamble,NSW,70 - 74,194
Coonamble,NSW,75 - 79,120
Coonamble,NSW,80 - 84,76
Coonamble,NSW,85 and over,61
Coorow,WA,0 - 4,106
Coorow,WA,5 - 9,136
Coorow,WA,10 - 14,112
Coorow,WA,15 - 19,43
Coorow,WA,20 - 24,42
Coorow,WA,25 - 29,109
Coorow,WA,30 - 34,126
Coorow,WA,35 - 39,114
Coorow,WA,40 - 44,127
Coorow,WA,45 - 49,97
Coorow,WA,50 - 54,92
Coorow,WA,55 - 59,86
Coorow,WA,60 - 64,72
Coorow,WA,65 - 69,59
Coorow,WA,70 - 74,32
Coorow,WA,75 - 79,13
Coorow,WA,80 - 84,8
Coorow,WA,85 and over,7
Copper Coast,SA,0 - 4,600
Copper Coast,SA,5 - 9,712
Copper Coast,SA,10 - 14,771
Copper Coast,SA,15 - 19,592
Copper Coast,SA,20 - 24,377
Copper Coast,SA,25 - 29,443
Copper Coast,SA,30 - 34,627
Copper Coast,SA,35 - 39,748
Copper Coast,SA,40 - 44,727
Copper Coast,SA,45 - 49,718
Copper Coast,SA,50 - 54,769
Copper Coast,SA,55 - 59,719
Copper Coast,SA,60 - 64,791
Copper Coast,SA,65 - 69,704
Copper Coast,SA,70 - 74,654
Copper Coast,SA,75 - 79,483
Copper Coast,SA,80 - 84,338
Copper Coast,SA,85 and over,215
Corangamite,VIC,0 - 4,1225
Corangamite,VIC,5 - 9,1380
Corangamite,VIC,10 - 14,1383
Corangamite,VIC,15 - 19,1055
Corangamite,VIC,20 - 24,757
Corangamite,VIC,25 - 29,905
Corangamite,VIC,30 - 34,1074
Corangamite,VIC,35 - 39,1263
Corangamite,VIC,40 - 44,1282
Corangamite,VIC,45 - 49,1144
Corangamite,VIC,50 - 54,1115
Corangamite,VIC,55 - 59,1018
Corangamite,VIC,60 - 64,944
Corangamite,VIC,65 - 69,781
Corangamite,VIC,70 - 74,739
Corangamite,VIC,75 - 79,573
Corangamite,VIC,80 - 84,335
Corangamite,VIC,85 and over,320
Corrigin,WA,0 - 4,89
Corrigin,WA,5 - 9,106
Corrigin,WA,10 - 14,100
Corrigin,WA,15 - 19,30
Corrigin,WA,20 - 24,57
Corrigin,WA,25 - 29,87
Corrigin,WA,30 - 34,93
Corrigin,WA,35 - 39,99
Corrigin,WA,40 - 44,107
Corrigin,WA,45 - 49,97
Corrigin,WA,50 - 54,107
Corrigin,WA,55 - 59,82
Corrigin,WA,60 - 64,71
Corrigin,WA,65 - 69,54
Corrigin,WA,70 - 74,33
Corrigin,WA,75 - 79,40
Corrigin,WA,80 - 84,25
Corrigin,WA,85 and over,25
Cottesloe,WA,0 - 4,344
Cottesloe,WA,5 - 9,341
Cottesloe,WA,10 - 14,423
Cottesloe,WA,15 - 19,503
Cottesloe,WA,20 - 24,543
Cottesloe,WA,25 - 29,579
Cottesloe,WA,30 - 34,541
Cottesloe,WA,35 - 39,502
Cottesloe,WA,40 - 44,568
Cottesloe,WA,45 - 49,602
Cottesloe,WA,50 - 54,603
Cottesloe,WA,55 - 59,475
Cottesloe,WA,60 - 64,356
Cottesloe,WA,65 - 69,249
Cottesloe,WA,70 - 74,233
Cottesloe,WA,75 - 79,240
Cottesloe,WA,80 - 84,160
Cottesloe,WA,85 and over,166
Cowra,NSW,0 - 4,928
Cowra,NSW,5 - 9,1020
Cowra,NSW,10 - 14,969
Cowra,NSW,15 - 19,811
Cowra,NSW,20 - 24,609
Cowra,NSW,25 - 29,720
Cowra,NSW,30 - 34,758
Cowra,NSW,35 - 39,895
Cowra,NSW,40 - 44,865
Cowra,NSW,45 - 49,865
Cowra,NSW,50 - 54,885
Cowra,NSW,55 - 59,745
Cowra,NSW,60 - 64,728
Cowra,NSW,65 - 69,630
Cowra,NSW,70 - 74,589
Cowra,NSW,75 - 79,456
Cowra,NSW,80 - 84,286
Cowra,NSW,85 and over,230
Cranbrook,WA,0 - 4,87
Cranbrook,WA,5 - 9,86
Cranbrook,WA,10 - 14,69
Cranbrook,WA,15 - 19,53
Cranbrook,WA,20 - 24,54
Cranbrook,WA,25 - 29,66
Cranbrook,WA,30 - 34,78
Cranbrook,WA,35 - 39,81
Cranbrook,WA,40 - 44,89
Cranbrook,WA,45 - 49,83
Cranbrook,WA,50 - 54,92
Cranbrook,WA,55 - 59,70
Cranbrook,WA,60 - 64,47
Cranbrook,WA,65 - 69,34
Cranbrook,WA,70 - 74,38
Cranbrook,WA,75 - 79,17
Cranbrook,WA,80 - 84,17
Cranbrook,WA,85 and over,11
Croydon,QLD,0 - 4,24
Croydon,QLD,5 - 9,37
Croydon,QLD,10 - 14,11
Croydon,QLD,15 - 19,14
Croydon,QLD,20 - 24,17
Croydon,QLD,25 - 29,30
Croydon,QLD,30 - 34,30
Croydon,QLD,35 - 39,25
Croydon,QLD,40 - 44,17
Croydon,QLD,45 - 49,10
Croydon,QLD,50 - 54,19
Croydon,QLD,55 - 59,24
Croydon,QLD,60 - 64,6
Croydon,QLD,65 - 69,4
Croydon,QLD,70 - 74,4
Croydon,QLD,75 - 79,5
Croydon,QLD,80 - 84,1
Croydon,QLD,85 and over,4
Cuballing,WA,0 - 4,45
Cuballing,WA,5 - 9,51
Cuballing,WA,10 - 14,54
Cuballing,WA,15 - 19,47
Cuballing,WA,20 - 24,28
Cuballing,WA,25 - 29,40
Cuballing,WA,30 - 34,53
Cuballing,WA,35 - 39,58
Cuballing,WA,40 - 44,52
Cuballing,WA,45 - 49,62
Cuballing,WA,50 - 54,65
Cuballing,WA,55 - 59,59
Cuballing,WA,60 - 64,47
Cuballing,WA,65 - 69,27
Cuballing,WA,70 - 74,19
Cuballing,WA,75 - 79,12
Cuballing,WA,80 - 84,4
Cuballing,WA,85 and over,2
Cue,WA,0 - 4,31
Cue,WA,5 - 9,32
Cue,WA,10 - 14,24
Cue,WA,15 - 19,15
Cue,WA,20 - 24,14
Cue,WA,25 - 29,35
Cue,WA,30 - 34,49
Cue,WA,35 - 39,33
Cue,WA,40 - 44,38
Cue,WA,45 - 49,29
Cue,WA,50 - 54,40
Cue,WA,55 - 59,16
Cue,WA,60 - 64,21
Cue,WA,65 - 69,10
Cue,WA,70 - 74,3
Cue,WA,75 - 79,1
Cue,WA,80 - 84,2
Cue,WA,85 and over,3
Cunderdin,WA,0 - 4,104
Cunderdin,WA,5 - 9,143
Cunderdin,WA,10 - 14,121
Cunderdin,WA,15 - 19,126
Cunderdin,WA,20 - 24,74
Cunderdin,WA,25 - 29,78
Cunderdin,WA,30 - 34,110
Cunderdin,WA,35 - 39,99
Cunderdin,WA,40 - 44,102
Cunderdin,WA,45 - 49,102
Cunderdin,WA,50 - 54,93
Cunderdin,WA,55 - 59,71
Cunderdin,WA,60 - 64,72
Cunderdin,WA,65 - 69,49
Cunderdin,WA,70 - 74,47
Cunderdin,WA,75 - 79,32
Cunderdin,WA,80 - 84,10
Cunderdin,WA,85 and over,24
Dalwallinu,WA,0 - 4,161
Dalwallinu,WA,5 - 9,182
Dalwallinu,WA,10 - 14,181
Dalwallinu,WA,15 - 19,107
Dalwallinu,WA,20 - 24,106
Dalwallinu,WA,25 - 29,131
Dalwallinu,WA,30 - 34,137
Dalwallinu,WA,35 - 39,167
Dalwallinu,WA,40 - 44,132
Dalwallinu,WA,45 - 49,132
Dalwallinu,WA,50 - 54,101
Dalwallinu,WA,55 - 59,78
Dalwallinu,WA,60 - 64,67
Dalwallinu,WA,65 - 69,73
Dalwallinu,WA,70 - 74,55
Dalwallinu,WA,75 - 79,36
Dalwallinu,WA,80 - 84,18
Dalwallinu,WA,85 and over,25
Dandaragan,WA,0 - 4,254
Dandaragan,WA,5 - 9,239
Dandaragan,WA,10 - 14,184
Dandaragan,WA,15 - 19,115
Dandaragan,WA,20 - 24,127
Dandaragan,WA,25 - 29,184
Dandaragan,WA,30 - 34,205
Dandaragan,WA,35 - 39,239
Dandaragan,WA,40 - 44,222
Dandaragan,WA,45 - 49,210
Dandaragan,WA,50 - 54,224
Dandaragan,WA,55 - 59,202
Dandaragan,WA,60 - 64,173
Dandaragan,WA,65 - 69,153
Dandaragan,WA,70 - 74,117
Dandaragan,WA,75 - 79,57
Dandaragan,WA,80 - 84,35
Dandaragan,WA,85 and over,12
Dardanup,WA,0 - 4,744
Dardanup,WA,5 - 9,785
Dardanup,WA,10 - 14,810
Dardanup,WA,15 - 19,633
Dardanup,WA,20 - 24,524
Dardanup,WA,25 - 29,614
Dardanup,WA,30 - 34,791
Dardanup,WA,35 - 39,746
Dardanup,WA,40 - 44,750
Dardanup,WA,45 - 49,640
Dardanup,WA,50 - 54,577
Dardanup,WA,55 - 59,379
Dardanup,WA,60 - 64,324
Dardanup,WA,65 - 69,249
Dardanup,WA,70 - 74,188
Dardanup,WA,75 - 79,136
Dardanup,WA,80 - 84,64
Dardanup,WA,85 and over,37
Darebin,VIC,0 - 4,7716
Darebin,VIC,5 - 9,6857
Darebin,VIC,10 - 14,6031
Darebin,VIC,15 - 19,6925
Darebin,VIC,20 - 24,9541
Darebin,VIC,25 - 29,11576
Darebin,VIC,30 - 34,12444
Darebin,VIC,35 - 39,10790
Darebin,VIC,40 - 44,9282
Darebin,VIC,45 - 49,7555
Darebin,VIC,50 - 54,6713
Darebin,VIC,55 - 59,5655
Darebin,VIC,60 - 64,5691
Darebin,VIC,65 - 69,5495
Darebin,VIC,70 - 74,5407
Darebin,VIC,75 - 79,4435
Darebin,VIC,80 - 84,2728
Darebin,VIC,85 and over,2226
Darwin,NT,0 - 4,4904
Darwin,NT,5 - 9,4700
Darwin,NT,10 - 14,4887
Darwin,NT,15 - 19,4885
Darwin,NT,20 - 24,5754
Darwin,NT,25 - 29,6682
Darwin,NT,30 - 34,6342
Darwin,NT,35 - 39,5963
Darwin,NT,40 - 44,5766
Darwin,NT,45 - 49,5603
Darwin,NT,50 - 54,5327
Darwin,NT,55 - 59,3394
Darwin,NT,60 - 64,2225
Darwin,NT,65 - 69,1226
Darwin,NT,70 - 74,916
Darwin,NT,75 - 79,569
Darwin,NT,80 - 84,264
Darwin,NT,85 and over,228
Denmark,WA,0 - 4,304
Denmark,WA,5 - 9,348
Denmark,WA,10 - 14,436
Denmark,WA,15 - 19,287
Denmark,WA,20 - 24,156
Denmark,WA,25 - 29,170
Denmark,WA,30 - 34,294
Denmark,WA,35 - 39,373
Denmark,WA,40 - 44,392
Denmark,WA,45 - 49,362
Denmark,WA,50 - 54,348
Denmark,WA,55 - 59,296
Denmark,WA,60 - 64,293
Denmark,WA,65 - 69,235
Denmark,WA,70 - 74,177
Denmark,WA,75 - 79,127
Denmark,WA,80 - 84,85
Denmark,WA,85 and over,51
Derby-West Kimberley,WA,0 - 4,893
Derby-West Kimberley,WA,5 - 9,780
Derby-West Kimberley,WA,10 - 14,740
Derby-West Kimberley,WA,15 - 19,725
Derby-West Kimberley,WA,20 - 24,822
Derby-West Kimberley,WA,25 - 29,917
Derby-West Kimberley,WA,30 - 34,793
Derby-West Kimberley,WA,35 - 39,676
Derby-West Kimberley,WA,40 - 44,534
Derby-West Kimberley,WA,45 - 49,445
Derby-West Kimberley,WA,50 - 54,326
Derby-West Kimberley,WA,55 - 59,266
Derby-West Kimberley,WA,60 - 64,198
Derby-West Kimberley,WA,65 - 69,139
Derby-West Kimberley,WA,70 - 74,94
Derby-West Kimberley,WA,75 - 79,64
Derby-West Kimberley,WA,80 - 84,46
Derby-West Kimberley,WA,85 and over,43
Derwent Valley,TAS,0 - 4,668
Derwent Valley,TAS,5 - 9,726
Derwent Valley,TAS,10 - 14,751
Derwent Valley,TAS,15 - 19,666
Derwent Valley,TAS,20 - 24,510
Derwent Valley,TAS,25 - 29,528
Derwent Valley,TAS,30 - 34,613
Derwent Valley,TAS,35 - 39,710
Derwent Valley,TAS,40 - 44,763
Derwent Valley,TAS,45 - 49,682
Derwent Valley,TAS,50 - 54,669
Derwent Valley,TAS,55 - 59,528
Derwent Valley,TAS,60 - 64,496
Derwent Valley,TAS,65 - 69,369
Derwent Valley,TAS,70 - 74,279
Derwent Valley,TAS,75 - 79,205
Derwent Valley,TAS,80 - 84,111
Derwent Valley,TAS,85 and over,98
Devonport,TAS,0 - 4,1629
Devonport,TAS,5 - 9,1668
Devonport,TAS,10 - 14,1738
Devonport,TAS,15 - 19,1667
Devonport,TAS,20 - 24,1357
Devonport,TAS,25 - 29,1520
Devonport,TAS,30 - 34,1593
Devonport,TAS,35 - 39,1667
Devonport,TAS,40 - 44,1794
Devonport,TAS,45 - 49,1695
Devonport,TAS,50 - 54,1644
Devonport,TAS,55 - 59,1383
Devonport,TAS,60 - 64,1266
Devonport,TAS,65 - 69,1057
Devonport,TAS,70 - 74,967
Devonport,TAS,75 - 79,896
Devonport,TAS,80 - 84,578
Devonport,TAS,85 and over,383
Diamantina,QLD,0 - 4,29
Diamantina,QLD,5 - 9,27
Diamantina,QLD,10 - 14,18
Diamantina,QLD,15 - 19,30
Diamantina,QLD,20 - 24,22
Diamantina,QLD,25 - 29,41
Diamantina,QLD,30 - 34,24
Diamantina,QLD,35 - 39,32
Diamantina,QLD,40 - 44,21
Diamantina,QLD,45 - 49,19
Diamantina,QLD,50 - 54,24
Diamantina,QLD,55 - 59,14
Diamantina,QLD,60 - 64,8
Diamantina,QLD,65 - 69,4
Diamantina,QLD,70 - 74,3
Diamantina,QLD,75 - 79,3
Diamantina,QLD,80 - 84,1
Diamantina,QLD,85 and over,0
Donnybrook-Balingup,WA,0 - 4,311
Donnybrook-Balingup,WA,5 - 9,346
Donnybrook-Balingup,WA,10 - 14,434
Donnybrook-Balingup,WA,15 - 19,307
Donnybrook-Balingup,WA,20 - 24,198
Donnybrook-Balingup,WA,25 - 29,221
Donnybrook-Balingup,WA,30 - 34,300
Donnybrook-Balingup,WA,35 - 39,372
Donnybrook-Balingup,WA,40 - 44,431
Donnybrook-Balingup,WA,45 - 49,406
Donnybrook-Balingup,WA,50 - 54,365
Donnybrook-Balingup,WA,55 - 59,294
Donnybrook-Balingup,WA,60 - 64,235
Donnybrook-Balingup,WA,65 - 69,187
Donnybrook-Balingup,WA,70 - 74,121
Donnybrook-Balingup,WA,75 - 79,86
Donnybrook-Balingup,WA,80 - 84,43
Donnybrook-Balingup,WA,85 and over,53
Doomadgee,QLD,0 - 4,158
Doomadgee,QLD,5 - 9,144
Doomadgee,QLD,10 - 14,127
Doomadgee,QLD,15 - 19,126
Doomadgee,QLD,20 - 24,137
Doomadgee,QLD,25 - 29,126
Doomadgee,QLD,30 - 34,82
Doomadgee,QLD,35 - 39,58
Doomadgee,QLD,40 - 44,55
Doomadgee,QLD,45 - 49,47
Doomadgee,QLD,50 - 54,44
Doomadgee,QLD,55 - 59,21
Doomadgee,QLD,60 - 64,16
Doomadgee,QLD,65 - 69,19
Doomadgee,QLD,70 - 74,4
Doomadgee,QLD,75 - 79,8
Doomadgee,QLD,80 - 84,4
Doomadgee,QLD,85 and over,2
Dorset,TAS,0 - 4,497
Dorset,TAS,5 - 9,582
Dorset,TAS,10 - 14,596
Dorset,TAS,15 - 19,471
Dorset,TAS,20 - 24,367
Dorset,TAS,25 - 29,407
Dorset,TAS,30 - 34,453
Dorset,TAS,35 - 39,541
Dorset,TAS,40 - 44,614
Dorset,TAS,45 - 49,499
Dorset,TAS,50 - 54,457
Dorset,TAS,55 - 59,396
Dorset,TAS,60 - 64,374
Dorset,TAS,65 - 69,329
Dorset,TAS,70 - 74,334
Dorset,TAS,75 - 79,226
Dorset,TAS,80 - 84,148
Dorset,TAS,85 and over,122
Dowerin,WA,0 - 4,60
Dowerin,WA,5 - 9,60
Dowerin,WA,10 - 14,64
Dowerin,WA,15 - 19,47
Dowerin,WA,20 - 24,58
Dowerin,WA,25 - 29,62
Dowerin,WA,30 - 34,62
Dowerin,WA,35 - 39,56
Dowerin,WA,40 - 44,55
Dowerin,WA,45 - 49,82
Dowerin,WA,50 - 54,56
Dowerin,WA,55 - 59,42
Dowerin,WA,60 - 64,39
Dowerin,WA,65 - 69,26
Dowerin,WA,70 - 74,32
Dowerin,WA,75 - 79,20
Dowerin,WA,80 - 84,16
Dowerin,WA,85 and over,3
Dumbleyung,WA,0 - 4,67
Dumbleyung,WA,5 - 9,76
Dumbleyung,WA,10 - 14,45
Dumbleyung,WA,15 - 19,21
Dumbleyung,WA,20 - 24,36
Dumbleyung,WA,25 - 29,47
Dumbleyung,WA,30 - 34,44
Dumbleyung,WA,35 - 39,63
Dumbleyung,WA,40 - 44,75
Dumbleyung,WA,45 - 49,59
Dumbleyung,WA,50 - 54,53
Dumbleyung,WA,55 - 59,42
Dumbleyung,WA,60 - 64,42
Dumbleyung,WA,65 - 69,24
Dumbleyung,WA,70 - 74,22
Dumbleyung,WA,75 - 79,21
Dumbleyung,WA,80 - 84,9
Dumbleyung,WA,85 and over,7
Dundas,WA,0 - 4,90
