Local Government Area,State/Territory,Age Group,Population
Clare and Gilbert Valleys,SA,25 - 29,401
Clare and Gilbert Valleys,SA,30 - 34,413
Clare and Gilbert Valleys,SA,35 - 39,557
Clare and Gilbert Valleys,SA,40 - 44,612
Clare and Gilbert Valleys,SA,45 - 49,639
Clare and Gilbert Valleys,SA,50 - 54,633
Clare and Gilbert Valleys,SA,55 - 59,586
Clare and Gilbert Valleys,SA,60 - 64,594
Clare and Gilbert Valleys,SA,65 - 69,428
Clare and Gilbert Valleys,SA,70 - 74,337
Clare and Gilbert Valleys,SA,75 - 79,282
Clare and Gilbert Valleys,SA,80 - 84,214
Clare and Gilbert Valleys,SA,85 and over,185
Claremont,WA,0 - 4,354
Claremont,WA,5 - 9,390
Claremont,WA,10 - 14,609
Claremont,WA,15 - 19,883
Claremont,WA,20 - 24,767
Claremont,WA,25 - 29,562
Claremont,WA,30 - 34,408
Claremont,WA,35 - 39,514
Claremont,WA,40 - 44,552
Claremont,WA,45 - 49,652
Claremont,WA,50 - 54,726
Claremont,WA,55 - 59,622
Claremont,WA,60 - 64,613
Claremont,WA,65 - 69,484
Claremont,WA,70 - 74,356
Claremont,WA,75 - 79,336
Claremont,WA,80 - 84,272
Claremont,WA,85 and over,363
Clarence,TAS,0 - 4,3113
Clarence,TAS,5 - 9,3173
Clarence,TAS,10 - 14,3259
Clarence,TAS,15 - 19,3566
Clarence,TAS,20 - 24,2966
Clarence,TAS,25 - 29,2678
Clarence,TAS,30 - 34,2986
Clarence,TAS,35 - 39,3412
Clarence,TAS,40 - 44,3393
Clarence,TAS,45 - 49,3970
Clarence,TAS,50 - 54,3689
Clarence,TAS,55 - 59,3419
Clarence,TAS,60 - 64,2990
Clarence,TAS,65 - 69,2340
Clarence,TAS,70 - 74,1812
Clarence,TAS,75 - 79,1616
Clarence,TAS,80 - 84,1271
Clarence,TAS,85 and over,977
Clarence Valley,NSW,0 - 4,2766
Clarence Valley,NSW,5 - 9,3209
Clarence Valley,NSW,10 - 14,3660
Clarence Valley,NSW,15 - 19,3374
Clarence Valley,NSW,20 - 24,1927
Clarence Valley,NSW,25 - 29,1957
Clarence Valley,NSW,30 - 34,2354
Clarence Valley,NSW,35 - 39,2852
Clarence Valley,NSW,40 - 44,3286
Clarence Valley,NSW,45 - 49,3844
Clarence Valley,NSW,50 - 54,3690
Clarence Valley,NSW,55 - 59,3686
Clarence Valley,NSW,60 - 64,3348
Clarence Valley,NSW,65 - 69,2790
Clarence Valley,NSW,70 - 74,2386
Clarence Valley,NSW,75 - 79,1938
Clarence Valley,NSW,80 - 84,1376
Clarence Valley,NSW,85 and over,1081
Cleve,SA,0 - 4,133
Cleve,SA,5 - 9,158
Cleve,SA,10 - 14,125
Cleve,SA,15 - 19,110
Cleve,SA,20 - 24,81
Cleve,SA,25 - 29,108
Cleve,SA,30 - 34,113
Cleve,SA,35 - 39,131
Cleve,SA,40 - 44,149
Cleve,SA,45 - 49,147
Cleve,SA,50 - 54,132
Cleve,SA,55 - 59,136
Cleve,SA,60 - 64,122
Cleve,SA,65 - 69,88
Cleve,SA,70 - 74,61
Cleve,SA,75 - 79,70
Cleve,SA,80 - 84,54
Cleve,SA,85 and over,52
Cloncurry,QLD,0 - 4,296
Cloncurry,QLD,5 - 9,289
Cloncurry,QLD,10 - 14,208
Cloncurry,QLD,15 - 19,206
Cloncurry,QLD,20 - 24,310
Cloncurry,QLD,25 - 29,300
Cloncurry,QLD,30 - 34,258
Cloncurry,QLD,35 - 39,250
Cloncurry,QLD,40 - 44,209
Cloncurry,QLD,45 - 49,228
Cloncurry,QLD,50 - 54,188
Cloncurry,QLD,55 - 59,170
Cloncurry,QLD,60 - 64,120
Cloncurry,QLD,65 - 69,75
Cloncurry,QLD,70 - 74,54
Cloncurry,QLD,75 - 79,25
Cloncurry,QLD,80 - 84,37
Cloncurry,QLD,85 and over,27
Cobar,NSW,0 - 4,392
Cobar,NSW,5 - 9,385
Cobar,NSW,10 - 14,358
Cobar,NSW,15 - 19,349
Cobar,NSW,20 - 24,340
Cobar,NSW,25 - 29,363
Cobar,NSW,30 - 34,329
Cobar,NSW,35 - 39,344
Cobar,NSW,40 - 44,369
Cobar,NSW,45 - 49,408
Cobar,NSW,50 - 54,342
Cobar,NSW,55 - 59,259
Cobar,NSW,60 - 64,216
Cobar,NSW,65 - 69,211
Cobar,NSW,70 - 74,148
Cobar,NSW,75 - 79,117
Cobar,NSW,80 - 84,63
Cobar,NSW,85 and over,49
Cockburn,WA,0 - 4,5651
Cockburn,WA,5 - 9,5674
Cockburn,WA,10 - 14,5513
Cockburn,WA,15 - 19,5759
Cockburn,WA,20 - 24,5953
Cockburn,WA,25 - 29,6012
Cockburn,WA,30 - 34,6447
Cockburn,WA,35 - 39,6985
Cockburn,WA,40 - 44,6218
Cockburn,WA,45 - 49,5996
Cockburn,WA,50 - 54,5198
Cockburn,WA,55 - 59,4455
Cockburn,WA,60 - 64,3480
Cockburn,WA,65 - 69,2643
Cockburn,WA,70 - 74,2124
Cockburn,WA,75 - 79,1539
Cockburn,WA,80 - 84,1021
Cockburn,WA,85 and over,785
Coffs Harbour,NSW,0 - 4,3820
Coffs Harbour,NSW,5 - 9,4485
Coffs Harbour,NSW,10 - 14,5050
Coffs Harbour,NSW,15 - 19,5013
Coffs Harbour,NSW,20 - 24,3564
Coffs Harbour,NSW,25 - 29,3143
Coffs Harbour,NSW,30 - 34,3488
Coffs Harbour,NSW,35 - 39,4268
Coffs Harbour,NSW,40 - 44,4631
Coffs Harbour,NSW,45 - 49,5250
Coffs Harbour,NSW,50 - 54,5118
Coffs Harbour,NSW,55 - 59,4659
Coffs Harbour,NSW,60 - 64,4005
Coffs Harbour,NSW,65 - 69,3095
Coffs Harbour,NSW,70 - 74,2654
Coffs Harbour,NSW,75 - 79,2286
Coffs Harbour,NSW,80 - 84,1660
Coffs Harbour,NSW,85 and over,1378
Colac-Otway,VIC,0 - 4,1231
Colac-Otway,VIC,5 - 9,1357
Colac-Otway,VIC,10 - 14,1476
Colac-Otway,VIC,15 - 19,1481
Colac-Otway,VIC,20 - 24,1112
Colac-Otway,VIC,25 - 29,1035
Colac-Otway,VIC,30 - 34,1124
Colac-Otway,VIC,35 - 39,1317
Colac-Otway,VIC,40 - 44,1398
Colac-Otway,VIC,45 - 49,1527
Colac-Otway,VIC,50 - 54,1489
Colac-Otway,VIC,55 - 59,1403
Colac-Otway,VIC,60 - 64,1203
Colac-Otway,VIC,65 - 69,992
Colac-Otway,VIC,70 - 74,810
Colac-Otway,VIC,75 - 79,723
Colac-Otway,VIC,80 - 84,562
Colac-Otway,VIC,85 and over,447
Collie,WA,0 - 4,541
Collie,WA,5 - 9,687
Collie,WA,10 - 14,781
Collie,WA,15 - 19,629
Collie,WA,20 - 24,512
Collie,WA,25 - 29,445
Collie,WA,30 - 34,488
Collie,WA,35 - 39,657
Collie,WA,40 - 44,650
Collie,WA,45 - 49,694
Collie,WA,50 - 54,693
Collie,WA,55 - 59,602
Collie,WA,60 - 64,484
Collie,WA,65 - 69,333
Collie,WA,70 - 74,271
Collie,WA,75 - 79,230
Collie,WA,80 - 84,159
Collie,WA,85 and over,116
Coober Pedy,SA,0 - 4,123
Coober Pedy,SA,5 - 9,103
Coober Pedy,SA,10 - 14,94
Coober Pedy,SA,15 - 19,96
Coober Pedy,SA,20 - 24,88
Coober Pedy,SA,25 - 29,101
Coober Pedy,SA,30 - 34,112
Coober Pedy,SA,35 - 39,112
Coober Pedy,SA,40 - 44,155
Coober Pedy,SA,45 - 49,156
Coober Pedy,SA,50 - 54,157
Coober Pedy,SA,55 - 59,161
Coober Pedy,SA,60 - 64,190
Coober Pedy,SA,65 - 69,149
Coober Pedy,SA,70 - 74,74
Coober Pedy,SA,75 - 79,44
Coober Pedy,SA,80 - 84,6
Coober Pedy,SA,85 and over,7
Cook,QLD,0 - 4,255
Cook,QLD,5 - 9,250
Cook,QLD,10 - 14,213
Cook,QLD,15 - 19,196
Cook,QLD,20 - 24,172
Cook,QLD,25 - 29,194
Cook,QLD,30 - 34,254
Cook,QLD,35 - 39,292
Cook,QLD,40 - 44,274
Cook,QLD,45 - 49,312
Cook,QLD,50 - 54,327
Cook,QLD,55 - 59,332
Cook,QLD,60 - 64,225
Cook,QLD,65 - 69,152
Cook,QLD,70 - 74,76
Cook,QLD,75 - 79,66
Cook,QLD,80 - 84,46
Cook,QLD,85 and over,14
Coolamon,NSW,0 - 4,314
Coolamon,NSW,5 - 9,340
Coolamon,NSW,10 - 14,317
Coolamon,NSW,15 - 19,281
Coolamon,NSW,20 - 24,143
Coolamon,NSW,25 - 29,156
Coolamon,NSW,30 - 34,198
Coolamon,NSW,35 - 39,272
Coolamon,NSW,40 - 44,275
Coolamon,NSW,45 - 49,314
Coolamon,NSW,50 - 54,277
Coolamon,NSW,55 - 59,236
Coolamon,NSW,60 - 64,270
Coolamon,NSW,65 - 69,209
Coolamon,NSW,70 - 74,184
Coolamon,NSW,75 - 79,139
Coolamon,NSW,80 - 84,103
Coolamon,NSW,85 and over,88
Coolgardie,WA,0 - 4,352
Coolgardie,WA,5 - 9,370
Coolgardie,WA,10 - 14,350
Coolgardie,WA,15 - 19,266
Coolgardie,WA,20 - 24,256
Coolgardie,WA,25 - 29,334
Coolgardie,WA,30 - 34,335
Coolgardie,WA,35 - 39,361
Coolgardie,WA,40 - 44,340
Coolgardie,WA,45 - 49,255
Coolgardie,WA,50 - 54,246
Coolgardie,WA,55 - 59,198
Coolgardie,WA,60 - 64,141
Coolgardie,WA,65 - 69,89
Coolgardie,WA,70 - 74,49
Coolgardie,WA,75 - 79,17
Coolgardie,WA,80 - 84,10
Coolgardie,WA,85 and over,8
Coomalie,NT,0 - 4,61
Coomalie,NT,5 - 9,82
Coomalie,NT,10 - 14,114
Coomalie,NT,15 - 19,70
Coomalie,NT,20 - 24,51
Coomalie,NT,25 - 29,43
Coomalie,NT,30 - 34,56
Coomalie,NT,35 - 39,84
Coomalie,NT,40 - 44,119
Coomalie,NT,45 - 49,117
Coomalie,NT,50 - 54,112
Coomalie,NT,55 - 59,126
Coomalie,NT,60 - 64,95
Coomalie,NT,65 - 69,61
Coomalie,NT,70 - 74,22
Coomalie,NT,75 - 79,18
Coomalie,NT,80 - 84,9
Coomalie,NT,85 and over,0
Coonamble,NSW,0 - 4,321
Coonamble,NSW,5 - 9,334
Coonamble,NSW,10 - 14,351
Coonamble,NSW,15 - 19,267
Coonamble,NSW,20 - 24,215
Coonamble,NSW,25 - 29,218
Coonamble,NSW,30 - 34,222
Coonamble,NSW,35 - 39,283
Coonamble,NSW,40 - 44,302
Coonamble,NSW,45 - 49,300
Coonamble,NSW,50 - 54,303
Coonamble,NSW,55 - 59,263
Coonamble,NSW,60 - 64,234
Coonamble,NSW,65 - 69,189
Coonamble,NSW,70 - 74,167
Coonamble,NSW,75 - 79,140
Coonamble,NSW,80 - 84,76
Coonamble,NSW,85 and over,68
Coorow,WA,0 - 4,78
Coorow,WA,5 - 9,79
Coorow,WA,10 - 14,76
Coorow,WA,15 - 19,43
Coorow,WA,20 - 24,49
Coorow,WA,25 - 29,51
Coorow,WA,30 - 34,74
Coorow,WA,35 - 39,95
Coorow,WA,40 - 44,94
Coorow,WA,45 - 49,116
Coorow,WA,50 - 54,91
Coorow,WA,55 - 59,101
Coorow,WA,60 - 64,83
Coorow,WA,65 - 69,71
Coorow,WA,70 - 74,52
Coorow,WA,75 - 79,22
Coorow,WA,80 - 84,5
Coorow,WA,85 and over,9
Copper Coast,SA,0 - 4,592
Copper Coast,SA,5 - 9,716
Copper Coast,SA,10 - 14,740
Copper Coast,SA,15 - 19,733
Copper Coast,SA,20 - 24,532
Copper Coast,SA,25 - 29,477
Copper Coast,SA,30 - 34,502
Copper Coast,SA,35 - 39,712
Copper Coast,SA,40 - 44,817
Copper Coast,SA,45 - 49,835
Copper Coast,SA,50 - 54,806
Copper Coast,SA,55 - 59,892
Copper Coast,SA,60 - 64,973
Copper Coast,SA,65 - 69,844
Copper Coast,SA,70 - 74,653
Copper Coast,SA,75 - 79,554
Copper Coast,SA,80 - 84,375
Copper Coast,SA,85 and over,289
Corangamite,VIC,0 - 4,1015
Corangamite,VIC,5 - 9,1213
Corangamite,VIC,10 - 14,1370
Corangamite,VIC,15 - 19,1139
Corangamite,VIC,20 - 24,669
Corangamite,VIC,25 - 29,759
Corangamite,VIC,30 - 34,874
Corangamite,VIC,35 - 39,1084
Corangamite,VIC,40 - 44,1201
Corangamite,VIC,45 - 49,1257
Corangamite,VIC,50 - 54,1105
Corangamite,VIC,55 - 59,1079
Corangamite,VIC,60 - 64,978
Corangamite,VIC,65 - 69,862
Corangamite,VIC,70 - 74,738
Corangamite,VIC,75 - 79,600
Corangamite,VIC,80 - 84,433
Corangamite,VIC,85 and over,342
Corrigin,WA,0 - 4,84
Corrigin,WA,5 - 9,88
Corrigin,WA,10 - 14,67
Corrigin,WA,15 - 19,31
Corrigin,WA,20 - 24,51
Corrigin,WA,25 - 29,83
Corrigin,WA,30 - 34,65
Corrigin,WA,35 - 39,75
Corrigin,WA,40 - 44,73
Corrigin,WA,45 - 49,107
Corrigin,WA,50 - 54,106
Corrigin,WA,55 - 59,91
Corrigin,WA,60 - 64,62
Corrigin,WA,65 - 69,65
Corrigin,WA,70 - 74,47
Corrigin,WA,75 - 79,32
Corrigin,WA,80 - 84,23
Corrigin,WA,85 and over,26
Cottesloe,WA,0 - 4,458
Cottesloe,WA,5 - 9,434
Cottesloe,WA,10 - 14,397
Cottesloe,WA,15 - 19,476
Cottesloe,WA,20 - 24,576
Cottesloe,WA,25 - 29,540
Cottesloe,WA,30 - 34,457
Cottesloe,WA,35 - 39,507
Cottesloe,WA,40 - 44,516
Cottesloe,WA,45 - 49,544
Cottesloe,WA,50 - 54,569
Cottesloe,WA,55 - 59,593
Cottesloe,WA,60 - 64,502
Cottesloe,WA,65 - 69,369
Cottesloe,WA,70 - 74,213
Cottesloe,WA,75 - 79,190
Cottesloe,WA,80 - 84,198
Cottesloe,WA,85 and over,194
Cowra,NSW,0 - 4,824
Cowra,NSW,5 - 9,866
Cowra,NSW,10 - 14,990
Cowra,NSW,15 - 19,813
Cowra,NSW,20 - 24,582
Cowra,NSW,25 - 29,563
Cowra,NSW,30 - 34,640
Cowra,NSW,35 - 39,765
Cowra,NSW,40 - 44,823
Cowra,NSW,45 - 49,860
Cowra,NSW,50 - 54,885
Cowra,NSW,55 - 59,902
Cowra,NSW,60 - 64,803
Cowra,NSW,65 - 69,724
Cowra,NSW,70 - 74,585
Cowra,NSW,75 - 79,470
Cowra,NSW,80 - 84,331
Cowra,NSW,85 and over,262
Cranbrook,WA,0 - 4,77
Cranbrook,WA,5 - 9,75
Cranbrook,WA,10 - 14,76
Cranbrook,WA,15 - 19,40
Cranbrook,WA,20 - 24,57
Cranbrook,WA,25 - 29,85
Cranbrook,WA,30 - 34,68
Cranbrook,WA,35 - 39,101
Cranbrook,WA,40 - 44,74
Cranbrook,WA,45 - 49,96
Cranbrook,WA,50 - 54,87
Cranbrook,WA,55 - 59,86
Cranbrook,WA,60 - 64,65
Cranbrook,WA,65 - 69,50
Cranbrook,WA,70 - 74,34
Cranbrook,WA,75 - 79,16
Cranbrook,WA,80 - 84,12
Cranbrook,WA,85 and over,12
Croydon,QLD,0 - 4,30
Croydon,QLD,5 - 9,22
Croydon,QLD,10 - 14,15
Croydon,QLD,15 - 19,24
Croydon,QLD,20 - 24,23
Croydon,QLD,25 - 29,33
Croydon,QLD,30 - 34,20
Croydon,QLD,35 - 39,21
Croydon,QLD,40 - 44,20
Croydon,QLD,45 - 49,11
Croydon,QLD,50 - 54,19
Croydon,QLD,55 - 59,14
Croydon,QLD,60 - 64,8
Croydon,QLD,65 - 69,4
Croydon,QLD,70 - 74,0
Croydon,QLD,75 - 79,6
Croydon,QLD,80 - 84,0
Croydon,QLD,85 and over,1
Cuballing,WA,0 - 4,53
Cuballing,WA,5 - 9,65
Cuballing,WA,10 - 14,66
Cuballing,WA,15 - 19,38
Cuballing,WA,20 - 24,18
Cuballing,WA,25 - 29,37
Cuballing,WA,30 - 34,49
Cuballing,WA,35 - 39,61
Cuballing,WA,40 - 44,80
Cuballing,WA,45 - 49,78
Cuballing,WA,50 - 54,65
Cuballing,WA,55 - 59,57
Cuballing,WA,60 - 64,67
Cuballing,WA,65 - 69,42
Cuballing,WA,70 - 74,31
Cuballing,WA,75 - 79,17
Cuballing,WA,80 - 84,3
Cuballing,WA,85 and over,3
Cue,WA,0 - 4,19
Cue,WA,5 - 9,24
Cue,WA,10 - 14,21
Cue,WA,15 - 19,24
Cue,WA,20 - 24,18
Cue,WA,25 - 29,19
Cue,WA,30 - 34,22
Cue,WA,35 - 39,25
Cue,WA,40 - 44,10
Cue,WA,45 - 49,36
Cue,WA,50 - 54,19
Cue,WA,55 - 59,30
Cue,WA,60 - 64,20
Cue,WA,65 - 69,14
Cue,WA,70 - 74,13
Cue,WA,75 - 79,2
Cue,WA,80 - 84,4
Cue,WA,85 and over,0
Cunderdin,WA,0 - 4,79
Cunderdin,WA,5 - 9,93
Cunderdin,WA,10 - 14,95
Cunderdin,WA,15 - 19,102
Cunderdin,WA,20 - 24,74
Cunderdin,WA,25 - 29,68
Cunderdin,WA,30 - 34,65
Cunderdin,WA,35 - 39,83
Cunderdin,WA,40 - 44,87
Cunderdin,WA,45 - 49,100
Cunderdin,WA,50 - 54,96
Cunderdin,WA,55 - 59,99
Cunderdin,WA,60 - 64,72
Cunderdin,WA,65 - 69,51
Cunderdin,WA,70 - 74,56
Cunderdin,WA,75 - 79,34
Cunderdin,WA,80 - 84,29
Cunderdin,WA,85 and over,12
Dalwallinu,WA,0 - 4,91
Dalwallinu,WA,5 - 9,100
Dalwallinu,WA,10 - 14,105
Dalwallinu,WA,15 - 19,83
Dalwallinu,WA,20 - 24,82
Dalwallinu,WA,25 - 29,92
Dalwallinu,WA,30 - 34,84
Dalwallinu,WA,35 - 39,94
Dalwallinu,WA,40 - 44,106
Dalwallinu,WA,45 - 49,128
Dalwallinu,WA,50 - 54,97
Dalwallinu,WA,55 - 59,83
Dalwallinu,WA,60 - 64,52
Dalwallinu,WA,65 - 69,44
Dalwallinu,WA,70 - 74,42
Dalwallinu,WA,75 - 79,31
Dalwallinu,WA,80 - 84,33
Dalwallinu,WA,85 and over,16
Dandaragan,WA,0 - 4,195
Dandaragan,WA,5 - 9,226
Dandaragan,WA,10 - 14,195
Dandaragan,WA,15 - 19,105
Dandaragan,WA,20 - 24,131
Dandaragan,WA,25 - 29,136
Dandaragan,WA,30 - 34,209
Dandaragan,WA,35 - 39,228
Dandaragan,WA,40 - 44,233
Dandaragan,WA,45 - 49,220
Dandaragan,WA,50 - 54,223
Dandaragan,WA,55 - 59,232
Dandaragan,WA,60 - 64,241
Dandaragan,WA,65 - 69,173
Dandaragan,WA,70 - 74,137
Dandaragan,WA,75 - 79,89
Dandaragan,WA,80 - 84,47
Dandaragan,WA,85 and over,32
Dardanup,WA,0 - 4,857
Dardanup,WA,5 - 9,839
Dardanup,WA,10 - 14,908
Dardanup,WA,15 - 19,824
Dardanup,WA,20 - 24,654
Dardanup,WA,25 - 29,690
Dardanup,WA,30 - 34,756
Dardanup,WA,35 - 39,910
Dardanup,WA,40 - 44,857
Dardanup,WA,45 - 49,834
Dardanup,WA,50 - 54,689
Dardanup,WA,55 - 59,637
Dardanup,WA,60 - 64,481
Dardanup,WA,65 - 69,379
Dardanup,WA,70 - 74,272
Dardanup,WA,75 - 79,247
Dardanup,WA,80 - 84,175
Dardanup,WA,85 and over,138
Darebin,VIC,0 - 4,8716
Darebin,VIC,5 - 9,6894
Darebin,VIC,10 - 14,6131
Darebin,VIC,15 - 19,6962
Darebin,VIC,20 - 24,11045
Darebin,VIC,25 - 29,11776
Darebin,VIC,30 - 34,12142
Darebin,VIC,35 - 39,12330
Darebin,VIC,40 - 44,10175
Darebin,VIC,45 - 49,8864
Darebin,VIC,50 - 54,7428
Darebin,VIC,55 - 59,6184
Darebin,VIC,60 - 64,5452
Darebin,VIC,65 - 69,5154
Darebin,VIC,70 - 74,4946
Darebin,VIC,75 - 79,4464
Darebin,VIC,80 - 84,3469
Darebin,VIC,85 and over,2616
Darwin,NT,0 - 4,4962
Darwin,NT,5 - 9,4553
Darwin,NT,10 - 14,4694
Darwin,NT,15 - 19,4805
Darwin,NT,20 - 24,6015
Darwin,NT,25 - 29,6606
Darwin,NT,30 - 34,6216
Darwin,NT,35 - 39,5967
Darwin,NT,40 - 44,5603
Darwin,NT,45 - 49,5632
Darwin,NT,50 - 54,5201
Darwin,NT,55 - 59,4728
Darwin,NT,60 - 64,3211
Darwin,NT,65 - 69,2048
Darwin,NT,70 - 74,1106
Darwin,NT,75 - 79,701
Darwin,NT,80 - 84,423
Darwin,NT,85 and over,264
Denmark,WA,0 - 4,271
Denmark,WA,5 - 9,327
Denmark,WA,10 - 14,333
Denmark,WA,15 - 19,318
Denmark,WA,20 - 24,137
Denmark,WA,25 - 29,177
Denmark,WA,30 - 34,192
Denmark,WA,35 - 39,300
Denmark,WA,40 - 44,390
Denmark,WA,45 - 49,430
Denmark,WA,50 - 54,389
Denmark,WA,55 - 59,413
Denmark,WA,60 - 64,395
Denmark,WA,65 - 69,276
Denmark,WA,70 - 74,199
Denmark,WA,75 - 79,154
Denmark,WA,80 - 84,79
Denmark,WA,85 and over,78
Derby-West Kimberley,WA,0 - 4,841
Derby-West Kimberley,WA,5 - 9,804
Derby-West Kimberley,WA,10 - 14,621
Derby-West Kimberley,WA,15 - 19,651
Derby-West Kimberley,WA,20 - 24,817
Derby-West Kimberley,WA,25 - 29,738
Derby-West Kimberley,WA,30 - 34,690
Derby-West Kimberley,WA,35 - 39,625
Derby-West Kimberley,WA,40 - 44,550
Derby-West Kimberley,WA,45 - 49,513
Derby-West Kimberley,WA,50 - 54,455
Derby-West Kimberley,WA,55 - 59,318
Derby-West Kimberley,WA,60 - 64,244
Derby-West Kimberley,WA,65 - 69,162
Derby-West Kimberley,WA,70 - 74,107
Derby-West Kimberley,WA,75 - 79,69
Derby-West Kimberley,WA,80 - 84,30
Derby-West Kimberley,WA,85 and over,32
Derwent Valley,TAS,0 - 4,639
Derwent Valley,TAS,5 - 9,685
Derwent Valley,TAS,10 - 14,704
Derwent Valley,TAS,15 - 19,627
Derwent Valley,TAS,20 - 24,587
Derwent Valley,TAS,25 - 29,504
Derwent Valley,TAS,30 - 34,561
Derwent Valley,TAS,35 - 39,718
Derwent Valley,TAS,40 - 44,701
Derwent Valley,TAS,45 - 49,801
Derwent Valley,TAS,50 - 54,695
Derwent Valley,TAS,55 - 59,658
Derwent Valley,TAS,60 - 64,546
Derwent Valley,TAS,65 - 69,445
Derwent Valley,TAS,70 - 74,327
Derwent Valley,TAS,75 - 79,234
Derwent Valley,TAS,80 - 84,147
Derwent Valley,TAS,85 and over,126
Devonport,TAS,0 - 4,1576
Devonport,TAS,5 - 9,1662
Devonport,TAS,10 - 14,1736
Devonport,TAS,15 - 19,1689
Devonport,TAS,20 - 24,1328
Devonport,TAS,25 - 29,1462
Devonport,TAS,30 - 34,1489
Devonport,TAS,35 - 39,1690
Devonport,TAS,40 - 44,1596
Devonport,TAS,45 - 49,1768
Devonport,TAS,50 - 54,1643
Devonport,TAS,55 - 59,1583
Devonport,TAS,60 - 64,1497
Devonport,TAS,65 - 69,1195
Devonport,TAS,70 - 74,988
Devonport,TAS,75 - 79,854
Devonport,TAS,80 - 84,673
Devonport,TAS,85 and over,595
Diamantina,QLD,0 - 4,18
Diamantina,QLD,5 - 9,22
Diamantina,QLD,10 - 14,10
Diamantina,QLD,15 - 19,25
Diamantina,QLD,20 - 24,27
Diamantina,QLD,25 - 29,19
Diamantina,QLD,30 - 34,26
Diamantina,QLD,35 - 39,21
Diamantina,QLD,40 - 44,32
Diamantina,QLD,45 - 49,22
Diamantina,QLD,50 - 54,23
Diamantina,QLD,55 - 59,15
Diamantina,QLD,60 - 64,7
Diamantina,QLD,65 - 69,10
Diamantina,QLD,70 - 74,3
Diamantina,QLD,75 - 79,9
Diamantina,QLD,80 - 84,0
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,307
Donnybrook-Balingup,WA,5 - 9,345
Donnybrook-Balingup,WA,10 - 14,380
Donnybrook-Balingup,WA,15 - 19,298
Donnybrook-Balingup,WA,20 - 24,186
Donnybrook-Balingup,WA,25 - 29,190
Donnybrook-Balingup,WA,30 - 34,264
Donnybrook-Balingup,WA,35 - 39,366
Donnybrook-Balingup,WA,40 - 44,386
Donnybrook-Balingup,WA,45 - 49,403
Donnybrook-Balingup,WA,50 - 54,467
Donnybrook-Balingup,WA,55 - 59,401
Donnybrook-Balingup,WA,60 - 64,359
Donnybrook-Balingup,WA,65 - 69,248
Donnybrook-Balingup,WA,70 - 74,140
Donnybrook-Balingup,WA,75 - 79,123
Donnybrook-Balingup,WA,80 - 84,61
Donnybrook-Balingup,WA,85 and over,57
Doomadgee,QLD,0 - 4,185
Doomadgee,QLD,5 - 9,144
Doomadgee,QLD,10 - 14,111
Doomadgee,QLD,15 - 19,105
Doomadgee,QLD,20 - 24,102
Doomadgee,QLD,25 - 29,119
Doomadgee,QLD,30 - 34,102
Doomadgee,QLD,35 - 39,72
Doomadgee,QLD,40 - 44,62
Doomadgee,QLD,45 - 49,70
Doomadgee,QLD,50 - 54,36
Doomadgee,QLD,55 - 59,35
Doomadgee,QLD,60 - 64,17
Doomadgee,QLD,65 - 69,11
Doomadgee,QLD,70 - 74,9
Doomadgee,QLD,75 - 79,8
Doomadgee,QLD,80 - 84,5
Doomadgee,QLD,85 and over,1
Dorset,TAS,0 - 4,415
Dorset,TAS,5 - 9,478
Dorset,TAS,10 - 14,538
Dorset,TAS,15 - 19,494
Dorset,TAS,20 - 24,372
Dorset,TAS,25 - 29,332
Dorset,TAS,30 - 34,367
Dorset,TAS,35 - 39,421
Dorset,TAS,40 - 44,530
Dorset,TAS,45 - 49,590
Dorset,TAS,50 - 54,520
Dorset,TAS,55 - 59,470
Dorset,TAS,60 - 64,456
Dorset,TAS,65 - 69,359
Dorset,TAS,70 - 74,314
Dorset,TAS,75 - 79,271
Dorset,TAS,80 - 84,174
Dorset,TAS,85 and over,126
Dowerin,WA,0 - 4,65
Dowerin,WA,5 - 9,51
Dowerin,WA,10 - 14,45
Dowerin,WA,15 - 19,21
Dowerin,WA,20 - 24,48
Dowerin,WA,25 - 29,47
Dowerin,WA,30 - 34,51
Dowerin,WA,35 - 39,50
Dowerin,WA,40 - 44,49
Dowerin,WA,45 - 49,37
Dowerin,WA,50 - 54,48
Dowerin,WA,55 - 59,53
Dowerin,WA,60 - 64,37
Dowerin,WA,65 - 69,33
Dowerin,WA,70 - 74,25
Dowerin,WA,75 - 79,21
Dowerin,WA,80 - 84,10
Dowerin,WA,85 and over,18
Dumbleyung,WA,0 - 4,63
Dumbleyung,WA,5 - 9,40
Dumbleyung,WA,10 - 14,35
Dumbleyung,WA,15 - 19,19
Dumbleyung,WA,20 - 24,35
Dumbleyung,WA,25 - 29,49
Dumbleyung,WA,30 - 34,40
Dumbleyung,WA,35 - 39,55
Dumbleyung,WA,40 - 44,44
Dumbleyung,WA,45 - 49,55
Dumbleyung,WA,50 - 54,66
Dumbleyung,WA,55 - 59,43
Dumbleyung,WA,60 - 64,29
Dumbleyung,WA,65 - 69,30
Dumbleyung,WA,70 - 74,16
Dumbleyung,WA,75 - 79,18
Dumbleyung,WA,80 - 84,4
Dumbleyung,WA,85 and over,10
Dundas,WA,0 - 4,96
Dundas,WA,5 - 9,80
Dundas,WA,10 - 14,63
Dundas,WA,15 - 19,58
Dundas,WA,20 - 24,80
