Local Government Area,State/Territory,Age Group,Population
Coonamble,NSW,10 - 14,357
Coonamble,NSW,15 - 19,259
Coonamble,NSW,20 - 24,220
Coonamble,NSW,25 - 29,213
Coonamble,NSW,30 - 34,278
Coonamble,NSW,35 - 39,270
Coonamble,NSW,40 - 44,334
Coonamble,NSW,45 - 49,321
Coonamble,NSW,50 - 54,280
Coonamble,NSW,55 - 59,289
Coonamble,NSW,60 - 64,216
Coonamble,NSW,65 - 69,188
Coonamble,NSW,70 - 74,170
Coonamble,NSW,75 - 79,143
Coonamble,NSW,80 - 84,78
Coonamble,NSW,85 and over,66
Coorow,WA,0 - 4,78
Coorow,WA,5 - 9,100
Coorow,WA,10 - 14,96
Coorow,WA,15 - 19,44
Coorow,WA,20 - 24,54
Coorow,WA,25 - 29,66
Coorow,WA,30 - 34,107
Coorow,WA,35 - 39,95
Coorow,WA,40 - 44,111
Coorow,WA,45 - 49,114
Coorow,WA,50 - 54,93
Coorow,WA,55 - 59,104
Coorow,WA,60 - 64,96
Coorow,WA,65 - 69,70
Coorow,WA,70 - 74,38
Coorow,WA,75 - 79,20
Coorow,WA,80 - 84,7
Coorow,WA,85 and over,8
Copper Coast,SA,0 - 4,574
Copper Coast,SA,5 - 9,678
Copper Coast,SA,10 - 14,795
Copper Coast,SA,15 - 19,668
Copper Coast,SA,20 - 24,466
Copper Coast,SA,25 - 29,421
Copper Coast,SA,30 - 34,537
Copper Coast,SA,35 - 39,674
Copper Coast,SA,40 - 44,826
Copper Coast,SA,45 - 49,757
Copper Coast,SA,50 - 54,766
Copper Coast,SA,55 - 59,855
Copper Coast,SA,60 - 64,832
Copper Coast,SA,65 - 69,802
Copper Coast,SA,70 - 74,631
Copper Coast,SA,75 - 79,531
Copper Coast,SA,80 - 84,368
Copper Coast,SA,85 and over,259
Corangamite,VIC,0 - 4,1082
Corangamite,VIC,5 - 9,1271
Corangamite,VIC,10 - 14,1399
Corangamite,VIC,15 - 19,1119
Corangamite,VIC,20 - 24,688
Corangamite,VIC,25 - 29,793
Corangamite,VIC,30 - 34,967
Corangamite,VIC,35 - 39,1118
Corangamite,VIC,40 - 44,1285
Corangamite,VIC,45 - 49,1205
Corangamite,VIC,50 - 54,1134
Corangamite,VIC,55 - 59,1052
Corangamite,VIC,60 - 64,927
Corangamite,VIC,65 - 69,857
Corangamite,VIC,70 - 74,680
Corangamite,VIC,75 - 79,591
Corangamite,VIC,80 - 84,399
Corangamite,VIC,85 and over,300
Corrigin,WA,0 - 4,91
Corrigin,WA,5 - 9,91
Corrigin,WA,10 - 14,80
Corrigin,WA,15 - 19,46
Corrigin,WA,20 - 24,63
Corrigin,WA,25 - 29,66
Corrigin,WA,30 - 34,92
Corrigin,WA,35 - 39,83
Corrigin,WA,40 - 44,88
Corrigin,WA,45 - 49,93
Corrigin,WA,50 - 54,103
Corrigin,WA,55 - 59,71
Corrigin,WA,60 - 64,72
Corrigin,WA,65 - 69,44
Corrigin,WA,70 - 74,49
Corrigin,WA,75 - 79,26
Corrigin,WA,80 - 84,26
Corrigin,WA,85 and over,20
Cottesloe,WA,0 - 4,418
Cottesloe,WA,5 - 9,375
Cottesloe,WA,10 - 14,417
Cottesloe,WA,15 - 19,493
Cottesloe,WA,20 - 24,557
Cottesloe,WA,25 - 29,495
Cottesloe,WA,30 - 34,509
Cottesloe,WA,35 - 39,499
Cottesloe,WA,40 - 44,515
Cottesloe,WA,45 - 49,556
Cottesloe,WA,50 - 54,606
Cottesloe,WA,55 - 59,589
Cottesloe,WA,60 - 64,442
Cottesloe,WA,65 - 69,308
Cottesloe,WA,70 - 74,205
Cottesloe,WA,75 - 79,218
Cottesloe,WA,80 - 84,195
Cottesloe,WA,85 and over,184
Cowra,NSW,0 - 4,826
Cowra,NSW,5 - 9,937
Cowra,NSW,10 - 14,986
Cowra,NSW,15 - 19,836
Cowra,NSW,20 - 24,613
Cowra,NSW,25 - 29,578
Cowra,NSW,30 - 34,742
Cowra,NSW,35 - 39,742
Cowra,NSW,40 - 44,867
Cowra,NSW,45 - 49,869
Cowra,NSW,50 - 54,882
Cowra,NSW,55 - 59,887
Cowra,NSW,60 - 64,743
Cowra,NSW,65 - 69,691
Cowra,NSW,70 - 74,563
Cowra,NSW,75 - 79,458
Cowra,NSW,80 - 84,323
Cowra,NSW,85 and over,231
Cranbrook,WA,0 - 4,74
Cranbrook,WA,5 - 9,89
Cranbrook,WA,10 - 14,68
Cranbrook,WA,15 - 19,39
Cranbrook,WA,20 - 24,76
Cranbrook,WA,25 - 29,73
Cranbrook,WA,30 - 34,80
Cranbrook,WA,35 - 39,85
Cranbrook,WA,40 - 44,83
Cranbrook,WA,45 - 49,99
Cranbrook,WA,50 - 54,94
Cranbrook,WA,55 - 59,86
Cranbrook,WA,60 - 64,57
Cranbrook,WA,65 - 69,51
Cranbrook,WA,70 - 74,21
Cranbrook,WA,75 - 79,22
Cranbrook,WA,80 - 84,16
Cranbrook,WA,85 and over,12
Croydon,QLD,0 - 4,29
Croydon,QLD,5 - 9,26
Croydon,QLD,10 - 14,19
Croydon,QLD,15 - 19,19
Croydon,QLD,20 - 24,21
Croydon,QLD,25 - 29,25
Croydon,QLD,30 - 34,27
Croydon,QLD,35 - 39,16
Croydon,QLD,40 - 44,23
Croydon,QLD,45 - 49,14
Croydon,QLD,50 - 54,18
Croydon,QLD,55 - 59,21
Croydon,QLD,60 - 64,3
Croydon,QLD,65 - 69,4
Croydon,QLD,70 - 74,5
Croydon,QLD,75 - 79,0
Croydon,QLD,80 - 84,0
Croydon,QLD,85 and over,1
Cuballing,WA,0 - 4,51
Cuballing,WA,5 - 9,65
Cuballing,WA,10 - 14,64
Cuballing,WA,15 - 19,36
Cuballing,WA,20 - 24,26
Cuballing,WA,25 - 29,22
Cuballing,WA,30 - 34,48
Cuballing,WA,35 - 39,67
Cuballing,WA,40 - 44,82
Cuballing,WA,45 - 49,69
Cuballing,WA,50 - 54,71
Cuballing,WA,55 - 59,66
Cuballing,WA,60 - 64,55
Cuballing,WA,65 - 69,45
Cuballing,WA,70 - 74,22
Cuballing,WA,75 - 79,11
Cuballing,WA,80 - 84,4
Cuballing,WA,85 and over,0
Cue,WA,0 - 4,22
Cue,WA,5 - 9,28
Cue,WA,10 - 14,33
Cue,WA,15 - 19,18
Cue,WA,20 - 24,20
Cue,WA,25 - 29,28
Cue,WA,30 - 34,25
Cue,WA,35 - 39,36
Cue,WA,40 - 44,14
Cue,WA,45 - 49,36
Cue,WA,50 - 54,28
Cue,WA,55 - 59,23
Cue,WA,60 - 64,16
Cue,WA,65 - 69,11
Cue,WA,70 - 74,6
Cue,WA,75 - 79,5
Cue,WA,80 - 84,0
Cue,WA,85 and over,3
Cunderdin,WA,0 - 4,80
Cunderdin,WA,5 - 9,91
Cunderdin,WA,10 - 14,106
Cunderdin,WA,15 - 19,120
Cunderdin,WA,20 - 24,79
Cunderdin,WA,25 - 29,64
Cunderdin,WA,30 - 34,72
Cunderdin,WA,35 - 39,83
Cunderdin,WA,40 - 44,91
Cunderdin,WA,45 - 49,107
Cunderdin,WA,50 - 54,92
Cunderdin,WA,55 - 59,91
Cunderdin,WA,60 - 64,62
Cunderdin,WA,65 - 69,61
Cunderdin,WA,70 - 74,51
Cunderdin,WA,75 - 79,35
Cunderdin,WA,80 - 84,25
Cunderdin,WA,85 and over,12
Dalwallinu,WA,0 - 4,118
Dalwallinu,WA,5 - 9,122
Dalwallinu,WA,10 - 14,127
Dalwallinu,WA,15 - 19,95
Dalwallinu,WA,20 - 24,98
Dalwallinu,WA,25 - 29,86
Dalwallinu,WA,30 - 34,97
Dalwallinu,WA,35 - 39,111
Dalwallinu,WA,40 - 44,133
Dalwallinu,WA,45 - 49,130
Dalwallinu,WA,50 - 54,99
Dalwallinu,WA,55 - 59,75
Dalwallinu,WA,60 - 64,57
Dalwallinu,WA,65 - 69,43
Dalwallinu,WA,70 - 74,53
Dalwallinu,WA,75 - 79,36
Dalwallinu,WA,80 - 84,21
Dalwallinu,WA,85 and over,19
Dandaragan,WA,0 - 4,214
Dandaragan,WA,5 - 9,249
Dandaragan,WA,10 - 14,180
Dandaragan,WA,15 - 19,99
Dandaragan,WA,20 - 24,118
Dandaragan,WA,25 - 29,148
Dandaragan,WA,30 - 34,207
Dandaragan,WA,35 - 39,231
Dandaragan,WA,40 - 44,237
Dandaragan,WA,45 - 49,193
Dandaragan,WA,50 - 54,232
Dandaragan,WA,55 - 59,218
Dandaragan,WA,60 - 64,201
Dandaragan,WA,65 - 69,170
Dandaragan,WA,70 - 74,124
Dandaragan,WA,75 - 79,80
Dandaragan,WA,80 - 84,39
Dandaragan,WA,85 and over,24
Dardanup,WA,0 - 4,756
Dardanup,WA,5 - 9,850
Dardanup,WA,10 - 14,910
Dardanup,WA,15 - 19,745
Dardanup,WA,20 - 24,535
Dardanup,WA,25 - 29,655
Dardanup,WA,30 - 34,749
Dardanup,WA,35 - 39,845
Dardanup,WA,40 - 44,808
Dardanup,WA,45 - 49,758
Dardanup,WA,50 - 54,650
Dardanup,WA,55 - 59,566
Dardanup,WA,60 - 64,399
Dardanup,WA,65 - 69,323
Dardanup,WA,70 - 74,240
Dardanup,WA,75 - 79,198
Dardanup,WA,80 - 84,146
Dardanup,WA,85 and over,86
Darebin,VIC,0 - 4,8077
Darebin,VIC,5 - 9,6750
Darebin,VIC,10 - 14,6187
Darebin,VIC,15 - 19,6791
Darebin,VIC,20 - 24,10164
Darebin,VIC,25 - 29,11137
Darebin,VIC,30 - 34,12378
Darebin,VIC,35 - 39,11532
Darebin,VIC,40 - 44,9946
Darebin,VIC,45 - 49,8449
Darebin,VIC,50 - 54,6861
Darebin,VIC,55 - 59,6190
Darebin,VIC,60 - 64,5269
Darebin,VIC,65 - 69,5310
Darebin,VIC,70 - 74,4963
Darebin,VIC,75 - 79,4625
Darebin,VIC,80 - 84,3230
Darebin,VIC,85 and over,2439
Darwin,NT,0 - 4,4849
Darwin,NT,5 - 9,4542
Darwin,NT,10 - 14,4804
Darwin,NT,15 - 19,4687
Darwin,NT,20 - 24,5769
Darwin,NT,25 - 29,6239
Darwin,NT,30 - 34,6328
Darwin,NT,35 - 39,5747
Darwin,NT,40 - 44,5745
Darwin,NT,45 - 49,5405
Darwin,NT,50 - 54,5339
Darwin,NT,55 - 59,4459
Darwin,NT,60 - 64,2740
Darwin,NT,65 - 69,1697
Darwin,NT,70 - 74,934
Darwin,NT,75 - 79,648
Darwin,NT,80 - 84,377
Darwin,NT,85 and over,229
Denmark,WA,0 - 4,244
Denmark,WA,5 - 9,340
Denmark,WA,10 - 14,345
Denmark,WA,15 - 19,312
Denmark,WA,20 - 24,153
Denmark,WA,25 - 29,167
Denmark,WA,30 - 34,224
Denmark,WA,35 - 39,298
Denmark,WA,40 - 44,431
Denmark,WA,45 - 49,404
Denmark,WA,50 - 54,389
Denmark,WA,55 - 59,419
Denmark,WA,60 - 64,325
Denmark,WA,65 - 69,270
Denmark,WA,70 - 74,183
Denmark,WA,75 - 79,137
Denmark,WA,80 - 84,86
Denmark,WA,85 and over,71
Derby-West Kimberley,WA,0 - 4,850
Derby-West Kimberley,WA,5 - 9,839
Derby-West Kimberley,WA,10 - 14,589
Derby-West Kimberley,WA,15 - 19,645
Derby-West Kimberley,WA,20 - 24,730
Derby-West Kimberley,WA,25 - 29,735
Derby-West Kimberley,WA,30 - 34,614
Derby-West Kimberley,WA,35 - 39,582
Derby-West Kimberley,WA,40 - 44,537
Derby-West Kimberley,WA,45 - 49,490
Derby-West Kimberley,WA,50 - 54,397
Derby-West Kimberley,WA,55 - 59,308
Derby-West Kimberley,WA,60 - 64,198
Derby-West Kimberley,WA,65 - 69,165
Derby-West Kimberley,WA,70 - 74,85
Derby-West Kimberley,WA,75 - 79,59
Derby-West Kimberley,WA,80 - 84,37
Derby-West Kimberley,WA,85 and over,22
Derwent Valley,TAS,0 - 4,611
Derwent Valley,TAS,5 - 9,689
Derwent Valley,TAS,10 - 14,712
Derwent Valley,TAS,15 - 19,672
Derwent Valley,TAS,20 - 24,534
Derwent Valley,TAS,25 - 29,534
Derwent Valley,TAS,30 - 34,589
Derwent Valley,TAS,35 - 39,672
Derwent Valley,TAS,40 - 44,801
Derwent Valley,TAS,45 - 49,706
Derwent Valley,TAS,50 - 54,689
Derwent Valley,TAS,55 - 59,649
Derwent Valley,TAS,60 - 64,488
Derwent Valley,TAS,65 - 69,435
Derwent Valley,TAS,70 - 74,296
Derwent Valley,TAS,75 - 79,221
Derwent Valley,TAS,80 - 84,134
Derwent Valley,TAS,85 and over,108
Devonport,TAS,0 - 4,1536
Devonport,TAS,5 - 9,1711
Devonport,TAS,10 - 14,1771
Devonport,TAS,15 - 19,1647
Devonport,TAS,20 - 24,1425
Devonport,TAS,25 - 29,1401
Devonport,TAS,30 - 34,1628
Devonport,TAS,35 - 39,1696
Devonport,TAS,40 - 44,1738
Devonport,TAS,45 - 49,1675
Devonport,TAS,50 - 54,1705
Devonport,TAS,55 - 59,1605
Devonport,TAS,60 - 64,1310
Devonport,TAS,65 - 69,1151
Devonport,TAS,70 - 74,985
Devonport,TAS,75 - 79,839
Devonport,TAS,80 - 84,713
Devonport,TAS,85 and over,514
Diamantina,QLD,0 - 4,21
Diamantina,QLD,5 - 9,26
Diamantina,QLD,10 - 14,13
Diamantina,QLD,15 - 19,17
Diamantina,QLD,20 - 24,27
Diamantina,QLD,25 - 29,29
Diamantina,QLD,30 - 34,22
Diamantina,QLD,35 - 39,19
Diamantina,QLD,40 - 44,30
Diamantina,QLD,45 - 49,26
Diamantina,QLD,50 - 54,26
Diamantina,QLD,55 - 59,14
Diamantina,QLD,60 - 64,10
Diamantina,QLD,65 - 69,6
Diamantina,QLD,70 - 74,2
Diamantina,QLD,75 - 79,5
Diamantina,QLD,80 - 84,0
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,280
Donnybrook-Balingup,WA,5 - 9,320
Donnybrook-Balingup,WA,10 - 14,389
Donnybrook-Balingup,WA,15 - 19,320
Donnybrook-Balingup,WA,20 - 24,174
Donnybrook-Balingup,WA,25 - 29,201
Donnybrook-Balingup,WA,30 - 34,266
Donnybrook-Balingup,WA,35 - 39,332
Donnybrook-Balingup,WA,40 - 44,397
Donnybrook-Balingup,WA,45 - 49,417
Donnybrook-Balingup,WA,50 - 54,434
Donnybrook-Balingup,WA,55 - 59,363
Donnybrook-Balingup,WA,60 - 64,280
Donnybrook-Balingup,WA,65 - 69,213
Donnybrook-Balingup,WA,70 - 74,144
Donnybrook-Balingup,WA,75 - 79,102
Donnybrook-Balingup,WA,80 - 84,62
Donnybrook-Balingup,WA,85 and over,37
Doomadgee,QLD,0 - 4,173
Doomadgee,QLD,5 - 9,137
Doomadgee,QLD,10 - 14,114
Doomadgee,QLD,15 - 19,113
Doomadgee,QLD,20 - 24,99
Doomadgee,QLD,25 - 29,105
Doomadgee,QLD,30 - 34,102
Doomadgee,QLD,35 - 39,56
Doomadgee,QLD,40 - 44,68
Doomadgee,QLD,45 - 49,57
Doomadgee,QLD,50 - 54,32
Doomadgee,QLD,55 - 59,30
Doomadgee,QLD,60 - 64,20
Doomadgee,QLD,65 - 69,8
Doomadgee,QLD,70 - 74,12
Doomadgee,QLD,75 - 79,10
Doomadgee,QLD,80 - 84,0
Doomadgee,QLD,85 and over,0
Dorset,TAS,0 - 4,391
Dorset,TAS,5 - 9,527
Dorset,TAS,10 - 14,571
Dorset,TAS,15 - 19,483
Dorset,TAS,20 - 24,368
Dorset,TAS,25 - 29,322
Dorset,TAS,30 - 34,417
Dorset,TAS,35 - 39,445
Dorset,TAS,40 - 44,560
Dorset,TAS,45 - 49,605
Dorset,TAS,50 - 54,470
Dorset,TAS,55 - 59,485
Dorset,TAS,60 - 64,377
Dorset,TAS,65 - 69,375
Dorset,TAS,70 - 74,303
Dorset,TAS,75 - 79,262
Dorset,TAS,80 - 84,164
Dorset,TAS,85 and over,147
Dowerin,WA,0 - 4,66
Dowerin,WA,5 - 9,57
Dowerin,WA,10 - 14,45
Dowerin,WA,15 - 19,33
Dowerin,WA,20 - 24,52
Dowerin,WA,25 - 29,55
Dowerin,WA,30 - 34,59
Dowerin,WA,35 - 39,48
Dowerin,WA,40 - 44,41
Dowerin,WA,45 - 49,52
Dowerin,WA,50 - 54,60
Dowerin,WA,55 - 59,47
Dowerin,WA,60 - 64,32
Dowerin,WA,65 - 69,35
Dowerin,WA,70 - 74,25
Dowerin,WA,75 - 79,22
Dowerin,WA,80 - 84,12
Dowerin,WA,85 and over,5
Dumbleyung,WA,0 - 4,58
Dumbleyung,WA,5 - 9,48
Dumbleyung,WA,10 - 14,38
Dumbleyung,WA,15 - 19,17
Dumbleyung,WA,20 - 24,40
Dumbleyung,WA,25 - 29,52
Dumbleyung,WA,30 - 34,48
Dumbleyung,WA,35 - 39,56
Dumbleyung,WA,40 - 44,48
Dumbleyung,WA,45 - 49,72
Dumbleyung,WA,50 - 54,55
Dumbleyung,WA,55 - 59,49
Dumbleyung,WA,60 - 64,32
Dumbleyung,WA,65 - 69,26
Dumbleyung,WA,70 - 74,24
Dumbleyung,WA,75 - 79,13
Dumbleyung,WA,80 - 84,5
Dumbleyung,WA,85 and over,10
Dundas,WA,0 - 4,90
Dundas,WA,5 - 9,89
Dundas,WA,10 - 14,68
Dundas,WA,15 - 19,53
Dundas,WA,20 - 24,83
Dundas,WA,25 - 29,98
Dundas,WA,30 - 34,99
Dundas,WA,35 - 39,85
Dundas,WA,40 - 44,83
Dundas,WA,45 - 49,79
Dundas,WA,50 - 54,85
Dundas,WA,55 - 59,83
Dundas,WA,60 - 64,69
Dundas,WA,65 - 69,43
Dundas,WA,70 - 74,20
Dundas,WA,75 - 79,13
Dundas,WA,80 - 84,6
Dundas,WA,85 and over,9
Dungog,NSW,0 - 4,466
Dungog,NSW,5 - 9,586
Dungog,NSW,10 - 14,674
Dungog,NSW,15 - 19,596
Dungog,NSW,20 - 24,334
Dungog,NSW,25 - 29,315
Dungog,NSW,30 - 34,493
Dungog,NSW,35 - 39,545
Dungog,NSW,40 - 44,673
Dungog,NSW,45 - 49,656
Dungog,NSW,50 - 54,617
Dungog,NSW,55 - 59,567
Dungog,NSW,60 - 64,506
Dungog,NSW,65 - 69,422
Dungog,NSW,70 - 74,274
Dungog,NSW,75 - 79,231
Dungog,NSW,80 - 84,184
Dungog,NSW,85 and over,124
East Arnhem,NT,0 - 4,1074
East Arnhem,NT,5 - 9,994
East Arnhem,NT,10 - 14,850
East Arnhem,NT,15 - 19,938
East Arnhem,NT,20 - 24,871
East Arnhem,NT,25 - 29,819
East Arnhem,NT,30 - 34,779
East Arnhem,NT,35 - 39,667
East Arnhem,NT,40 - 44,573
East Arnhem,NT,45 - 49,480
East Arnhem,NT,50 - 54,393
East Arnhem,NT,55 - 59,233
East Arnhem,NT,60 - 64,206
East Arnhem,NT,65 - 69,96
East Arnhem,NT,70 - 74,41
East Arnhem,NT,75 - 79,24
East Arnhem,NT,80 - 84,10
East Arnhem,NT,85 and over,7
East Fremantle,WA,0 - 4,461
East Fremantle,WA,5 - 9,427
East Fremantle,WA,10 - 14,430
East Fremantle,WA,15 - 19,429
East Fremantle,WA,20 - 24,402
East Fremantle,WA,25 - 29,349
East Fremantle,WA,30 - 34,466
East Fremantle,WA,35 - 39,555
East Fremantle,WA,40 - 44,640
East Fremantle,WA,45 - 49,596
East Fremantle,WA,50 - 54,526
East Fremantle,WA,55 - 59,457
East Fremantle,WA,60 - 64,323
East Fremantle,WA,65 - 69,247
East Fremantle,WA,70 - 74,217
East Fremantle,WA,75 - 79,196
East Fremantle,WA,80 - 84,138
East Fremantle,WA,85 and over,126
East Gippsland,VIC,0 - 4,2124
East Gippsland,VIC,5 - 9,2500
East Gippsland,VIC,10 - 14,2848
East Gippsland,VIC,15 - 19,2541
East Gippsland,VIC,20 - 24,1657
East Gippsland,VIC,25 - 29,1632
East Gippsland,VIC,30 - 34,1973
East Gippsland,VIC,35 - 39,2341
East Gippsland,VIC,40 - 44,2700
East Gippsland,VIC,45 - 49,2859
East Gippsland,VIC,50 - 54,2992
East Gippsland,VIC,55 - 59,3150
East Gippsland,VIC,60 - 64,2802
East Gippsland,VIC,65 - 69,2441
East Gippsland,VIC,70 - 74,2033
East Gippsland,VIC,75 - 79,1644
East Gippsland,VIC,80 - 84,1109
East Gippsland,VIC,85 and over,827
East Pilbara,WA,0 - 4,633
East Pilbara,WA,5 - 9,558
East Pilbara,WA,10 - 14,490
East Pilbara,WA,15 - 19,462
East Pilbara,WA,20 - 24,591
East Pilbara,WA,25 - 29,683
East Pilbara,WA,30 - 34,755
East Pilbara,WA,35 - 39,653
East Pilbara,WA,40 - 44,603
East Pilbara,WA,45 - 49,535
East Pilbara,WA,50 - 54,456
East Pilbara,WA,55 - 59,275
East Pilbara,WA,60 - 64,134
East Pilbara,WA,65 - 69,70
East Pilbara,WA,70 - 74,45
East Pilbara,WA,75 - 79,39
East Pilbara,WA,80 - 84,16
East Pilbara,WA,85 and over,0
Elliston,SA,0 - 4,83
Elliston,SA,5 - 9,110
Elliston,SA,10 - 14,90
Elliston,SA,15 - 19,51
Elliston,SA,20 - 24,53
Elliston,SA,25 - 29,71
Elliston,SA,30 - 34,84
Elliston,SA,35 - 39,69
Elliston,SA,40 - 44,114
Elliston,SA,45 - 49,98
Elliston,SA,50 - 54,90
Elliston,SA,55 - 59,61
Elliston,SA,60 - 64,67
Elliston,SA,65 - 69,53
Elliston,SA,70 - 74,28
Elliston,SA,75 - 79,27
Elliston,SA,80 - 84,16
Elliston,SA,85 and over,7
Esperance,WA,0 - 4,989
Esperance,WA,5 - 9,1159
Esperance,WA,10 - 14,1118
Esperance,WA,15 - 19,1000
Esperance,WA,20 - 24,688
Esperance,WA,25 - 29,777
Esperance,WA,30 - 34,938
Esperance,WA,35 - 39,1062
Esperance,WA,40 - 44,1166
Esperance,WA,45 - 49,995
Esperance,WA,50 - 54,852
Esperance,WA,55 - 59,789
Esperance,WA,60 - 64,661
Esperance,WA,65 - 69,524
Esperance,WA,70 - 74,385
Esperance,WA,75 - 79,286
Esperance,WA,80 - 84,162
Esperance,WA,85 and over,143
Etheridge,QLD,0 - 4,70
Etheridge,QLD,5 - 9,65
Etheridge,QLD,10 - 14,40
Etheridge,QLD,15 - 19,36
Etheridge,QLD,20 - 24,54
Etheridge,QLD,25 - 29,50
Etheridge,QLD,30 - 34,66
Etheridge,QLD,35 - 39,81
Etheridge,QLD,40 - 44,74
Etheridge,QLD,45 - 49,53
Etheridge,QLD,50 - 54,62
Etheridge,QLD,55 - 59,54
Etheridge,QLD,60 - 64,80
Etheridge,QLD,65 - 69,42
Etheridge,QLD,70 - 74,21
Etheridge,QLD,75 - 79,22
Etheridge,QLD,80 - 84,10
Etheridge,QLD,85 and over,3
Eurobodalla,NSW,0 - 4,1789
Eurobodalla,NSW,5 - 9,2057
Eurobodalla,NSW,10 - 14,2505
Eurobodalla,NSW,15 - 19,2091
Eurobodalla,NSW,20 - 24,1265
Eurobodalla,NSW,25 - 29,1238
Eurobodalla,NSW,30 - 34,1674
Eurobodalla,NSW,35 - 39,1900
Eurobodalla,NSW,40 - 44,2376
Eurobodalla,NSW,45 - 49,2633
Eurobodalla,NSW,50 - 54,2678
Eurobodalla,NSW,55 - 59,2892
Eurobodalla,NSW,60 - 64,2654
Eurobodalla,NSW,65 - 69,2278
Eurobodalla,NSW,70 - 74,1989
Eurobodalla,NSW,75 - 79,1664
Eurobodalla,NSW,80 - 84,1183
Eurobodalla,NSW,85 and over,796
Exmouth,WA,0 - 4,154
Exmouth,WA,5 - 9,150
Exmouth,WA,10 - 14,137
Exmouth,WA,15 - 19,87
Exmouth,WA,20 - 24,113
Exmouth,WA,25 - 29,167
Exmouth,WA,30 - 34,200
Exmouth,WA,35 - 39,204
Exmouth,WA,40 - 44,202
Exmouth,WA,45 - 49,190
Exmouth,WA,50 - 54,167
Exmouth,WA,55 - 59,152
Exmouth,WA,60 - 64,97
Exmouth,WA,65 - 69,76
Exmouth,WA,70 - 74,64
Exmouth,WA,75 - 79,45
Exmouth,WA,80 - 84,18
Exmouth,WA,85 and over,10
Fairfield,NSW,0 - 4,12319
Fairfield,NSW,5 - 9,13259
Fairfield,NSW,10 - 14,13978
Fairfield,NSW,15 - 19,14144
Fairfield,NSW,20 - 24,14605
Fairfield,NSW,25 - 29,12705
Fairfield,NSW,30 - 34,13318
Fairfield,NSW,35 - 39,13201
Fairfield,NSW,40 - 44,14198
Fairfield,NSW,45 - 49,14104
Fairfield,NSW,50 - 54,12234
Fairfield,NSW,55 - 59,10261
Fairfield,NSW,60 - 64,7476
Fairfield,NSW,65 - 69,6132
Fairfield,NSW,70 - 74,5292
Fairfield,NSW,75 - 79,4203
Fairfield,NSW,80 - 84,2656
Fairfield,NSW,85 and over,1655
Flinders,QLD,0 - 4,164
Flinders,QLD,0 - 4,42
Flinders,QLD,5 - 9,156
Flinders,QLD,5 - 9,47
Flinders,QLD,10 - 14,137
Flinders,QLD,10 - 14,52
Flinders,QLD,15 - 19,115
Flinders,QLD,15 - 19,37
Flinders,QLD,20 - 24,96
Flinders,QLD,20 - 24,31
Flinders,QLD,25 - 29,100
Flinders,QLD,25 - 29,41
Flinders,QLD,30 - 34,167
Flinders,QLD,30 - 34,32
Flinders,QLD,35 - 39,127
Flinders,QLD,35 - 39,60
Flinders,QLD,40 - 44,147
Flinders,QLD,40 - 44,73
Flinders,QLD,45 - 49,149
Flinders,QLD,45 - 49,79
Flinders,QLD,50 - 54,123
Flinders,QLD,50 - 54,93
Flinders,QLD,55 - 59,110
Flinders,QLD,55 - 59,95
Flinders,QLD,60 - 64,111
Flinders,QLD,60 - 64,81
Flinders,QLD,65 - 69,56
Flinders,QLD,65 - 69,46
Flinders,QLD,70 - 74,56
Flinders,QLD,70 - 74,28
Flinders,QLD,75 - 79,43
Flinders,QLD,75 - 79,23
Flinders,QLD,80 - 84,18
Flinders,QLD,80 - 84,21
Flinders,QLD,85 and over,22
Flinders,QLD,85 and over,16
Flinders,TAS,0 - 4,164
Flinders,TAS,0 - 4,42
Flinders,TAS,5 - 9,156
Flinders,TAS,5 - 9,47
Flinders,TAS,10 - 14,137
Flinders,TAS,10 - 14,52
Flinders,TAS,15 - 19,115
Flinders,TAS,15 - 19,37
Flinders,TAS,20 - 24,96
Flinders,TAS,20 - 24,31
Flinders,TAS,25 - 29,100
Flinders,TAS,25 - 29,41
Flinders,TAS,30 - 34,167
Flinders,TAS,30 - 34,32
Flinders,TAS,35 - 39,127
Flinders,TAS,35 - 39,60
Flinders,TAS,40 - 44,147
Flinders,TAS,40 - 44,73
Flinders,TAS,45 - 49,149
Flinders,TAS,45 - 49,79
Flinders,TAS,50 - 54,123
Flinders,TAS,50 - 54,93
Flinders,TAS,55 - 59,110
Flinders,TAS,55 - 59,95
Flinders,TAS,60 - 64,111
Flinders,TAS,60 - 64,81
Flinders,TAS,65 - 69,56
Flinders,TAS,65 - 69,46
Flinders,TAS,70 - 74,56
Flinders,TAS,70 - 74,28
Flinders,TAS,75 - 79,43
Flinders,TAS,75 - 79,23
Flinders,TAS,80 - 84,18
Flinders,TAS,80 - 84,21
Flinders,TAS,85 and over,22
Flinders,TAS,85 and over,16
Flinders Ranges,SA,0 - 4,114
Flinders Ranges,SA,5 - 9,132
Flinders Ranges,SA,10 - 14,124
Flinders Ranges,SA,15 - 19,104
Flinders Ranges,SA,20 - 24,56
Flinders Ranges,SA,25 - 29,63
Flinders Ranges,SA,30 - 34,94
Flinders Ranges,SA,35 - 39,109
Flinders Ranges,SA,40 - 44,124
Flinders Ranges,SA,45 - 49,145
Flinders Ranges,SA,50 - 54,137
Flinders Ranges,SA,55 - 59,143
