Local Government Area,State/Territory,Age Group,Population
Cunderdin,WA,80 - 84,27
Cunderdin,WA,85 and over,20
Dalwallinu,WA,0 - 4,112
Dalwallinu,WA,5 - 9,108
Dalwallinu,WA,10 - 14,68
Dalwallinu,WA,15 - 19,64
Dalwallinu,WA,20 - 24,97
Dalwallinu,WA,25 - 29,106
Dalwallinu,WA,30 - 34,119
Dalwallinu,WA,35 - 39,82
Dalwallinu,WA,40 - 44,103
Dalwallinu,WA,45 - 49,64
Dalwallinu,WA,50 - 54,113
Dalwallinu,WA,55 - 59,115
Dalwallinu,WA,60 - 64,79
Dalwallinu,WA,65 - 69,52
Dalwallinu,WA,70 - 74,40
Dalwallinu,WA,75 - 79,22
Dalwallinu,WA,80 - 84,34
Dalwallinu,WA,85 and over,27
Dandaragan,WA,0 - 4,202
Dandaragan,WA,5 - 9,202
Dandaragan,WA,10 - 14,143
Dandaragan,WA,15 - 19,131
Dandaragan,WA,20 - 24,137
Dandaragan,WA,25 - 29,224
Dandaragan,WA,30 - 34,191
Dandaragan,WA,35 - 39,195
Dandaragan,WA,40 - 44,222
Dandaragan,WA,45 - 49,218
Dandaragan,WA,50 - 54,273
Dandaragan,WA,55 - 59,263
Dandaragan,WA,60 - 64,289
Dandaragan,WA,65 - 69,254
Dandaragan,WA,70 - 74,165
Dandaragan,WA,75 - 79,125
Dandaragan,WA,80 - 84,59
Dandaragan,WA,85 and over,37
Dardanup,WA,0 - 4,1077
Dardanup,WA,5 - 9,1058
Dardanup,WA,10 - 14,961
Dardanup,WA,15 - 19,925
Dardanup,WA,20 - 24,862
Dardanup,WA,25 - 29,973
Dardanup,WA,30 - 34,1016
Dardanup,WA,35 - 39,898
Dardanup,WA,40 - 44,978
Dardanup,WA,45 - 49,935
Dardanup,WA,50 - 54,956
Dardanup,WA,55 - 59,866
Dardanup,WA,60 - 64,701
Dardanup,WA,65 - 69,598
Dardanup,WA,70 - 74,434
Dardanup,WA,75 - 79,366
Dardanup,WA,80 - 84,218
Dardanup,WA,85 and over,214
Darebin,VIC,0 - 4,9540
Darebin,VIC,5 - 9,8016
Darebin,VIC,10 - 14,6617
Darebin,VIC,15 - 19,7151
Darebin,VIC,20 - 24,12093
Darebin,VIC,25 - 29,14824
Darebin,VIC,30 - 34,14133
Darebin,VIC,35 - 39,12003
Darebin,VIC,40 - 44,11819
Darebin,VIC,45 - 49,10032
Darebin,VIC,50 - 54,8775
Darebin,VIC,55 - 59,7393
Darebin,VIC,60 - 64,5905
Darebin,VIC,65 - 69,5259
Darebin,VIC,70 - 74,4584
Darebin,VIC,75 - 79,4257
Darebin,VIC,80 - 84,3565
Darebin,VIC,85 and over,3545
Darwin,NT,0 - 4,5608
Darwin,NT,5 - 9,4903
Darwin,NT,10 - 14,4618
Darwin,NT,15 - 19,4467
Darwin,NT,20 - 24,6341
Darwin,NT,25 - 29,9194
Darwin,NT,30 - 34,8180
Darwin,NT,35 - 39,6613
Darwin,NT,40 - 44,6137
Darwin,NT,45 - 49,5660
Darwin,NT,50 - 54,5511
Darwin,NT,55 - 59,4783
Darwin,NT,60 - 64,4215
Darwin,NT,65 - 69,3069
Darwin,NT,70 - 74,1840
Darwin,NT,75 - 79,988
Darwin,NT,80 - 84,561
Darwin,NT,85 and over,410
Denmark,WA,0 - 4,342
Denmark,WA,5 - 9,375
Denmark,WA,10 - 14,388
Denmark,WA,15 - 19,371
Denmark,WA,20 - 24,156
Denmark,WA,25 - 29,197
Denmark,WA,30 - 34,253
Denmark,WA,35 - 39,316
Denmark,WA,40 - 44,390
Denmark,WA,45 - 49,393
Denmark,WA,50 - 54,516
Denmark,WA,55 - 59,450
Denmark,WA,60 - 64,487
Denmark,WA,65 - 69,474
Denmark,WA,70 - 74,320
Denmark,WA,75 - 79,213
Denmark,WA,80 - 84,128
Denmark,WA,85 and over,103
Derby-West Kimberley,WA,0 - 4,804
Derby-West Kimberley,WA,5 - 9,778
Derby-West Kimberley,WA,10 - 14,619
Derby-West Kimberley,WA,15 - 19,580
Derby-West Kimberley,WA,20 - 24,689
Derby-West Kimberley,WA,25 - 29,930
Derby-West Kimberley,WA,30 - 34,809
Derby-West Kimberley,WA,35 - 39,669
Derby-West Kimberley,WA,40 - 44,678
Derby-West Kimberley,WA,45 - 49,544
Derby-West Kimberley,WA,50 - 54,521
Derby-West Kimberley,WA,55 - 59,438
Derby-West Kimberley,WA,60 - 64,340
Derby-West Kimberley,WA,65 - 69,198
Derby-West Kimberley,WA,70 - 74,101
Derby-West Kimberley,WA,75 - 79,69
Derby-West Kimberley,WA,80 - 84,62
Derby-West Kimberley,WA,85 and over,35
Derwent Valley,TAS,0 - 4,635
Derwent Valley,TAS,5 - 9,701
Derwent Valley,TAS,10 - 14,636
Derwent Valley,TAS,15 - 19,634
Derwent Valley,TAS,20 - 24,549
Derwent Valley,TAS,25 - 29,526
Derwent Valley,TAS,30 - 34,563
Derwent Valley,TAS,35 - 39,553
Derwent Valley,TAS,40 - 44,662
Derwent Valley,TAS,45 - 49,688
Derwent Valley,TAS,50 - 54,831
Derwent Valley,TAS,55 - 59,701
Derwent Valley,TAS,60 - 64,678
Derwent Valley,TAS,65 - 69,578
Derwent Valley,TAS,70 - 74,423
Derwent Valley,TAS,75 - 79,301
Derwent Valley,TAS,80 - 84,198
Derwent Valley,TAS,85 and over,156
Devonport,TAS,0 - 4,1556
Devonport,TAS,5 - 9,1635
Devonport,TAS,10 - 14,1568
Devonport,TAS,15 - 19,1635
Devonport,TAS,20 - 24,1465
Devonport,TAS,25 - 29,1491
Devonport,TAS,30 - 34,1355
Devonport,TAS,35 - 39,1376
Devonport,TAS,40 - 44,1688
Devonport,TAS,45 - 49,1580
Devonport,TAS,50 - 54,1705
Devonport,TAS,55 - 59,1619
Devonport,TAS,60 - 64,1618
Devonport,TAS,65 - 69,1562
Devonport,TAS,70 - 74,1197
Devonport,TAS,75 - 79,880
Devonport,TAS,80 - 84,667
Devonport,TAS,85 and over,698
Diamantina,QLD,0 - 4,26
Diamantina,QLD,5 - 9,13
Diamantina,QLD,10 - 14,12
Diamantina,QLD,15 - 19,34
Diamantina,QLD,20 - 24,42
Diamantina,QLD,25 - 29,24
Diamantina,QLD,30 - 34,18
Diamantina,QLD,35 - 39,17
Diamantina,QLD,40 - 44,10
Diamantina,QLD,45 - 49,25
Diamantina,QLD,50 - 54,19
Diamantina,QLD,55 - 59,22
Diamantina,QLD,60 - 64,21
Diamantina,QLD,65 - 69,9
Diamantina,QLD,70 - 74,6
Diamantina,QLD,75 - 79,2
Diamantina,QLD,80 - 84,1
Diamantina,QLD,85 and over,2
Donnybrook-Balingup,WA,0 - 4,333
Donnybrook-Balingup,WA,5 - 9,389
Donnybrook-Balingup,WA,10 - 14,393
Donnybrook-Balingup,WA,15 - 19,310
Donnybrook-Balingup,WA,20 - 24,233
Donnybrook-Balingup,WA,25 - 29,285
Donnybrook-Balingup,WA,30 - 34,300
Donnybrook-Balingup,WA,35 - 39,329
Donnybrook-Balingup,WA,40 - 44,405
Donnybrook-Balingup,WA,45 - 49,420
Donnybrook-Balingup,WA,50 - 54,465
Donnybrook-Balingup,WA,55 - 59,518
Donnybrook-Balingup,WA,60 - 64,476
Donnybrook-Balingup,WA,65 - 69,409
Donnybrook-Balingup,WA,70 - 74,271
Donnybrook-Balingup,WA,75 - 79,177
Donnybrook-Balingup,WA,80 - 84,98
Donnybrook-Balingup,WA,85 and over,92
Doomadgee,QLD,0 - 4,191
Doomadgee,QLD,5 - 9,192
Doomadgee,QLD,10 - 14,166
Doomadgee,QLD,15 - 19,110
Doomadgee,QLD,20 - 24,135
Doomadgee,QLD,25 - 29,122
Doomadgee,QLD,30 - 34,107
Doomadgee,QLD,35 - 39,99
Doomadgee,QLD,40 - 44,85
Doomadgee,QLD,45 - 49,65
Doomadgee,QLD,50 - 54,61
Doomadgee,QLD,55 - 59,40
Doomadgee,QLD,60 - 64,31
Doomadgee,QLD,65 - 69,4
Doomadgee,QLD,70 - 74,7
Doomadgee,QLD,75 - 79,1
Doomadgee,QLD,80 - 84,2
Doomadgee,QLD,85 and over,4
Dorset,TAS,0 - 4,373
Dorset,TAS,5 - 9,450
Dorset,TAS,10 - 14,412
Dorset,TAS,15 - 19,399
Dorset,TAS,20 - 24,329
Dorset,TAS,25 - 29,339
Dorset,TAS,30 - 34,332
Dorset,TAS,35 - 39,318
Dorset,TAS,40 - 44,409
Dorset,TAS,45 - 49,422
Dorset,TAS,50 - 54,550
Dorset,TAS,55 - 59,564
Dorset,TAS,60 - 64,523
Dorset,TAS,65 - 69,509
Dorset,TAS,70 - 74,332
Dorset,TAS,75 - 79,286
Dorset,TAS,80 - 84,205
Dorset,TAS,85 and over,168
Dowerin,WA,0 - 4,49
Dowerin,WA,5 - 9,60
Dowerin,WA,10 - 14,32
Dowerin,WA,15 - 19,30
Dowerin,WA,20 - 24,15
Dowerin,WA,25 - 29,32
Dowerin,WA,30 - 34,46
Dowerin,WA,35 - 39,55
Dowerin,WA,40 - 44,67
Dowerin,WA,45 - 49,47
Dowerin,WA,50 - 54,37
Dowerin,WA,55 - 59,35
Dowerin,WA,60 - 64,72
Dowerin,WA,65 - 69,35
Dowerin,WA,70 - 74,31
Dowerin,WA,75 - 79,21
Dowerin,WA,80 - 84,21
Dowerin,WA,85 and over,21
Dumbleyung,WA,0 - 4,38
Dumbleyung,WA,5 - 9,47
Dumbleyung,WA,10 - 14,18
Dumbleyung,WA,15 - 19,22
Dumbleyung,WA,20 - 24,32
Dumbleyung,WA,25 - 29,53
Dumbleyung,WA,30 - 34,50
Dumbleyung,WA,35 - 39,61
Dumbleyung,WA,40 - 44,44
Dumbleyung,WA,45 - 49,38
Dumbleyung,WA,50 - 54,69
Dumbleyung,WA,55 - 59,52
Dumbleyung,WA,60 - 64,41
Dumbleyung,WA,65 - 69,39
Dumbleyung,WA,70 - 74,18
Dumbleyung,WA,75 - 79,19
Dumbleyung,WA,80 - 84,9
Dumbleyung,WA,85 and over,3
Dundas,WA,0 - 4,49
Dundas,WA,5 - 9,84
Dundas,WA,10 - 14,50
Dundas,WA,15 - 19,22
Dundas,WA,20 - 24,59
Dundas,WA,25 - 29,75
Dundas,WA,30 - 34,64
Dundas,WA,35 - 39,41
Dundas,WA,40 - 44,83
Dundas,WA,45 - 49,77
Dundas,WA,50 - 54,93
Dundas,WA,55 - 59,64
Dundas,WA,60 - 64,77
Dundas,WA,65 - 69,59
Dundas,WA,70 - 74,49
Dundas,WA,75 - 79,16
Dundas,WA,80 - 84,8
Dundas,WA,85 and over,9
Dungog,NSW,0 - 4,480
Dungog,NSW,5 - 9,585
Dungog,NSW,10 - 14,599
Dungog,NSW,15 - 19,559
Dungog,NSW,20 - 24,435
Dungog,NSW,25 - 29,370
Dungog,NSW,30 - 34,441
Dungog,NSW,35 - 39,483
Dungog,NSW,40 - 44,580
Dungog,NSW,45 - 49,630
Dungog,NSW,50 - 54,743
Dungog,NSW,55 - 59,702
Dungog,NSW,60 - 64,646
Dungog,NSW,65 - 69,563
Dungog,NSW,70 - 74,430
Dungog,NSW,75 - 79,328
Dungog,NSW,80 - 84,174
Dungog,NSW,85 and over,170
East Arnhem,NT,0 - 4,899
East Arnhem,NT,5 - 9,1009
East Arnhem,NT,10 - 14,1164
East Arnhem,NT,15 - 19,991
East Arnhem,NT,20 - 24,992
East Arnhem,NT,25 - 29,989
East Arnhem,NT,30 - 34,940
East Arnhem,NT,35 - 39,744
East Arnhem,NT,40 - 44,701
East Arnhem,NT,45 - 49,541
East Arnhem,NT,50 - 54,511
East Arnhem,NT,55 - 59,396
East Arnhem,NT,60 - 64,267
East Arnhem,NT,65 - 69,167
East Arnhem,NT,70 - 74,90
East Arnhem,NT,75 - 79,42
East Arnhem,NT,80 - 84,17
East Arnhem,NT,85 and over,9
East Fremantle,WA,0 - 4,423
East Fremantle,WA,5 - 9,566
East Fremantle,WA,10 - 14,504
East Fremantle,WA,15 - 19,457
East Fremantle,WA,20 - 24,462
East Fremantle,WA,25 - 29,424
East Fremantle,WA,30 - 34,444
East Fremantle,WA,35 - 39,477
East Fremantle,WA,40 - 44,617
East Fremantle,WA,45 - 49,627
East Fremantle,WA,50 - 54,626
East Fremantle,WA,55 - 59,550
East Fremantle,WA,60 - 64,483
East Fremantle,WA,65 - 69,345
East Fremantle,WA,70 - 74,240
East Fremantle,WA,75 - 79,218
East Fremantle,WA,80 - 84,159
East Fremantle,WA,85 and over,147
East Gippsland,VIC,0 - 4,2425
East Gippsland,VIC,5 - 9,2478
East Gippsland,VIC,10 - 14,2476
East Gippsland,VIC,15 - 19,2467
East Gippsland,VIC,20 - 24,1931
East Gippsland,VIC,25 - 29,1936
East Gippsland,VIC,30 - 34,1936
East Gippsland,VIC,35 - 39,2018
East Gippsland,VIC,40 - 44,2475
East Gippsland,VIC,45 - 49,2697
East Gippsland,VIC,50 - 54,3137
East Gippsland,VIC,55 - 59,3373
East Gippsland,VIC,60 - 64,3683
East Gippsland,VIC,65 - 69,3729
East Gippsland,VIC,70 - 74,2859
East Gippsland,VIC,75 - 79,2037
East Gippsland,VIC,80 - 84,1362
East Gippsland,VIC,85 and over,1258
East Pilbara,WA,0 - 4,693
East Pilbara,WA,5 - 9,653
East Pilbara,WA,10 - 14,586
East Pilbara,WA,15 - 19,373
East Pilbara,WA,20 - 24,939
East Pilbara,WA,25 - 29,1733
East Pilbara,WA,30 - 34,1540
East Pilbara,WA,35 - 39,1256
East Pilbara,WA,40 - 44,1147
East Pilbara,WA,45 - 49,910
East Pilbara,WA,50 - 54,902
East Pilbara,WA,55 - 59,652
East Pilbara,WA,60 - 64,389
East Pilbara,WA,65 - 69,219
East Pilbara,WA,70 - 74,71
East Pilbara,WA,75 - 79,56
East Pilbara,WA,80 - 84,17
East Pilbara,WA,85 and over,13
Elliston,SA,0 - 4,62
Elliston,SA,5 - 9,79
Elliston,SA,10 - 14,62
Elliston,SA,15 - 19,39
Elliston,SA,20 - 24,49
Elliston,SA,25 - 29,50
Elliston,SA,30 - 34,67
Elliston,SA,35 - 39,56
Elliston,SA,40 - 44,65
Elliston,SA,45 - 49,66
Elliston,SA,50 - 54,112
Elliston,SA,55 - 59,113
Elliston,SA,60 - 64,89
Elliston,SA,65 - 69,52
Elliston,SA,70 - 74,52
Elliston,SA,75 - 79,26
Elliston,SA,80 - 84,11
Elliston,SA,85 and over,18
Esperance,WA,0 - 4,1014
Esperance,WA,5 - 9,1047
Esperance,WA,10 - 14,1102
Esperance,WA,15 - 19,1078
Esperance,WA,20 - 24,783
Esperance,WA,25 - 29,855
Esperance,WA,30 - 34,858
Esperance,WA,35 - 39,891
Esperance,WA,40 - 44,1036
Esperance,WA,45 - 49,1093
Esperance,WA,50 - 54,1057
Esperance,WA,55 - 59,906
Esperance,WA,60 - 64,765
Esperance,WA,65 - 69,727
Esperance,WA,70 - 74,554
Esperance,WA,75 - 79,400
Esperance,WA,80 - 84,243
Esperance,WA,85 and over,215
Etheridge,QLD,0 - 4,75
Etheridge,QLD,5 - 9,60
Etheridge,QLD,10 - 14,23
Etheridge,QLD,15 - 19,27
Etheridge,QLD,20 - 24,26
Etheridge,QLD,25 - 29,55
Etheridge,QLD,30 - 34,43
Etheridge,QLD,35 - 39,56
Etheridge,QLD,40 - 44,49
Etheridge,QLD,45 - 49,57
Etheridge,QLD,50 - 54,73
Etheridge,QLD,55 - 59,68
Etheridge,QLD,60 - 64,71
Etheridge,QLD,65 - 69,56
Etheridge,QLD,70 - 74,61
Etheridge,QLD,75 - 79,23
Etheridge,QLD,80 - 84,11
Etheridge,QLD,85 and over,6
Eurobodalla,NSW,0 - 4,1780
Eurobodalla,NSW,5 - 9,2002
Eurobodalla,NSW,10 - 14,2001
Eurobodalla,NSW,15 - 19,1965
Eurobodalla,NSW,20 - 24,1420
Eurobodalla,NSW,25 - 29,1325
Eurobodalla,NSW,30 - 34,1414
Eurobodalla,NSW,35 - 39,1600
Eurobodalla,NSW,40 - 44,2051
Eurobodalla,NSW,45 - 49,2133
Eurobodalla,NSW,50 - 54,2764
Eurobodalla,NSW,55 - 59,3129
Eurobodalla,NSW,60 - 64,3395
Eurobodalla,NSW,65 - 69,3443
Eurobodalla,NSW,70 - 74,2635
Eurobodalla,NSW,75 - 79,1809
Eurobodalla,NSW,80 - 84,1292
Eurobodalla,NSW,85 and over,1325
Exmouth,WA,0 - 4,236
Exmouth,WA,5 - 9,201
Exmouth,WA,10 - 14,180
Exmouth,WA,15 - 19,98
Exmouth,WA,20 - 24,123
Exmouth,WA,25 - 29,219
Exmouth,WA,30 - 34,250
Exmouth,WA,35 - 39,210
Exmouth,WA,40 - 44,240
Exmouth,WA,45 - 49,199
Exmouth,WA,50 - 54,187
Exmouth,WA,55 - 59,184
Exmouth,WA,60 - 64,129
Exmouth,WA,65 - 69,123
Exmouth,WA,70 - 74,79
Exmouth,WA,75 - 79,28
Exmouth,WA,80 - 84,22
Exmouth,WA,85 and over,9
Fairfield,NSW,0 - 4,12405
Fairfield,NSW,5 - 9,13340
Fairfield,NSW,10 - 14,13613
Fairfield,NSW,15 - 19,14753
Fairfield,NSW,20 - 24,15784
Fairfield,NSW,25 - 29,14595
Fairfield,NSW,30 - 34,13666
Fairfield,NSW,35 - 39,12397
Fairfield,NSW,40 - 44,13822
Fairfield,NSW,45 - 49,13395
Fairfield,NSW,50 - 54,14187
Fairfield,NSW,55 - 59,13114
Fairfield,NSW,60 - 64,10819
Fairfield,NSW,65 - 69,8227
Fairfield,NSW,70 - 74,6274
Fairfield,NSW,75 - 79,4636
Fairfield,NSW,80 - 84,3731
Fairfield,NSW,85 and over,3030
Flinders,QLD,0 - 4,133
Flinders,QLD,0 - 4,49
Flinders,QLD,5 - 9,85
Flinders,QLD,5 - 9,33
Flinders,QLD,10 - 14,103
Flinders,QLD,10 - 14,33
Flinders,QLD,15 - 19,71
Flinders,QLD,15 - 19,28
Flinders,QLD,20 - 24,109
Flinders,QLD,20 - 24,29
Flinders,QLD,25 - 29,105
Flinders,QLD,25 - 29,31
Flinders,QLD,30 - 34,94
Flinders,QLD,30 - 34,22
Flinders,QLD,35 - 39,81
Flinders,QLD,35 - 39,47
Flinders,QLD,40 - 44,120
Flinders,QLD,40 - 44,38
Flinders,QLD,45 - 49,125
Flinders,QLD,45 - 49,59
Flinders,QLD,50 - 54,129
Flinders,QLD,50 - 54,72
Flinders,QLD,55 - 59,117
Flinders,QLD,55 - 59,107
Flinders,QLD,60 - 64,117
Flinders,QLD,60 - 64,110
Flinders,QLD,65 - 69,111
Flinders,QLD,65 - 69,96
Flinders,QLD,70 - 74,104
Flinders,QLD,70 - 74,73
Flinders,QLD,75 - 79,43
Flinders,QLD,75 - 79,19
Flinders,QLD,80 - 84,35
Flinders,QLD,80 - 84,16
Flinders,QLD,85 and over,28
Flinders,QLD,85 and over,9
Flinders,TAS,0 - 4,133
Flinders,TAS,0 - 4,49
Flinders,TAS,5 - 9,85
Flinders,TAS,5 - 9,33
Flinders,TAS,10 - 14,103
Flinders,TAS,10 - 14,33
Flinders,TAS,15 - 19,71
Flinders,TAS,15 - 19,28
Flinders,TAS,20 - 24,109
Flinders,TAS,20 - 24,29
Flinders,TAS,25 - 29,105
Flinders,TAS,25 - 29,31
Flinders,TAS,30 - 34,94
Flinders,TAS,30 - 34,22
Flinders,TAS,35 - 39,81
Flinders,TAS,35 - 39,47
Flinders,TAS,40 - 44,120
Flinders,TAS,40 - 44,38
Flinders,TAS,45 - 49,125
Flinders,TAS,45 - 49,59
Flinders,TAS,50 - 54,129
Flinders,TAS,50 - 54,72
Flinders,TAS,55 - 59,117
Flinders,TAS,55 - 59,107
Flinders,TAS,60 - 64,117
Flinders,TAS,60 - 64,110
Flinders,TAS,65 - 69,111
Flinders,TAS,65 - 69,96
Flinders,TAS,70 - 74,104
Flinders,TAS,70 - 74,73
Flinders,TAS,75 - 79,43
Flinders,TAS,75 - 79,19
Flinders,TAS,80 - 84,35
Flinders,TAS,80 - 84,16
Flinders,TAS,85 and over,28
Flinders,TAS,85 and over,9
Flinders Ranges,SA,0 - 4,97
Flinders Ranges,SA,5 - 9,91
Flinders Ranges,SA,10 - 14,99
Flinders Ranges,SA,15 - 19,91
Flinders Ranges,SA,20 - 24,81
Flinders Ranges,SA,25 - 29,89
Flinders Ranges,SA,30 - 34,87
Flinders Ranges,SA,35 - 39,84
Flinders Ranges,SA,40 - 44,88
Flinders Ranges,SA,45 - 49,118
Flinders Ranges,SA,50 - 54,153
Flinders Ranges,SA,55 - 59,134
Flinders Ranges,SA,60 - 64,139
Flinders Ranges,SA,65 - 69,121
Flinders Ranges,SA,70 - 74,98
Flinders Ranges,SA,75 - 79,47
Flinders Ranges,SA,80 - 84,42
Flinders Ranges,SA,85 and over,51
Forbes,NSW,0 - 4,660
Forbes,NSW,5 - 9,663
Forbes,NSW,10 - 14,693
Forbes,NSW,15 - 19,683
Forbes,NSW,20 - 24,503
Forbes,NSW,25 - 29,497
Forbes,NSW,30 - 34,517
Forbes,NSW,35 - 39,454
Forbes,NSW,40 - 44,575
Forbes,NSW,45 - 49,587
Forbes,NSW,50 - 54,657
Forbes,NSW,55 - 59,586
Forbes,NSW,60 - 64,640
Forbes,NSW,65 - 69,592
Forbes,NSW,70 - 74,452
Forbes,NSW,75 - 79,422
Forbes,NSW,80 - 84,261
Forbes,NSW,85 and over,256
Franklin Harbour,SA,0 - 4,84
Franklin Harbour,SA,5 - 9,83
Franklin Harbour,SA,10 - 14,59
Franklin Harbour,SA,15 - 19,62
Franklin Harbour,SA,20 - 24,68
Franklin Harbour,SA,25 - 29,61
Franklin Harbour,SA,30 - 34,52
Franklin Harbour,SA,35 - 39,56
Franklin Harbour,SA,40 - 44,85
Franklin Harbour,SA,45 - 49,107
Franklin Harbour,SA,50 - 54,99
Franklin Harbour,SA,55 - 59,92
Franklin Harbour,SA,60 - 64,108
Franklin Harbour,SA,65 - 69,113
Franklin Harbour,SA,70 - 74,88
Franklin Harbour,SA,75 - 79,14
Franklin Harbour,SA,80 - 84,32
Franklin Harbour,SA,85 and over,44
Frankston,VIC,0 - 4,9141
Frankston,VIC,5 - 9,8635
Frankston,VIC,10 - 14,7805
Frankston,VIC,15 - 19,8586
Frankston,VIC,20 - 24,9137
Frankston,VIC,25 - 29,9689
Frankston,VIC,30 - 34,9613
Frankston,VIC,35 - 39,9213
Frankston,VIC,40 - 44,10214
Frankston,VIC,45 - 49,9487
Frankston,VIC,50 - 54,9523
Frankston,VIC,55 - 59,8284
Frankston,VIC,60 - 64,7194
Frankston,VIC,65 - 69,6438
Frankston,VIC,70 - 74,4630
Frankston,VIC,75 - 79,3451
Frankston,VIC,80 - 84,2564
Frankston,VIC,85 and over,2577
Fraser Coast,QLD,0 - 4,5394
Fraser Coast,QLD,5 - 9,6293
Fraser Coast,QLD,10 - 14,6330
Fraser Coast,QLD,15 - 19,5956
Fraser Coast,QLD,20 - 24,4689
Fraser Coast,QLD,25 - 29,4535
Fraser Coast,QLD,30 - 34,4737
Fraser Coast,QLD,35 - 39,5105
Fraser Coast,QLD,40 - 44,6291
Fraser Coast,QLD,45 - 49,6238
Fraser Coast,QLD,50 - 54,6970
Fraser Coast,QLD,55 - 59,7397
Fraser Coast,QLD,60 - 64,7826
Fraser Coast,QLD,65 - 69,8219
Fraser Coast,QLD,70 - 74,6094
Fraser Coast,QLD,75 - 79,4242
Fraser Coast,QLD,80 - 84,2731
Fraser Coast,QLD,85 and over,2285
Fremantle,WA,0 - 4,1527
Fremantle,WA,5 - 9,1497
Fremantle,WA,10 - 14,1333
Fremantle,WA,15 - 19,1401
Fremantle,WA,20 - 24,1883
Fremantle,WA,25 - 29,2517
Fremantle,WA,30 - 34,2514
Fremantle,WA,35 - 39,2159
Fremantle,WA,40 - 44,2209
Fremantle,WA,45 - 49,2147
Fremantle,WA,50 - 54,2266
Fremantle,WA,55 - 59,2042
Fremantle,WA,60 - 64,1902
Fremantle,WA,65 - 69,1591
Fremantle,WA,70 - 74,1116
Fremantle,WA,75 - 79,906
Fremantle,WA,80 - 84,689
Fremantle,WA,85 and over,662
Gannawarra,VIC,0 - 4,585
Gannawarra,VIC,5 - 9,594
Gannawarra,VIC,10 - 14,648
Gannawarra,VIC,15 - 19,662
Gannawarra,VIC,20 - 24,460
Gannawarra,VIC,25 - 29,407
Gannawarra,VIC,30 - 34,457
Gannawarra,VIC,35 - 39,457
Gannawarra,VIC,40 - 44,610
Gannawarra,VIC,45 - 49,673
Gannawarra,VIC,50 - 54,745
Gannawarra,VIC,55 - 59,750
Gannawarra,VIC,60 - 64,825
Gannawarra,VIC,65 - 69,758
Gannawarra,VIC,70 - 74,666
Gannawarra,VIC,75 - 79,498
Gannawarra,VIC,80 - 84,358
Gannawarra,VIC,85 and over,381
Gawler,SA,0 - 4,1348
Gawler,SA,5 - 9,1314
Gawler,SA,10 - 14,1314
Gawler,SA,15 - 19,1526
Gawler,SA,20 - 24,1540
Gawler,SA,25 - 29,1425
Gawler,SA,30 - 34,1348
Gawler,SA,35 - 39,1135
Gawler,SA,40 - 44,1393
Gawler,SA,45 - 49,1487
Gawler,SA,50 - 54,1604
Gawler,SA,55 - 59,1436
Gawler,SA,60 - 64,1236
Gawler,SA,65 - 69,1160
Gawler,SA,70 - 74,955
Gawler,SA,75 - 79,854
Gawler,SA,80 - 84,625
Gawler,SA,85 and over,575
George Town,TAS,0 - 4,474
George Town,TAS,5 - 9,462
George Town,TAS,10 - 14,433
George Town,TAS,15 - 19,438
George Town,TAS,20 - 24,350
George Town,TAS,25 - 29,287
George Town,TAS,30 - 34,355
George Town,TAS,35 - 39,335
George Town,TAS,40 - 44,407
George Town,TAS,45 - 49,461
George Town,TAS,50 - 54,530
George Town,TAS,55 - 59,513
George Town,TAS,60 - 64,530
George Town,TAS,65 - 69,445
George Town,TAS,70 - 74,348
George Town,TAS,75 - 79,226
George Town,TAS,80 - 84,147
George Town,TAS,85 and over,113
Gilgandra,NSW,0 - 4,308
Gilgandra,NSW,5 - 9,289
Gilgandra,NSW,10 - 14,262
Gilgandra,NSW,15 - 19,265
Gilgandra,NSW,20 - 24,233
Gilgandra,NSW,25 - 29,216
Gilgandra,NSW,30 - 34,199
Gilgandra,NSW,35 - 39,207
Gilgandra,NSW,40 - 44,231
Gilgandra,NSW,45 - 49,293
Gilgandra,NSW,50 - 54,312
Gilgandra,NSW,55 - 59,333
Gilgandra,NSW,60 - 64,280
Gilgandra,NSW,65 - 69,274
Gilgandra,NSW,70 - 74,251
Gilgandra,NSW,75 - 79,185
Gilgandra,NSW,80 - 84,121
Gilgandra,NSW,85 and over,123
Gingin,WA,0 - 4,283
Gingin,WA,5 - 9,347
Gingin,WA,10 - 14,315
Gingin,WA,15 - 19,273
Gingin,WA,20 - 24,232
Gingin,WA,25 - 29,253
Gingin,WA,30 - 34,256
Gingin,WA,35 - 39,269
Gingin,WA,40 - 44,383
Gingin,WA,45 - 49,397
Gingin,WA,50 - 54,390
Gingin,WA,55 - 59,430
Gingin,WA,60 - 64,458
Gingin,WA,65 - 69,444
Gingin,WA,70 - 74,283
Gingin,WA,75 - 79,193
Gingin,WA,80 - 84,104
Gingin,WA,85 and over,46
Gladstone,QLD,0 - 4,5007
Gladstone,QLD,5 - 9,4949
Gladstone,QLD,10 - 14,4549
Gladstone,QLD,15 - 19,3892
Gladstone,QLD,20 - 24,4104
Gladstone,QLD,25 - 29,4497
Gladstone,QLD,30 - 34,4643
Gladstone,QLD,35 - 39,4354
Gladstone,QLD,40 - 44,5017
Gladstone,QLD,45 - 49,4533
Gladstone,QLD,50 - 54,4657
Gladstone,QLD,55 - 59,3910
Gladstone,QLD,60 - 64,3053
Gladstone,QLD,65 - 69,2403
Gladstone,QLD,70 - 74,1574
