Local Government Area,State/Territory,Age Group,Population
Corrigin,WA,70 - 74,55
Corrigin,WA,75 - 79,35
Corrigin,WA,80 - 84,40
Corrigin,WA,85 and over,32
Cottesloe,WA,0 - 4,405
Cottesloe,WA,5 - 9,509
Cottesloe,WA,10 - 14,515
Cottesloe,WA,15 - 19,448
Cottesloe,WA,20 - 24,499
Cottesloe,WA,25 - 29,655
Cottesloe,WA,30 - 34,517
Cottesloe,WA,35 - 39,450
Cottesloe,WA,40 - 44,484
Cottesloe,WA,45 - 49,608
Cottesloe,WA,50 - 54,569
Cottesloe,WA,55 - 59,589
Cottesloe,WA,60 - 64,541
Cottesloe,WA,65 - 69,499
Cottesloe,WA,70 - 74,350
Cottesloe,WA,75 - 79,230
Cottesloe,WA,80 - 84,144
Cottesloe,WA,85 and over,255
Cowra,NSW,0 - 4,659
Cowra,NSW,5 - 9,781
Cowra,NSW,10 - 14,782
Cowra,NSW,15 - 19,817
Cowra,NSW,20 - 24,682
Cowra,NSW,25 - 29,544
Cowra,NSW,30 - 34,560
Cowra,NSW,35 - 39,584
Cowra,NSW,40 - 44,749
Cowra,NSW,45 - 49,790
Cowra,NSW,50 - 54,862
Cowra,NSW,55 - 59,878
Cowra,NSW,60 - 64,930
Cowra,NSW,65 - 69,933
Cowra,NSW,70 - 74,696
Cowra,NSW,75 - 79,571
Cowra,NSW,80 - 84,391
Cowra,NSW,85 and over,395
Cranbrook,WA,0 - 4,86
Cranbrook,WA,5 - 9,87
Cranbrook,WA,10 - 14,44
Cranbrook,WA,15 - 19,45
Cranbrook,WA,20 - 24,37
Cranbrook,WA,25 - 29,68
Cranbrook,WA,30 - 34,44
Cranbrook,WA,35 - 39,94
Cranbrook,WA,40 - 44,68
Cranbrook,WA,45 - 49,81
Cranbrook,WA,50 - 54,82
Cranbrook,WA,55 - 59,98
Cranbrook,WA,60 - 64,93
Cranbrook,WA,65 - 69,75
Cranbrook,WA,70 - 74,49
Cranbrook,WA,75 - 79,48
Cranbrook,WA,80 - 84,16
Cranbrook,WA,85 and over,4
Croydon,QLD,0 - 4,29
Croydon,QLD,5 - 9,31
Croydon,QLD,10 - 14,11
Croydon,QLD,15 - 19,10
Croydon,QLD,20 - 24,16
Croydon,QLD,25 - 29,31
Croydon,QLD,30 - 34,22
Croydon,QLD,35 - 39,15
Croydon,QLD,40 - 44,29
Croydon,QLD,45 - 49,27
Croydon,QLD,50 - 54,13
Croydon,QLD,55 - 59,23
Croydon,QLD,60 - 64,11
Croydon,QLD,65 - 69,7
Croydon,QLD,70 - 74,13
Croydon,QLD,75 - 79,3
Croydon,QLD,80 - 84,5
Croydon,QLD,85 and over,1
Cuballing,WA,0 - 4,59
Cuballing,WA,5 - 9,68
Cuballing,WA,10 - 14,57
Cuballing,WA,15 - 19,33
Cuballing,WA,20 - 24,31
Cuballing,WA,25 - 29,43
Cuballing,WA,30 - 34,59
Cuballing,WA,35 - 39,46
Cuballing,WA,40 - 44,54
Cuballing,WA,45 - 49,72
Cuballing,WA,50 - 54,80
Cuballing,WA,55 - 59,61
Cuballing,WA,60 - 64,78
Cuballing,WA,65 - 69,68
Cuballing,WA,70 - 74,34
Cuballing,WA,75 - 79,32
Cuballing,WA,80 - 84,10
Cuballing,WA,85 and over,15
Cue,WA,0 - 4,21
Cue,WA,5 - 9,18
Cue,WA,10 - 14,3
Cue,WA,15 - 19,8
Cue,WA,20 - 24,10
Cue,WA,25 - 29,18
Cue,WA,30 - 34,15
Cue,WA,35 - 39,4
Cue,WA,40 - 44,13
Cue,WA,45 - 49,12
Cue,WA,50 - 54,9
Cue,WA,55 - 59,25
Cue,WA,60 - 64,31
Cue,WA,65 - 69,20
Cue,WA,70 - 74,7
Cue,WA,75 - 79,9
Cue,WA,80 - 84,1
Cue,WA,85 and over,2
Cunderdin,WA,0 - 4,72
Cunderdin,WA,5 - 9,120
Cunderdin,WA,10 - 14,71
Cunderdin,WA,15 - 19,156
Cunderdin,WA,20 - 24,82
Cunderdin,WA,25 - 29,87
Cunderdin,WA,30 - 34,94
Cunderdin,WA,35 - 39,95
Cunderdin,WA,40 - 44,101
Cunderdin,WA,45 - 49,73
Cunderdin,WA,50 - 54,92
Cunderdin,WA,55 - 59,99
Cunderdin,WA,60 - 64,86
Cunderdin,WA,65 - 69,76
Cunderdin,WA,70 - 74,43
Cunderdin,WA,75 - 79,36
Cunderdin,WA,80 - 84,29
Cunderdin,WA,85 and over,21
Dalwallinu,WA,0 - 4,119
Dalwallinu,WA,5 - 9,106
Dalwallinu,WA,10 - 14,78
Dalwallinu,WA,15 - 19,56
Dalwallinu,WA,20 - 24,103
Dalwallinu,WA,25 - 29,98
Dalwallinu,WA,30 - 34,129
Dalwallinu,WA,35 - 39,93
Dalwallinu,WA,40 - 44,89
Dalwallinu,WA,45 - 49,75
Dalwallinu,WA,50 - 54,106
Dalwallinu,WA,55 - 59,108
Dalwallinu,WA,60 - 64,85
Dalwallinu,WA,65 - 69,56
Dalwallinu,WA,70 - 74,55
Dalwallinu,WA,75 - 79,24
Dalwallinu,WA,80 - 84,36
Dalwallinu,WA,85 and over,19
Dandaragan,WA,0 - 4,192
Dandaragan,WA,5 - 9,208
Dandaragan,WA,10 - 14,139
Dandaragan,WA,15 - 19,129
Dandaragan,WA,20 - 24,150
Dandaragan,WA,25 - 29,222
Dandaragan,WA,30 - 34,173
Dandaragan,WA,35 - 39,172
Dandaragan,WA,40 - 44,232
Dandaragan,WA,45 - 49,216
Dandaragan,WA,50 - 54,248
Dandaragan,WA,55 - 59,258
Dandaragan,WA,60 - 64,304
Dandaragan,WA,65 - 69,248
Dandaragan,WA,70 - 74,179
Dandaragan,WA,75 - 79,125
Dandaragan,WA,80 - 84,73
Dandaragan,WA,85 and over,30
Dardanup,WA,0 - 4,1102
Dardanup,WA,5 - 9,1055
Dardanup,WA,10 - 14,955
Dardanup,WA,15 - 19,934
Dardanup,WA,20 - 24,867
Dardanup,WA,25 - 29,977
Dardanup,WA,30 - 34,994
Dardanup,WA,35 - 39,925
Dardanup,WA,40 - 44,956
Dardanup,WA,45 - 49,949
Dardanup,WA,50 - 54,930
Dardanup,WA,55 - 59,886
Dardanup,WA,60 - 64,729
Dardanup,WA,65 - 69,621
Dardanup,WA,70 - 74,442
Dardanup,WA,75 - 79,400
Dardanup,WA,80 - 84,236
Dardanup,WA,85 and over,232
Darebin,VIC,0 - 4,9434
Darebin,VIC,5 - 9,8297
Darebin,VIC,10 - 14,6700
Darebin,VIC,15 - 19,7327
Darebin,VIC,20 - 24,12198
Darebin,VIC,25 - 29,15292
Darebin,VIC,30 - 34,14577
Darebin,VIC,35 - 39,12127
Darebin,VIC,40 - 44,11748
Darebin,VIC,45 - 49,10376
Darebin,VIC,50 - 54,8892
Darebin,VIC,55 - 59,7604
Darebin,VIC,60 - 64,6071
Darebin,VIC,65 - 69,5359
Darebin,VIC,70 - 74,4488
Darebin,VIC,75 - 79,4256
Darebin,VIC,80 - 84,3547
Darebin,VIC,85 and over,3681
Darwin,NT,0 - 4,5712
Darwin,NT,5 - 9,5049
Darwin,NT,10 - 14,4634
Darwin,NT,15 - 19,4358
Darwin,NT,20 - 24,6278
Darwin,NT,25 - 29,9396
Darwin,NT,30 - 34,8435
Darwin,NT,35 - 39,6777
Darwin,NT,40 - 44,6193
Darwin,NT,45 - 49,5727
Darwin,NT,50 - 54,5511
Darwin,NT,55 - 59,4847
Darwin,NT,60 - 64,4230
Darwin,NT,65 - 69,3214
Darwin,NT,70 - 74,1939
Darwin,NT,75 - 79,1067
Darwin,NT,80 - 84,575
Darwin,NT,85 and over,421
Denmark,WA,0 - 4,328
Denmark,WA,5 - 9,381
Denmark,WA,10 - 14,392
Denmark,WA,15 - 19,393
Denmark,WA,20 - 24,134
Denmark,WA,25 - 29,213
Denmark,WA,30 - 34,244
Denmark,WA,35 - 39,319
Denmark,WA,40 - 44,370
Denmark,WA,45 - 49,405
Denmark,WA,50 - 54,491
Denmark,WA,55 - 59,463
Denmark,WA,60 - 64,504
Denmark,WA,65 - 69,488
Denmark,WA,70 - 74,358
Denmark,WA,75 - 79,226
Denmark,WA,80 - 84,149
Denmark,WA,85 and over,99
Derby-West Kimberley,WA,0 - 4,809
Derby-West Kimberley,WA,5 - 9,782
Derby-West Kimberley,WA,10 - 14,593
Derby-West Kimberley,WA,15 - 19,600
Derby-West Kimberley,WA,20 - 24,679
Derby-West Kimberley,WA,25 - 29,853
Derby-West Kimberley,WA,30 - 34,773
Derby-West Kimberley,WA,35 - 39,614
Derby-West Kimberley,WA,40 - 44,600
Derby-West Kimberley,WA,45 - 49,517
Derby-West Kimberley,WA,50 - 54,498
Derby-West Kimberley,WA,55 - 59,452
Derby-West Kimberley,WA,60 - 64,340
Derby-West Kimberley,WA,65 - 69,209
Derby-West Kimberley,WA,70 - 74,100
Derby-West Kimberley,WA,75 - 79,66
Derby-West Kimberley,WA,80 - 84,47
Derby-West Kimberley,WA,85 and over,38
Derwent Valley,TAS,0 - 4,626
Derwent Valley,TAS,5 - 9,702
Derwent Valley,TAS,10 - 14,632
Derwent Valley,TAS,15 - 19,631
Derwent Valley,TAS,20 - 24,533
Derwent Valley,TAS,25 - 29,534
Derwent Valley,TAS,30 - 34,563
Derwent Valley,TAS,35 - 39,539
Derwent Valley,TAS,40 - 44,637
Derwent Valley,TAS,45 - 49,674
Derwent Valley,TAS,50 - 54,817
Derwent Valley,TAS,55 - 59,728
Derwent Valley,TAS,60 - 64,665
Derwent Valley,TAS,65 - 69,639
Derwent Valley,TAS,70 - 74,424
Derwent Valley,TAS,75 - 79,331
Derwent Valley,TAS,80 - 84,214
Derwent Valley,TAS,85 and over,159
Devonport,TAS,0 - 4,1484
Devonport,TAS,5 - 9,1651
Devonport,TAS,10 - 14,1551
Devonport,TAS,15 - 19,1611
Devonport,TAS,20 - 24,1471
Devonport,TAS,25 - 29,1479
Devonport,TAS,30 - 34,1353
Devonport,TAS,35 - 39,1341
Devonport,TAS,40 - 44,1622
Devonport,TAS,45 - 49,1596
Devonport,TAS,50 - 54,1690
Devonport,TAS,55 - 59,1616
Devonport,TAS,60 - 64,1636
Devonport,TAS,65 - 69,1559
Devonport,TAS,70 - 74,1241
Devonport,TAS,75 - 79,912
Devonport,TAS,80 - 84,660
Devonport,TAS,85 and over,689
Diamantina,QLD,0 - 4,23
Diamantina,QLD,5 - 9,14
Diamantina,QLD,10 - 14,11
Diamantina,QLD,15 - 19,36
Diamantina,QLD,20 - 24,42
Diamantina,QLD,25 - 29,26
Diamantina,QLD,30 - 34,21
Diamantina,QLD,35 - 39,21
Diamantina,QLD,40 - 44,13
Diamantina,QLD,45 - 49,21
Diamantina,QLD,50 - 54,19
Diamantina,QLD,55 - 59,21
Diamantina,QLD,60 - 64,16
Diamantina,QLD,65 - 69,10
Diamantina,QLD,70 - 74,3
Diamantina,QLD,75 - 79,2
Diamantina,QLD,80 - 84,0
Diamantina,QLD,85 and over,2
Donnybrook-Balingup,WA,0 - 4,333
Donnybrook-Balingup,WA,5 - 9,383
Donnybrook-Balingup,WA,10 - 14,382
Donnybrook-Balingup,WA,15 - 19,327
Donnybrook-Balingup,WA,20 - 24,222
Donnybrook-Balingup,WA,25 - 29,289
Donnybrook-Balingup,WA,30 - 34,297
Donnybrook-Balingup,WA,35 - 39,311
Donnybrook-Balingup,WA,40 - 44,404
Donnybrook-Balingup,WA,45 - 49,404
Donnybrook-Balingup,WA,50 - 54,462
Donnybrook-Balingup,WA,55 - 59,507
Donnybrook-Balingup,WA,60 - 64,512
Donnybrook-Balingup,WA,65 - 69,411
Donnybrook-Balingup,WA,70 - 74,308
Donnybrook-Balingup,WA,75 - 79,191
Donnybrook-Balingup,WA,80 - 84,97
Donnybrook-Balingup,WA,85 and over,109
Doomadgee,QLD,0 - 4,193
Doomadgee,QLD,5 - 9,180
Doomadgee,QLD,10 - 14,182
Doomadgee,QLD,15 - 19,127
Doomadgee,QLD,20 - 24,127
Doomadgee,QLD,25 - 29,135
Doomadgee,QLD,30 - 34,105
Doomadgee,QLD,35 - 39,94
Doomadgee,QLD,40 - 44,95
Doomadgee,QLD,45 - 49,65
Doomadgee,QLD,50 - 54,54
Doomadgee,QLD,55 - 59,48
Doomadgee,QLD,60 - 64,29
Doomadgee,QLD,65 - 69,7
Doomadgee,QLD,70 - 74,6
Doomadgee,QLD,75 - 79,0
Doomadgee,QLD,80 - 84,1
Doomadgee,QLD,85 and over,6
Dorset,TAS,0 - 4,353
Dorset,TAS,5 - 9,446
Dorset,TAS,10 - 14,401
Dorset,TAS,15 - 19,381
Dorset,TAS,20 - 24,339
Dorset,TAS,25 - 29,321
Dorset,TAS,30 - 34,345
Dorset,TAS,35 - 39,296
Dorset,TAS,40 - 44,389
Dorset,TAS,45 - 49,420
Dorset,TAS,50 - 54,511
Dorset,TAS,55 - 59,570
Dorset,TAS,60 - 64,526
Dorset,TAS,65 - 69,537
Dorset,TAS,70 - 74,329
Dorset,TAS,75 - 79,290
Dorset,TAS,80 - 84,188
Dorset,TAS,85 and over,174
Dowerin,WA,0 - 4,57
Dowerin,WA,5 - 9,66
Dowerin,WA,10 - 14,33
Dowerin,WA,15 - 19,32
Dowerin,WA,20 - 24,14
Dowerin,WA,25 - 29,30
Dowerin,WA,30 - 34,44
Dowerin,WA,35 - 39,53
Dowerin,WA,40 - 44,65
Dowerin,WA,45 - 49,43
Dowerin,WA,50 - 54,38
Dowerin,WA,55 - 59,28
Dowerin,WA,60 - 64,75
Dowerin,WA,65 - 69,44
Dowerin,WA,70 - 74,28
Dowerin,WA,75 - 79,23
Dowerin,WA,80 - 84,21
Dowerin,WA,85 and over,12
Dumbleyung,WA,0 - 4,44
Dumbleyung,WA,5 - 9,43
Dumbleyung,WA,10 - 14,17
Dumbleyung,WA,15 - 19,14
Dumbleyung,WA,20 - 24,34
Dumbleyung,WA,25 - 29,50
Dumbleyung,WA,30 - 34,53
Dumbleyung,WA,35 - 39,50
Dumbleyung,WA,40 - 44,43
Dumbleyung,WA,45 - 49,33
Dumbleyung,WA,50 - 54,77
Dumbleyung,WA,55 - 59,59
Dumbleyung,WA,60 - 64,55
Dumbleyung,WA,65 - 69,44
Dumbleyung,WA,70 - 74,21
Dumbleyung,WA,75 - 79,18
Dumbleyung,WA,80 - 84,8
Dumbleyung,WA,85 and over,0
Dundas,WA,0 - 4,37
Dundas,WA,5 - 9,73
Dundas,WA,10 - 14,44
Dundas,WA,15 - 19,27
Dundas,WA,20 - 24,40
Dundas,WA,25 - 29,69
Dundas,WA,30 - 34,55
Dundas,WA,35 - 39,35
Dundas,WA,40 - 44,57
Dundas,WA,45 - 49,83
Dundas,WA,50 - 54,83
Dundas,WA,55 - 59,70
Dundas,WA,60 - 64,68
Dundas,WA,65 - 69,51
Dundas,WA,70 - 74,63
Dundas,WA,75 - 79,21
Dundas,WA,80 - 84,11
Dundas,WA,85 and over,7
Dungog,NSW,0 - 4,489
Dungog,NSW,5 - 9,610
Dungog,NSW,10 - 14,601
Dungog,NSW,15 - 19,557
Dungog,NSW,20 - 24,416
Dungog,NSW,25 - 29,384
Dungog,NSW,30 - 34,459
Dungog,NSW,35 - 39,477
Dungog,NSW,40 - 44,574
Dungog,NSW,45 - 49,609
Dungog,NSW,50 - 54,727
Dungog,NSW,55 - 59,732
Dungog,NSW,60 - 64,665
Dungog,NSW,65 - 69,585
Dungog,NSW,70 - 74,428
Dungog,NSW,75 - 79,336
Dungog,NSW,80 - 84,185
Dungog,NSW,85 and over,174
East Arnhem,NT,0 - 4,892
East Arnhem,NT,5 - 9,995
East Arnhem,NT,10 - 14,1154
East Arnhem,NT,15 - 19,996
East Arnhem,NT,20 - 24,1008
East Arnhem,NT,25 - 29,1006
East Arnhem,NT,30 - 34,921
East Arnhem,NT,35 - 39,726
East Arnhem,NT,40 - 44,686
East Arnhem,NT,45 - 49,553
East Arnhem,NT,50 - 54,483
East Arnhem,NT,55 - 59,383
East Arnhem,NT,60 - 64,265
East Arnhem,NT,65 - 69,140
East Arnhem,NT,70 - 74,91
East Arnhem,NT,75 - 79,45
East Arnhem,NT,80 - 84,12
East Arnhem,NT,85 and over,6
East Fremantle,WA,0 - 4,390
East Fremantle,WA,5 - 9,554
East Fremantle,WA,10 - 14,516
East Fremantle,WA,15 - 19,455
East Fremantle,WA,20 - 24,443
East Fremantle,WA,25 - 29,420
East Fremantle,WA,30 - 34,447
East Fremantle,WA,35 - 39,444
East Fremantle,WA,40 - 44,620
East Fremantle,WA,45 - 49,620
East Fremantle,WA,50 - 54,613
East Fremantle,WA,55 - 59,557
East Fremantle,WA,60 - 64,488
East Fremantle,WA,65 - 69,372
East Fremantle,WA,70 - 74,259
East Fremantle,WA,75 - 79,211
East Fremantle,WA,80 - 84,169
East Fremantle,WA,85 and over,153
East Gippsland,VIC,0 - 4,2397
East Gippsland,VIC,5 - 9,2555
East Gippsland,VIC,10 - 14,2447
East Gippsland,VIC,15 - 19,2414
East Gippsland,VIC,20 - 24,1949
East Gippsland,VIC,25 - 29,1988
East Gippsland,VIC,30 - 34,1969
East Gippsland,VIC,35 - 39,2047
East Gippsland,VIC,40 - 44,2415
East Gippsland,VIC,45 - 49,2696
East Gippsland,VIC,50 - 54,3097
East Gippsland,VIC,55 - 59,3423
East Gippsland,VIC,60 - 64,3705
East Gippsland,VIC,65 - 69,3896
East Gippsland,VIC,70 - 74,3039
East Gippsland,VIC,75 - 79,2128
East Gippsland,VIC,80 - 84,1422
East Gippsland,VIC,85 and over,1281
East Pilbara,WA,0 - 4,679
East Pilbara,WA,5 - 9,638
East Pilbara,WA,10 - 14,512
East Pilbara,WA,15 - 19,378
East Pilbara,WA,20 - 24,828
East Pilbara,WA,25 - 29,1638
East Pilbara,WA,30 - 34,1540
East Pilbara,WA,35 - 39,1210
East Pilbara,WA,40 - 44,1073
East Pilbara,WA,45 - 49,887
East Pilbara,WA,50 - 54,867
East Pilbara,WA,55 - 59,610
East Pilbara,WA,60 - 64,358
East Pilbara,WA,65 - 69,182
East Pilbara,WA,70 - 74,70
East Pilbara,WA,75 - 79,35
East Pilbara,WA,80 - 84,17
East Pilbara,WA,85 and over,7
Elliston,SA,0 - 4,66
Elliston,SA,5 - 9,77
Elliston,SA,10 - 14,64
Elliston,SA,15 - 19,41
Elliston,SA,20 - 24,42
Elliston,SA,25 - 29,54
Elliston,SA,30 - 34,59
Elliston,SA,35 - 39,63
Elliston,SA,40 - 44,61
Elliston,SA,45 - 49,60
Elliston,SA,50 - 54,107
Elliston,SA,55 - 59,111
Elliston,SA,60 - 64,89
Elliston,SA,65 - 69,58
Elliston,SA,70 - 74,61
Elliston,SA,75 - 79,27
Elliston,SA,80 - 84,9
Elliston,SA,85 and over,22
Esperance,WA,0 - 4,1012
Esperance,WA,5 - 9,1062
Esperance,WA,10 - 14,1107
Esperance,WA,15 - 19,1059
Esperance,WA,20 - 24,789
Esperance,WA,25 - 29,855
Esperance,WA,30 - 34,868
Esperance,WA,35 - 39,864
Esperance,WA,40 - 44,1025
Esperance,WA,45 - 49,1061
Esperance,WA,50 - 54,1082
Esperance,WA,55 - 59,950
Esperance,WA,60 - 64,805
Esperance,WA,65 - 69,727
Esperance,WA,70 - 74,575
Esperance,WA,75 - 79,407
Esperance,WA,80 - 84,248
Esperance,WA,85 and over,238
Etheridge,QLD,0 - 4,69
Etheridge,QLD,5 - 9,62
Etheridge,QLD,10 - 14,23
Etheridge,QLD,15 - 19,24
Etheridge,QLD,20 - 24,29
Etheridge,QLD,25 - 29,54
Etheridge,QLD,30 - 34,48
Etheridge,QLD,35 - 39,42
Etheridge,QLD,40 - 44,45
Etheridge,QLD,45 - 49,49
Etheridge,QLD,50 - 54,81
Etheridge,QLD,55 - 59,62
Etheridge,QLD,60 - 64,77
Etheridge,QLD,65 - 69,57
Etheridge,QLD,70 - 74,57
Etheridge,QLD,75 - 79,28
Etheridge,QLD,80 - 84,4
Etheridge,QLD,85 and over,7
Eurobodalla,NSW,0 - 4,1705
Eurobodalla,NSW,5 - 9,1994
Eurobodalla,NSW,10 - 14,2003
Eurobodalla,NSW,15 - 19,1892
Eurobodalla,NSW,20 - 24,1431
Eurobodalla,NSW,25 - 29,1377
Eurobodalla,NSW,30 - 34,1459
Eurobodalla,NSW,35 - 39,1552
Eurobodalla,NSW,40 - 44,2084
Eurobodalla,NSW,45 - 49,2107
Eurobodalla,NSW,50 - 54,2662
Eurobodalla,NSW,55 - 59,3183
Eurobodalla,NSW,60 - 64,3442
Eurobodalla,NSW,65 - 69,3565
Eurobodalla,NSW,70 - 74,2725
Eurobodalla,NSW,75 - 79,1878
Eurobodalla,NSW,80 - 84,1318
Eurobodalla,NSW,85 and over,1356
Exmouth,WA,0 - 4,233
Exmouth,WA,5 - 9,203
Exmouth,WA,10 - 14,179
Exmouth,WA,15 - 19,141
Exmouth,WA,20 - 24,131
Exmouth,WA,25 - 29,200
Exmouth,WA,30 - 34,245
Exmouth,WA,35 - 39,214
Exmouth,WA,40 - 44,220
Exmouth,WA,45 - 49,204
Exmouth,WA,50 - 54,180
Exmouth,WA,55 - 59,194
Exmouth,WA,60 - 64,129
Exmouth,WA,65 - 69,147
Exmouth,WA,70 - 74,70
Exmouth,WA,75 - 79,36
Exmouth,WA,80 - 84,16
Exmouth,WA,85 and over,7
Fairfield,NSW,0 - 4,12583
Fairfield,NSW,5 - 9,13320
Fairfield,NSW,10 - 14,13539
Fairfield,NSW,15 - 19,14682
Fairfield,NSW,20 - 24,16000
Fairfield,NSW,25 - 29,14947
Fairfield,NSW,30 - 34,13779
Fairfield,NSW,35 - 39,12369
Fairfield,NSW,40 - 44,13480
Fairfield,NSW,45 - 49,13583
Fairfield,NSW,50 - 54,13939
Fairfield,NSW,55 - 59,13424
Fairfield,NSW,60 - 64,11105
Fairfield,NSW,65 - 69,8783
Fairfield,NSW,70 - 74,6244
Fairfield,NSW,75 - 79,4786
Fairfield,NSW,80 - 84,3629
Fairfield,NSW,85 and over,3298
Flinders,QLD,0 - 4,137
Flinders,QLD,0 - 4,47
Flinders,QLD,5 - 9,73
Flinders,QLD,5 - 9,40
Flinders,QLD,10 - 14,87
Flinders,QLD,10 - 14,30
Flinders,QLD,15 - 19,71
Flinders,QLD,15 - 19,29
Flinders,QLD,20 - 24,110
Flinders,QLD,20 - 24,33
Flinders,QLD,25 - 29,101
Flinders,QLD,25 - 29,34
Flinders,QLD,30 - 34,108
Flinders,QLD,30 - 34,33
Flinders,QLD,35 - 39,57
Flinders,QLD,35 - 39,43
Flinders,QLD,40 - 44,112
Flinders,QLD,40 - 44,37
Flinders,QLD,45 - 49,122
Flinders,QLD,45 - 49,47
Flinders,QLD,50 - 54,109
Flinders,QLD,50 - 54,79
Flinders,QLD,55 - 59,129
Flinders,QLD,55 - 59,99
Flinders,QLD,60 - 64,116
Flinders,QLD,60 - 64,117
Flinders,QLD,65 - 69,109
Flinders,QLD,65 - 69,93
Flinders,QLD,70 - 74,117
Flinders,QLD,70 - 74,82
Flinders,QLD,75 - 79,33
Flinders,QLD,75 - 79,30
Flinders,QLD,80 - 84,26
Flinders,QLD,80 - 84,13
Flinders,QLD,85 and over,26
Flinders,QLD,85 and over,14
Flinders,TAS,0 - 4,137
Flinders,TAS,0 - 4,47
Flinders,TAS,5 - 9,73
Flinders,TAS,5 - 9,40
Flinders,TAS,10 - 14,87
Flinders,TAS,10 - 14,30
Flinders,TAS,15 - 19,71
Flinders,TAS,15 - 19,29
Flinders,TAS,20 - 24,110
Flinders,TAS,20 - 24,33
Flinders,TAS,25 - 29,101
Flinders,TAS,25 - 29,34
Flinders,TAS,30 - 34,108
Flinders,TAS,30 - 34,33
Flinders,TAS,35 - 39,57
Flinders,TAS,35 - 39,43
Flinders,TAS,40 - 44,112
Flinders,TAS,40 - 44,37
Flinders,TAS,45 - 49,122
Flinders,TAS,45 - 49,47
Flinders,TAS,50 - 54,109
Flinders,TAS,50 - 54,79
Flinders,TAS,55 - 59,129
Flinders,TAS,55 - 59,99
Flinders,TAS,60 - 64,116
Flinders,TAS,60 - 64,117
Flinders,TAS,65 - 69,109
Flinders,TAS,65 - 69,93
Flinders,TAS,70 - 74,117
Flinders,TAS,70 - 74,82
Flinders,TAS,75 - 79,33
Flinders,TAS,75 - 79,30
Flinders,TAS,80 - 84,26
Flinders,TAS,80 - 84,13
Flinders,TAS,85 and over,26
Flinders,TAS,85 and over,14
Flinders Ranges,SA,0 - 4,100
Flinders Ranges,SA,5 - 9,91
Flinders Ranges,SA,10 - 14,89
Flinders Ranges,SA,15 - 19,88
Flinders Ranges,SA,20 - 24,85
Flinders Ranges,SA,25 - 29,95
Flinders Ranges,SA,30 - 34,75
Flinders Ranges,SA,35 - 39,86
Flinders Ranges,SA,40 - 44,90
Flinders Ranges,SA,45 - 49,118
Flinders Ranges,SA,50 - 54,158
Flinders Ranges,SA,55 - 59,123
Flinders Ranges,SA,60 - 64,146
Flinders Ranges,SA,65 - 69,128
Flinders Ranges,SA,70 - 74,96
Flinders Ranges,SA,75 - 79,50
Flinders Ranges,SA,80 - 84,47
Flinders Ranges,SA,85 and over,38
Forbes,NSW,0 - 4,652
Forbes,NSW,5 - 9,699
Forbes,NSW,10 - 14,696
Forbes,NSW,15 - 19,664
Forbes,NSW,20 - 24,527
Forbes,NSW,25 - 29,510
Forbes,NSW,30 - 34,523
Forbes,NSW,35 - 39,461
Forbes,NSW,40 - 44,559
Forbes,NSW,45 - 49,588
Forbes,NSW,50 - 54,640
Forbes,NSW,55 - 59,587
Forbes,NSW,60 - 64,624
Forbes,NSW,65 - 69,603
Forbes,NSW,70 - 74,464
Forbes,NSW,75 - 79,416
Forbes,NSW,80 - 84,284
Forbes,NSW,85 and over,253
Franklin Harbour,SA,0 - 4,77
Franklin Harbour,SA,5 - 9,79
Franklin Harbour,SA,10 - 14,69
Franklin Harbour,SA,15 - 19,66
Franklin Harbour,SA,20 - 24,65
Franklin Harbour,SA,25 - 29,67
Franklin Harbour,SA,30 - 34,49
Franklin Harbour,SA,35 - 39,56
Franklin Harbour,SA,40 - 44,75
Franklin Harbour,SA,45 - 49,113
Franklin Harbour,SA,50 - 54,99
Franklin Harbour,SA,55 - 59,83
Franklin Harbour,SA,60 - 64,118
Franklin Harbour,SA,65 - 69,122
Franklin Harbour,SA,70 - 74,104
Franklin Harbour,SA,75 - 79,10
Franklin Harbour,SA,80 - 84,26
Franklin Harbour,SA,85 and over,53
Frankston,VIC,0 - 4,9285
Frankston,VIC,5 - 9,8804
Frankston,VIC,10 - 14,7843
Frankston,VIC,15 - 19,8439
Frankston,VIC,20 - 24,9262
Frankston,VIC,25 - 29,9659
Frankston,VIC,30 - 34,9873
Frankston,VIC,35 - 39,9322
Frankston,VIC,40 - 44,10132
Frankston,VIC,45 - 49,9563
Frankston,VIC,50 - 54,9509
Frankston,VIC,55 - 59,8597
Frankston,VIC,60 - 64,7311
Frankston,VIC,65 - 69,6631
Frankston,VIC,70 - 74,4779
Frankston,VIC,75 - 79,3557
Frankston,VIC,80 - 84,2585
Frankston,VIC,85 and over,2639
Fraser Coast,QLD,0 - 4,5317
Fraser Coast,QLD,5 - 9,6266
Fraser Coast,QLD,10 - 14,6275
Fraser Coast,QLD,15 - 19,5815
Fraser Coast,QLD,20 - 24,4723
Fraser Coast,QLD,25 - 29,4533
Fraser Coast,QLD,30 - 34,4710
Fraser Coast,QLD,35 - 39,5073
Fraser Coast,QLD,40 - 44,6180
Fraser Coast,QLD,45 - 49,6206
Fraser Coast,QLD,50 - 54,6938
Fraser Coast,QLD,55 - 59,7425
Fraser Coast,QLD,60 - 64,7897
Fraser Coast,QLD,65 - 69,8528
Fraser Coast,QLD,70 - 74,6538
Fraser Coast,QLD,75 - 79,4485
