Local Government Area,State/Territory,Age Group,Population
Central Highlands,TAS,30 - 34,159
Central Highlands,TAS,35 - 39,2341
Central Highlands,TAS,35 - 39,121
Central Highlands,TAS,40 - 44,2248
Central Highlands,TAS,40 - 44,158
Central Highlands,TAS,45 - 49,2145
Central Highlands,TAS,45 - 49,178
Central Highlands,TAS,50 - 54,1995
Central Highlands,TAS,50 - 54,201
Central Highlands,TAS,55 - 59,1555
Central Highlands,TAS,55 - 59,199
Central Highlands,TAS,60 - 64,1108
Central Highlands,TAS,60 - 64,215
Central Highlands,TAS,65 - 69,747
Central Highlands,TAS,65 - 69,166
Central Highlands,TAS,70 - 74,491
Central Highlands,TAS,70 - 74,114
Central Highlands,TAS,75 - 79,266
Central Highlands,TAS,75 - 79,62
Central Highlands,TAS,80 - 84,169
Central Highlands,TAS,80 - 84,30
Central Highlands,TAS,85 and over,132
Central Highlands,TAS,85 and over,24
Cessnock,NSW,0 - 4,3868
Cessnock,NSW,5 - 9,3543
Cessnock,NSW,10 - 14,3680
Cessnock,NSW,15 - 19,3569
Cessnock,NSW,20 - 24,3430
Cessnock,NSW,25 - 29,3409
Cessnock,NSW,30 - 34,3254
Cessnock,NSW,35 - 39,3429
Cessnock,NSW,40 - 44,3438
Cessnock,NSW,45 - 49,3328
Cessnock,NSW,50 - 54,3600
Cessnock,NSW,55 - 59,3396
Cessnock,NSW,60 - 64,3269
Cessnock,NSW,65 - 69,2421
Cessnock,NSW,70 - 74,1646
Cessnock,NSW,75 - 79,1293
Cessnock,NSW,80 - 84,1056
Cessnock,NSW,85 and over,856
Chapman Valley,WA,0 - 4,96
Chapman Valley,WA,5 - 9,71
Chapman Valley,WA,10 - 14,87
Chapman Valley,WA,15 - 19,64
Chapman Valley,WA,20 - 24,49
Chapman Valley,WA,25 - 29,51
Chapman Valley,WA,30 - 34,73
Chapman Valley,WA,35 - 39,69
Chapman Valley,WA,40 - 44,104
Chapman Valley,WA,45 - 49,91
Chapman Valley,WA,50 - 54,87
Chapman Valley,WA,55 - 59,105
Chapman Valley,WA,60 - 64,96
Chapman Valley,WA,65 - 69,70
Chapman Valley,WA,70 - 74,42
Chapman Valley,WA,75 - 79,21
Chapman Valley,WA,80 - 84,17
Chapman Valley,WA,85 and over,5
Charles Sturt,SA,0 - 4,5812
Charles Sturt,SA,5 - 9,5479
Charles Sturt,SA,10 - 14,5734
Charles Sturt,SA,15 - 19,6410
Charles Sturt,SA,20 - 24,7669
Charles Sturt,SA,25 - 29,7595
Charles Sturt,SA,30 - 34,7022
Charles Sturt,SA,35 - 39,7206
Charles Sturt,SA,40 - 44,7916
Charles Sturt,SA,45 - 49,7559
Charles Sturt,SA,50 - 54,7657
Charles Sturt,SA,55 - 59,6571
Charles Sturt,SA,60 - 64,6290
Charles Sturt,SA,65 - 69,4916
Charles Sturt,SA,70 - 74,4355
Charles Sturt,SA,75 - 79,3792
Charles Sturt,SA,80 - 84,3366
Charles Sturt,SA,85 and over,3331
Charters Towers,QLD,0 - 4,923
Charters Towers,QLD,5 - 9,922
Charters Towers,QLD,10 - 14,982
Charters Towers,QLD,15 - 19,917
Charters Towers,QLD,20 - 24,622
Charters Towers,QLD,25 - 29,698
Charters Towers,QLD,30 - 34,673
Charters Towers,QLD,35 - 39,789
Charters Towers,QLD,40 - 44,882
Charters Towers,QLD,45 - 49,741
Charters Towers,QLD,50 - 54,863
Charters Towers,QLD,55 - 59,783
Charters Towers,QLD,60 - 64,749
Charters Towers,QLD,65 - 69,630
Charters Towers,QLD,70 - 74,460
Charters Towers,QLD,75 - 79,365
Charters Towers,QLD,80 - 84,226
Charters Towers,QLD,85 and over,209
Cherbourg,QLD,0 - 4,176
Cherbourg,QLD,5 - 9,149
Cherbourg,QLD,10 - 14,126
Cherbourg,QLD,15 - 19,144
Cherbourg,QLD,20 - 24,95
Cherbourg,QLD,25 - 29,80
Cherbourg,QLD,30 - 34,100
Cherbourg,QLD,35 - 39,82
Cherbourg,QLD,40 - 44,66
Cherbourg,QLD,45 - 49,60
Cherbourg,QLD,50 - 54,71
Cherbourg,QLD,55 - 59,47
Cherbourg,QLD,60 - 64,24
Cherbourg,QLD,65 - 69,19
Cherbourg,QLD,70 - 74,3
Cherbourg,QLD,75 - 79,20
Cherbourg,QLD,80 - 84,2
Cherbourg,QLD,85 and over,0
Chittering,WA,0 - 4,265
Chittering,WA,5 - 9,302
Chittering,WA,10 - 14,426
Chittering,WA,15 - 19,370
Chittering,WA,20 - 24,180
Chittering,WA,25 - 29,136
Chittering,WA,30 - 34,181
Chittering,WA,35 - 39,310
Chittering,WA,40 - 44,360
Chittering,WA,45 - 49,419
Chittering,WA,50 - 54,380
Chittering,WA,55 - 59,325
Chittering,WA,60 - 64,304
Chittering,WA,65 - 69,243
Chittering,WA,70 - 74,165
Chittering,WA,75 - 79,87
Chittering,WA,80 - 84,47
Chittering,WA,85 and over,33
Circular Head,TAS,0 - 4,605
Circular Head,TAS,5 - 9,603
Circular Head,TAS,10 - 14,668
Circular Head,TAS,15 - 19,608
Circular Head,TAS,20 - 24,433
Circular Head,TAS,25 - 29,519
Circular Head,TAS,30 - 34,453
Circular Head,TAS,35 - 39,480
Circular Head,TAS,40 - 44,605
Circular Head,TAS,45 - 49,602
Circular Head,TAS,50 - 54,645
Circular Head,TAS,55 - 59,538
Circular Head,TAS,60 - 64,504
Circular Head,TAS,65 - 69,370
Circular Head,TAS,70 - 74,262
Circular Head,TAS,75 - 79,207
Circular Head,TAS,80 - 84,126
Circular Head,TAS,85 and over,133
Clare and Gilbert Valleys,SA,0 - 4,577
Clare and Gilbert Valleys,SA,5 - 9,582
Clare and Gilbert Valleys,SA,10 - 14,586
Clare and Gilbert Valleys,SA,15 - 19,504
Clare and Gilbert Valleys,SA,20 - 24,447
Clare and Gilbert Valleys,SA,25 - 29,446
Clare and Gilbert Valleys,SA,30 - 34,426
Clare and Gilbert Valleys,SA,35 - 39,497
Clare and Gilbert Valleys,SA,40 - 44,651
Clare and Gilbert Valleys,SA,45 - 49,613
Clare and Gilbert Valleys,SA,50 - 54,644
Clare and Gilbert Valleys,SA,55 - 59,690
Clare and Gilbert Valleys,SA,60 - 64,605
Clare and Gilbert Valleys,SA,65 - 69,550
Clare and Gilbert Valleys,SA,70 - 74,354
Clare and Gilbert Valleys,SA,75 - 79,261
Clare and Gilbert Valleys,SA,80 - 84,225
Clare and Gilbert Valleys,SA,85 and over,213
Claremont,WA,0 - 4,443
Claremont,WA,5 - 9,488
Claremont,WA,10 - 14,574
Claremont,WA,15 - 19,776
Claremont,WA,20 - 24,892
Claremont,WA,25 - 29,693
Claremont,WA,30 - 34,503
Claremont,WA,35 - 39,468
Claremont,WA,40 - 44,588
Claremont,WA,45 - 49,609
Claremont,WA,50 - 54,705
Claremont,WA,55 - 59,623
Claremont,WA,60 - 64,584
Claremont,WA,65 - 69,553
Claremont,WA,70 - 74,408
Claremont,WA,75 - 79,308
Claremont,WA,80 - 84,313
Claremont,WA,85 and over,396
Clarence,TAS,0 - 4,3342
Clarence,TAS,5 - 9,3161
Clarence,TAS,10 - 14,3264
Clarence,TAS,15 - 19,3295
Clarence,TAS,20 - 24,3059
Clarence,TAS,25 - 29,3074
Clarence,TAS,30 - 34,3069
Clarence,TAS,35 - 39,3487
Clarence,TAS,40 - 44,3568
Clarence,TAS,45 - 49,3619
Clarence,TAS,50 - 54,3947
Clarence,TAS,55 - 59,3595
Clarence,TAS,60 - 64,3496
Clarence,TAS,65 - 69,2647
Clarence,TAS,70 - 74,2125
Clarence,TAS,75 - 79,1597
Clarence,TAS,80 - 84,1294
Clarence,TAS,85 and over,1186
Clarence Valley,NSW,0 - 4,2928
Clarence Valley,NSW,5 - 9,3069
Clarence Valley,NSW,10 - 14,3542
Clarence Valley,NSW,15 - 19,3347
Clarence Valley,NSW,20 - 24,2338
Clarence Valley,NSW,25 - 29,2040
Clarence Valley,NSW,30 - 34,2180
Clarence Valley,NSW,35 - 39,2755
Clarence Valley,NSW,40 - 44,3063
Clarence Valley,NSW,45 - 49,3470
Clarence Valley,NSW,50 - 54,3931
Clarence Valley,NSW,55 - 59,3952
Clarence Valley,NSW,60 - 64,3851
Clarence Valley,NSW,65 - 69,3365
Clarence Valley,NSW,70 - 74,2595
Clarence Valley,NSW,75 - 79,2078
Clarence Valley,NSW,80 - 84,1505
Clarence Valley,NSW,85 and over,1278
Cleve,SA,0 - 4,122
Cleve,SA,5 - 9,131
Cleve,SA,10 - 14,119
Cleve,SA,15 - 19,69
Cleve,SA,20 - 24,95
Cleve,SA,25 - 29,69
Cleve,SA,30 - 34,83
Cleve,SA,35 - 39,110
Cleve,SA,40 - 44,134
Cleve,SA,45 - 49,111
Cleve,SA,50 - 54,156
Cleve,SA,55 - 59,126
Cleve,SA,60 - 64,143
Cleve,SA,65 - 69,87
Cleve,SA,70 - 74,77
Cleve,SA,75 - 79,60
Cleve,SA,80 - 84,67
Cleve,SA,85 and over,55
Cloncurry,QLD,0 - 4,246
Cloncurry,QLD,5 - 9,255
Cloncurry,QLD,10 - 14,200
Cloncurry,QLD,15 - 19,199
Cloncurry,QLD,20 - 24,310
Cloncurry,QLD,25 - 29,357
Cloncurry,QLD,30 - 34,244
Cloncurry,QLD,35 - 39,248
Cloncurry,QLD,40 - 44,249
Cloncurry,QLD,45 - 49,228
Cloncurry,QLD,50 - 54,247
Cloncurry,QLD,55 - 59,194
Cloncurry,QLD,60 - 64,146
Cloncurry,QLD,65 - 69,108
Cloncurry,QLD,70 - 74,38
Cloncurry,QLD,75 - 79,35
Cloncurry,QLD,80 - 84,20
Cloncurry,QLD,85 and over,18
Cobar,NSW,0 - 4,416
Cobar,NSW,5 - 9,358
Cobar,NSW,10 - 14,323
Cobar,NSW,15 - 19,302
Cobar,NSW,20 - 24,349
Cobar,NSW,25 - 29,405
Cobar,NSW,30 - 34,294
Cobar,NSW,35 - 39,370
Cobar,NSW,40 - 44,264
Cobar,NSW,45 - 49,350
Cobar,NSW,50 - 54,346
Cobar,NSW,55 - 59,284
Cobar,NSW,60 - 64,243
Cobar,NSW,65 - 69,178
Cobar,NSW,70 - 74,151
Cobar,NSW,75 - 79,109
Cobar,NSW,80 - 84,74
Cobar,NSW,85 and over,67
Cockburn,WA,0 - 4,7063
Cockburn,WA,5 - 9,6123
Cockburn,WA,10 - 14,6165
Cockburn,WA,15 - 19,6047
Cockburn,WA,20 - 24,7063
Cockburn,WA,25 - 29,7603
Cockburn,WA,30 - 34,7766
Cockburn,WA,35 - 39,7854
Cockburn,WA,40 - 44,7423
Cockburn,WA,45 - 49,6689
Cockburn,WA,50 - 54,6055
Cockburn,WA,55 - 59,5159
Cockburn,WA,60 - 64,4398
Cockburn,WA,65 - 69,3262
Cockburn,WA,70 - 74,2320
Cockburn,WA,75 - 79,1887
Cockburn,WA,80 - 84,1230
Cockburn,WA,85 and over,929
Coffs Harbour,NSW,0 - 4,4297
Coffs Harbour,NSW,5 - 9,4445
Coffs Harbour,NSW,10 - 14,4819
Coffs Harbour,NSW,15 - 19,4934
Coffs Harbour,NSW,20 - 24,3869
Coffs Harbour,NSW,25 - 29,3587
Coffs Harbour,NSW,30 - 34,3473
Coffs Harbour,NSW,35 - 39,4109
Coffs Harbour,NSW,40 - 44,4590
Coffs Harbour,NSW,45 - 49,4957
Coffs Harbour,NSW,50 - 54,5311
Coffs Harbour,NSW,55 - 59,5180
Coffs Harbour,NSW,60 - 64,4815
Coffs Harbour,NSW,65 - 69,3765
Coffs Harbour,NSW,70 - 74,2960
Coffs Harbour,NSW,75 - 79,2308
Coffs Harbour,NSW,80 - 84,1827
Coffs Harbour,NSW,85 and over,1726
Colac-Otway,VIC,0 - 4,1269
Colac-Otway,VIC,5 - 9,1315
Colac-Otway,VIC,10 - 14,1337
Colac-Otway,VIC,15 - 19,1366
Colac-Otway,VIC,20 - 24,1116
Colac-Otway,VIC,25 - 29,1085
Colac-Otway,VIC,30 - 34,1048
Colac-Otway,VIC,35 - 39,1236
Colac-Otway,VIC,40 - 44,1359
Colac-Otway,VIC,45 - 49,1441
Colac-Otway,VIC,50 - 54,1490
Colac-Otway,VIC,55 - 59,1509
Colac-Otway,VIC,60 - 64,1396
Colac-Otway,VIC,65 - 69,1122
Colac-Otway,VIC,70 - 74,881
Colac-Otway,VIC,75 - 79,689
Colac-Otway,VIC,80 - 84,603
Colac-Otway,VIC,85 and over,537
Collie,WA,0 - 4,566
Collie,WA,5 - 9,574
Collie,WA,10 - 14,664
Collie,WA,15 - 19,660
Collie,WA,20 - 24,529
Collie,WA,25 - 29,591
Collie,WA,30 - 34,542
Collie,WA,35 - 39,585
Collie,WA,40 - 44,716
Collie,WA,45 - 49,688
Collie,WA,50 - 54,741
Collie,WA,55 - 59,709
Collie,WA,60 - 64,565
Collie,WA,65 - 69,405
Collie,WA,70 - 74,256
Collie,WA,75 - 79,245
Collie,WA,80 - 84,157
Collie,WA,85 and over,150
Coober Pedy,SA,0 - 4,104
Coober Pedy,SA,5 - 9,102
Coober Pedy,SA,10 - 14,75
Coober Pedy,SA,15 - 19,76
Coober Pedy,SA,20 - 24,94
Coober Pedy,SA,25 - 29,95
Coober Pedy,SA,30 - 34,97
Coober Pedy,SA,35 - 39,112
Coober Pedy,SA,40 - 44,99
Coober Pedy,SA,45 - 49,159
Coober Pedy,SA,50 - 54,123
Coober Pedy,SA,55 - 59,131
Coober Pedy,SA,60 - 64,143
Coober Pedy,SA,65 - 69,166
Coober Pedy,SA,70 - 74,110
Coober Pedy,SA,75 - 79,41
Coober Pedy,SA,80 - 84,22
Coober Pedy,SA,85 and over,11
Cook,QLD,0 - 4,357
Cook,QLD,5 - 9,292
Cook,QLD,10 - 14,254
Cook,QLD,15 - 19,202
Cook,QLD,20 - 24,265
Cook,QLD,25 - 29,339
Cook,QLD,30 - 34,288
Cook,QLD,35 - 39,313
Cook,QLD,40 - 44,297
Cook,QLD,45 - 49,323
Cook,QLD,50 - 54,373
Cook,QLD,55 - 59,341
Cook,QLD,60 - 64,315
Cook,QLD,65 - 69,227
Cook,QLD,70 - 74,120
Cook,QLD,75 - 79,55
Cook,QLD,80 - 84,41
Cook,QLD,85 and over,7
Coolamon,NSW,0 - 4,267
Coolamon,NSW,5 - 9,333
Coolamon,NSW,10 - 14,328
Coolamon,NSW,15 - 19,260
Coolamon,NSW,20 - 24,209
Coolamon,NSW,25 - 29,145
Coolamon,NSW,30 - 34,188
Coolamon,NSW,35 - 39,211
Coolamon,NSW,40 - 44,280
Coolamon,NSW,45 - 49,296
Coolamon,NSW,50 - 54,316
Coolamon,NSW,55 - 59,256
Coolamon,NSW,60 - 64,263
Coolamon,NSW,65 - 69,260
Coolamon,NSW,70 - 74,219
Coolamon,NSW,75 - 79,166
Coolamon,NSW,80 - 84,119
Coolamon,NSW,85 and over,120
Coolgardie,WA,0 - 4,347
Coolgardie,WA,5 - 9,336
Coolgardie,WA,10 - 14,367
Coolgardie,WA,15 - 19,292
Coolgardie,WA,20 - 24,305
Coolgardie,WA,25 - 29,335
Coolgardie,WA,30 - 34,361
Coolgardie,WA,35 - 39,312
Coolgardie,WA,40 - 44,336
Coolgardie,WA,45 - 49,299
Coolgardie,WA,50 - 54,224
Coolgardie,WA,55 - 59,261
Coolgardie,WA,60 - 64,155
Coolgardie,WA,65 - 69,100
Coolgardie,WA,70 - 74,53
Coolgardie,WA,75 - 79,34
Coolgardie,WA,80 - 84,14
Coolgardie,WA,85 and over,7
Coomalie,NT,0 - 4,79
Coomalie,NT,5 - 9,53
Coomalie,NT,10 - 14,72
Coomalie,NT,15 - 19,73
Coomalie,NT,20 - 24,79
Coomalie,NT,25 - 29,62
Coomalie,NT,30 - 34,56
Coomalie,NT,35 - 39,80
Coomalie,NT,40 - 44,91
Coomalie,NT,45 - 49,115
Coomalie,NT,50 - 54,112
Coomalie,NT,55 - 59,128
Coomalie,NT,60 - 64,134
Coomalie,NT,65 - 69,80
Coomalie,NT,70 - 74,36
Coomalie,NT,75 - 79,7
Coomalie,NT,80 - 84,16
Coomalie,NT,85 and over,2
Coonamble,NSW,0 - 4,285
Coonamble,NSW,5 - 9,314
Coonamble,NSW,10 - 14,312
Coonamble,NSW,15 - 19,288
Coonamble,NSW,20 - 24,248
Coonamble,NSW,25 - 29,235
Coonamble,NSW,30 - 34,211
Coonamble,NSW,35 - 39,229
Coonamble,NSW,40 - 44,283
Coonamble,NSW,45 - 49,285
Coonamble,NSW,50 - 54,292
Coonamble,NSW,55 - 59,291
Coonamble,NSW,60 - 64,255
Coonamble,NSW,65 - 69,212
Coonamble,NSW,70 - 74,165
Coonamble,NSW,75 - 79,143
Coonamble,NSW,80 - 84,99
Coonamble,NSW,85 and over,79
Coorow,WA,0 - 4,60
Coorow,WA,5 - 9,71
Coorow,WA,10 - 14,64
Coorow,WA,15 - 19,28
Coorow,WA,20 - 24,43
Coorow,WA,25 - 29,47
Coorow,WA,30 - 34,59
Coorow,WA,35 - 39,79
Coorow,WA,40 - 44,79
Coorow,WA,45 - 49,60
Coorow,WA,50 - 54,114
Coorow,WA,55 - 59,79
Coorow,WA,60 - 64,78
Coorow,WA,65 - 69,88
Coorow,WA,70 - 74,64
Coorow,WA,75 - 79,60
Coorow,WA,80 - 84,13
Coorow,WA,85 and over,5
Copper Coast,SA,0 - 4,742
Copper Coast,SA,5 - 9,694
Copper Coast,SA,10 - 14,802
Copper Coast,SA,15 - 19,713
Copper Coast,SA,20 - 24,620
Copper Coast,SA,25 - 29,582
Copper Coast,SA,30 - 34,587
Copper Coast,SA,35 - 39,563
Copper Coast,SA,40 - 44,822
Copper Coast,SA,45 - 49,897
Copper Coast,SA,50 - 54,903
Copper Coast,SA,55 - 59,945
Copper Coast,SA,60 - 64,1066
Copper Coast,SA,65 - 69,1006
Copper Coast,SA,70 - 74,825
Copper Coast,SA,75 - 79,566
Copper Coast,SA,80 - 84,440
Copper Coast,SA,85 and over,353
Corangamite,VIC,0 - 4,1111
Corangamite,VIC,5 - 9,1074
Corangamite,VIC,10 - 14,1249
Corangamite,VIC,15 - 19,1204
Corangamite,VIC,20 - 24,727
Corangamite,VIC,25 - 29,681
Corangamite,VIC,30 - 34,819
Corangamite,VIC,35 - 39,915
Corangamite,VIC,40 - 44,1088
Corangamite,VIC,45 - 49,1204
Corangamite,VIC,50 - 54,1221
Corangamite,VIC,55 - 59,1085
Corangamite,VIC,60 - 64,1049
Corangamite,VIC,65 - 69,918
Corangamite,VIC,70 - 74,751
Corangamite,VIC,75 - 79,606
Corangamite,VIC,80 - 84,449
Corangamite,VIC,85 and over,375
Corrigin,WA,0 - 4,77
Corrigin,WA,5 - 9,65
Corrigin,WA,10 - 14,56
Corrigin,WA,15 - 19,29
Corrigin,WA,20 - 24,35
Corrigin,WA,25 - 29,60
Corrigin,WA,30 - 34,64
Corrigin,WA,35 - 39,66
Corrigin,WA,40 - 44,54
Corrigin,WA,45 - 49,75
Corrigin,WA,50 - 54,101
Corrigin,WA,55 - 59,101
Corrigin,WA,60 - 64,77
Corrigin,WA,65 - 69,71
Corrigin,WA,70 - 74,62
Corrigin,WA,75 - 79,48
Corrigin,WA,80 - 84,31
Corrigin,WA,85 and over,32
Cottesloe,WA,0 - 4,410
Cottesloe,WA,5 - 9,515
Cottesloe,WA,10 - 14,443
Cottesloe,WA,15 - 19,465
Cottesloe,WA,20 - 24,619
Cottesloe,WA,25 - 29,669
Cottesloe,WA,30 - 34,527
Cottesloe,WA,35 - 39,410
Cottesloe,WA,40 - 44,599
Cottesloe,WA,45 - 49,565
Cottesloe,WA,50 - 54,574
Cottesloe,WA,55 - 59,600
Cottesloe,WA,60 - 64,593
Cottesloe,WA,65 - 69,418
Cottesloe,WA,70 - 74,271
Cottesloe,WA,75 - 79,193
Cottesloe,WA,80 - 84,173
Cottesloe,WA,85 and over,192
Cowra,NSW,0 - 4,698
Cowra,NSW,5 - 9,791
Cowra,NSW,10 - 14,863
Cowra,NSW,15 - 19,858
Cowra,NSW,20 - 24,565
Cowra,NSW,25 - 29,520
Cowra,NSW,30 - 34,561
Cowra,NSW,35 - 39,663
Cowra,NSW,40 - 44,752
Cowra,NSW,45 - 49,805
Cowra,NSW,50 - 54,868
Cowra,NSW,55 - 59,923
Cowra,NSW,60 - 64,962
Cowra,NSW,65 - 69,741
Cowra,NSW,70 - 74,742
Cowra,NSW,75 - 79,491
Cowra,NSW,80 - 84,388
Cowra,NSW,85 and over,332
Cranbrook,WA,0 - 4,94
Cranbrook,WA,5 - 9,74
Cranbrook,WA,10 - 14,72
Cranbrook,WA,15 - 19,49
Cranbrook,WA,20 - 24,55
Cranbrook,WA,25 - 29,47
Cranbrook,WA,30 - 34,80
Cranbrook,WA,35 - 39,74
Cranbrook,WA,40 - 44,86
Cranbrook,WA,45 - 49,78
Cranbrook,WA,50 - 54,82
Cranbrook,WA,55 - 59,81
Cranbrook,WA,60 - 64,71
Cranbrook,WA,65 - 69,64
Cranbrook,WA,70 - 74,47
Cranbrook,WA,75 - 79,41
Cranbrook,WA,80 - 84,3
Cranbrook,WA,85 and over,12
Croydon,QLD,0 - 4,37
Croydon,QLD,5 - 9,29
Croydon,QLD,10 - 14,17
Croydon,QLD,15 - 19,17
Croydon,QLD,20 - 24,26
Croydon,QLD,25 - 29,33
Croydon,QLD,30 - 34,19
Croydon,QLD,35 - 39,22
Croydon,QLD,40 - 44,29
Croydon,QLD,45 - 49,13
Croydon,QLD,50 - 54,20
Croydon,QLD,55 - 59,31
Croydon,QLD,60 - 64,5
Croydon,QLD,65 - 69,9
Croydon,QLD,70 - 74,11
Croydon,QLD,75 - 79,2
Croydon,QLD,80 - 84,3
Croydon,QLD,85 and over,4
Cuballing,WA,0 - 4,61
Cuballing,WA,5 - 9,64
Cuballing,WA,10 - 14,63
Cuballing,WA,15 - 19,60
Cuballing,WA,20 - 24,22
Cuballing,WA,25 - 29,35
Cuballing,WA,30 - 34,36
Cuballing,WA,35 - 39,42
Cuballing,WA,40 - 44,77
Cuballing,WA,45 - 49,79
Cuballing,WA,50 - 54,71
Cuballing,WA,55 - 59,70
Cuballing,WA,60 - 64,80
Cuballing,WA,65 - 69,50
Cuballing,WA,70 - 74,42
Cuballing,WA,75 - 79,11
Cuballing,WA,80 - 84,17
Cuballing,WA,85 and over,11
Cue,WA,0 - 4,16
Cue,WA,5 - 9,8
Cue,WA,10 - 14,21
Cue,WA,15 - 19,19
Cue,WA,20 - 24,21
Cue,WA,25 - 29,14
Cue,WA,30 - 34,10
Cue,WA,35 - 39,16
Cue,WA,40 - 44,2
Cue,WA,45 - 49,19
Cue,WA,50 - 54,28
Cue,WA,55 - 59,32
Cue,WA,60 - 64,31
Cue,WA,65 - 69,25
Cue,WA,70 - 74,5
Cue,WA,75 - 79,10
Cue,WA,80 - 84,2
Cue,WA,85 and over,0
Cunderdin,WA,0 - 4,97
Cunderdin,WA,5 - 9,91
Cunderdin,WA,10 - 14,74
Cunderdin,WA,15 - 19,141
Cunderdin,WA,20 - 24,57
Cunderdin,WA,25 - 29,74
Cunderdin,WA,30 - 34,84
Cunderdin,WA,35 - 39,70
Cunderdin,WA,40 - 44,85
Cunderdin,WA,45 - 49,85
Cunderdin,WA,50 - 54,100
Cunderdin,WA,55 - 59,107
Cunderdin,WA,60 - 64,91
Cunderdin,WA,65 - 69,51
Cunderdin,WA,70 - 74,48
Cunderdin,WA,75 - 79,39
Cunderdin,WA,80 - 84,28
Cunderdin,WA,85 and over,25
Dalwallinu,WA,0 - 4,104
Dalwallinu,WA,5 - 9,76
Dalwallinu,WA,10 - 14,71
Dalwallinu,WA,15 - 19,57
Dalwallinu,WA,20 - 24,97
Dalwallinu,WA,25 - 29,97
Dalwallinu,WA,30 - 34,86
Dalwallinu,WA,35 - 39,87
Dalwallinu,WA,40 - 44,76
Dalwallinu,WA,45 - 49,115
Dalwallinu,WA,50 - 54,121
Dalwallinu,WA,55 - 59,75
Dalwallinu,WA,60 - 64,77
Dalwallinu,WA,65 - 69,40
Dalwallinu,WA,70 - 74,34
Dalwallinu,WA,75 - 79,32
Dalwallinu,WA,80 - 84,34
Dalwallinu,WA,85 and over,24
Dandaragan,WA,0 - 4,220
Dandaragan,WA,5 - 9,206
Dandaragan,WA,10 - 14,192
Dandaragan,WA,15 - 19,97
Dandaragan,WA,20 - 24,128
Dandaragan,WA,25 - 29,195
Dandaragan,WA,30 - 34,198
Dandaragan,WA,35 - 39,224
Dandaragan,WA,40 - 44,206
Dandaragan,WA,45 - 49,245
Dandaragan,WA,50 - 54,247
Dandaragan,WA,55 - 59,266
Dandaragan,WA,60 - 64,271
Dandaragan,WA,65 - 69,229
Dandaragan,WA,70 - 74,161
Dandaragan,WA,75 - 79,113
Dandaragan,WA,80 - 84,60
Dandaragan,WA,85 and over,34
Dardanup,WA,0 - 4,1000
Dardanup,WA,5 - 9,918
Dardanup,WA,10 - 14,979
Dardanup,WA,15 - 19,863
Dardanup,WA,20 - 24,825
Dardanup,WA,25 - 29,869
Dardanup,WA,30 - 34,882
Dardanup,WA,35 - 39,853
Dardanup,WA,40 - 44,978
Dardanup,WA,45 - 49,882
Dardanup,WA,50 - 54,909
Dardanup,WA,55 - 59,724
Dardanup,WA,60 - 64,650
Dardanup,WA,65 - 69,446
Dardanup,WA,70 - 74,381
Dardanup,WA,75 - 79,281
Dardanup,WA,80 - 84,214
Dardanup,WA,85 and over,198
Darebin,VIC,0 - 4,9062
Darebin,VIC,5 - 9,7493
Darebin,VIC,10 - 14,6193
Darebin,VIC,15 - 19,6733
Darebin,VIC,20 - 24,11844
Darebin,VIC,25 - 29,14231
Darebin,VIC,30 - 34,13172
Darebin,VIC,35 - 39,12183
Darebin,VIC,40 - 44,11377
Darebin,VIC,45 - 49,9287
Darebin,VIC,50 - 54,8277
Darebin,VIC,55 - 59,6702
Darebin,VIC,60 - 64,5749
Darebin,VIC,65 - 69,4944
Darebin,VIC,70 - 74,4750
Darebin,VIC,75 - 79,4299
Darebin,VIC,80 - 84,3585
Darebin,VIC,85 and over,3061
Darwin,NT,0 - 4,5047
Darwin,NT,5 - 9,4517
Darwin,NT,10 - 14,4755
Darwin,NT,15 - 19,4736
Darwin,NT,20 - 24,6372
Darwin,NT,25 - 29,8111
Darwin,NT,30 - 34,6927
Darwin,NT,35 - 39,6234
Darwin,NT,40 - 44,5996
Darwin,NT,45 - 49,5694
Darwin,NT,50 - 54,5471
Darwin,NT,55 - 59,4888
Darwin,NT,60 - 64,4039
Darwin,NT,65 - 69,2480
Darwin,NT,70 - 74,1581
Darwin,NT,75 - 79,820
Darwin,NT,80 - 84,525
Darwin,NT,85 and over,274
Denmark,WA,0 - 4,297
Denmark,WA,5 - 9,354
Denmark,WA,10 - 14,359
Denmark,WA,15 - 19,291
Denmark,WA,20 - 24,180
Denmark,WA,25 - 29,174
Denmark,WA,30 - 34,234
Denmark,WA,35 - 39,277
Denmark,WA,40 - 44,398
Denmark,WA,45 - 49,429
Denmark,WA,50 - 54,450
Denmark,WA,55 - 59,420
Denmark,WA,60 - 64,449
Denmark,WA,65 - 69,385
Denmark,WA,70 - 74,280
Denmark,WA,75 - 79,178
Denmark,WA,80 - 84,122
Denmark,WA,85 and over,96
Derby-West Kimberley,WA,0 - 4,785
Derby-West Kimberley,WA,5 - 9,714
Derby-West Kimberley,WA,10 - 14,583
Derby-West Kimberley,WA,15 - 19,534
Derby-West Kimberley,WA,20 - 24,933
Derby-West Kimberley,WA,25 - 29,1055
Derby-West Kimberley,WA,30 - 34,902
Derby-West Kimberley,WA,35 - 39,751
Derby-West Kimberley,WA,40 - 44,622
Derby-West Kimberley,WA,45 - 49,536
Derby-West Kimberley,WA,50 - 54,480
Derby-West Kimberley,WA,55 - 59,404
Derby-West Kimberley,WA,60 - 64,273
