Local Government Area,State/Territory,Age Group,Population
Coober Pedy,SA,30 - 34,99
Coober Pedy,SA,35 - 39,112
Coober Pedy,SA,40 - 44,99
Coober Pedy,SA,45 - 49,155
Coober Pedy,SA,50 - 54,129
Coober Pedy,SA,55 - 59,127
Coober Pedy,SA,60 - 64,139
Coober Pedy,SA,65 - 69,159
Coober Pedy,SA,70 - 74,116
Coober Pedy,SA,75 - 79,55
Coober Pedy,SA,80 - 84,21
Coober Pedy,SA,85 and over,11
Cook,QLD,0 - 4,313
Cook,QLD,5 - 9,284
Cook,QLD,10 - 14,228
Cook,QLD,15 - 19,213
Cook,QLD,20 - 24,264
Cook,QLD,25 - 29,318
Cook,QLD,30 - 34,289
Cook,QLD,35 - 39,283
Cook,QLD,40 - 44,262
Cook,QLD,45 - 49,301
Cook,QLD,50 - 54,333
Cook,QLD,55 - 59,330
Cook,QLD,60 - 64,328
Cook,QLD,65 - 69,223
Cook,QLD,70 - 74,130
Cook,QLD,75 - 79,48
Cook,QLD,80 - 84,46
Cook,QLD,85 and over,12
Coolamon,NSW,0 - 4,284
Coolamon,NSW,5 - 9,324
Coolamon,NSW,10 - 14,340
Coolamon,NSW,15 - 19,239
Coolamon,NSW,20 - 24,208
Coolamon,NSW,25 - 29,133
Coolamon,NSW,30 - 34,180
Coolamon,NSW,35 - 39,230
Coolamon,NSW,40 - 44,265
Coolamon,NSW,45 - 49,288
Coolamon,NSW,50 - 54,346
Coolamon,NSW,55 - 59,264
Coolamon,NSW,60 - 64,258
Coolamon,NSW,65 - 69,284
Coolamon,NSW,70 - 74,228
Coolamon,NSW,75 - 79,181
Coolamon,NSW,80 - 84,105
Coolamon,NSW,85 and over,121
Coolgardie,WA,0 - 4,360
Coolgardie,WA,5 - 9,324
Coolgardie,WA,10 - 14,352
Coolgardie,WA,15 - 19,263
Coolgardie,WA,20 - 24,299
Coolgardie,WA,25 - 29,323
Coolgardie,WA,30 - 34,389
Coolgardie,WA,35 - 39,306
Coolgardie,WA,40 - 44,334
Coolgardie,WA,45 - 49,302
Coolgardie,WA,50 - 54,244
Coolgardie,WA,55 - 59,245
Coolgardie,WA,60 - 64,163
Coolgardie,WA,65 - 69,109
Coolgardie,WA,70 - 74,65
Coolgardie,WA,75 - 79,43
Coolgardie,WA,80 - 84,14
Coolgardie,WA,85 and over,7
Coomalie,NT,0 - 4,85
Coomalie,NT,5 - 9,70
Coomalie,NT,10 - 14,63
Coomalie,NT,15 - 19,79
Coomalie,NT,20 - 24,73
Coomalie,NT,25 - 29,68
Coomalie,NT,30 - 34,72
Coomalie,NT,35 - 39,62
Coomalie,NT,40 - 44,102
Coomalie,NT,45 - 49,107
Coomalie,NT,50 - 54,124
Coomalie,NT,55 - 59,123
Coomalie,NT,60 - 64,140
Coomalie,NT,65 - 69,84
Coomalie,NT,70 - 74,41
Coomalie,NT,75 - 79,11
Coomalie,NT,80 - 84,15
Coomalie,NT,85 and over,7
Coonamble,NSW,0 - 4,272
Coonamble,NSW,5 - 9,312
Coonamble,NSW,10 - 14,264
Coonamble,NSW,15 - 19,279
Coonamble,NSW,20 - 24,260
Coonamble,NSW,25 - 29,224
Coonamble,NSW,30 - 34,204
Coonamble,NSW,35 - 39,203
Coonamble,NSW,40 - 44,293
Coonamble,NSW,45 - 49,293
Coonamble,NSW,50 - 54,304
Coonamble,NSW,55 - 59,302
Coonamble,NSW,60 - 64,247
Coonamble,NSW,65 - 69,218
Coonamble,NSW,70 - 74,177
Coonamble,NSW,75 - 79,148
Coonamble,NSW,80 - 84,109
Coonamble,NSW,85 and over,85
Coorow,WA,0 - 4,58
Coorow,WA,5 - 9,63
Coorow,WA,10 - 14,65
Coorow,WA,15 - 19,32
Coorow,WA,20 - 24,43
Coorow,WA,25 - 29,46
Coorow,WA,30 - 34,50
Coorow,WA,35 - 39,73
Coorow,WA,40 - 44,83
Coorow,WA,45 - 49,73
Coorow,WA,50 - 54,109
Coorow,WA,55 - 59,85
Coorow,WA,60 - 64,95
Coorow,WA,65 - 69,84
Coorow,WA,70 - 74,54
Coorow,WA,75 - 79,65
Coorow,WA,80 - 84,14
Coorow,WA,85 and over,6
Copper Coast,SA,0 - 4,772
Copper Coast,SA,5 - 9,706
Copper Coast,SA,10 - 14,819
Copper Coast,SA,15 - 19,708
Copper Coast,SA,20 - 24,646
Copper Coast,SA,25 - 29,591
Copper Coast,SA,30 - 34,606
Copper Coast,SA,35 - 39,571
Copper Coast,SA,40 - 44,806
Copper Coast,SA,45 - 49,892
Copper Coast,SA,50 - 54,955
Copper Coast,SA,55 - 59,992
Copper Coast,SA,60 - 64,1088
Copper Coast,SA,65 - 69,1076
Copper Coast,SA,70 - 74,848
Copper Coast,SA,75 - 79,587
Copper Coast,SA,80 - 84,441
Copper Coast,SA,85 and over,362
Corangamite,VIC,0 - 4,1053
Corangamite,VIC,5 - 9,1060
Corangamite,VIC,10 - 14,1170
Corangamite,VIC,15 - 19,1258
Corangamite,VIC,20 - 24,711
Corangamite,VIC,25 - 29,699
Corangamite,VIC,30 - 34,787
Corangamite,VIC,35 - 39,867
Corangamite,VIC,40 - 44,1051
Corangamite,VIC,45 - 49,1183
Corangamite,VIC,50 - 54,1268
Corangamite,VIC,55 - 59,1068
Corangamite,VIC,60 - 64,1064
Corangamite,VIC,65 - 69,928
Corangamite,VIC,70 - 74,776
Corangamite,VIC,75 - 79,649
Corangamite,VIC,80 - 84,462
Corangamite,VIC,85 and over,416
Corrigin,WA,0 - 4,82
Corrigin,WA,5 - 9,82
Corrigin,WA,10 - 14,56
Corrigin,WA,15 - 19,37
Corrigin,WA,20 - 24,44
Corrigin,WA,25 - 29,47
Corrigin,WA,30 - 34,81
Corrigin,WA,35 - 39,54
Corrigin,WA,40 - 44,67
Corrigin,WA,45 - 49,66
Corrigin,WA,50 - 54,90
Corrigin,WA,55 - 59,97
Corrigin,WA,60 - 64,88
Corrigin,WA,65 - 69,64
Corrigin,WA,70 - 74,64
Corrigin,WA,75 - 79,47
Corrigin,WA,80 - 84,32
Corrigin,WA,85 and over,26
Cottesloe,WA,0 - 4,410
Cottesloe,WA,5 - 9,505
Cottesloe,WA,10 - 14,494
Cottesloe,WA,15 - 19,437
Cottesloe,WA,20 - 24,585
Cottesloe,WA,25 - 29,676
Cottesloe,WA,30 - 34,513
Cottesloe,WA,35 - 39,445
Cottesloe,WA,40 - 44,566
Cottesloe,WA,45 - 49,571
Cottesloe,WA,50 - 54,601
Cottesloe,WA,55 - 59,564
Cottesloe,WA,60 - 64,581
Cottesloe,WA,65 - 69,463
Cottesloe,WA,70 - 74,341
Cottesloe,WA,75 - 79,185
Cottesloe,WA,80 - 84,159
Cottesloe,WA,85 and over,232
Cowra,NSW,0 - 4,688
Cowra,NSW,5 - 9,796
Cowra,NSW,10 - 14,821
Cowra,NSW,15 - 19,865
Cowra,NSW,20 - 24,597
Cowra,NSW,25 - 29,508
Cowra,NSW,30 - 34,536
Cowra,NSW,35 - 39,647
Cowra,NSW,40 - 44,758
Cowra,NSW,45 - 49,815
Cowra,NSW,50 - 54,858
Cowra,NSW,55 - 59,899
Cowra,NSW,60 - 64,965
Cowra,NSW,65 - 69,800
Cowra,NSW,70 - 74,706
Cowra,NSW,75 - 79,530
Cowra,NSW,80 - 84,397
Cowra,NSW,85 and over,343
Cranbrook,WA,0 - 4,97
Cranbrook,WA,5 - 9,79
Cranbrook,WA,10 - 14,73
Cranbrook,WA,15 - 19,53
Cranbrook,WA,20 - 24,42
Cranbrook,WA,25 - 29,53
Cranbrook,WA,30 - 34,70
Cranbrook,WA,35 - 39,78
Cranbrook,WA,40 - 44,93
Cranbrook,WA,45 - 49,75
Cranbrook,WA,50 - 54,76
Cranbrook,WA,55 - 59,88
Cranbrook,WA,60 - 64,73
Cranbrook,WA,65 - 69,56
Cranbrook,WA,70 - 74,54
Cranbrook,WA,75 - 79,42
Cranbrook,WA,80 - 84,7
Cranbrook,WA,85 and over,10
Croydon,QLD,0 - 4,33
Croydon,QLD,5 - 9,37
Croydon,QLD,10 - 14,18
Croydon,QLD,15 - 19,15
Croydon,QLD,20 - 24,23
Croydon,QLD,25 - 29,30
Croydon,QLD,30 - 34,21
Croydon,QLD,35 - 39,15
Croydon,QLD,40 - 44,31
Croydon,QLD,45 - 49,18
Croydon,QLD,50 - 54,18
Croydon,QLD,55 - 59,21
Croydon,QLD,60 - 64,12
Croydon,QLD,65 - 69,10
Croydon,QLD,70 - 74,8
Croydon,QLD,75 - 79,2
Croydon,QLD,80 - 84,3
Croydon,QLD,85 and over,2
Cuballing,WA,0 - 4,59
Cuballing,WA,5 - 9,65
Cuballing,WA,10 - 14,51
Cuballing,WA,15 - 19,61
Cuballing,WA,20 - 24,32
Cuballing,WA,25 - 29,37
Cuballing,WA,30 - 34,55
Cuballing,WA,35 - 39,41
Cuballing,WA,40 - 44,64
Cuballing,WA,45 - 49,64
Cuballing,WA,50 - 54,73
Cuballing,WA,55 - 59,77
Cuballing,WA,60 - 64,78
Cuballing,WA,65 - 69,58
Cuballing,WA,70 - 74,35
Cuballing,WA,75 - 79,21
Cuballing,WA,80 - 84,14
Cuballing,WA,85 and over,11
Cue,WA,0 - 4,17
Cue,WA,5 - 9,7
Cue,WA,10 - 14,15
Cue,WA,15 - 19,7
Cue,WA,20 - 24,23
Cue,WA,25 - 29,22
Cue,WA,30 - 34,10
Cue,WA,35 - 39,16
Cue,WA,40 - 44,4
Cue,WA,45 - 49,15
Cue,WA,50 - 54,30
Cue,WA,55 - 59,37
Cue,WA,60 - 64,29
Cue,WA,65 - 69,22
Cue,WA,70 - 74,9
Cue,WA,75 - 79,11
Cue,WA,80 - 84,2
Cue,WA,85 and over,0
Cunderdin,WA,0 - 4,73
Cunderdin,WA,5 - 9,106
Cunderdin,WA,10 - 14,69
Cunderdin,WA,15 - 19,145
Cunderdin,WA,20 - 24,74
Cunderdin,WA,25 - 29,77
Cunderdin,WA,30 - 34,86
Cunderdin,WA,35 - 39,81
Cunderdin,WA,40 - 44,89
Cunderdin,WA,45 - 49,84
Cunderdin,WA,50 - 54,97
Cunderdin,WA,55 - 59,105
Cunderdin,WA,60 - 64,85
Cunderdin,WA,65 - 69,62
Cunderdin,WA,70 - 74,44
Cunderdin,WA,75 - 79,46
Cunderdin,WA,80 - 84,28
Cunderdin,WA,85 and over,22
Dalwallinu,WA,0 - 4,119
Dalwallinu,WA,5 - 9,82
Dalwallinu,WA,10 - 14,84
Dalwallinu,WA,15 - 19,69
Dalwallinu,WA,20 - 24,86
Dalwallinu,WA,25 - 29,99
Dalwallinu,WA,30 - 34,93
Dalwallinu,WA,35 - 39,79
Dalwallinu,WA,40 - 44,89
Dalwallinu,WA,45 - 49,98
Dalwallinu,WA,50 - 54,117
Dalwallinu,WA,55 - 59,88
Dalwallinu,WA,60 - 64,75
Dalwallinu,WA,65 - 69,41
Dalwallinu,WA,70 - 74,37
Dalwallinu,WA,75 - 79,36
Dalwallinu,WA,80 - 84,22
Dalwallinu,WA,85 and over,28
Dandaragan,WA,0 - 4,204
Dandaragan,WA,5 - 9,208
Dandaragan,WA,10 - 14,184
Dandaragan,WA,15 - 19,109
Dandaragan,WA,20 - 24,135
Dandaragan,WA,25 - 29,206
Dandaragan,WA,30 - 34,204
Dandaragan,WA,35 - 39,221
Dandaragan,WA,40 - 44,218
Dandaragan,WA,45 - 49,225
Dandaragan,WA,50 - 54,279
Dandaragan,WA,55 - 59,258
Dandaragan,WA,60 - 64,272
Dandaragan,WA,65 - 69,256
Dandaragan,WA,70 - 74,154
Dandaragan,WA,75 - 79,110
Dandaragan,WA,80 - 84,65
Dandaragan,WA,85 and over,33
Dardanup,WA,0 - 4,1035
Dardanup,WA,5 - 9,978
Dardanup,WA,10 - 14,965
Dardanup,WA,15 - 19,924
Dardanup,WA,20 - 24,836
Dardanup,WA,25 - 29,918
Dardanup,WA,30 - 34,952
Dardanup,WA,35 - 39,848
Dardanup,WA,40 - 44,999
Dardanup,WA,45 - 49,920
Dardanup,WA,50 - 54,937
Dardanup,WA,55 - 59,766
Dardanup,WA,60 - 64,668
Dardanup,WA,65 - 69,519
Dardanup,WA,70 - 74,396
Dardanup,WA,75 - 79,299
Dardanup,WA,80 - 84,230
Dardanup,WA,85 and over,197
Darebin,VIC,0 - 4,9267
Darebin,VIC,5 - 9,7694
Darebin,VIC,10 - 14,6296
Darebin,VIC,15 - 19,6900
Darebin,VIC,20 - 24,11903
Darebin,VIC,25 - 29,14261
Darebin,VIC,30 - 34,13494
Darebin,VIC,35 - 39,12078
Darebin,VIC,40 - 44,11698
Darebin,VIC,45 - 49,9439
Darebin,VIC,50 - 54,8391
Darebin,VIC,55 - 59,7019
Darebin,VIC,60 - 64,5725
Darebin,VIC,65 - 69,5060
Darebin,VIC,70 - 74,4688
Darebin,VIC,75 - 79,4309
Darebin,VIC,80 - 84,3531
Darebin,VIC,85 and over,3233
Darwin,NT,0 - 4,5288
Darwin,NT,5 - 9,4666
Darwin,NT,10 - 14,4720
Darwin,NT,15 - 19,4736
Darwin,NT,20 - 24,6497
Darwin,NT,25 - 29,8545
Darwin,NT,30 - 34,7395
Darwin,NT,35 - 39,6334
Darwin,NT,40 - 44,6086
Darwin,NT,45 - 49,5612
Darwin,NT,50 - 54,5525
Darwin,NT,55 - 59,4842
Darwin,NT,60 - 64,4059
Darwin,NT,65 - 69,2679
Darwin,NT,70 - 74,1692
Darwin,NT,75 - 79,892
Darwin,NT,80 - 84,551
Darwin,NT,85 and over,318
Denmark,WA,0 - 4,331
Denmark,WA,5 - 9,356
Denmark,WA,10 - 14,377
Denmark,WA,15 - 19,315
Denmark,WA,20 - 24,174
Denmark,WA,25 - 29,183
Denmark,WA,30 - 34,252
Denmark,WA,35 - 39,294
Denmark,WA,40 - 44,388
Denmark,WA,45 - 49,430
Denmark,WA,50 - 54,478
Denmark,WA,55 - 59,442
Denmark,WA,60 - 64,449
Denmark,WA,65 - 69,431
Denmark,WA,70 - 74,288
Denmark,WA,75 - 79,185
Denmark,WA,80 - 84,125
Denmark,WA,85 and over,95
Derby-West Kimberley,WA,0 - 4,771
Derby-West Kimberley,WA,5 - 9,790
Derby-West Kimberley,WA,10 - 14,620
Derby-West Kimberley,WA,15 - 19,529
Derby-West Kimberley,WA,20 - 24,827
Derby-West Kimberley,WA,25 - 29,1031
Derby-West Kimberley,WA,30 - 34,894
Derby-West Kimberley,WA,35 - 39,825
Derby-West Kimberley,WA,40 - 44,722
Derby-West Kimberley,WA,45 - 49,583
Derby-West Kimberley,WA,50 - 54,524
Derby-West Kimberley,WA,55 - 59,439
Derby-West Kimberley,WA,60 - 64,315
Derby-West Kimberley,WA,65 - 69,187
Derby-West Kimberley,WA,70 - 74,96
Derby-West Kimberley,WA,75 - 79,74
Derby-West Kimberley,WA,80 - 84,67
Derby-West Kimberley,WA,85 and over,42
Derwent Valley,TAS,0 - 4,671
Derwent Valley,TAS,5 - 9,651
Derwent Valley,TAS,10 - 14,668
Derwent Valley,TAS,15 - 19,668
Derwent Valley,TAS,20 - 24,527
Derwent Valley,TAS,25 - 29,563
Derwent Valley,TAS,30 - 34,524
Derwent Valley,TAS,35 - 39,580
Derwent Valley,TAS,40 - 44,721
Derwent Valley,TAS,45 - 49,734
Derwent Valley,TAS,50 - 54,815
Derwent Valley,TAS,55 - 59,684
Derwent Valley,TAS,60 - 64,642
Derwent Valley,TAS,65 - 69,523
Derwent Valley,TAS,70 - 74,380
Derwent Valley,TAS,75 - 79,277
Derwent Valley,TAS,80 - 84,173
Derwent Valley,TAS,85 and over,144
Devonport,TAS,0 - 4,1664
Devonport,TAS,5 - 9,1546
Devonport,TAS,10 - 14,1689
Devonport,TAS,15 - 19,1698
Devonport,TAS,20 - 24,1441
Devonport,TAS,25 - 29,1468
Devonport,TAS,30 - 34,1408
Devonport,TAS,35 - 39,1486
Devonport,TAS,40 - 44,1717
Devonport,TAS,45 - 49,1585
Devonport,TAS,50 - 54,1772
Devonport,TAS,55 - 59,1580
Devonport,TAS,60 - 64,1615
Devonport,TAS,65 - 69,1525
Devonport,TAS,70 - 74,1143
Devonport,TAS,75 - 79,855
Devonport,TAS,80 - 84,670
Devonport,TAS,85 and over,700
Diamantina,QLD,0 - 4,23
Diamantina,QLD,5 - 9,11
Diamantina,QLD,10 - 14,13
Diamantina,QLD,15 - 19,22
Diamantina,QLD,20 - 24,39
Diamantina,QLD,25 - 29,22
Diamantina,QLD,30 - 34,23
Diamantina,QLD,35 - 39,17
Diamantina,QLD,40 - 44,15
Diamantina,QLD,45 - 49,27
Diamantina,QLD,50 - 54,23
Diamantina,QLD,55 - 59,23
Diamantina,QLD,60 - 64,21
Diamantina,QLD,65 - 69,8
Diamantina,QLD,70 - 74,6
Diamantina,QLD,75 - 79,0
Diamantina,QLD,80 - 84,1
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,299
Donnybrook-Balingup,WA,5 - 9,396
Donnybrook-Balingup,WA,10 - 14,383
Donnybrook-Balingup,WA,15 - 19,307
Donnybrook-Balingup,WA,20 - 24,220
Donnybrook-Balingup,WA,25 - 29,263
Donnybrook-Balingup,WA,30 - 34,256
Donnybrook-Balingup,WA,35 - 39,343
Donnybrook-Balingup,WA,40 - 44,408
Donnybrook-Balingup,WA,45 - 49,412
Donnybrook-Balingup,WA,50 - 54,467
Donnybrook-Balingup,WA,55 - 59,523
Donnybrook-Balingup,WA,60 - 64,415
Donnybrook-Balingup,WA,65 - 69,389
Donnybrook-Balingup,WA,70 - 74,236
Donnybrook-Balingup,WA,75 - 79,139
Donnybrook-Balingup,WA,80 - 84,94
Donnybrook-Balingup,WA,85 and over,78
Doomadgee,QLD,0 - 4,183
Doomadgee,QLD,5 - 9,175
Doomadgee,QLD,10 - 14,158
Doomadgee,QLD,15 - 19,93
Doomadgee,QLD,20 - 24,123
Doomadgee,QLD,25 - 29,117
Doomadgee,QLD,30 - 34,112
Doomadgee,QLD,35 - 39,104
Doomadgee,QLD,40 - 44,72
Doomadgee,QLD,45 - 49,68
Doomadgee,QLD,50 - 54,55
Doomadgee,QLD,55 - 59,47
Doomadgee,QLD,60 - 64,31
Doomadgee,QLD,65 - 69,3
Doomadgee,QLD,70 - 74,9
Doomadgee,QLD,75 - 79,7
Doomadgee,QLD,80 - 84,4
Doomadgee,QLD,85 and over,7
Dorset,TAS,0 - 4,412
Dorset,TAS,5 - 9,423
Dorset,TAS,10 - 14,468
Dorset,TAS,15 - 19,438
Dorset,TAS,20 - 24,341
Dorset,TAS,25 - 29,355
Dorset,TAS,30 - 34,322
Dorset,TAS,35 - 39,358
Dorset,TAS,40 - 44,413
Dorset,TAS,45 - 49,482
Dorset,TAS,50 - 54,582
Dorset,TAS,55 - 59,541
Dorset,TAS,60 - 64,539
Dorset,TAS,65 - 69,447
Dorset,TAS,70 - 74,329
Dorset,TAS,75 - 79,275
Dorset,TAS,80 - 84,220
Dorset,TAS,85 and over,145
Dowerin,WA,0 - 4,54
Dowerin,WA,5 - 9,59
Dowerin,WA,10 - 14,31
Dowerin,WA,15 - 19,29
Dowerin,WA,20 - 24,11
Dowerin,WA,25 - 29,45
Dowerin,WA,30 - 34,55
Dowerin,WA,35 - 39,57
Dowerin,WA,40 - 44,52
Dowerin,WA,45 - 49,48
Dowerin,WA,50 - 54,30
Dowerin,WA,55 - 59,43
Dowerin,WA,60 - 64,60
Dowerin,WA,65 - 69,31
Dowerin,WA,70 - 74,21
Dowerin,WA,75 - 79,27
Dowerin,WA,80 - 84,25
Dowerin,WA,85 and over,25
Dumbleyung,WA,0 - 4,45
Dumbleyung,WA,5 - 9,42
Dumbleyung,WA,10 - 14,33
Dumbleyung,WA,15 - 19,14
Dumbleyung,WA,20 - 24,28
Dumbleyung,WA,25 - 29,47
Dumbleyung,WA,30 - 34,47
Dumbleyung,WA,35 - 39,61
Dumbleyung,WA,40 - 44,44
Dumbleyung,WA,45 - 49,38
Dumbleyung,WA,50 - 54,62
Dumbleyung,WA,55 - 59,47
Dumbleyung,WA,60 - 64,31
Dumbleyung,WA,65 - 69,34
Dumbleyung,WA,70 - 74,30
Dumbleyung,WA,75 - 79,17
Dumbleyung,WA,80 - 84,14
Dumbleyung,WA,85 and over,7
Dundas,WA,0 - 4,76
Dundas,WA,5 - 9,98
Dundas,WA,10 - 14,45
Dundas,WA,15 - 19,32
Dundas,WA,20 - 24,84
Dundas,WA,25 - 29,104
Dundas,WA,30 - 34,70
Dundas,WA,35 - 39,70
Dundas,WA,40 - 44,105
Dundas,WA,45 - 49,85
Dundas,WA,50 - 54,90
Dundas,WA,55 - 59,67
Dundas,WA,60 - 64,62
Dundas,WA,65 - 69,68
Dundas,WA,70 - 74,38
Dundas,WA,75 - 79,16
Dundas,WA,80 - 84,13
Dundas,WA,85 and over,11
Dungog,NSW,0 - 4,484
Dungog,NSW,5 - 9,526
Dungog,NSW,10 - 14,594
Dungog,NSW,15 - 19,603
Dungog,NSW,20 - 24,411
Dungog,NSW,25 - 29,361
Dungog,NSW,30 - 34,399
Dungog,NSW,35 - 39,456
Dungog,NSW,40 - 44,599
Dungog,NSW,45 - 49,643
Dungog,NSW,50 - 54,734
Dungog,NSW,55 - 59,680
Dungog,NSW,60 - 64,613
Dungog,NSW,65 - 69,518
Dungog,NSW,70 - 74,431
Dungog,NSW,75 - 79,268
Dungog,NSW,80 - 84,183
Dungog,NSW,85 and over,154
East Arnhem,NT,0 - 4,923
East Arnhem,NT,5 - 9,1179
East Arnhem,NT,10 - 14,1098
East Arnhem,NT,15 - 19,933
East Arnhem,NT,20 - 24,989
East Arnhem,NT,25 - 29,1048
East Arnhem,NT,30 - 34,911
East Arnhem,NT,35 - 39,778
East Arnhem,NT,40 - 44,689
East Arnhem,NT,45 - 49,554
East Arnhem,NT,50 - 54,518
East Arnhem,NT,55 - 59,378
East Arnhem,NT,60 - 64,237
East Arnhem,NT,65 - 69,143
East Arnhem,NT,70 - 74,83
East Arnhem,NT,75 - 79,40
East Arnhem,NT,80 - 84,14
East Arnhem,NT,85 and over,11
East Fremantle,WA,0 - 4,442
East Fremantle,WA,5 - 9,506
East Fremantle,WA,10 - 14,481
East Fremantle,WA,15 - 19,462
East Fremantle,WA,20 - 24,447
East Fremantle,WA,25 - 29,409
East Fremantle,WA,30 - 34,381
East Fremantle,WA,35 - 39,489
East Fremantle,WA,40 - 44,622
East Fremantle,WA,45 - 49,650
East Fremantle,WA,50 - 54,623
East Fremantle,WA,55 - 59,572
East Fremantle,WA,60 - 64,438
East Fremantle,WA,65 - 69,333
East Fremantle,WA,70 - 74,240
East Fremantle,WA,75 - 79,205
East Fremantle,WA,80 - 84,161
East Fremantle,WA,85 and over,141
East Gippsland,VIC,0 - 4,2390
East Gippsland,VIC,5 - 9,2469
East Gippsland,VIC,10 - 14,2537
East Gippsland,VIC,15 - 19,2529
East Gippsland,VIC,20 - 24,1862
East Gippsland,VIC,25 - 29,1885
East Gippsland,VIC,30 - 34,1863
East Gippsland,VIC,35 - 39,2105
East Gippsland,VIC,40 - 44,2601
East Gippsland,VIC,45 - 49,2709
East Gippsland,VIC,50 - 54,3134
East Gippsland,VIC,55 - 59,3342
East Gippsland,VIC,60 - 64,3560
East Gippsland,VIC,65 - 69,3405
East Gippsland,VIC,70 - 74,2632
East Gippsland,VIC,75 - 79,1863
East Gippsland,VIC,80 - 84,1270
East Gippsland,VIC,85 and over,1173
East Pilbara,WA,0 - 4,719
East Pilbara,WA,5 - 9,670
East Pilbara,WA,10 - 14,553
East Pilbara,WA,15 - 19,468
East Pilbara,WA,20 - 24,1174
East Pilbara,WA,25 - 29,1809
East Pilbara,WA,30 - 34,1511
East Pilbara,WA,35 - 39,1249
East Pilbara,WA,40 - 44,1205
East Pilbara,WA,45 - 49,940
East Pilbara,WA,50 - 54,911
East Pilbara,WA,55 - 59,662
East Pilbara,WA,60 - 64,344
East Pilbara,WA,65 - 69,163
East Pilbara,WA,70 - 74,76
East Pilbara,WA,75 - 79,43
East Pilbara,WA,80 - 84,12
East Pilbara,WA,85 and over,10
Elliston,SA,0 - 4,54
Elliston,SA,5 - 9,80
Elliston,SA,10 - 14,64
Elliston,SA,15 - 19,45
Elliston,SA,20 - 24,54
Elliston,SA,25 - 29,52
Elliston,SA,30 - 34,70
Elliston,SA,35 - 39,52
Elliston,SA,40 - 44,73
Elliston,SA,45 - 49,85
Elliston,SA,50 - 54,101
Elliston,SA,55 - 59,121
Elliston,SA,60 - 64,77
Elliston,SA,65 - 69,57
Elliston,SA,70 - 74,31
Elliston,SA,75 - 79,22
Elliston,SA,80 - 84,15
Elliston,SA,85 and over,13
Esperance,WA,0 - 4,990
Esperance,WA,5 - 9,1039
Esperance,WA,10 - 14,1070
Esperance,WA,15 - 19,1062
Esperance,WA,20 - 24,753
Esperance,WA,25 - 29,834
Esperance,WA,30 - 34,807
Esperance,WA,35 - 39,934
Esperance,WA,40 - 44,1043
Esperance,WA,45 - 49,1086
Esperance,WA,50 - 54,1011
Esperance,WA,55 - 59,841
Esperance,WA,60 - 64,754
Esperance,WA,65 - 69,651
Esperance,WA,70 - 74,507
Esperance,WA,75 - 79,363
Esperance,WA,80 - 84,242
Esperance,WA,85 and over,195
Etheridge,QLD,0 - 4,73
Etheridge,QLD,5 - 9,60
Etheridge,QLD,10 - 14,27
Etheridge,QLD,15 - 19,23
Etheridge,QLD,20 - 24,57
Etheridge,QLD,25 - 29,53
Etheridge,QLD,30 - 34,43
Etheridge,QLD,35 - 39,63
Etheridge,QLD,40 - 44,51
Etheridge,QLD,45 - 49,64
Etheridge,QLD,50 - 54,73
Etheridge,QLD,55 - 59,78
Etheridge,QLD,60 - 64,72
Etheridge,QLD,65 - 69,62
Etheridge,QLD,70 - 74,60
Etheridge,QLD,75 - 79,22
Etheridge,QLD,80 - 84,6
Etheridge,QLD,85 and over,10
Eurobodalla,NSW,0 - 4,1875
Eurobodalla,NSW,5 - 9,1992
Eurobodalla,NSW,10 - 14,2129
Eurobodalla,NSW,15 - 19,2098
Eurobodalla,NSW,20 - 24,1362
Eurobodalla,NSW,25 - 29,1268
Eurobodalla,NSW,30 - 34,1352
Eurobodalla,NSW,35 - 39,1687
Eurobodalla,NSW,40 - 44,2068
Eurobodalla,NSW,45 - 49,2339
Eurobodalla,NSW,50 - 54,2806
Eurobodalla,NSW,55 - 59,3010
Eurobodalla,NSW,60 - 64,3321
Eurobodalla,NSW,65 - 69,3206
Eurobodalla,NSW,70 - 74,2407
Eurobodalla,NSW,75 - 79,1733
Eurobodalla,NSW,80 - 84,1331
Eurobodalla,NSW,85 and over,1157
Exmouth,WA,0 - 4,213
Exmouth,WA,5 - 9,161
Exmouth,WA,10 - 14,160
Exmouth,WA,15 - 19,84
Exmouth,WA,20 - 24,122
Exmouth,WA,25 - 29,205
Exmouth,WA,30 - 34,225
Exmouth,WA,35 - 39,212
Exmouth,WA,40 - 44,243
Exmouth,WA,45 - 49,198
Exmouth,WA,50 - 54,182
Exmouth,WA,55 - 59,160
Exmouth,WA,60 - 64,142
Exmouth,WA,65 - 69,108
Exmouth,WA,70 - 74,81
Exmouth,WA,75 - 79,42
Exmouth,WA,80 - 84,25
Exmouth,WA,85 and over,6
Fairfield,NSW,0 - 4,12637
Fairfield,NSW,5 - 9,13130
Fairfield,NSW,10 - 14,13267
Fairfield,NSW,15 - 19,14962
Fairfield,NSW,20 - 24,15281
Fairfield,NSW,25 - 29,14577
Fairfield,NSW,30 - 34,13019
Fairfield,NSW,35 - 39,12670
Fairfield,NSW,40 - 44,13807
Fairfield,NSW,45 - 49,13578
Fairfield,NSW,50 - 54,14211
Fairfield,NSW,55 - 59,12571
Fairfield,NSW,60 - 64,10146
Fairfield,NSW,65 - 69,7400
Fairfield,NSW,70 - 74,5974
