Local Government Area,State/Territory,Age Group,Population
Cockburn,WA,25 - 29,6388
Cockburn,WA,30 - 34,6697
Cockburn,WA,35 - 39,7299
Cockburn,WA,40 - 44,6463
Cockburn,WA,45 - 49,6205
Cockburn,WA,50 - 54,5431
Cockburn,WA,55 - 59,4561
Cockburn,WA,60 - 64,3716
Cockburn,WA,65 - 69,2756
Cockburn,WA,70 - 74,2214
Cockburn,WA,75 - 79,1604
Cockburn,WA,80 - 84,1069
Cockburn,WA,85 and over,816
Coffs Harbour,NSW,0 - 4,3966
Coffs Harbour,NSW,5 - 9,4464
Coffs Harbour,NSW,10 - 14,4947
Coffs Harbour,NSW,15 - 19,5021
Coffs Harbour,NSW,20 - 24,3678
Coffs Harbour,NSW,25 - 29,3368
Coffs Harbour,NSW,30 - 34,3489
Coffs Harbour,NSW,35 - 39,4277
Coffs Harbour,NSW,40 - 44,4566
Coffs Harbour,NSW,45 - 49,5237
Coffs Harbour,NSW,50 - 54,5188
Coffs Harbour,NSW,55 - 59,4816
Coffs Harbour,NSW,60 - 64,4241
Coffs Harbour,NSW,65 - 69,3196
Coffs Harbour,NSW,70 - 74,2697
Coffs Harbour,NSW,75 - 79,2296
Coffs Harbour,NSW,80 - 84,1668
Coffs Harbour,NSW,85 and over,1459
Colac-Otway,VIC,0 - 4,1241
Colac-Otway,VIC,5 - 9,1316
Colac-Otway,VIC,10 - 14,1457
Colac-Otway,VIC,15 - 19,1445
Colac-Otway,VIC,20 - 24,1164
Colac-Otway,VIC,25 - 29,1042
Colac-Otway,VIC,30 - 34,1091
Colac-Otway,VIC,35 - 39,1317
Colac-Otway,VIC,40 - 44,1387
Colac-Otway,VIC,45 - 49,1491
Colac-Otway,VIC,50 - 54,1528
Colac-Otway,VIC,55 - 59,1416
Colac-Otway,VIC,60 - 64,1280
Colac-Otway,VIC,65 - 69,1007
Colac-Otway,VIC,70 - 74,822
Colac-Otway,VIC,75 - 79,735
Colac-Otway,VIC,80 - 84,576
Colac-Otway,VIC,85 and over,467
Collie,WA,0 - 4,541
Collie,WA,5 - 9,649
Collie,WA,10 - 14,750
Collie,WA,15 - 19,661
Collie,WA,20 - 24,537
Collie,WA,25 - 29,484
Collie,WA,30 - 34,469
Collie,WA,35 - 39,662
Collie,WA,40 - 44,648
Collie,WA,45 - 49,693
Collie,WA,50 - 54,715
Collie,WA,55 - 59,585
Collie,WA,60 - 64,503
Collie,WA,65 - 69,346
Collie,WA,70 - 74,255
Collie,WA,75 - 79,229
Collie,WA,80 - 84,149
Collie,WA,85 and over,121
Coober Pedy,SA,0 - 4,127
Coober Pedy,SA,5 - 9,91
Coober Pedy,SA,10 - 14,86
Coober Pedy,SA,15 - 19,96
Coober Pedy,SA,20 - 24,91
Coober Pedy,SA,25 - 29,98
Coober Pedy,SA,30 - 34,109
Coober Pedy,SA,35 - 39,103
Coober Pedy,SA,40 - 44,147
Coober Pedy,SA,45 - 49,151
Coober Pedy,SA,50 - 54,146
Coober Pedy,SA,55 - 59,159
Coober Pedy,SA,60 - 64,178
Coober Pedy,SA,65 - 69,142
Coober Pedy,SA,70 - 74,77
Coober Pedy,SA,75 - 79,39
Coober Pedy,SA,80 - 84,13
Coober Pedy,SA,85 and over,7
Cook,QLD,0 - 4,278
Cook,QLD,5 - 9,255
Cook,QLD,10 - 14,226
Cook,QLD,15 - 19,199
Cook,QLD,20 - 24,207
Cook,QLD,25 - 29,200
Cook,QLD,30 - 34,250
Cook,QLD,35 - 39,304
Cook,QLD,40 - 44,275
Cook,QLD,45 - 49,302
Cook,QLD,50 - 54,344
Cook,QLD,55 - 59,332
Cook,QLD,60 - 64,252
Cook,QLD,65 - 69,162
Cook,QLD,70 - 74,76
Cook,QLD,75 - 79,63
Cook,QLD,80 - 84,49
Cook,QLD,85 and over,13
Coolamon,NSW,0 - 4,306
Coolamon,NSW,5 - 9,341
Coolamon,NSW,10 - 14,304
Coolamon,NSW,15 - 19,296
Coolamon,NSW,20 - 24,151
Coolamon,NSW,25 - 29,154
Coolamon,NSW,30 - 34,197
Coolamon,NSW,35 - 39,256
Coolamon,NSW,40 - 44,264
Coolamon,NSW,45 - 49,325
Coolamon,NSW,50 - 54,278
Coolamon,NSW,55 - 59,240
Coolamon,NSW,60 - 64,283
Coolamon,NSW,65 - 69,217
Coolamon,NSW,70 - 74,197
Coolamon,NSW,75 - 79,128
Coolamon,NSW,80 - 84,113
Coolamon,NSW,85 and over,95
Coolgardie,WA,0 - 4,355
Coolgardie,WA,5 - 9,362
Coolgardie,WA,10 - 14,352
Coolgardie,WA,15 - 19,284
Coolgardie,WA,20 - 24,260
Coolgardie,WA,25 - 29,321
Coolgardie,WA,30 - 34,335
Coolgardie,WA,35 - 39,354
Coolgardie,WA,40 - 44,340
Coolgardie,WA,45 - 49,279
Coolgardie,WA,50 - 54,246
Coolgardie,WA,55 - 59,209
Coolgardie,WA,60 - 64,144
Coolgardie,WA,65 - 69,84
Coolgardie,WA,70 - 74,51
Coolgardie,WA,75 - 79,23
Coolgardie,WA,80 - 84,4
Coolgardie,WA,85 and over,8
Coomalie,NT,0 - 4,66
Coomalie,NT,5 - 9,70
Coomalie,NT,10 - 14,108
Coomalie,NT,15 - 19,65
Coomalie,NT,20 - 24,62
Coomalie,NT,25 - 29,48
Coomalie,NT,30 - 34,59
Coomalie,NT,35 - 39,84
Coomalie,NT,40 - 44,112
Coomalie,NT,45 - 49,120
Coomalie,NT,50 - 54,109
Coomalie,NT,55 - 59,119
Coomalie,NT,60 - 64,110
Coomalie,NT,65 - 69,64
Coomalie,NT,70 - 74,25
Coomalie,NT,75 - 79,14
Coomalie,NT,80 - 84,12
Coomalie,NT,85 and over,1
Coonamble,NSW,0 - 4,317
Coonamble,NSW,5 - 9,326
Coonamble,NSW,10 - 14,337
Coonamble,NSW,15 - 19,282
Coonamble,NSW,20 - 24,221
Coonamble,NSW,25 - 29,227
Coonamble,NSW,30 - 34,210
Coonamble,NSW,35 - 39,273
Coonamble,NSW,40 - 44,292
Coonamble,NSW,45 - 49,293
Coonamble,NSW,50 - 54,303
Coonamble,NSW,55 - 59,265
Coonamble,NSW,60 - 64,248
Coonamble,NSW,65 - 69,189
Coonamble,NSW,70 - 74,158
Coonamble,NSW,75 - 79,139
Coonamble,NSW,80 - 84,82
Coonamble,NSW,85 and over,71
Coorow,WA,0 - 4,77
Coorow,WA,5 - 9,75
Coorow,WA,10 - 14,71
Coorow,WA,15 - 19,41
Coorow,WA,20 - 24,47
Coorow,WA,25 - 29,44
Coorow,WA,30 - 34,72
Coorow,WA,35 - 39,94
Coorow,WA,40 - 44,85
Coorow,WA,45 - 49,105
Coorow,WA,50 - 54,107
Coorow,WA,55 - 59,90
Coorow,WA,60 - 64,80
Coorow,WA,65 - 69,71
Coorow,WA,70 - 74,57
Coorow,WA,75 - 79,19
Coorow,WA,80 - 84,13
Coorow,WA,85 and over,9
Copper Coast,SA,0 - 4,617
Copper Coast,SA,5 - 9,730
Copper Coast,SA,10 - 14,745
Copper Coast,SA,15 - 19,762
Copper Coast,SA,20 - 24,543
Copper Coast,SA,25 - 29,520
Copper Coast,SA,30 - 34,501
Copper Coast,SA,35 - 39,700
Copper Coast,SA,40 - 44,805
Copper Coast,SA,45 - 49,906
Copper Coast,SA,50 - 54,786
Copper Coast,SA,55 - 59,952
Copper Coast,SA,60 - 64,1015
Copper Coast,SA,65 - 69,853
Copper Coast,SA,70 - 74,690
Copper Coast,SA,75 - 79,563
Copper Coast,SA,80 - 84,390
Copper Coast,SA,85 and over,304
Corangamite,VIC,0 - 4,1061
Corangamite,VIC,5 - 9,1142
Corangamite,VIC,10 - 14,1341
Corangamite,VIC,15 - 19,1189
Corangamite,VIC,20 - 24,677
Corangamite,VIC,25 - 29,730
Corangamite,VIC,30 - 34,851
Corangamite,VIC,35 - 39,1045
Corangamite,VIC,40 - 44,1163
Corangamite,VIC,45 - 49,1266
Corangamite,VIC,50 - 54,1126
Corangamite,VIC,55 - 59,1083
Corangamite,VIC,60 - 64,987
Corangamite,VIC,65 - 69,853
Corangamite,VIC,70 - 74,751
Corangamite,VIC,75 - 79,570
Corangamite,VIC,80 - 84,454
Corangamite,VIC,85 and over,347
Corrigin,WA,0 - 4,79
Corrigin,WA,5 - 9,80
Corrigin,WA,10 - 14,61
Corrigin,WA,15 - 19,29
Corrigin,WA,20 - 24,46
Corrigin,WA,25 - 29,81
Corrigin,WA,30 - 34,60
Corrigin,WA,35 - 39,73
Corrigin,WA,40 - 44,78
Corrigin,WA,45 - 49,100
Corrigin,WA,50 - 54,104
Corrigin,WA,55 - 59,98
Corrigin,WA,60 - 64,69
Corrigin,WA,65 - 69,68
Corrigin,WA,70 - 74,51
Corrigin,WA,75 - 79,39
Corrigin,WA,80 - 84,23
Corrigin,WA,85 and over,26
Cottesloe,WA,0 - 4,501
Cottesloe,WA,5 - 9,426
Cottesloe,WA,10 - 14,401
Cottesloe,WA,15 - 19,498
Cottesloe,WA,20 - 24,580
Cottesloe,WA,25 - 29,573
Cottesloe,WA,30 - 34,464
Cottesloe,WA,35 - 39,498
Cottesloe,WA,40 - 44,536
Cottesloe,WA,45 - 49,546
Cottesloe,WA,50 - 54,565
Cottesloe,WA,55 - 59,614
Cottesloe,WA,60 - 64,512
Cottesloe,WA,65 - 69,368
Cottesloe,WA,70 - 74,233
Cottesloe,WA,75 - 79,179
Cottesloe,WA,80 - 84,199
Cottesloe,WA,85 and over,191
Cowra,NSW,0 - 4,809
Cowra,NSW,5 - 9,829
Cowra,NSW,10 - 14,945
Cowra,NSW,15 - 19,832
Cowra,NSW,20 - 24,588
Cowra,NSW,25 - 29,535
Cowra,NSW,30 - 34,645
Cowra,NSW,35 - 39,729
Cowra,NSW,40 - 44,766
Cowra,NSW,45 - 49,857
Cowra,NSW,50 - 54,891
Cowra,NSW,55 - 59,905
Cowra,NSW,60 - 64,843
Cowra,NSW,65 - 69,746
Cowra,NSW,70 - 74,599
Cowra,NSW,75 - 79,447
Cowra,NSW,80 - 84,347
Cowra,NSW,85 and over,278
Cranbrook,WA,0 - 4,83
Cranbrook,WA,5 - 9,75
Cranbrook,WA,10 - 14,73
Cranbrook,WA,15 - 19,40
Cranbrook,WA,20 - 24,41
Cranbrook,WA,25 - 29,74
Cranbrook,WA,30 - 34,73
Cranbrook,WA,35 - 39,94
Cranbrook,WA,40 - 44,79
Cranbrook,WA,45 - 49,91
Cranbrook,WA,50 - 54,89
Cranbrook,WA,55 - 59,82
Cranbrook,WA,60 - 64,69
Cranbrook,WA,65 - 69,52
Cranbrook,WA,70 - 74,45
Cranbrook,WA,75 - 79,14
Cranbrook,WA,80 - 84,8
Cranbrook,WA,85 and over,12
Croydon,QLD,0 - 4,26
Croydon,QLD,5 - 9,28
Croydon,QLD,10 - 14,19
Croydon,QLD,15 - 19,26
Croydon,QLD,20 - 24,25
Croydon,QLD,25 - 29,36
Croydon,QLD,30 - 34,23
Croydon,QLD,35 - 39,21
Croydon,QLD,40 - 44,20
Croydon,QLD,45 - 49,14
Croydon,QLD,50 - 54,19
Croydon,QLD,55 - 59,15
Croydon,QLD,60 - 64,12
Croydon,QLD,65 - 69,4
Croydon,QLD,70 - 74,2
Croydon,QLD,75 - 79,6
Croydon,QLD,80 - 84,0
Croydon,QLD,85 and over,1
Cuballing,WA,0 - 4,57
Cuballing,WA,5 - 9,62
Cuballing,WA,10 - 14,66
Cuballing,WA,15 - 19,35
Cuballing,WA,20 - 24,19
Cuballing,WA,25 - 29,32
Cuballing,WA,30 - 34,50
Cuballing,WA,35 - 39,64
Cuballing,WA,40 - 44,71
Cuballing,WA,45 - 49,82
Cuballing,WA,50 - 54,63
Cuballing,WA,55 - 59,63
Cuballing,WA,60 - 64,62
Cuballing,WA,65 - 69,48
Cuballing,WA,70 - 74,33
Cuballing,WA,75 - 79,22
Cuballing,WA,80 - 84,3
Cuballing,WA,85 and over,4
Cue,WA,0 - 4,24
Cue,WA,5 - 9,23
Cue,WA,10 - 14,18
Cue,WA,15 - 19,21
Cue,WA,20 - 24,20
Cue,WA,25 - 29,16
Cue,WA,30 - 34,19
Cue,WA,35 - 39,24
Cue,WA,40 - 44,5
Cue,WA,45 - 49,30
Cue,WA,50 - 54,24
Cue,WA,55 - 59,26
Cue,WA,60 - 64,32
Cue,WA,65 - 69,9
Cue,WA,70 - 74,11
Cue,WA,75 - 79,3
Cue,WA,80 - 84,2
Cue,WA,85 and over,0
Cunderdin,WA,0 - 4,89
Cunderdin,WA,5 - 9,81
Cunderdin,WA,10 - 14,106
Cunderdin,WA,15 - 19,104
Cunderdin,WA,20 - 24,72
Cunderdin,WA,25 - 29,74
Cunderdin,WA,30 - 34,63
Cunderdin,WA,35 - 39,77
Cunderdin,WA,40 - 44,83
Cunderdin,WA,45 - 49,106
Cunderdin,WA,50 - 54,96
Cunderdin,WA,55 - 59,89
Cunderdin,WA,60 - 64,71
Cunderdin,WA,65 - 69,51
Cunderdin,WA,70 - 74,57
Cunderdin,WA,75 - 79,36
Cunderdin,WA,80 - 84,24
Cunderdin,WA,85 and over,16
Dalwallinu,WA,0 - 4,88
Dalwallinu,WA,5 - 9,96
Dalwallinu,WA,10 - 14,88
Dalwallinu,WA,15 - 19,89
Dalwallinu,WA,20 - 24,84
Dalwallinu,WA,25 - 29,93
Dalwallinu,WA,30 - 34,79
Dalwallinu,WA,35 - 39,96
Dalwallinu,WA,40 - 44,93
Dalwallinu,WA,45 - 49,124
Dalwallinu,WA,50 - 54,103
Dalwallinu,WA,55 - 59,94
Dalwallinu,WA,60 - 64,51
Dalwallinu,WA,65 - 69,36
Dalwallinu,WA,70 - 74,42
Dalwallinu,WA,75 - 79,35
Dalwallinu,WA,80 - 84,31
Dalwallinu,WA,85 and over,18
Dandaragan,WA,0 - 4,185
Dandaragan,WA,5 - 9,228
Dandaragan,WA,10 - 14,190
Dandaragan,WA,15 - 19,122
Dandaragan,WA,20 - 24,135
Dandaragan,WA,25 - 29,150
Dandaragan,WA,30 - 34,192
Dandaragan,WA,35 - 39,231
Dandaragan,WA,40 - 44,230
Dandaragan,WA,45 - 49,237
Dandaragan,WA,50 - 54,214
Dandaragan,WA,55 - 59,246
Dandaragan,WA,60 - 64,248
Dandaragan,WA,65 - 69,177
Dandaragan,WA,70 - 74,153
Dandaragan,WA,75 - 79,83
Dandaragan,WA,80 - 84,50
Dandaragan,WA,85 and over,33
Dardanup,WA,0 - 4,893
Dardanup,WA,5 - 9,868
Dardanup,WA,10 - 14,920
Dardanup,WA,15 - 19,851
Dardanup,WA,20 - 24,716
Dardanup,WA,25 - 29,756
Dardanup,WA,30 - 34,786
Dardanup,WA,35 - 39,908
Dardanup,WA,40 - 44,867
Dardanup,WA,45 - 49,876
Dardanup,WA,50 - 54,740
Dardanup,WA,55 - 59,659
Dardanup,WA,60 - 64,538
Dardanup,WA,65 - 69,389
Dardanup,WA,70 - 74,301
Dardanup,WA,75 - 79,246
Dardanup,WA,80 - 84,184
Dardanup,WA,85 and over,150
Darebin,VIC,0 - 4,9060
Darebin,VIC,5 - 9,7034
Darebin,VIC,10 - 14,6159
Darebin,VIC,15 - 19,6998
Darebin,VIC,20 - 24,11530
Darebin,VIC,25 - 29,12432
Darebin,VIC,30 - 34,12109
Darebin,VIC,35 - 39,12467
Darebin,VIC,40 - 44,10353
Darebin,VIC,45 - 49,9146
Darebin,VIC,50 - 54,7628
Darebin,VIC,55 - 59,6275
Darebin,VIC,60 - 64,5623
Darebin,VIC,65 - 69,5090
Darebin,VIC,70 - 74,4902
Darebin,VIC,75 - 79,4408
Darebin,VIC,80 - 84,3578
Darebin,VIC,85 and over,2733
Darwin,NT,0 - 4,5092
Darwin,NT,5 - 9,4549
Darwin,NT,10 - 14,4741
Darwin,NT,15 - 19,4852
Darwin,NT,20 - 24,6200
Darwin,NT,25 - 29,7074
Darwin,NT,30 - 34,6414
Darwin,NT,35 - 39,6150
Darwin,NT,40 - 44,5555
Darwin,NT,45 - 49,5774
Darwin,NT,50 - 54,5251
Darwin,NT,55 - 59,4815
Darwin,NT,60 - 64,3423
Darwin,NT,65 - 69,2091
Darwin,NT,70 - 74,1217
Darwin,NT,75 - 79,697
Darwin,NT,80 - 84,437
Darwin,NT,85 and over,281
Denmark,WA,0 - 4,287
Denmark,WA,5 - 9,328
Denmark,WA,10 - 14,332
Denmark,WA,15 - 19,331
Denmark,WA,20 - 24,144
Denmark,WA,25 - 29,180
Denmark,WA,30 - 34,200
Denmark,WA,35 - 39,305
Denmark,WA,40 - 44,370
Denmark,WA,45 - 49,456
Denmark,WA,50 - 54,393
Denmark,WA,55 - 59,406
Denmark,WA,60 - 64,425
Denmark,WA,65 - 69,291
Denmark,WA,70 - 74,212
Denmark,WA,75 - 79,158
Denmark,WA,80 - 84,88
Denmark,WA,85 and over,81
Derby-West Kimberley,WA,0 - 4,853
Derby-West Kimberley,WA,5 - 9,773
Derby-West Kimberley,WA,10 - 14,604
Derby-West Kimberley,WA,15 - 19,650
Derby-West Kimberley,WA,20 - 24,921
Derby-West Kimberley,WA,25 - 29,809
Derby-West Kimberley,WA,30 - 34,730
Derby-West Kimberley,WA,35 - 39,659
Derby-West Kimberley,WA,40 - 44,570
Derby-West Kimberley,WA,45 - 49,526
Derby-West Kimberley,WA,50 - 54,440
Derby-West Kimberley,WA,55 - 59,359
Derby-West Kimberley,WA,60 - 64,245
Derby-West Kimberley,WA,65 - 69,149
Derby-West Kimberley,WA,70 - 74,98
Derby-West Kimberley,WA,75 - 79,73
Derby-West Kimberley,WA,80 - 84,27
Derby-West Kimberley,WA,85 and over,35
Derwent Valley,TAS,0 - 4,649
Derwent Valley,TAS,5 - 9,668
Derwent Valley,TAS,10 - 14,727
Derwent Valley,TAS,15 - 19,631
Derwent Valley,TAS,20 - 24,572
Derwent Valley,TAS,25 - 29,521
Derwent Valley,TAS,30 - 34,542
Derwent Valley,TAS,35 - 39,710
Derwent Valley,TAS,40 - 44,684
Derwent Valley,TAS,45 - 49,845
Derwent Valley,TAS,50 - 54,682
Derwent Valley,TAS,55 - 59,662
Derwent Valley,TAS,60 - 64,585
Derwent Valley,TAS,65 - 69,461
Derwent Valley,TAS,70 - 74,336
Derwent Valley,TAS,75 - 79,235
Derwent Valley,TAS,80 - 84,162
Derwent Valley,TAS,85 and over,126
Devonport,TAS,0 - 4,1658
Devonport,TAS,5 - 9,1647
Devonport,TAS,10 - 14,1751
Devonport,TAS,15 - 19,1698
Devonport,TAS,20 - 24,1387
Devonport,TAS,25 - 29,1433
Devonport,TAS,30 - 34,1464
Devonport,TAS,35 - 39,1718
Devonport,TAS,40 - 44,1605
Devonport,TAS,45 - 49,1775
Devonport,TAS,50 - 54,1652
Devonport,TAS,55 - 59,1590
Devonport,TAS,60 - 64,1568
Devonport,TAS,65 - 69,1242
Devonport,TAS,70 - 74,1024
Devonport,TAS,75 - 79,857
Devonport,TAS,80 - 84,647
Devonport,TAS,85 and over,620
Diamantina,QLD,0 - 4,17
Diamantina,QLD,5 - 9,22
Diamantina,QLD,10 - 14,11
Diamantina,QLD,15 - 19,22
Diamantina,QLD,20 - 24,28
Diamantina,QLD,25 - 29,19
Diamantina,QLD,30 - 34,27
Diamantina,QLD,35 - 39,20
Diamantina,QLD,40 - 44,23
Diamantina,QLD,45 - 49,34
Diamantina,QLD,50 - 54,23
Diamantina,QLD,55 - 59,15
Diamantina,QLD,60 - 64,7
Diamantina,QLD,65 - 69,12
Diamantina,QLD,70 - 74,4
Diamantina,QLD,75 - 79,5
Diamantina,QLD,80 - 84,5
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,325
Donnybrook-Balingup,WA,5 - 9,346
Donnybrook-Balingup,WA,10 - 14,360
Donnybrook-Balingup,WA,15 - 19,313
Donnybrook-Balingup,WA,20 - 24,200
Donnybrook-Balingup,WA,25 - 29,192
Donnybrook-Balingup,WA,30 - 34,257
Donnybrook-Balingup,WA,35 - 39,371
Donnybrook-Balingup,WA,40 - 44,385
Donnybrook-Balingup,WA,45 - 49,404
Donnybrook-Balingup,WA,50 - 54,477
Donnybrook-Balingup,WA,55 - 59,404
Donnybrook-Balingup,WA,60 - 64,386
Donnybrook-Balingup,WA,65 - 69,271
Donnybrook-Balingup,WA,70 - 74,156
Donnybrook-Balingup,WA,75 - 79,119
Donnybrook-Balingup,WA,80 - 84,68
Donnybrook-Balingup,WA,85 and over,61
Doomadgee,QLD,0 - 4,200
Doomadgee,QLD,5 - 9,142
Doomadgee,QLD,10 - 14,117
Doomadgee,QLD,15 - 19,102
Doomadgee,QLD,20 - 24,104
Doomadgee,QLD,25 - 29,115
Doomadgee,QLD,30 - 34,106
Doomadgee,QLD,35 - 39,85
Doomadgee,QLD,40 - 44,60
Doomadgee,QLD,45 - 49,76
Doomadgee,QLD,50 - 54,40
Doomadgee,QLD,55 - 59,35
Doomadgee,QLD,60 - 64,17
Doomadgee,QLD,65 - 69,12
Doomadgee,QLD,70 - 74,6
Doomadgee,QLD,75 - 79,8
Doomadgee,QLD,80 - 84,9
Doomadgee,QLD,85 and over,1
Dorset,TAS,0 - 4,434
Dorset,TAS,5 - 9,466
Dorset,TAS,10 - 14,511
Dorset,TAS,15 - 19,479
Dorset,TAS,20 - 24,376
Dorset,TAS,25 - 29,333
Dorset,TAS,30 - 34,353
Dorset,TAS,35 - 39,416
Dorset,TAS,40 - 44,487
Dorset,TAS,45 - 49,565
Dorset,TAS,50 - 54,546
Dorset,TAS,55 - 59,482
Dorset,TAS,60 - 64,458
Dorset,TAS,65 - 69,385
Dorset,TAS,70 - 74,331
Dorset,TAS,75 - 79,274
Dorset,TAS,80 - 84,181
Dorset,TAS,85 and over,126
Dowerin,WA,0 - 4,70
Dowerin,WA,5 - 9,51
Dowerin,WA,10 - 14,45
Dowerin,WA,15 - 19,22
Dowerin,WA,20 - 24,42
Dowerin,WA,25 - 29,51
Dowerin,WA,30 - 34,44
Dowerin,WA,35 - 39,51
Dowerin,WA,40 - 44,49
Dowerin,WA,45 - 49,36
Dowerin,WA,50 - 54,49
Dowerin,WA,55 - 59,52
Dowerin,WA,60 - 64,35
Dowerin,WA,65 - 69,41
Dowerin,WA,70 - 74,28
Dowerin,WA,75 - 79,22
Dowerin,WA,80 - 84,11
Dowerin,WA,85 and over,19
Dumbleyung,WA,0 - 4,65
Dumbleyung,WA,5 - 9,42
Dumbleyung,WA,10 - 14,35
Dumbleyung,WA,15 - 19,24
Dumbleyung,WA,20 - 24,29
Dumbleyung,WA,25 - 29,53
Dumbleyung,WA,30 - 34,39
Dumbleyung,WA,35 - 39,48
Dumbleyung,WA,40 - 44,41
Dumbleyung,WA,45 - 49,52
Dumbleyung,WA,50 - 54,58
Dumbleyung,WA,55 - 59,46
Dumbleyung,WA,60 - 64,36
Dumbleyung,WA,65 - 69,27
Dumbleyung,WA,70 - 74,24
Dumbleyung,WA,75 - 79,20
Dumbleyung,WA,80 - 84,2
Dumbleyung,WA,85 and over,8
Dundas,WA,0 - 4,104
Dundas,WA,5 - 9,79
Dundas,WA,10 - 14,58
Dundas,WA,15 - 19,70
Dundas,WA,20 - 24,82
Dundas,WA,25 - 29,86
Dundas,WA,30 - 34,82
Dundas,WA,35 - 39,103
Dundas,WA,40 - 44,65
Dundas,WA,45 - 49,79
Dundas,WA,50 - 54,77
Dundas,WA,55 - 59,82
Dundas,WA,60 - 64,76
Dundas,WA,65 - 69,49
Dundas,WA,70 - 74,28
Dundas,WA,75 - 79,11
Dundas,WA,80 - 84,13
Dundas,WA,85 and over,5
Dungog,NSW,0 - 4,449
Dungog,NSW,5 - 9,536
Dungog,NSW,10 - 14,646
Dungog,NSW,15 - 19,637
Dungog,NSW,20 - 24,359
Dungog,NSW,25 - 29,315
Dungog,NSW,30 - 34,367
Dungog,NSW,35 - 39,565
Dungog,NSW,40 - 44,589
Dungog,NSW,45 - 49,703
Dungog,NSW,50 - 54,621
Dungog,NSW,55 - 59,608
Dungog,NSW,60 - 64,550
Dungog,NSW,65 - 69,467
Dungog,NSW,70 - 74,342
Dungog,NSW,75 - 79,224
Dungog,NSW,80 - 84,164
Dungog,NSW,85 and over,144
East Arnhem,NT,0 - 4,937
East Arnhem,NT,5 - 9,1195
East Arnhem,NT,10 - 14,925
East Arnhem,NT,15 - 19,950
East Arnhem,NT,20 - 24,976
East Arnhem,NT,25 - 29,979
East Arnhem,NT,30 - 34,805
East Arnhem,NT,35 - 39,742
East Arnhem,NT,40 - 44,575
East Arnhem,NT,45 - 49,533
East Arnhem,NT,50 - 54,469
East Arnhem,NT,55 - 59,279
East Arnhem,NT,60 - 64,188
East Arnhem,NT,65 - 69,126
East Arnhem,NT,70 - 74,54
East Arnhem,NT,75 - 79,34
East Arnhem,NT,80 - 84,5
East Arnhem,NT,85 and over,12
East Fremantle,WA,0 - 4,439
East Fremantle,WA,5 - 9,467
East Fremantle,WA,10 - 14,461
East Fremantle,WA,15 - 19,386
East Fremantle,WA,20 - 24,454
East Fremantle,WA,25 - 29,356
East Fremantle,WA,30 - 34,384
East Fremantle,WA,35 - 39,544
East Fremantle,WA,40 - 44,605
East Fremantle,WA,45 - 49,652
East Fremantle,WA,50 - 54,547
East Fremantle,WA,55 - 59,503
East Fremantle,WA,60 - 64,383
East Fremantle,WA,65 - 69,271
East Fremantle,WA,70 - 74,223
East Fremantle,WA,75 - 79,203
East Fremantle,WA,80 - 84,142
East Fremantle,WA,85 and over,134
East Gippsland,VIC,0 - 4,2297
East Gippsland,VIC,5 - 9,2444
East Gippsland,VIC,10 - 14,2696
East Gippsland,VIC,15 - 19,2608
East Gippsland,VIC,20 - 24,1734
East Gippsland,VIC,25 - 29,1717
East Gippsland,VIC,30 - 34,1847
East Gippsland,VIC,35 - 39,2340
East Gippsland,VIC,40 - 44,2470
East Gippsland,VIC,45 - 49,2908
East Gippsland,VIC,50 - 54,3072
East Gippsland,VIC,55 - 59,3214
East Gippsland,VIC,60 - 64,3316
East Gippsland,VIC,65 - 69,2746
East Gippsland,VIC,70 - 74,2129
East Gippsland,VIC,75 - 79,1637
East Gippsland,VIC,80 - 84,1288
East Gippsland,VIC,85 and over,953
East Pilbara,WA,0 - 4,705
East Pilbara,WA,5 - 9,650
East Pilbara,WA,10 - 14,519
East Pilbara,WA,15 - 19,531
East Pilbara,WA,20 - 24,918
East Pilbara,WA,25 - 29,1171
East Pilbara,WA,30 - 34,1041
East Pilbara,WA,35 - 39,1062
East Pilbara,WA,40 - 44,892
East Pilbara,WA,45 - 49,724
East Pilbara,WA,50 - 54,628
East Pilbara,WA,55 - 59,417
East Pilbara,WA,60 - 64,208
East Pilbara,WA,65 - 69,83
East Pilbara,WA,70 - 74,49
East Pilbara,WA,75 - 79,32
East Pilbara,WA,80 - 84,13
East Pilbara,WA,85 and over,8
Elliston,SA,0 - 4,67
Elliston,SA,5 - 9,89
Elliston,SA,10 - 14,77
Elliston,SA,15 - 19,52
Elliston,SA,20 - 24,50
Elliston,SA,25 - 29,60
Elliston,SA,30 - 34,74
Elliston,SA,35 - 39,81
Elliston,SA,40 - 44,71
Elliston,SA,45 - 49,120
Elliston,SA,50 - 54,101
Elliston,SA,55 - 59,88
Elliston,SA,60 - 64,54
Elliston,SA,65 - 69,56
Elliston,SA,70 - 74,27
Elliston,SA,75 - 79,30
Elliston,SA,80 - 84,19
Elliston,SA,85 and over,15
Esperance,WA,0 - 4,984
Esperance,WA,5 - 9,1048
Esperance,WA,10 - 14,1167
Esperance,WA,15 - 19,920
Esperance,WA,20 - 24,709
Esperance,WA,25 - 29,691
Esperance,WA,30 - 34,847
Esperance,WA,35 - 39,983
Esperance,WA,40 - 44,1093
Esperance,WA,45 - 49,1043
Esperance,WA,50 - 54,931
Esperance,WA,55 - 59,773
Esperance,WA,60 - 64,711
