Local Government Area,State/Territory,Age Group,Population
Darebin,VIC,20 - 24,12513
Darebin,VIC,25 - 29,15687
Darebin,VIC,30 - 34,15180
Darebin,VIC,35 - 39,12412
Darebin,VIC,40 - 44,11483
Darebin,VIC,45 - 49,10809
Darebin,VIC,50 - 54,8943
Darebin,VIC,55 - 59,7905
Darebin,VIC,60 - 64,6276
Darebin,VIC,65 - 69,5456
Darebin,VIC,70 - 74,4438
Darebin,VIC,75 - 79,4284
Darebin,VIC,80 - 84,3601
Darebin,VIC,85 and over,3827
Darwin,NT,0 - 4,5850
Darwin,NT,5 - 9,5194
Darwin,NT,10 - 14,4629
Darwin,NT,15 - 19,4370
Darwin,NT,20 - 24,5896
Darwin,NT,25 - 29,9392
Darwin,NT,30 - 34,8734
Darwin,NT,35 - 39,7011
Darwin,NT,40 - 44,6169
Darwin,NT,45 - 49,5844
Darwin,NT,50 - 54,5473
Darwin,NT,55 - 59,4961
Darwin,NT,60 - 64,4212
Darwin,NT,65 - 69,3275
Darwin,NT,70 - 74,1986
Darwin,NT,75 - 79,1231
Darwin,NT,80 - 84,594
Darwin,NT,85 and over,502
Denmark,WA,0 - 4,294
Denmark,WA,5 - 9,386
Denmark,WA,10 - 14,393
Denmark,WA,15 - 19,401
Denmark,WA,20 - 24,135
Denmark,WA,25 - 29,210
Denmark,WA,30 - 34,246
Denmark,WA,35 - 39,311
Denmark,WA,40 - 44,349
Denmark,WA,45 - 49,425
Denmark,WA,50 - 54,459
Denmark,WA,55 - 59,503
Denmark,WA,60 - 64,486
Denmark,WA,65 - 69,533
Denmark,WA,70 - 74,384
Denmark,WA,75 - 79,242
Denmark,WA,80 - 84,158
Denmark,WA,85 and over,103
Derby-West Kimberley,WA,0 - 4,826
Derby-West Kimberley,WA,5 - 9,753
Derby-West Kimberley,WA,10 - 14,628
Derby-West Kimberley,WA,15 - 19,569
Derby-West Kimberley,WA,20 - 24,675
Derby-West Kimberley,WA,25 - 29,803
Derby-West Kimberley,WA,30 - 34,735
Derby-West Kimberley,WA,35 - 39,596
Derby-West Kimberley,WA,40 - 44,518
Derby-West Kimberley,WA,45 - 49,500
Derby-West Kimberley,WA,50 - 54,494
Derby-West Kimberley,WA,55 - 59,450
Derby-West Kimberley,WA,60 - 64,355
Derby-West Kimberley,WA,65 - 69,228
Derby-West Kimberley,WA,70 - 74,108
Derby-West Kimberley,WA,75 - 79,63
Derby-West Kimberley,WA,80 - 84,32
Derby-West Kimberley,WA,85 and over,31
Derwent Valley,TAS,0 - 4,589
Derwent Valley,TAS,5 - 9,707
Derwent Valley,TAS,10 - 14,637
Derwent Valley,TAS,15 - 19,627
Derwent Valley,TAS,20 - 24,501
Derwent Valley,TAS,25 - 29,540
Derwent Valley,TAS,30 - 34,572
Derwent Valley,TAS,35 - 39,551
Derwent Valley,TAS,40 - 44,627
Derwent Valley,TAS,45 - 49,682
Derwent Valley,TAS,50 - 54,777
Derwent Valley,TAS,55 - 59,780
Derwent Valley,TAS,60 - 64,664
Derwent Valley,TAS,65 - 69,671
Derwent Valley,TAS,70 - 74,444
Derwent Valley,TAS,75 - 79,342
Derwent Valley,TAS,80 - 84,220
Derwent Valley,TAS,85 and over,156
Devonport,TAS,0 - 4,1494
Devonport,TAS,5 - 9,1660
Devonport,TAS,10 - 14,1499
Devonport,TAS,15 - 19,1604
Devonport,TAS,20 - 24,1415
Devonport,TAS,25 - 29,1476
Devonport,TAS,30 - 34,1357
Devonport,TAS,35 - 39,1319
Devonport,TAS,40 - 44,1524
Devonport,TAS,45 - 49,1672
Devonport,TAS,50 - 54,1607
Devonport,TAS,55 - 59,1673
Devonport,TAS,60 - 64,1622
Devonport,TAS,65 - 69,1621
Devonport,TAS,70 - 74,1282
Devonport,TAS,75 - 79,932
Devonport,TAS,80 - 84,660
Devonport,TAS,85 and over,711
Diamantina,QLD,0 - 4,28
Diamantina,QLD,5 - 9,14
Diamantina,QLD,10 - 14,5
Diamantina,QLD,15 - 19,30
Diamantina,QLD,20 - 24,40
Diamantina,QLD,25 - 29,33
Diamantina,QLD,30 - 34,21
Diamantina,QLD,35 - 39,17
Diamantina,QLD,40 - 44,17
Diamantina,QLD,45 - 49,17
Diamantina,QLD,50 - 54,18
Diamantina,QLD,55 - 59,20
Diamantina,QLD,60 - 64,19
Diamantina,QLD,65 - 69,14
Diamantina,QLD,70 - 74,2
Diamantina,QLD,75 - 79,0
Diamantina,QLD,80 - 84,1
Diamantina,QLD,85 and over,0
Donnybrook-Balingup,WA,0 - 4,357
Donnybrook-Balingup,WA,5 - 9,371
Donnybrook-Balingup,WA,10 - 14,382
Donnybrook-Balingup,WA,15 - 19,319
Donnybrook-Balingup,WA,20 - 24,218
Donnybrook-Balingup,WA,25 - 29,272
Donnybrook-Balingup,WA,30 - 34,301
Donnybrook-Balingup,WA,35 - 39,301
Donnybrook-Balingup,WA,40 - 44,385
Donnybrook-Balingup,WA,45 - 49,403
Donnybrook-Balingup,WA,50 - 54,445
Donnybrook-Balingup,WA,55 - 59,495
Donnybrook-Balingup,WA,60 - 64,523
Donnybrook-Balingup,WA,65 - 69,422
Donnybrook-Balingup,WA,70 - 74,345
Donnybrook-Balingup,WA,75 - 79,205
Donnybrook-Balingup,WA,80 - 84,99
Donnybrook-Balingup,WA,85 and over,113
Doomadgee,QLD,0 - 4,205
Doomadgee,QLD,5 - 9,199
Doomadgee,QLD,10 - 14,181
Doomadgee,QLD,15 - 19,122
Doomadgee,QLD,20 - 24,139
Doomadgee,QLD,25 - 29,134
Doomadgee,QLD,30 - 34,104
Doomadgee,QLD,35 - 39,96
Doomadgee,QLD,40 - 44,79
Doomadgee,QLD,45 - 49,51
Doomadgee,QLD,50 - 54,54
Doomadgee,QLD,55 - 59,55
Doomadgee,QLD,60 - 64,26
Doomadgee,QLD,65 - 69,13
Doomadgee,QLD,70 - 74,7
Doomadgee,QLD,75 - 79,7
Doomadgee,QLD,80 - 84,3
Doomadgee,QLD,85 and over,0
Dorset,TAS,0 - 4,339
Dorset,TAS,5 - 9,441
Dorset,TAS,10 - 14,403
Dorset,TAS,15 - 19,353
Dorset,TAS,20 - 24,344
Dorset,TAS,25 - 29,296
Dorset,TAS,30 - 34,353
Dorset,TAS,35 - 39,298
Dorset,TAS,40 - 44,370
Dorset,TAS,45 - 49,413
Dorset,TAS,50 - 54,468
Dorset,TAS,55 - 59,577
Dorset,TAS,60 - 64,524
Dorset,TAS,65 - 69,550
Dorset,TAS,70 - 74,351
Dorset,TAS,75 - 79,289
Dorset,TAS,80 - 84,182
Dorset,TAS,85 and over,173
Dowerin,WA,0 - 4,69
Dowerin,WA,5 - 9,51
Dowerin,WA,10 - 14,35
Dowerin,WA,15 - 19,26
Dowerin,WA,20 - 24,29
Dowerin,WA,25 - 29,27
Dowerin,WA,30 - 34,47
Dowerin,WA,35 - 39,44
Dowerin,WA,40 - 44,43
Dowerin,WA,45 - 49,48
Dowerin,WA,50 - 54,42
Dowerin,WA,55 - 59,36
Dowerin,WA,60 - 64,70
Dowerin,WA,65 - 69,59
Dowerin,WA,70 - 74,27
Dowerin,WA,75 - 79,23
Dowerin,WA,80 - 84,15
Dowerin,WA,85 and over,8
Dumbleyung,WA,0 - 4,62
Dumbleyung,WA,5 - 9,41
Dumbleyung,WA,10 - 14,22
Dumbleyung,WA,15 - 19,19
Dumbleyung,WA,20 - 24,23
Dumbleyung,WA,25 - 29,49
Dumbleyung,WA,30 - 34,56
Dumbleyung,WA,35 - 39,41
Dumbleyung,WA,40 - 44,58
Dumbleyung,WA,45 - 49,41
Dumbleyung,WA,50 - 54,44
Dumbleyung,WA,55 - 59,61
Dumbleyung,WA,60 - 64,55
Dumbleyung,WA,65 - 69,43
Dumbleyung,WA,70 - 74,24
Dumbleyung,WA,75 - 79,36
Dumbleyung,WA,80 - 84,7
Dumbleyung,WA,85 and over,2
Dundas,WA,0 - 4,21
Dundas,WA,5 - 9,55
Dundas,WA,10 - 14,49
Dundas,WA,15 - 19,20
Dundas,WA,20 - 24,26
Dundas,WA,25 - 29,73
Dundas,WA,30 - 34,54
Dundas,WA,35 - 39,39
Dundas,WA,40 - 44,36
Dundas,WA,45 - 49,80
Dundas,WA,50 - 54,70
Dundas,WA,55 - 59,67
Dundas,WA,60 - 64,66
Dundas,WA,65 - 69,54
Dundas,WA,70 - 74,44
Dundas,WA,75 - 79,23
Dundas,WA,80 - 84,11
Dundas,WA,85 and over,0
Dungog,NSW,0 - 4,517
Dungog,NSW,5 - 9,641
Dungog,NSW,10 - 14,588
Dungog,NSW,15 - 19,568
Dungog,NSW,20 - 24,397
Dungog,NSW,25 - 29,393
Dungog,NSW,30 - 34,470
Dungog,NSW,35 - 39,498
Dungog,NSW,40 - 44,539
Dungog,NSW,45 - 49,627
Dungog,NSW,50 - 54,713
Dungog,NSW,55 - 59,735
Dungog,NSW,60 - 64,694
Dungog,NSW,65 - 69,600
Dungog,NSW,70 - 74,418
Dungog,NSW,75 - 79,344
Dungog,NSW,80 - 84,198
Dungog,NSW,85 and over,161
East Arnhem,NT,0 - 4,902
East Arnhem,NT,5 - 9,973
East Arnhem,NT,10 - 14,1055
East Arnhem,NT,15 - 19,1085
East Arnhem,NT,20 - 24,968
East Arnhem,NT,25 - 29,984
East Arnhem,NT,30 - 34,919
East Arnhem,NT,35 - 39,731
East Arnhem,NT,40 - 44,681
East Arnhem,NT,45 - 49,573
East Arnhem,NT,50 - 54,474
East Arnhem,NT,55 - 59,382
East Arnhem,NT,60 - 64,270
East Arnhem,NT,65 - 69,129
East Arnhem,NT,70 - 74,82
East Arnhem,NT,75 - 79,30
East Arnhem,NT,80 - 84,13
East Arnhem,NT,85 and over,1
East Fremantle,WA,0 - 4,385
East Fremantle,WA,5 - 9,521
East Fremantle,WA,10 - 14,524
East Fremantle,WA,15 - 19,447
East Fremantle,WA,20 - 24,447
East Fremantle,WA,25 - 29,417
East Fremantle,WA,30 - 34,397
East Fremantle,WA,35 - 39,460
East Fremantle,WA,40 - 44,555
East Fremantle,WA,45 - 49,639
East Fremantle,WA,50 - 54,620
East Fremantle,WA,55 - 59,563
East Fremantle,WA,60 - 64,507
East Fremantle,WA,65 - 69,388
East Fremantle,WA,70 - 74,268
East Fremantle,WA,75 - 79,208
East Fremantle,WA,80 - 84,171
East Fremantle,WA,85 and over,163
East Gippsland,VIC,0 - 4,2454
East Gippsland,VIC,5 - 9,2585
East Gippsland,VIC,10 - 14,2496
East Gippsland,VIC,15 - 19,2349
East Gippsland,VIC,20 - 24,1967
East Gippsland,VIC,25 - 29,2020
East Gippsland,VIC,30 - 34,2042
East Gippsland,VIC,35 - 39,2040
East Gippsland,VIC,40 - 44,2339
East Gippsland,VIC,45 - 49,2701
East Gippsland,VIC,50 - 54,3092
East Gippsland,VIC,55 - 59,3455
East Gippsland,VIC,60 - 64,3688
East Gippsland,VIC,65 - 69,4093
East Gippsland,VIC,70 - 74,3244
East Gippsland,VIC,75 - 79,2243
East Gippsland,VIC,80 - 84,1468
East Gippsland,VIC,85 and over,1324
East Pilbara,WA,0 - 4,642
East Pilbara,WA,5 - 9,604
East Pilbara,WA,10 - 14,442
East Pilbara,WA,15 - 19,339
East Pilbara,WA,20 - 24,766
East Pilbara,WA,25 - 29,1521
East Pilbara,WA,30 - 34,1576
East Pilbara,WA,35 - 39,1192
East Pilbara,WA,40 - 44,1021
East Pilbara,WA,45 - 49,881
East Pilbara,WA,50 - 54,802
East Pilbara,WA,55 - 59,590
East Pilbara,WA,60 - 64,357
East Pilbara,WA,65 - 69,140
East Pilbara,WA,70 - 74,53
East Pilbara,WA,75 - 79,17
East Pilbara,WA,80 - 84,10
East Pilbara,WA,85 and over,0
Elliston,SA,0 - 4,68
Elliston,SA,5 - 9,78
Elliston,SA,10 - 14,76
Elliston,SA,15 - 19,31
Elliston,SA,20 - 24,43
Elliston,SA,25 - 29,50
Elliston,SA,30 - 34,59
Elliston,SA,35 - 39,56
Elliston,SA,40 - 44,58
Elliston,SA,45 - 49,70
Elliston,SA,50 - 54,104
Elliston,SA,55 - 59,113
Elliston,SA,60 - 64,96
Elliston,SA,65 - 69,58
Elliston,SA,70 - 74,48
Elliston,SA,75 - 79,28
Elliston,SA,80 - 84,14
Elliston,SA,85 and over,20
Esperance,WA,0 - 4,966
Esperance,WA,5 - 9,1039
Esperance,WA,10 - 14,1033
Esperance,WA,15 - 19,1025
Esperance,WA,20 - 24,770
Esperance,WA,25 - 29,888
Esperance,WA,30 - 34,853
Esperance,WA,35 - 39,810
Esperance,WA,40 - 44,970
Esperance,WA,45 - 49,1032
Esperance,WA,50 - 54,1083
Esperance,WA,55 - 59,978
Esperance,WA,60 - 64,817
Esperance,WA,65 - 69,745
Esperance,WA,70 - 74,584
Esperance,WA,75 - 79,431
Esperance,WA,80 - 84,250
Esperance,WA,85 and over,253
Etheridge,QLD,0 - 4,60
Etheridge,QLD,5 - 9,65
Etheridge,QLD,10 - 14,23
Etheridge,QLD,15 - 19,30
Etheridge,QLD,20 - 24,27
Etheridge,QLD,25 - 29,58
Etheridge,QLD,30 - 34,54
Etheridge,QLD,35 - 39,36
Etheridge,QLD,40 - 44,51
Etheridge,QLD,45 - 49,48
Etheridge,QLD,50 - 54,73
Etheridge,QLD,55 - 59,63
Etheridge,QLD,60 - 64,63
Etheridge,QLD,65 - 69,56
Etheridge,QLD,70 - 74,56
Etheridge,QLD,75 - 79,33
Etheridge,QLD,80 - 84,8
Etheridge,QLD,85 and over,3
Eurobodalla,NSW,0 - 4,1660
Eurobodalla,NSW,5 - 9,1985
Eurobodalla,NSW,10 - 14,1997
Eurobodalla,NSW,15 - 19,1868
Eurobodalla,NSW,20 - 24,1401
Eurobodalla,NSW,25 - 29,1393
Eurobodalla,NSW,30 - 34,1477
Eurobodalla,NSW,35 - 39,1554
Eurobodalla,NSW,40 - 44,1980
Eurobodalla,NSW,45 - 49,2158
Eurobodalla,NSW,50 - 54,2574
Eurobodalla,NSW,55 - 59,3219
Eurobodalla,NSW,60 - 64,3555
Eurobodalla,NSW,65 - 69,3676
Eurobodalla,NSW,70 - 74,2829
Eurobodalla,NSW,75 - 79,1947
Eurobodalla,NSW,80 - 84,1319
Eurobodalla,NSW,85 and over,1327
Exmouth,WA,0 - 4,216
Exmouth,WA,5 - 9,192
Exmouth,WA,10 - 14,174
Exmouth,WA,15 - 19,129
Exmouth,WA,20 - 24,134
Exmouth,WA,25 - 29,197
Exmouth,WA,30 - 34,234
Exmouth,WA,35 - 39,236
Exmouth,WA,40 - 44,227
Exmouth,WA,45 - 49,215
Exmouth,WA,50 - 54,200
Exmouth,WA,55 - 59,181
Exmouth,WA,60 - 64,145
Exmouth,WA,65 - 69,153
Exmouth,WA,70 - 74,82
Exmouth,WA,75 - 79,41
Exmouth,WA,80 - 84,23
Exmouth,WA,85 and over,9
Fairfield,NSW,0 - 4,12937
Fairfield,NSW,5 - 9,13278
Fairfield,NSW,10 - 14,13409
Fairfield,NSW,15 - 19,14689
Fairfield,NSW,20 - 24,16481
Fairfield,NSW,25 - 29,15316
Fairfield,NSW,30 - 34,13805
Fairfield,NSW,35 - 39,12424
Fairfield,NSW,40 - 44,13162
Fairfield,NSW,45 - 49,13761
Fairfield,NSW,50 - 54,13822
Fairfield,NSW,55 - 59,13670
Fairfield,NSW,60 - 64,11433
Fairfield,NSW,65 - 69,9168
Fairfield,NSW,70 - 74,6270
Fairfield,NSW,75 - 79,4986
Fairfield,NSW,80 - 84,3600
Fairfield,NSW,85 and over,3464
Flinders,QLD,0 - 4,120
Flinders,QLD,0 - 4,68
Flinders,QLD,5 - 9,93
Flinders,QLD,5 - 9,43
Flinders,QLD,10 - 14,66
Flinders,QLD,10 - 14,27
Flinders,QLD,15 - 19,74
Flinders,QLD,15 - 19,26
Flinders,QLD,20 - 24,117
Flinders,QLD,20 - 24,39
Flinders,QLD,25 - 29,108
Flinders,QLD,25 - 29,39
Flinders,QLD,30 - 34,96
Flinders,QLD,30 - 34,38
Flinders,QLD,35 - 39,62
Flinders,QLD,35 - 39,46
Flinders,QLD,40 - 44,97
Flinders,QLD,40 - 44,38
Flinders,QLD,45 - 49,120
Flinders,QLD,45 - 49,47
Flinders,QLD,50 - 54,105
Flinders,QLD,50 - 54,83
Flinders,QLD,55 - 59,118
Flinders,QLD,55 - 59,85
Flinders,QLD,60 - 64,101
Flinders,QLD,60 - 64,127
Flinders,QLD,65 - 69,106
Flinders,QLD,65 - 69,94
Flinders,QLD,70 - 74,89
Flinders,QLD,70 - 74,77
Flinders,QLD,75 - 79,50
Flinders,QLD,75 - 79,39
Flinders,QLD,80 - 84,28
Flinders,QLD,80 - 84,12
Flinders,QLD,85 and over,32
Flinders,QLD,85 and over,11
Flinders,TAS,0 - 4,120
Flinders,TAS,0 - 4,68
Flinders,TAS,5 - 9,93
Flinders,TAS,5 - 9,43
Flinders,TAS,10 - 14,66
Flinders,TAS,10 - 14,27
Flinders,TAS,15 - 19,74
Flinders,TAS,15 - 19,26
Flinders,TAS,20 - 24,117
Flinders,TAS,20 - 24,39
Flinders,TAS,25 - 29,108
Flinders,TAS,25 - 29,39
Flinders,TAS,30 - 34,96
Flinders,TAS,30 - 34,38
Flinders,TAS,35 - 39,62
Flinders,TAS,35 - 39,46
Flinders,TAS,40 - 44,97
Flinders,TAS,40 - 44,38
Flinders,TAS,45 - 49,120
Flinders,TAS,45 - 49,47
Flinders,TAS,50 - 54,105
Flinders,TAS,50 - 54,83
Flinders,TAS,55 - 59,118
Flinders,TAS,55 - 59,85
Flinders,TAS,60 - 64,101
Flinders,TAS,60 - 64,127
Flinders,TAS,65 - 69,106
Flinders,TAS,65 - 69,94
Flinders,TAS,70 - 74,89
Flinders,TAS,70 - 74,77
Flinders,TAS,75 - 79,50
Flinders,TAS,75 - 79,39
Flinders,TAS,80 - 84,28
Flinders,TAS,80 - 84,12
Flinders,TAS,85 and over,32
Flinders,TAS,85 and over,11
Flinders Ranges,SA,0 - 4,89
Flinders Ranges,SA,5 - 9,97
Flinders Ranges,SA,10 - 14,82
Flinders Ranges,SA,15 - 19,88
Flinders Ranges,SA,20 - 24,80
Flinders Ranges,SA,25 - 29,90
Flinders Ranges,SA,30 - 34,63
Flinders Ranges,SA,35 - 39,88
Flinders Ranges,SA,40 - 44,84
Flinders Ranges,SA,45 - 49,111
Flinders Ranges,SA,50 - 54,142
Flinders Ranges,SA,55 - 59,136
Flinders Ranges,SA,60 - 64,146
Flinders Ranges,SA,65 - 69,153
Flinders Ranges,SA,70 - 74,104
Flinders Ranges,SA,75 - 79,58
Flinders Ranges,SA,80 - 84,52
Flinders Ranges,SA,85 and over,30
Forbes,NSW,0 - 4,697
Forbes,NSW,5 - 9,703
Forbes,NSW,10 - 14,672
Forbes,NSW,15 - 19,659
Forbes,NSW,20 - 24,518
Forbes,NSW,25 - 29,551
Forbes,NSW,30 - 34,512
Forbes,NSW,35 - 39,485
Forbes,NSW,40 - 44,515
Forbes,NSW,45 - 49,583
Forbes,NSW,50 - 54,657
Forbes,NSW,55 - 59,603
Forbes,NSW,60 - 64,606
Forbes,NSW,65 - 69,622
Forbes,NSW,70 - 74,496
Forbes,NSW,75 - 79,400
Forbes,NSW,80 - 84,297
Forbes,NSW,85 and over,241
Franklin Harbour,SA,0 - 4,82
Franklin Harbour,SA,5 - 9,86
Franklin Harbour,SA,10 - 14,70
Franklin Harbour,SA,15 - 19,52
Franklin Harbour,SA,20 - 24,65
Franklin Harbour,SA,25 - 29,68
Franklin Harbour,SA,30 - 34,48
Franklin Harbour,SA,35 - 39,58
Franklin Harbour,SA,40 - 44,66
Franklin Harbour,SA,45 - 49,98
Franklin Harbour,SA,50 - 54,88
Franklin Harbour,SA,55 - 59,86
Franklin Harbour,SA,60 - 64,121
Franklin Harbour,SA,65 - 69,123
Franklin Harbour,SA,70 - 74,106
Franklin Harbour,SA,75 - 79,45
Franklin Harbour,SA,80 - 84,25
Franklin Harbour,SA,85 and over,47
Frankston,VIC,0 - 4,9666
Frankston,VIC,5 - 9,8777
Frankston,VIC,10 - 14,7960
Frankston,VIC,15 - 19,8376
Frankston,VIC,20 - 24,9299
Frankston,VIC,25 - 29,9718
Frankston,VIC,30 - 34,10188
Frankston,VIC,35 - 39,9407
Frankston,VIC,40 - 44,9826
Frankston,VIC,45 - 49,9886
Frankston,VIC,50 - 54,9338
Frankston,VIC,55 - 59,8847
Frankston,VIC,60 - 64,7448
Frankston,VIC,65 - 69,6740
Frankston,VIC,70 - 74,5056
Frankston,VIC,75 - 79,3635
Frankston,VIC,80 - 84,2584
Frankston,VIC,85 and over,2751
Fraser Coast,QLD,0 - 4,5285
Fraser Coast,QLD,5 - 9,6220
Fraser Coast,QLD,10 - 14,6270
Fraser Coast,QLD,15 - 19,5680
Fraser Coast,QLD,20 - 24,4609
Fraser Coast,QLD,25 - 29,4551
Fraser Coast,QLD,30 - 34,4699
Fraser Coast,QLD,35 - 39,4992
Fraser Coast,QLD,40 - 44,5934
Fraser Coast,QLD,45 - 49,6268
Fraser Coast,QLD,50 - 54,6744
Fraser Coast,QLD,55 - 59,7550
Fraser Coast,QLD,60 - 64,7900
Fraser Coast,QLD,65 - 69,8858
Fraser Coast,QLD,70 - 74,7052
Fraser Coast,QLD,75 - 79,4861
Fraser Coast,QLD,80 - 84,2970
Fraser Coast,QLD,85 and over,2519
Fremantle,WA,0 - 4,1610
Fremantle,WA,5 - 9,1425
Fremantle,WA,10 - 14,1287
Fremantle,WA,15 - 19,1400
Fremantle,WA,20 - 24,1728
Fremantle,WA,25 - 29,2426
Fremantle,WA,30 - 34,2574
Fremantle,WA,35 - 39,2100
Fremantle,WA,40 - 44,2089
Fremantle,WA,45 - 49,2138
Fremantle,WA,50 - 54,2208
Fremantle,WA,55 - 59,2112
Fremantle,WA,60 - 64,1894
Fremantle,WA,65 - 69,1703
Fremantle,WA,70 - 74,1195
Fremantle,WA,75 - 79,957
Fremantle,WA,80 - 84,718
Fremantle,WA,85 and over,746
Gannawarra,VIC,0 - 4,552
Gannawarra,VIC,5 - 9,621
Gannawarra,VIC,10 - 14,583
Gannawarra,VIC,15 - 19,640
Gannawarra,VIC,20 - 24,487
Gannawarra,VIC,25 - 29,430
Gannawarra,VIC,30 - 34,472
Gannawarra,VIC,35 - 39,471
Gannawarra,VIC,40 - 44,543
Gannawarra,VIC,45 - 49,669
Gannawarra,VIC,50 - 54,742
Gannawarra,VIC,55 - 59,764
Gannawarra,VIC,60 - 64,807
Gannawarra,VIC,65 - 69,825
Gannawarra,VIC,70 - 74,670
Gannawarra,VIC,75 - 79,575
Gannawarra,VIC,80 - 84,362
Gannawarra,VIC,85 and over,354
Gawler,SA,0 - 4,1408
Gawler,SA,5 - 9,1444
Gawler,SA,10 - 14,1383
Gawler,SA,15 - 19,1523
Gawler,SA,20 - 24,1585
Gawler,SA,25 - 29,1446
Gawler,SA,30 - 34,1483
Gawler,SA,35 - 39,1219
Gawler,SA,40 - 44,1308
Gawler,SA,45 - 49,1541
Gawler,SA,50 - 54,1579
Gawler,SA,55 - 59,1606
Gawler,SA,60 - 64,1341
Gawler,SA,65 - 69,1210
Gawler,SA,70 - 74,1046
Gawler,SA,75 - 79,889
Gawler,SA,80 - 84,671
Gawler,SA,85 and over,673
George Town,TAS,0 - 4,383
George Town,TAS,5 - 9,436
George Town,TAS,10 - 14,469
George Town,TAS,15 - 19,388
George Town,TAS,20 - 24,366
George Town,TAS,25 - 29,303
George Town,TAS,30 - 34,322
George Town,TAS,35 - 39,339
George Town,TAS,40 - 44,358
George Town,TAS,45 - 49,467
George Town,TAS,50 - 54,529
George Town,TAS,55 - 59,529
George Town,TAS,60 - 64,531
George Town,TAS,65 - 69,504
George Town,TAS,70 - 74,394
George Town,TAS,75 - 79,260
George Town,TAS,80 - 84,161
George Town,TAS,85 and over,134
Gilgandra,NSW,0 - 4,274
Gilgandra,NSW,5 - 9,301
Gilgandra,NSW,10 - 14,263
Gilgandra,NSW,15 - 19,240
Gilgandra,NSW,20 - 24,231
Gilgandra,NSW,25 - 29,234
Gilgandra,NSW,30 - 34,198
Gilgandra,NSW,35 - 39,204
Gilgandra,NSW,40 - 44,219
Gilgandra,NSW,45 - 49,261
Gilgandra,NSW,50 - 54,299
Gilgandra,NSW,55 - 59,311
Gilgandra,NSW,60 - 64,290
Gilgandra,NSW,65 - 69,273
Gilgandra,NSW,70 - 74,233
Gilgandra,NSW,75 - 79,222
Gilgandra,NSW,80 - 84,119
Gilgandra,NSW,85 and over,126
Gingin,WA,0 - 4,274
Gingin,WA,5 - 9,311
Gingin,WA,10 - 14,329
Gingin,WA,15 - 19,250
Gingin,WA,20 - 24,221
Gingin,WA,25 - 29,300
Gingin,WA,30 - 34,247
Gingin,WA,35 - 39,279
Gingin,WA,40 - 44,314
Gingin,WA,45 - 49,354
Gingin,WA,50 - 54,397
Gingin,WA,55 - 59,406
Gingin,WA,60 - 64,465
Gingin,WA,65 - 69,479
Gingin,WA,70 - 74,309
Gingin,WA,75 - 79,219
Gingin,WA,80 - 84,109
Gingin,WA,85 and over,62
Gladstone,QLD,0 - 4,4867
Gladstone,QLD,5 - 9,5018
Gladstone,QLD,10 - 14,4577
Gladstone,QLD,15 - 19,3887
Gladstone,QLD,20 - 24,3903
Gladstone,QLD,25 - 29,4443
Gladstone,QLD,30 - 34,4571
Gladstone,QLD,35 - 39,4269
Gladstone,QLD,40 - 44,4745
Gladstone,QLD,45 - 49,4699
Gladstone,QLD,50 - 54,4552
Gladstone,QLD,55 - 59,4100
Gladstone,QLD,60 - 64,3101
Gladstone,QLD,65 - 69,2486
Gladstone,QLD,70 - 74,1658
Gladstone,QLD,75 - 79,1053
Gladstone,QLD,80 - 84,621
Gladstone,QLD,85 and over,467
Glamorgan/Spring Bay,TAS,0 - 4,160
Glamorgan/Spring Bay,TAS,5 - 9,187
Glamorgan/Spring Bay,TAS,10 - 14,200
Glamorgan/Spring Bay,TAS,15 - 19,141
Glamorgan/Spring Bay,TAS,20 - 24,138
Glamorgan/Spring Bay,TAS,25 - 29,136
Glamorgan/Spring Bay,TAS,30 - 34,198
Glamorgan/Spring Bay,TAS,35 - 39,191
Glamorgan/Spring Bay,TAS,40 - 44,233
Glamorgan/Spring Bay,TAS,45 - 49,280
Glamorgan/Spring Bay,TAS,50 - 54,319
Glamorgan/Spring Bay,TAS,55 - 59,397
Glamorgan/Spring Bay,TAS,60 - 64,491
Glamorgan/Spring Bay,TAS,65 - 69,520
Glamorgan/Spring Bay,TAS,70 - 74,399
Glamorgan/Spring Bay,TAS,75 - 79,204
Glamorgan/Spring Bay,TAS,80 - 84,146
Glamorgan/Spring Bay,TAS,85 and over,111
Glen Eira,VIC,0 - 4,9351
Glen Eira,VIC,5 - 9,9514
Glen Eira,VIC,10 - 14,8461
Glen Eira,VIC,15 - 19,8150
Glen Eira,VIC,20 - 24,10890
Glen Eira,VIC,25 - 29,12097
Glen Eira,VIC,30 - 34,11983
Glen Eira,VIC,35 - 39,10396
Glen Eira,VIC,40 - 44,10698
Glen Eira,VIC,45 - 49,10452
Glen Eira,VIC,50 - 54,9118
Glen Eira,VIC,55 - 59,8414
Glen Eira,VIC,60 - 64,7259
Glen Eira,VIC,65 - 69,6531
Glen Eira,VIC,70 - 74,4380
Glen Eira,VIC,75 - 79,3615
Glen Eira,VIC,80 - 84,2953
Glen Eira,VIC,85 and over,4321
Glen Innes Severn,NSW,0 - 4,502
Glen Innes Severn,NSW,5 - 9,550
Glen Innes Severn,NSW,10 - 14,542
Glen Innes Severn,NSW,15 - 19,485
Glen Innes Severn,NSW,20 - 24,425
Glen Innes Severn,NSW,25 - 29,410
Glen Innes Severn,NSW,30 - 34,445
Glen Innes Severn,NSW,35 - 39,444
Glen Innes Severn,NSW,40 - 44,499
