Local Government Area,State/Territory,Age Group,Population
Collie,WA,50 - 54,581
Collie,WA,55 - 59,648
Collie,WA,60 - 64,642
Collie,WA,65 - 69,594
Collie,WA,70 - 74,407
Collie,WA,75 - 79,232
Collie,WA,80 - 84,177
Collie,WA,85 and over,158
Coober Pedy,SA,0 - 4,131
Coober Pedy,SA,5 - 9,115
Coober Pedy,SA,10 - 14,82
Coober Pedy,SA,15 - 19,67
Coober Pedy,SA,20 - 24,79
Coober Pedy,SA,25 - 29,150
Coober Pedy,SA,30 - 34,130
Coober Pedy,SA,35 - 39,86
Coober Pedy,SA,40 - 44,99
Coober Pedy,SA,45 - 49,106
Coober Pedy,SA,50 - 54,145
Coober Pedy,SA,55 - 59,123
Coober Pedy,SA,60 - 64,136
Coober Pedy,SA,65 - 69,117
Coober Pedy,SA,70 - 74,141
Coober Pedy,SA,75 - 79,81
Coober Pedy,SA,80 - 84,39
Coober Pedy,SA,85 and over,10
Cook,QLD,0 - 4,252
Cook,QLD,5 - 9,285
Cook,QLD,10 - 14,292
Cook,QLD,15 - 19,177
Cook,QLD,20 - 24,253
Cook,QLD,25 - 29,341
Cook,QLD,30 - 34,248
Cook,QLD,35 - 39,240
Cook,QLD,40 - 44,275
Cook,QLD,45 - 49,254
Cook,QLD,50 - 54,326
Cook,QLD,55 - 59,340
Cook,QLD,60 - 64,340
Cook,QLD,65 - 69,325
Cook,QLD,70 - 74,212
Cook,QLD,75 - 79,101
Cook,QLD,80 - 84,40
Cook,QLD,85 and over,44
Coolamon,NSW,0 - 4,251
Coolamon,NSW,5 - 9,283
Coolamon,NSW,10 - 14,354
Coolamon,NSW,15 - 19,300
Coolamon,NSW,20 - 24,208
Coolamon,NSW,25 - 29,220
Coolamon,NSW,30 - 34,183
Coolamon,NSW,35 - 39,209
Coolamon,NSW,40 - 44,261
Coolamon,NSW,45 - 49,286
Coolamon,NSW,50 - 54,297
Coolamon,NSW,55 - 59,285
Coolamon,NSW,60 - 64,271
Coolamon,NSW,65 - 69,264
Coolamon,NSW,70 - 74,250
Coolamon,NSW,75 - 79,192
Coolamon,NSW,80 - 84,143
Coolamon,NSW,85 and over,133
Coolgardie,WA,0 - 4,339
Coolgardie,WA,5 - 9,259
Coolgardie,WA,10 - 14,270
Coolgardie,WA,15 - 19,231
Coolgardie,WA,20 - 24,207
Coolgardie,WA,25 - 29,280
Coolgardie,WA,30 - 34,291
Coolgardie,WA,35 - 39,263
Coolgardie,WA,40 - 44,229
Coolgardie,WA,45 - 49,264
Coolgardie,WA,50 - 54,272
Coolgardie,WA,55 - 59,234
Coolgardie,WA,60 - 64,182
Coolgardie,WA,65 - 69,148
Coolgardie,WA,70 - 74,84
Coolgardie,WA,75 - 79,52
Coolgardie,WA,80 - 84,25
Coolgardie,WA,85 and over,7
Coomalie,NT,0 - 4,81
Coomalie,NT,5 - 9,106
Coomalie,NT,10 - 14,88
Coomalie,NT,15 - 19,32
Coomalie,NT,20 - 24,55
Coomalie,NT,25 - 29,84
Coomalie,NT,30 - 34,80
Coomalie,NT,35 - 39,76
Coomalie,NT,40 - 44,53
Coomalie,NT,45 - 49,108
Coomalie,NT,50 - 54,120
Coomalie,NT,55 - 59,146
Coomalie,NT,60 - 64,129
Coomalie,NT,65 - 69,114
Coomalie,NT,70 - 74,72
Coomalie,NT,75 - 79,42
Coomalie,NT,80 - 84,8
Coomalie,NT,85 and over,12
Coonamble,NSW,0 - 4,320
Coonamble,NSW,5 - 9,256
Coonamble,NSW,10 - 14,292
Coonamble,NSW,15 - 19,221
Coonamble,NSW,20 - 24,203
Coonamble,NSW,25 - 29,253
Coonamble,NSW,30 - 34,214
Coonamble,NSW,35 - 39,187
Coonamble,NSW,40 - 44,203
Coonamble,NSW,45 - 49,284
Coonamble,NSW,50 - 54,273
Coonamble,NSW,55 - 59,296
Coonamble,NSW,60 - 64,272
Coonamble,NSW,65 - 69,216
Coonamble,NSW,70 - 74,211
Coonamble,NSW,75 - 79,143
Coonamble,NSW,80 - 84,95
Coonamble,NSW,85 and over,92
Coorow,WA,0 - 4,58
Coorow,WA,5 - 9,56
Coorow,WA,10 - 14,44
Coorow,WA,15 - 19,39
Coorow,WA,20 - 24,24
Coorow,WA,25 - 29,54
Coorow,WA,30 - 34,46
Coorow,WA,35 - 39,35
Coorow,WA,40 - 44,59
Coorow,WA,45 - 49,63
Coorow,WA,50 - 54,95
Coorow,WA,55 - 59,103
Coorow,WA,60 - 64,102
Coorow,WA,65 - 69,104
Coorow,WA,70 - 74,74
Coorow,WA,75 - 79,35
Coorow,WA,80 - 84,33
Coorow,WA,85 and over,11
Copper Coast,SA,0 - 4,724
Copper Coast,SA,5 - 9,813
Copper Coast,SA,10 - 14,816
Copper Coast,SA,15 - 19,779
Copper Coast,SA,20 - 24,652
Copper Coast,SA,25 - 29,690
Copper Coast,SA,30 - 34,676
Copper Coast,SA,35 - 39,675
Copper Coast,SA,40 - 44,623
Copper Coast,SA,45 - 49,877
Copper Coast,SA,50 - 54,966
Copper Coast,SA,55 - 59,1134
Copper Coast,SA,60 - 64,1186
Copper Coast,SA,65 - 69,1266
Copper Coast,SA,70 - 74,1084
Copper Coast,SA,75 - 79,773
Copper Coast,SA,80 - 84,481
Copper Coast,SA,85 and over,437
Corangamite,VIC,0 - 4,896
Corangamite,VIC,5 - 9,1048
Corangamite,VIC,10 - 14,1002
Corangamite,VIC,15 - 19,1060
Corangamite,VIC,20 - 24,839
Corangamite,VIC,25 - 29,756
Corangamite,VIC,30 - 34,686
Corangamite,VIC,35 - 39,797
Corangamite,VIC,40 - 44,849
Corangamite,VIC,45 - 49,1072
Corangamite,VIC,50 - 54,1211
Corangamite,VIC,55 - 59,1269
Corangamite,VIC,60 - 64,1087
Corangamite,VIC,65 - 69,1127
Corangamite,VIC,70 - 74,897
Corangamite,VIC,75 - 79,655
Corangamite,VIC,80 - 84,518
Corangamite,VIC,85 and over,443
Corrigin,WA,0 - 4,75
Corrigin,WA,5 - 9,91
Corrigin,WA,10 - 14,65
Corrigin,WA,15 - 19,37
Corrigin,WA,20 - 24,65
Corrigin,WA,25 - 29,67
Corrigin,WA,30 - 34,65
Corrigin,WA,35 - 39,59
Corrigin,WA,40 - 44,61
Corrigin,WA,45 - 49,88
Corrigin,WA,50 - 54,56
Corrigin,WA,55 - 59,88
Corrigin,WA,60 - 64,103
Corrigin,WA,65 - 69,90
Corrigin,WA,70 - 74,45
Corrigin,WA,75 - 79,53
Corrigin,WA,80 - 84,31
Corrigin,WA,85 and over,37
Cottesloe,WA,0 - 4,418
Cottesloe,WA,5 - 9,498
Cottesloe,WA,10 - 14,553
Cottesloe,WA,15 - 19,534
Cottesloe,WA,20 - 24,454
Cottesloe,WA,25 - 29,566
Cottesloe,WA,30 - 34,474
Cottesloe,WA,35 - 39,489
Cottesloe,WA,40 - 44,434
Cottesloe,WA,45 - 49,588
Cottesloe,WA,50 - 54,586
Cottesloe,WA,55 - 59,586
Cottesloe,WA,60 - 64,539
Cottesloe,WA,65 - 69,471
Cottesloe,WA,70 - 74,367
Cottesloe,WA,75 - 79,243
Cottesloe,WA,80 - 84,147
Cottesloe,WA,85 and over,201
Cowra,NSW,0 - 4,699
Cowra,NSW,5 - 9,776
Cowra,NSW,10 - 14,808
Cowra,NSW,15 - 19,743
Cowra,NSW,20 - 24,706
Cowra,NSW,25 - 29,609
Cowra,NSW,30 - 34,554
Cowra,NSW,35 - 39,601
Cowra,NSW,40 - 44,656
Cowra,NSW,45 - 49,789
Cowra,NSW,50 - 54,876
Cowra,NSW,55 - 59,906
Cowra,NSW,60 - 64,895
Cowra,NSW,65 - 69,950
Cowra,NSW,70 - 74,737
Cowra,NSW,75 - 79,575
Cowra,NSW,80 - 84,392
Cowra,NSW,85 and over,422
Cranbrook,WA,0 - 4,59
Cranbrook,WA,5 - 9,93
Cranbrook,WA,10 - 14,69
Cranbrook,WA,15 - 19,30
Cranbrook,WA,20 - 24,40
Cranbrook,WA,25 - 29,50
Cranbrook,WA,30 - 34,66
Cranbrook,WA,35 - 39,83
Cranbrook,WA,40 - 44,58
Cranbrook,WA,45 - 49,87
Cranbrook,WA,50 - 54,69
Cranbrook,WA,55 - 59,94
Cranbrook,WA,60 - 64,88
Cranbrook,WA,65 - 69,79
Cranbrook,WA,70 - 74,52
Cranbrook,WA,75 - 79,48
Cranbrook,WA,80 - 84,19
Cranbrook,WA,85 and over,13
Croydon,QLD,0 - 4,21
Croydon,QLD,5 - 9,30
Croydon,QLD,10 - 14,14
Croydon,QLD,15 - 19,1
Croydon,QLD,20 - 24,17
Croydon,QLD,25 - 29,19
Croydon,QLD,30 - 34,23
Croydon,QLD,35 - 39,19
Croydon,QLD,40 - 44,17
Croydon,QLD,45 - 49,25
Croydon,QLD,50 - 54,24
Croydon,QLD,55 - 59,26
Croydon,QLD,60 - 64,17
Croydon,QLD,65 - 69,10
Croydon,QLD,70 - 74,10
Croydon,QLD,75 - 79,9
Croydon,QLD,80 - 84,4
Croydon,QLD,85 and over,6
Cuballing,WA,0 - 4,29
Cuballing,WA,5 - 9,75
Cuballing,WA,10 - 14,57
Cuballing,WA,15 - 19,34
Cuballing,WA,20 - 24,22
Cuballing,WA,25 - 29,49
Cuballing,WA,30 - 34,54
Cuballing,WA,35 - 39,44
Cuballing,WA,40 - 44,58
Cuballing,WA,45 - 49,64
Cuballing,WA,50 - 54,70
Cuballing,WA,55 - 59,63
Cuballing,WA,60 - 64,62
Cuballing,WA,65 - 69,82
Cuballing,WA,70 - 74,55
Cuballing,WA,75 - 79,33
Cuballing,WA,80 - 84,18
Cuballing,WA,85 and over,11
Cue,WA,0 - 4,13
Cue,WA,5 - 9,5
Cue,WA,10 - 14,4
Cue,WA,15 - 19,5
Cue,WA,20 - 24,6
Cue,WA,25 - 29,19
Cue,WA,30 - 34,12
Cue,WA,35 - 39,7
Cue,WA,40 - 44,10
Cue,WA,45 - 49,4
Cue,WA,50 - 54,12
Cue,WA,55 - 59,20
Cue,WA,60 - 64,24
Cue,WA,65 - 69,26
Cue,WA,70 - 74,7
Cue,WA,75 - 79,1
Cue,WA,80 - 84,2
Cue,WA,85 and over,0
Cunderdin,WA,0 - 4,88
Cunderdin,WA,5 - 9,96
Cunderdin,WA,10 - 14,91
Cunderdin,WA,15 - 19,155
Cunderdin,WA,20 - 24,72
Cunderdin,WA,25 - 29,76
Cunderdin,WA,30 - 34,97
Cunderdin,WA,35 - 39,91
Cunderdin,WA,40 - 44,84
Cunderdin,WA,45 - 49,72
Cunderdin,WA,50 - 54,80
Cunderdin,WA,55 - 59,104
Cunderdin,WA,60 - 64,108
Cunderdin,WA,65 - 69,76
Cunderdin,WA,70 - 74,49
Cunderdin,WA,75 - 79,53
Cunderdin,WA,80 - 84,36
Cunderdin,WA,85 and over,31
Dalwallinu,WA,0 - 4,108
Dalwallinu,WA,5 - 9,118
Dalwallinu,WA,10 - 14,85
Dalwallinu,WA,15 - 19,58
Dalwallinu,WA,20 - 24,75
Dalwallinu,WA,25 - 29,107
Dalwallinu,WA,30 - 34,96
Dalwallinu,WA,35 - 39,123
Dalwallinu,WA,40 - 44,77
Dalwallinu,WA,45 - 49,94
Dalwallinu,WA,50 - 54,99
Dalwallinu,WA,55 - 59,108
Dalwallinu,WA,60 - 64,89
Dalwallinu,WA,65 - 69,61
Dalwallinu,WA,70 - 74,48
Dalwallinu,WA,75 - 79,30
Dalwallinu,WA,80 - 84,35
Dalwallinu,WA,85 and over,21
Dandaragan,WA,0 - 4,182
Dandaragan,WA,5 - 9,199
Dandaragan,WA,10 - 14,164
Dandaragan,WA,15 - 19,117
Dandaragan,WA,20 - 24,135
Dandaragan,WA,25 - 29,206
Dandaragan,WA,30 - 34,208
Dandaragan,WA,35 - 39,166
Dandaragan,WA,40 - 44,181
Dandaragan,WA,45 - 49,228
Dandaragan,WA,50 - 54,216
Dandaragan,WA,55 - 59,273
Dandaragan,WA,60 - 64,252
Dandaragan,WA,65 - 69,285
Dandaragan,WA,70 - 74,223
Dandaragan,WA,75 - 79,140
Dandaragan,WA,80 - 84,75
Dandaragan,WA,85 and over,47
Dardanup,WA,0 - 4,1099
Dardanup,WA,5 - 9,1061
Dardanup,WA,10 - 14,976
Dardanup,WA,15 - 19,961
Dardanup,WA,20 - 24,819
Dardanup,WA,25 - 29,979
Dardanup,WA,30 - 34,944
Dardanup,WA,35 - 39,965
Dardanup,WA,40 - 44,869
Dardanup,WA,45 - 49,956
Dardanup,WA,50 - 54,898
Dardanup,WA,55 - 59,925
Dardanup,WA,60 - 64,782
Dardanup,WA,65 - 69,695
Dardanup,WA,70 - 74,528
Dardanup,WA,75 - 79,393
Dardanup,WA,80 - 84,274
Dardanup,WA,85 and over,262
Darebin,VIC,0 - 4,9694
Darebin,VIC,5 - 9,8404
Darebin,VIC,10 - 14,7268
Darebin,VIC,15 - 19,7196
Darebin,VIC,20 - 24,12978
Darebin,VIC,25 - 29,16172
Darebin,VIC,30 - 34,15854
Darebin,VIC,35 - 39,13034
Darebin,VIC,40 - 44,11419
Darebin,VIC,45 - 49,11092
Darebin,VIC,50 - 54,9059
Darebin,VIC,55 - 59,8136
Darebin,VIC,60 - 64,6630
Darebin,VIC,65 - 69,5382
Darebin,VIC,70 - 74,4654
Darebin,VIC,75 - 79,4232
Darebin,VIC,80 - 84,3619
Darebin,VIC,85 and over,3922
Darwin,NT,0 - 4,5946
Darwin,NT,5 - 9,5301
Darwin,NT,10 - 14,4645
Darwin,NT,15 - 19,4549
Darwin,NT,20 - 24,5696
Darwin,NT,25 - 29,9298
Darwin,NT,30 - 34,9077
Darwin,NT,35 - 39,7163
Darwin,NT,40 - 44,6044
Darwin,NT,45 - 49,5896
Darwin,NT,50 - 54,5372
Darwin,NT,55 - 59,5008
Darwin,NT,60 - 64,4129
Darwin,NT,65 - 69,3298
Darwin,NT,70 - 74,2049
Darwin,NT,75 - 79,1347
Darwin,NT,80 - 84,589
Darwin,NT,85 and over,507
Denmark,WA,0 - 4,303
Denmark,WA,5 - 9,379
Denmark,WA,10 - 14,405
Denmark,WA,15 - 19,413
Denmark,WA,20 - 24,130
Denmark,WA,25 - 29,197
Denmark,WA,30 - 34,232
Denmark,WA,35 - 39,321
Denmark,WA,40 - 44,376
Denmark,WA,45 - 49,421
Denmark,WA,50 - 54,456
Denmark,WA,55 - 59,499
Denmark,WA,60 - 64,495
Denmark,WA,65 - 69,520
Denmark,WA,70 - 74,448
Denmark,WA,75 - 79,266
Denmark,WA,80 - 84,155
Denmark,WA,85 and over,112
Derby-West Kimberley,WA,0 - 4,801
Derby-West Kimberley,WA,5 - 9,746
Derby-West Kimberley,WA,10 - 14,703
Derby-West Kimberley,WA,15 - 19,501
Derby-West Kimberley,WA,20 - 24,609
Derby-West Kimberley,WA,25 - 29,747
Derby-West Kimberley,WA,30 - 34,675
Derby-West Kimberley,WA,35 - 39,637
Derby-West Kimberley,WA,40 - 44,502
Derby-West Kimberley,WA,45 - 49,489
Derby-West Kimberley,WA,50 - 54,505
Derby-West Kimberley,WA,55 - 59,444
Derby-West Kimberley,WA,60 - 64,365
Derby-West Kimberley,WA,65 - 69,268
Derby-West Kimberley,WA,70 - 74,120
Derby-West Kimberley,WA,75 - 79,49
Derby-West Kimberley,WA,80 - 84,32
Derby-West Kimberley,WA,85 and over,29
Derwent Valley,TAS,0 - 4,571
Derwent Valley,TAS,5 - 9,694
Derwent Valley,TAS,10 - 14,633
Derwent Valley,TAS,15 - 19,646
Derwent Valley,TAS,20 - 24,517
Derwent Valley,TAS,25 - 29,544
Derwent Valley,TAS,30 - 34,573
Derwent Valley,TAS,35 - 39,567
Derwent Valley,TAS,40 - 44,610
Derwent Valley,TAS,45 - 49,713
Derwent Valley,TAS,50 - 54,719
Derwent Valley,TAS,55 - 59,821
Derwent Valley,TAS,60 - 64,658
Derwent Valley,TAS,65 - 69,659
Derwent Valley,TAS,70 - 74,506
Derwent Valley,TAS,75 - 79,342
Derwent Valley,TAS,80 - 84,240
Derwent Valley,TAS,85 and over,157
Devonport,TAS,0 - 4,1438
Devonport,TAS,5 - 9,1652
Devonport,TAS,10 - 14,1526
Devonport,TAS,15 - 19,1611
Devonport,TAS,20 - 24,1442
Devonport,TAS,25 - 29,1534
Devonport,TAS,30 - 34,1365
Devonport,TAS,35 - 39,1323
Devonport,TAS,40 - 44,1470
Devonport,TAS,45 - 49,1697
Devonport,TAS,50 - 54,1526
Devonport,TAS,55 - 59,1723
Devonport,TAS,60 - 64,1608
Devonport,TAS,65 - 69,1592
Devonport,TAS,70 - 74,1364
Devonport,TAS,75 - 79,981
Devonport,TAS,80 - 84,650
Devonport,TAS,85 and over,710
Diamantina,QLD,0 - 4,17
Diamantina,QLD,5 - 9,18
Diamantina,QLD,10 - 14,7
Diamantina,QLD,15 - 19,15
Diamantina,QLD,20 - 24,45
Diamantina,QLD,25 - 29,30
Diamantina,QLD,30 - 34,30
Diamantina,QLD,35 - 39,15
Diamantina,QLD,40 - 44,17
Diamantina,QLD,45 - 49,14
Diamantina,QLD,50 - 54,22
Diamantina,QLD,55 - 59,18
Diamantina,QLD,60 - 64,17
Diamantina,QLD,65 - 69,13
Diamantina,QLD,70 - 74,4
Diamantina,QLD,75 - 79,0
Diamantina,QLD,80 - 84,4
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,333
Donnybrook-Balingup,WA,5 - 9,371
Donnybrook-Balingup,WA,10 - 14,405
Donnybrook-Balingup,WA,15 - 19,336
Donnybrook-Balingup,WA,20 - 24,214
Donnybrook-Balingup,WA,25 - 29,264
Donnybrook-Balingup,WA,30 - 34,304
Donnybrook-Balingup,WA,35 - 39,297
Donnybrook-Balingup,WA,40 - 44,373
Donnybrook-Balingup,WA,45 - 49,399
Donnybrook-Balingup,WA,50 - 54,436
Donnybrook-Balingup,WA,55 - 59,491
Donnybrook-Balingup,WA,60 - 64,541
Donnybrook-Balingup,WA,65 - 69,411
Donnybrook-Balingup,WA,70 - 74,374
Donnybrook-Balingup,WA,75 - 79,236
Donnybrook-Balingup,WA,80 - 84,109
Donnybrook-Balingup,WA,85 and over,113
Doomadgee,QLD,0 - 4,198
Doomadgee,QLD,5 - 9,220
Doomadgee,QLD,10 - 14,184
Doomadgee,QLD,15 - 19,128
Doomadgee,QLD,20 - 24,110
Doomadgee,QLD,25 - 29,142
Doomadgee,QLD,30 - 34,113
Doomadgee,QLD,35 - 39,92
Doomadgee,QLD,40 - 44,83
Doomadgee,QLD,45 - 49,56
Doomadgee,QLD,50 - 54,48
Doomadgee,QLD,55 - 59,57
Doomadgee,QLD,60 - 64,30
Doomadgee,QLD,65 - 69,16
Doomadgee,QLD,70 - 74,8
Doomadgee,QLD,75 - 79,4
Doomadgee,QLD,80 - 84,2
Doomadgee,QLD,85 and over,3
Dorset,TAS,0 - 4,329
Dorset,TAS,5 - 9,386
Dorset,TAS,10 - 14,402
Dorset,TAS,15 - 19,362
Dorset,TAS,20 - 24,316
Dorset,TAS,25 - 29,315
Dorset,TAS,30 - 34,364
Dorset,TAS,35 - 39,304
Dorset,TAS,40 - 44,348
Dorset,TAS,45 - 49,391
Dorset,TAS,50 - 54,470
Dorset,TAS,55 - 59,601
Dorset,TAS,60 - 64,527
Dorset,TAS,65 - 69,536
Dorset,TAS,70 - 74,398
Dorset,TAS,75 - 79,275
Dorset,TAS,80 - 84,202
Dorset,TAS,85 and over,178
Dowerin,WA,0 - 4,72
Dowerin,WA,5 - 9,53
Dowerin,WA,10 - 14,33
Dowerin,WA,15 - 19,23
Dowerin,WA,20 - 24,35
Dowerin,WA,25 - 29,23
Dowerin,WA,30 - 34,49
Dowerin,WA,35 - 39,41
Dowerin,WA,40 - 44,37
Dowerin,WA,45 - 49,56
Dowerin,WA,50 - 54,43
Dowerin,WA,55 - 59,34
Dowerin,WA,60 - 64,59
Dowerin,WA,65 - 69,68
Dowerin,WA,70 - 74,25
Dowerin,WA,75 - 79,18
Dowerin,WA,80 - 84,20
Dowerin,WA,85 and over,8
Dumbleyung,WA,0 - 4,62
Dumbleyung,WA,5 - 9,47
Dumbleyung,WA,10 - 14,27
Dumbleyung,WA,15 - 19,20
Dumbleyung,WA,20 - 24,16
Dumbleyung,WA,25 - 29,48
Dumbleyung,WA,30 - 34,53
Dumbleyung,WA,35 - 39,40
Dumbleyung,WA,40 - 44,58
Dumbleyung,WA,45 - 49,45
Dumbleyung,WA,50 - 54,41
Dumbleyung,WA,55 - 59,50
Dumbleyung,WA,60 - 64,53
Dumbleyung,WA,65 - 69,47
Dumbleyung,WA,70 - 74,28
Dumbleyung,WA,75 - 79,30
Dumbleyung,WA,80 - 84,11
Dumbleyung,WA,85 and over,3
Dundas,WA,0 - 4,20
Dundas,WA,5 - 9,37
Dundas,WA,10 - 14,47
Dundas,WA,15 - 19,22
Dundas,WA,20 - 24,29
Dundas,WA,25 - 29,58
Dundas,WA,30 - 34,54
Dundas,WA,35 - 39,47
Dundas,WA,40 - 44,29
Dundas,WA,45 - 49,77
Dundas,WA,50 - 54,78
Dundas,WA,55 - 59,79
Dundas,WA,60 - 64,53
Dundas,WA,65 - 69,58
Dundas,WA,70 - 74,43
Dundas,WA,75 - 79,18
Dundas,WA,80 - 84,14
Dundas,WA,85 and over,0
Dungog,NSW,0 - 4,489
Dungog,NSW,5 - 9,625
Dungog,NSW,10 - 14,598
Dungog,NSW,15 - 19,627
Dungog,NSW,20 - 24,420
Dungog,NSW,25 - 29,341
Dungog,NSW,30 - 34,494
Dungog,NSW,35 - 39,476
Dungog,NSW,40 - 44,536
Dungog,NSW,45 - 49,625
Dungog,NSW,50 - 54,668
Dungog,NSW,55 - 59,764
Dungog,NSW,60 - 64,709
Dungog,NSW,65 - 69,622
Dungog,NSW,70 - 74,449
Dungog,NSW,75 - 79,352
Dungog,NSW,80 - 84,219
Dungog,NSW,85 and over,174
East Arnhem,NT,0 - 4,912
East Arnhem,NT,5 - 9,960
East Arnhem,NT,10 - 14,1014
East Arnhem,NT,15 - 19,1096
East Arnhem,NT,20 - 24,937
East Arnhem,NT,25 - 29,961
East Arnhem,NT,30 - 34,942
East Arnhem,NT,35 - 39,755
East Arnhem,NT,40 - 44,702
East Arnhem,NT,45 - 49,585
East Arnhem,NT,50 - 54,460
East Arnhem,NT,55 - 59,381
East Arnhem,NT,60 - 64,277
East Arnhem,NT,65 - 69,149
East Arnhem,NT,70 - 74,78
East Arnhem,NT,75 - 79,46
East Arnhem,NT,80 - 84,15
East Arnhem,NT,85 and over,1
East Fremantle,WA,0 - 4,361
East Fremantle,WA,5 - 9,515
East Fremantle,WA,10 - 14,550
East Fremantle,WA,15 - 19,463
East Fremantle,WA,20 - 24,493
East Fremantle,WA,25 - 29,373
East Fremantle,WA,30 - 34,379
East Fremantle,WA,35 - 39,465
East Fremantle,WA,40 - 44,532
East Fremantle,WA,45 - 49,674
East Fremantle,WA,50 - 54,612
East Fremantle,WA,55 - 59,589
East Fremantle,WA,60 - 64,522
East Fremantle,WA,65 - 69,382
East Fremantle,WA,70 - 74,312
East Fremantle,WA,75 - 79,211
East Fremantle,WA,80 - 84,173
East Fremantle,WA,85 and over,167
East Gippsland,VIC,0 - 4,2410
East Gippsland,VIC,5 - 9,2597
East Gippsland,VIC,10 - 14,2566
East Gippsland,VIC,15 - 19,2458
East Gippsland,VIC,20 - 24,1867
East Gippsland,VIC,25 - 29,2051
East Gippsland,VIC,30 - 34,2134
East Gippsland,VIC,35 - 39,2062
East Gippsland,VIC,40 - 44,2268
East Gippsland,VIC,45 - 49,2676
East Gippsland,VIC,50 - 54,3009
East Gippsland,VIC,55 - 59,3474
East Gippsland,VIC,60 - 64,3758
East Gippsland,VIC,65 - 69,4065
East Gippsland,VIC,70 - 74,3486
East Gippsland,VIC,75 - 79,2403
East Gippsland,VIC,80 - 84,1503
East Gippsland,VIC,85 and over,1355
East Pilbara,WA,0 - 4,650
East Pilbara,WA,5 - 9,591
East Pilbara,WA,10 - 14,434
East Pilbara,WA,15 - 19,356
East Pilbara,WA,20 - 24,642
East Pilbara,WA,25 - 29,1400
East Pilbara,WA,30 - 34,1618
East Pilbara,WA,35 - 39,1240
East Pilbara,WA,40 - 44,1046
East Pilbara,WA,45 - 49,899
East Pilbara,WA,50 - 54,827
East Pilbara,WA,55 - 59,670
East Pilbara,WA,60 - 64,372
East Pilbara,WA,65 - 69,149
East Pilbara,WA,70 - 74,70
East Pilbara,WA,75 - 79,22
East Pilbara,WA,80 - 84,12
East Pilbara,WA,85 and over,7
Elliston,SA,0 - 4,64
Elliston,SA,5 - 9,79
Elliston,SA,10 - 14,77
Elliston,SA,15 - 19,34
Elliston,SA,20 - 24,32
Elliston,SA,25 - 29,48
Elliston,SA,30 - 34,57
Elliston,SA,35 - 39,54
Elliston,SA,40 - 44,59
Elliston,SA,45 - 49,72
Elliston,SA,50 - 54,87
Elliston,SA,55 - 59,116
Elliston,SA,60 - 64,108
Elliston,SA,65 - 69,60
Elliston,SA,70 - 74,47
Elliston,SA,75 - 79,27
Elliston,SA,80 - 84,13
Elliston,SA,85 and over,20
Esperance,WA,0 - 4,972
Esperance,WA,5 - 9,997
Esperance,WA,10 - 14,1049
Esperance,WA,15 - 19,1027
Esperance,WA,20 - 24,688
Esperance,WA,25 - 29,859
Esperance,WA,30 - 34,877
Esperance,WA,35 - 39,775
Esperance,WA,40 - 44,911
Esperance,WA,45 - 49,1027
Esperance,WA,50 - 54,1063
Esperance,WA,55 - 59,1008
Esperance,WA,60 - 64,800
Esperance,WA,65 - 69,745
Esperance,WA,70 - 74,635
Esperance,WA,75 - 79,439
Esperance,WA,80 - 84,294
Esperance,WA,85 and over,257
Etheridge,QLD,0 - 4,60
Etheridge,QLD,5 - 9,62
Etheridge,QLD,10 - 14,40
Etheridge,QLD,15 - 19,14
Etheridge,QLD,20 - 24,29
Etheridge,QLD,25 - 29,47
Etheridge,QLD,30 - 34,62
Etheridge,QLD,35 - 39,30
Etheridge,QLD,40 - 44,44
Etheridge,QLD,45 - 49,55
Etheridge,QLD,50 - 54,62
Etheridge,QLD,55 - 59,61
Etheridge,QLD,60 - 64,79
Etheridge,QLD,65 - 69,55
Etheridge,QLD,70 - 74,55
Etheridge,QLD,75 - 79,38
Etheridge,QLD,80 - 84,11
Etheridge,QLD,85 and over,3
Eurobodalla,NSW,0 - 4,1576
Eurobodalla,NSW,5 - 9,1945
Eurobodalla,NSW,10 - 14,2048
Eurobodalla,NSW,15 - 19,1915
Eurobodalla,NSW,20 - 24,1383
Eurobodalla,NSW,25 - 29,1395
Eurobodalla,NSW,30 - 34,1458
Eurobodalla,NSW,35 - 39,1572
Eurobodalla,NSW,40 - 44,1869
Eurobodalla,NSW,45 - 49,2216
Eurobodalla,NSW,50 - 54,2499
Eurobodalla,NSW,55 - 59,3228
Eurobodalla,NSW,60 - 64,3519
Eurobodalla,NSW,65 - 69,3680
Eurobodalla,NSW,70 - 74,3032
Eurobodalla,NSW,75 - 79,2069
Eurobodalla,NSW,80 - 84,1326
Eurobodalla,NSW,85 and over,1353
Exmouth,WA,0 - 4,211
Exmouth,WA,5 - 9,190
Exmouth,WA,10 - 14,179
Exmouth,WA,15 - 19,132
Exmouth,WA,20 - 24,109
Exmouth,WA,25 - 29,199
Exmouth,WA,30 - 34,204
Exmouth,WA,35 - 39,249
Exmouth,WA,40 - 44,224
Exmouth,WA,45 - 49,225
Exmouth,WA,50 - 54,193
Exmouth,WA,55 - 59,179
Exmouth,WA,60 - 64,168
Exmouth,WA,65 - 69,139
Exmouth,WA,70 - 74,99
Exmouth,WA,75 - 79,67
Exmouth,WA,80 - 84,23
Exmouth,WA,85 and over,9
Fairfield,NSW,0 - 4,12840
Fairfield,NSW,5 - 9,13337
Fairfield,NSW,10 - 14,13566
